date,stock_immediate_equity,stock_pullback_equity,etf_dca_equity,etf_buy_hold_norm
2020-06-17,194044.53935311,169482.03677018007,204361.93465461003,0.7679738562091503
2020-06-18,193300.93935311,167406.3367701801,203840.17465461005,0.7660130718954249
2020-06-21,193006.47935311,166099.94677018007,202970.57465461,0.7627450980392156
2020-06-22,192503.29935311002,166119.76677018008,202274.89465461005,0.7601307189542483
2020-06-23,194173.56935311,172623.20677018006,200883.53465461003,0.7549019607843137
2020-06-29,196740.94935311002,179130.8767701801,202622.73465461005,0.761437908496732
2020-07-06,211502.14473523,198879.41677018008,214692.33667541,0.7686274509803921
2020-07-08,211858.96473523,200101.6767701801,216517.93667541002,0.7751633986928104
2020-07-13,210208.35473523,200382.98740642006,216883.05667541004,0.7764705882352941
2020-07-16,202373.33473523002,188045.5074064201,208120.17667541,0.7450980392156863
2020-07-19,201260.47473523,184326.6474064201,204651.53667541003,0.7326797385620916
2020-07-21,202748.53473523,193520.00740642007,207937.61667541,0.7444444444444445
2020-09-03,232053.55281843,211338.7671072701,228925.67882526002,0.7843137254901961
2020-09-08,229002.44281843002,203050.18783757012,227399.51882526002,0.7790849673202614
2020-10-04,239868.24891885003,216143.6792571201,235374.91515178003,0.7725490196078432
2020-10-20,239272.35891885005,224260.19925712014,237565.34515178003,0.7797385620915032
2020-10-22,236458.87891885,221997.7302535201,236171.43515178002,0.7751633986928104
2020-10-27,234955.35891885,224839.15025352006,223626.24515178005,0.7339869281045751
2020-11-16,254426.77449705004,235027.25992637002,244579.49603412,0.7692810457516339
2020-11-17,254227.07449705005,239831.04992637006,245618.44603412002,0.7725490196078432
2020-11-18,252433.10449705005,238410.22992637008,251852.14603412,0.792156862745098
2020-11-19,251423.55449705006,244330.99992637002,245410.65603412004,0.7718954248366013
2020-11-22,250444.67449705006,243466.80992637007,243332.75603412004,0.7653594771241831
2020-11-23,251859.41449705,248726.55992637007,242501.59603412,0.7627450980392156
2020-11-24,253612.97449705005,250780.72992637008,243124.96603412,0.7647058823529411
2020-11-25,252360.60449705005,244845.3419231701,249358.66603412002,0.7843137254901961
2020-11-26,250665.82449705,241902.34192317008,247280.76603412002,0.7777777777777778
2020-12-16,255972.68481414006,236404.43192317014,257194.75840906,0.7751633986928104
2020-12-20,256482.28481414,236922.1943181101,252424.05840906006,0.7607843137254902
2020-12-21,247578.42481414002,224580.39901199008,253508.30840906003,0.7640522875816993
2020-12-27,245909.43481414,221479.16901199007,248737.60840906005,0.7496732026143791
2020-12-30,254761.47481414003,233686.2490119901,250038.70840906003,0.7535947712418299
2021-01-04,273746.6263220401,250943.6114298801,262043.48370217005,0.7607843137254902
2021-01-05,278855.2963220401,257983.4414298801,261368.12370217,0.7588235294117647
2021-01-06,281729.3763220401,266485.4614298801,261593.24370217,0.7594771241830065
2021-01-10,282189.56632204005,263422.65142988006,264519.80370217003,0.7679738562091503
2021-01-11,283471.0363220401,262248.1114298801,270823.16370217,0.7862745098039214
2021-01-17,291127.38632204005,278934.8214298801,276451.16370217,0.8026143790849672
2021-01-20,310742.6663220401,306192.74142988015,270147.80370217003,0.7843137254901961
2021-01-21,311965.01632204006,307595.4814298801,280053.08370217,0.8130718954248365
2021-01-27,319755.57632204005,323230.3214298801,278252.12370217004,0.8078431372549019
2021-01-31,326762.77632204007,334030.5114298801,279377.72370217,0.8111111111111111
2021-02-02,357846.65486241004,388695.7114298801,279832.33742765005,0.7843137254901961
2021-02-03,365806.83486241015,407479.5814298801,288460.36742765,0.8084967320261437
2021-02-07,387619.79486241005,445702.34142988006,287527.6074276501,0.8058823529411764
2021-02-08,386743.79486241,439596.83984924015,287527.6074276501,0.8058823529411764
2021-02-09,372176.6848624101,412406.02984924015,298021.15742765006,0.8352941176470587
2021-02-10,385225.09486241004,435559.5298492401,283563.37742765003,0.7947712418300653
2021-02-11,385398.8448624101,433115.82984924014,286128.46742765006,0.8019607843137254
2021-02-14,373962.10486241017,412176.99984924006,285895.27742765006,0.8013071895424836
2021-02-15,370012.6048624101,402168.9898492401,283096.9974276501,0.7934640522875817
2021-02-16,371416.05486241,407762.7098492401,285428.89742765005,0.7999999999999999
2021-02-18,331520.61486241006,390651.2098492401,282630.61742765,0.792156862745098
2021-02-21,337486.12486241,399385.2098492401,281931.0474276501,0.7901960784313725
2021-02-22,337516.4248624101,399056.9398492401,283096.9974276501,0.7934640522875817
2021-02-23,333088.55486241006,395669.7798492401,286128.46742765006,0.8019607843137254
2021-02-24,334376.9348624101,400108.60984924005,277966.81742765004,0.7790849673202614
2021-02-25,340890.03486241004,409585.2798492401,283096.9974276501,0.7934640522875817
2021-02-28,333571.37486241,393867.4498492401,287760.7974276501,0.8065359477124182
2021-03-01,339502.79341680004,395311.9524362601,295275.32345805,0.7999999999999999
2021-03-02,334335.35341680015,385956.48243626015,295275.32345805,0.7999999999999999
2021-03-03,323590.6634168001,369455.08243626007,293827.94345805,0.796078431372549
2021-03-04,328912.9534168,379640.00243626005,291898.10345805,0.7908496732026143
2021-03-07,338843.3534168001,392947.77243626013,290450.72345805,0.7869281045751633
2021-03-08,335850.17341680004,390742.82243626006,289485.80345805,0.7843137254901961
2021-03-15,327538.23341680004,370996.3924362601,289244.57345805,0.7836601307189542
2021-03-17,332979.4034168001,387801.3024362601,286591.04345805,0.7764705882352941
2021-03-22,310966.68341680005,363737.3124362601,276700.61345805,0.7496732026143791
2021-03-23,304416.48341680004,351948.8124362601,269946.17345805,0.7313725490196078
2021-03-24,315012.16341680003,366612.20243626006,268257.56345805,0.7267973856209149
2021-03-25,312891.5934168001,356316.3424362601,274047.08345805,0.7424836601307189
2021-03-28,318297.7634168,366631.3524362601,278389.22345805,0.7542483660130718
2021-03-30,327948.1034168001,387324.7024362601,275253.23345805,0.7457516339869281
2021-03-31,329097.60341680003,395499.7524362601,275253.23345805,0.7457516339869281
2021-04-01,345318.4320632301,417880.2659696601,280401.85847605,0.7333333333333334
2021-04-04,349591.50206323003,433871.40596966015,280401.85847605,0.7333333333333334
2021-04-05,341589.97206323,421480.3859696601,276403.29847605,0.722875816993464
2021-04-06,347665.27206323005,437217.22596966015,272154.82847605,0.711764705882353
2021-04-07,353287.4620632301,446194.9559696601,272404.73847605,0.7124183006535948
2021-04-08,360222.7920632301,457651.71596966014,271405.09847605,0.7098039215686274
2021-04-11,368426.33206323005,465511.6259696601,273404.37847605,0.715032679738562
2021-04-13,354449.40206323005,436485.8959696601,277402.93847605,0.7254901960784313
2021-04-14,343859.5220632301,418981.82596966013,273404.37847605,0.715032679738562
2021-04-15,342661.92206323013,419415.28596966015,269405.81847605,0.7045751633986927
2021-04-18,345331.1320632301,417783.27596966014,269155.90847605,0.7039215686274509
2021-04-19,353635.25206323003,432580.6759696601,274653.92847605003,0.7183006535947712
2021-04-21,358130.3720632301,446676.9259696601,280901.67847605003,0.7346405228758169
2021-04-25,358443.03206323006,446618.79596966016,280901.67847605003,0.7346405228758169
2021-04-26,354076.04206323007,440889.07596966013,280901.67847605003,0.7346405228758169
2021-05-05,358254.92477429006,441597.99400886014,288477.77620313,0.7287581699346405
2021-05-06,359077.57477429,443312.58400886017,289771.37620313,0.7320261437908496
2021-05-10,362400.4447742901,446339.89400886017,293393.45620313,0.7411764705882352
2021-05-17,381753.0247742901,468958.54400886013,297015.53620313003,0.7503267973856209
2021-05-19,407637.79477429006,518310.80400886014,297274.25620313006,0.7509803921568627
2021-05-20,401458.0647742901,510202.0640088601,297791.69620313,0.7522875816993464
2021-05-23,413572.9347742901,534106.3240088602,296498.09620313003,0.7490196078431373
2021-05-24,407824.3347742901,527352.4640088603,298567.85620313004,0.7542483660130718
2021-05-25,391451.83477429004,496861.62400886015,297274.25620313006,0.7509803921568627
2021-05-26,393157.9147742901,502636.65400886006,290806.25620313006,0.7346405228758169
2021-05-27,394355.07477428997,502902.66400886007,286408.01620313,0.7235294117647059
2021-05-30,389595.55477429007,490074.5340088601,282785.93620313006,0.7143790849673202
2021-05-31,388479.80477429007,481363.7540088601,284338.25620313006,0.7183006535947712
2021-06-01,400151.79910599004,501939.0740088601,294307.12147523003,0.7189542483660131
2021-06-02,398003.31910599006,502657.6840088601,292166.72147523,0.7137254901960783
2021-06-03,392721.15910599,494350.8121070901,288688.57147523,0.7052287581699346
2021-06-07,402905.4391059901,519893.62210709014,288956.12147523003,0.7058823529411765
2021-06-08,395404.2191059901,508528.90210709017,288688.57147523,0.7052287581699346
2021-06-10,397951.26910599,511127.3721070902,286548.1714752301,0.7000000000000001
2021-06-13,391005.0591059901,500963.27210709004,284942.87147523003,0.696078431372549
2021-06-14,390176.2191059901,499292.93210709014,282267.37147523003,0.6895424836601307
2021-06-16,386216.19910599,491082.1521070901,282267.37147523003,0.6895424836601307
2021-06-17,389548.3791059901,497323.4121070901,281999.82147523,0.6888888888888888
2021-06-20,388949.6291059901,498925.25210709014,281732.27147523,0.688235294117647
2021-06-21,393680.0691059901,503798.7021070902,279859.4214752301,0.6836601307189543
2021-06-22,395475.4891059901,506160.2721070901,287350.82147523004,0.7019607843137254
2021-06-23,397693.9591059901,506991.6421070901,291364.07147523004,0.711764705882353
2021-06-24,404215.4691059901,520483.17210709007,293236.9214752301,0.7163398692810458
2021-06-27,405351.7391059901,524309.5121070901,293504.47147523006,0.7169934640522876
2021-06-28,407062.5991059901,525422.7021070902,294039.57147523004,0.7183006535947712
2021-06-29,402450.1691059901,519344.9321070901,293236.9214752301,0.7163398692810458
2021-06-30,409184.1691059901,529088.4221070901,288956.12147523003,0.7058823529411765
2021-07-04,425461.3650343301,544342.9146110801,302489.15125713,0.715032679738562
2021-07-05,423087.90503433003,534694.6346110802,305254.05125713,0.7215686274509803
2021-07-07,414983.22503433,527166.6446110801,299447.76125713,0.7078431372549019
2021-07-08,406354.65503433003,516967.4046110801,303042.13125713007,0.7163398692810458
2021-07-11,400972.91503433,510563.2746110801,300553.72125713003,0.7104575163398692
2021-07-12,400363.54503433,506832.1046110802,299447.76125713,0.7078431372549019
2021-07-13,408218.91503433004,517162.46461108007,301936.17125713004,0.7137254901960783
2021-07-14,414591.76503433,518878.2446110802,307742.46125713,0.7274509803921568
2021-07-15,420216.09503433,524397.0846110801,312719.28125713003,0.7392156862745098
2021-07-18,430202.35503433004,538293.21461108,304148.09125713,0.7189542483660131
2021-07-25,441746.17503433005,545892.07461108,314101.73125713,0.7424836601307189
2021-07-26,440972.81503432995,544174.8946110801,316866.63125713007,0.7490196078431373
2021-07-28,455051.98503433005,548781.3146110802,317419.61125713005,0.7503267973856209
2021-07-29,456372.65503433003,549586.9646110801,317419.61125713005,0.7503267973856209
2021-08-01,473790.81309252005,567772.3446110802,326697.63652923,0.7483660130718953
2021-08-02,473200.26309252,559849.39461108,328409.55652923003,0.7522875816993464
2021-08-03,464807.31309252005,550872.12461108,328694.87652923004,0.7529411764705882
2021-08-05,469804.34309252,561602.83461108,325556.35652923,0.7457516339869281
2021-08-08,475083.88309252006,567184.65459706,325841.67652923,0.74640522875817
2021-08-09,479203.86309252,568215.48459706,326126.99652923003,0.7470588235294117
2021-08-10,484932.11309252004,571621.63459706,328124.23652923,0.7516339869281046
2021-08-15,478450.18309252005,556812.6945970602,330406.79652923,0.7568627450980392
2021-08-16,477014.76309251995,558144.1745970601,334971.91652923,0.7673202614379084
2021-08-17,479164.21309252,557317.1745970602,335257.23652923,0.7679738562091503
2021-08-18,479540.16309252003,562115.36459706,332118.71652923006,0.7607843137254902
2021-08-19,467136.57309251995,548007.7445970601,310434.39652923006,0.7111111111111111
2021-08-23,471371.82309252,550260.77459706,324415.07652923,0.7431372549019607
2021-08-24,474509.45309252007,546837.7345970601,330121.47652923,0.7562091503267974
2021-08-25,474802.04309252003,548015.1545970602,332404.03652923,0.761437908496732
2021-08-26,467961.32309252006,542930.9145970601,335827.87652923004,0.7692810457516339
2021-08-29,467683.15309252,549661.8245970601,337539.79652923,0.7732026143790849
2021-08-30,464496.21309252,548590.2245970601,337254.47652923,0.7725490196078432
2021-08-31,457415.60309252,540119.4645970601,338681.07652923,0.7758169934640522
2021-09-01,475698.56005027,552073.9873381401,348119.27792478004,0.7745098039215685
2021-09-02,478241.12884979,554697.62733814,352525.82792478,0.7843137254901961
2021-09-05,455615.39884979004,532658.0673381402,353113.36792478,0.7856209150326797
2021-09-06,443251.1888497901,517011.62733814004,346650.42792478006,0.7712418300653595
2021-09-07,452290.15884979005,528477.4873381401,345475.34792478004,0.7686274509803921
2021-09-09,443186.7388497901,511831.3073381401,347531.73792478,0.7732026143790849
2021-09-12,450029.77884979,518021.7773381401,345181.57792478,0.7679738562091503
2021-09-14,460533.8188497901,526361.4673381401,347825.50792478,0.7738562091503267
2021-09-15,453247.46884979005,516770.6073381401,349294.35792478005,0.777124183006536
2021-09-16,454280.3888497899,520786.6373381401,348119.27792478004,0.7745098039215685
2021-09-19,444937.70884979,516772.32733814005,343418.95792478,0.7640522875816993
2021-09-20,437307.14884979004,509439.3773381402,340187.48792478,0.7568627450980392
2021-09-21,420456.47884979006,484007.2673381401,334312.08792478003,0.7437908496732026
2021-09-22,430758.0688497901,499813.6473381401,327555.37792478,0.7287581699346405
2021-09-23,443534.77884979005,506883.18733814015,330786.84792478004,0.7359477124183006
2021-09-26,446127.92884979007,507649.6573381401,332255.69792478,0.7392156862745098
2021-09-27,437271.1088497901,500613.8873381401,332255.69792478,0.7392156862745098
2021-09-28,435144.04884978995,495481.4073381401,327555.37792478,0.7287581699346405
2021-10-03,445542.73191899003,511047.1308875402,337657.18632313004,0.7294117647058823
2021-10-04,446486.16191899,515432.7008875402,332816.22632313,0.7189542483660131
