variant,params,market_filter,train_final_equity,train_total_contributions,train_money_multiple,train_twr_total_return,train_cagr,train_sharpe,train_max_drawdown,train_return_dd,train_profit_factor,train_closed_trades,test_final_equity,test_total_contributions,test_money_multiple,test_twr_total_return,test_cagr,test_sharpe,test_max_drawdown,test_return_dd,test_profit_factor,test_closed_trades,full_final_equity,full_total_contributions,full_money_multiple,full_twr_total_return,full_cagr,full_sharpe,full_max_drawdown,full_return_dd,full_profit_factor,full_closed_trades,full_total_fees,full_fee_to_contributions_ratio,full_mean_turnover_pct,test_excess_twr_vs_etf_dca,test_excess_cagr_vs_etf_dca,test_drawdown_saving_vs_etf_dca,score
partial33_4.0atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": false, ""partial_exit_fraction"": 0.33, ""partial_target_atr"": 4.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2117815.3326884652,1150000.0,1.8415785501638828,1.9402049465695117,0.24975883344479288,1.1126745329409644,0.3466299728545855,0.7205344401927095,0.0,0.0,4807440.9124057535,280000.0,17.16943183002055,1.0168075134689714,0.38315983712529245,1.864691627380458,0.30603798022240036,1.2520009341547966,0.0,0.0,4807440.9124057535,1430000.0,3.3618467918921353,5.082106870317876,0.29402974871376886,1.3255547827309033,0.3466299728545855,0.8482525221127287,1.5940190858530487,491.0,625919.5306963639,0.4377059655219328,0.10454259030837164,0.08161457214098866,0.026168440481198596,-0.031091019411454424,0.607188093936373
partial33_4.0atr_be,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": true, ""partial_exit_fraction"": 0.33, ""partial_target_atr"": 4.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2117815.3326884652,1150000.0,1.8415785501638828,1.9402049465695117,0.24975883344479288,1.1126745329409644,0.3466299728545855,0.7205344401927095,0.0,0.0,4807440.9124057535,280000.0,17.16943183002055,1.0168075134689714,0.38315983712529245,1.864691627380458,0.30603798022240036,1.2520009341547966,0.0,0.0,4807440.9124057535,1430000.0,3.3618467918921353,5.082106870317876,0.29402974871376886,1.3255547827309033,0.3466299728545855,0.8482525221127287,1.5940190858530487,491.0,625919.5306963639,0.4377059655219328,0.10454259030837164,0.08161457214098866,0.026168440481198596,-0.031091019411454424,0.607188093936373
liq_partial25_4atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""partial_exit_fraction"": 0.25, ""partial_target_atr"": 4.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2009308.99960083,1150000.0,1.7472252170442,1.7853115699683988,0.23585450447218692,1.0687524273402556,0.3744336861299945,0.6298965964037323,0.0,0.0,4565538.6657828,280000.0,16.305495234938572,1.0094953473256547,0.3808388012690984,1.8481973822927866,0.3060375456062313,1.2444185582350458,0.0,0.0,4565538.6657828,1430000.0,3.1926843816662935,4.741326660161912,0.28342025440097807,1.2916456454653982,0.3744336861299945,0.7569304389524966,1.5662413817873218,480.0,603746.7048009667,0.42220049286780886,0.1022030006652812,0.07430240599767202,0.023847404625004565,-0.03109058479528537,0.5976662068396592
partial25_3.5atr_be,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": true, ""partial_exit_fraction"": 0.25, ""partial_target_atr"": 3.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2081701.6981513246,1150000.0,1.810175389696804,1.8794438328591827,0.24437538308835882,1.0948116563803505,0.35817162145957404,0.6822857212766111,0.0,0.0,4680803.184171911,280000.0,16.717154229185397,0.9948316948364311,0.37617052639478654,1.8509064380893985,0.30603639259322357,1.229169260581318,0.0,0.0,4680803.184171911,1430000.0,3.2732889399803575,4.891963535094311,0.28817482096337743,1.307672769806321,0.35817162145957404,0.8045718970951556,1.5754472727475313,535.0,621969.5400606048,0.4349437343081152,0.1050341026265567,0.05963875350844838,0.01917912975069269,-0.031089431782277632,0.5874927100420128
partial25_3.5atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": false, ""partial_exit_fraction"": 0.25, ""partial_target_atr"": 3.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2081701.6981513246,1150000.0,1.810175389696804,1.8794438328591827,0.24437538308835882,1.0948116563803505,0.35817162145957404,0.6822857212766111,0.0,0.0,4680803.184171911,280000.0,16.717154229185397,0.9948316948364311,0.37617052639478654,1.8509064380893985,0.30603639259322357,1.229169260581318,0.0,0.0,4680803.184171911,1430000.0,3.2732889399803575,4.891963535094311,0.28817482096337743,1.307672769806321,0.35817162145957404,0.8045718970951556,1.5754472727475313,535.0,621969.5400606048,0.4349437343081152,0.1050341026265567,0.05963875350844838,0.01917912975069269,-0.031089431782277632,0.5874927100420128
partial50_4.0atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": false, ""partial_exit_fraction"": 0.5, ""partial_target_atr"": 4.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2156393.95910681,1150000.0,1.8751251818320087,2.022659378231121,0.2569249184581486,1.1331118665417046,0.3407489998620171,0.7540005064202323,0.0,0.0,4813410.95633278,280000.0,17.190753415474216,0.9852695412988455,0.3731164045656703,1.8239735057280981,0.3060400436812277,1.2191751121115038,0.0,0.0,4813410.95633278,1430000.0,3.366021647785161,5.153782443154393,0.2961961253709091,1.3284552699121004,0.3407489998620171,0.8692501679853815,1.587218548482177,491.0,633579.6560572403,0.4430626965435247,0.10476323732490563,0.05007659997086278,0.01612500792157645,-0.031093082870281785,0.5736595524881452
partial50_4.0atr_be,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": true, ""partial_exit_fraction"": 0.5, ""partial_target_atr"": 4.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2156393.95910681,1150000.0,1.8751251818320087,2.022659378231121,0.2569249184581486,1.1331118665417046,0.3407489998620171,0.7540005064202323,0.0,0.0,4813410.95633278,280000.0,17.190753415474216,0.9852695412988455,0.3731164045656703,1.8239735057280981,0.3060400436812277,1.2191751121115038,0.0,0.0,4813410.95633278,1430000.0,3.366021647785161,5.153782443154393,0.2961961253709091,1.3284552699121004,0.3407489998620171,0.8692501679853815,1.587218548482177,491.0,633579.6560572403,0.4430626965435247,0.10476323732490563,0.05007659997086278,0.01612500792157645,-0.031093082870281785,0.5736595524881452
partial33_3.5atr_be,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": true, ""partial_exit_fraction"": 0.33, ""partial_target_atr"": 3.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2096135.4770898642,1150000.0,1.8227265018172731,1.915812687627695,0.24760837383425915,1.1035746449045203,0.3570725145127541,0.6934400262426665,0.0,0.0,4651245.787918765,280000.0,16.611592099709874,0.9691974035324322,0.3679651433697486,1.8209477277086117,0.30603641376629,1.2023573889176193,0.0,0.0,4651245.787918765,1430000.0,3.2526194321110244,4.889189381648003,0.2880882068376014,1.3050664484670702,0.3570725145127541,0.8068058871199152,1.5660888400149653,535.0,626157.6365766515,0.4378724731305255,0.10532894745479693,0.034004462204449526,0.010973746725654765,-0.031089452955344044,0.5609490442018976
partial33_3.5atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": false, ""partial_exit_fraction"": 0.33, ""partial_target_atr"": 3.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2096135.4770898642,1150000.0,1.8227265018172731,1.915812687627695,0.24760837383425915,1.1035746449045203,0.3570725145127541,0.6934400262426665,0.0,0.0,4651245.787918765,280000.0,16.611592099709874,0.9691974035324322,0.3679651433697486,1.8209477277086117,0.30603641376629,1.2023573889176193,0.0,0.0,4651245.787918765,1430000.0,3.2526194321110244,4.889189381648003,0.2880882068376014,1.3050664484670702,0.3570725145127541,0.8068058871199152,1.5660888400149653,535.0,626157.6365766515,0.4378724731305255,0.10532894745479693,0.034004462204449526,0.010973746725654765,-0.031089452955344044,0.5609490442018976
partial50_3.5atr_be,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": true, ""partial_exit_fraction"": 0.5, ""partial_target_atr"": 3.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2130505.246225026,1150000.0,1.8526132575869791,2.0016511310460854,0.25511396475359516,1.1226285371643532,0.3566247185064241,0.7153569326939396,0.0,0.0,4599336.476717785,280000.0,16.426201702563517,0.9173839663351315,0.35120279212466454,1.7550725054736829,0.3060419891052636,1.147564074954002,0.0,0.0,4599336.476717785,1430000.0,3.2163192144879615,4.901916474350439,0.2884852824363051,1.2996150524537249,0.3566247185064241,0.8089323803591266,1.5475959559015895,535.0,636342.0934072302,0.444994470914147,0.105959312744379,-0.017808974992851168,-0.005788604519429308,-0.03109502829431765,0.5056319511072591
partial50_3.5atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": false, ""partial_exit_fraction"": 0.5, ""partial_target_atr"": 3.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2130505.246225026,1150000.0,1.8526132575869791,2.0016511310460854,0.25511396475359516,1.1226285371643532,0.3566247185064241,0.7153569326939396,0.0,0.0,4599336.476717785,280000.0,16.426201702563517,0.9173839663351315,0.35120279212466454,1.7550725054736829,0.3060419891052636,1.147564074954002,0.0,0.0,4599336.476717785,1430000.0,3.2163192144879615,4.901916474350439,0.2884852824363051,1.2996150524537249,0.3566247185064241,0.8089323803591266,1.5475959559015895,535.0,636342.0934072302,0.444994470914147,0.105959312744379,-0.017808974992851168,-0.005788604519429308,-0.03109502829431765,0.5056319511072591
cooldown5,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""cooldown_bars_after_stop"": 5, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,1836989.526963505,1150000.0,1.5973821973595694,1.3312395194831241,0.19121477692361144,0.9428796003059872,0.38674770774288003,0.4944173503692387,0.0,0.0,3938505.9558303207,280000.0,14.066092699394003,0.9004172741830203,0.34566101358811574,1.7619868575963926,0.29739782175305485,1.1622849540409088,0.0,0.0,3938505.9558303207,1430000.0,2.754199969112112,3.4655171578878345,0.23818695253952216,1.170724123080207,0.38674770774288003,0.6158716594071582,1.555400707742306,431.0,502123.2264046903,0.3511351233599233,0.09756211175825262,-0.034775667144962386,-0.01133038305597811,-0.022450860942108908,0.505431660564747
cooldown30,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""cooldown_bars_after_stop"": 30, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,1647543.4436994367,1150000.0,1.4326464727821189,1.0136860179543885,0.15569504251388588,0.8686947233399379,0.37981126007980703,0.40992740047035675,0.0,0.0,3189789.8670847705,280000.0,11.392106668159894,0.6588433249118724,0.26367320381921644,1.605160068489866,0.20254729241294978,1.3017858727118616,0.0,0.0,3189789.8670847705,1430000.0,2.2306222846746646,2.423306156609305,0.1920820104489671,1.08075293751241,0.37981126007980703,0.5057301629462125,1.4888231345367362,363.0,385839.9797752406,0.2698181676749934,0.08220882764066342,-0.27634961641611033,-0.09331819282487741,0.07239966839799616,0.40692894757900716
cooldown20,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""cooldown_bars_after_stop"": 20, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,1625681.6006632056,1150000.0,1.413636174489744,0.9859690758742787,0.15238847205406714,0.8415236391127119,0.39884081141418337,0.3820784325298561,0.0,0.0,3076653.3550930694,280000.0,10.988047696760962,0.6225654432722727,0.25081886315683644,1.4692730787343793,0.22733163409085577,1.103317029149554,0.0,0.0,3076653.3550930694,1430000.0,2.1515058427224263,2.3023541823746263,0.18597537403889608,1.0295382597215206,0.39884081141418337,0.46628972942732944,1.4494964198919407,382.0,404395.33368693985,0.2827939396412167,0.08636485409073838,-0.31262749805571,-0.10617253348725741,0.04761532672009017,0.300004369547925
cooldown10,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""cooldown_bars_after_stop"": 10, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,1781757.054983507,1150000.0,1.5493539608552234,1.3424276611990091,0.19239437172355967,0.9664071926717533,0.41817142731555546,0.4600849296630144,0.0,0.0,3074758.6159365117,280000.0,10.981280771201828,0.507459677414335,0.2089774408964027,1.2340457761508403,0.27263695243357977,0.7665044632836926,0.0,0.0,3074758.6159365117,1430000.0,2.150180850305253,2.553912558061401,0.19847179448076724,1.0375809030431307,0.41817142731555546,0.4746182582460347,1.4082047419699328,409.0,440519.86837350053,0.3080558520094409,0.09241875718793421,-0.42773326391364774,-0.14801395574769116,0.0023100083773661684,0.08370679996629476
liq_cooldown10,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""cooldown_bars_after_stop"": 10, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,1717359.3257788261,1150000.0,1.493355935459849,1.279221648119731,0.1856706784234654,0.9405143036092958,0.43358695609506614,0.4282201662513947,0.0,0.0,2944545.017302601,280000.0,10.516232204652146,0.4907952876515729,0.202779293390408,1.1974896839104472,0.2726272091085259,0.7437969748268478,0.0,0.0,2944545.017302601,1430000.0,2.0591223897220985,2.419795794660992,0.1919074044828437,1.0096826019424094,0.43358695609506614,0.44260419227364173,1.3807128818269665,403.0,431311.6476224104,0.3016165367988884,0.09108849734899645,-0.4443976536764098,-0.15421210325368584,0.0023197517024200476,0.06009371540574658
cooldown10_partial25_4atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""cooldown_bars_after_stop"": 10, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""partial_exit_fraction"": 0.25, ""partial_target_atr"": 4.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,1792322.257844441,1150000.0,1.5585410937777748,1.374327370192586,0.19573327709088173,0.9771890661140298,0.41475230644126726,0.4719281220407134,0.0,0.0,3050579.172660896,280000.0,10.894925616646058,0.4862836781635471,0.20109484708170755,1.2008122317630863,0.27263678405288994,0.7375924997805737,0.0,0.0,3050579.172660896,1430000.0,2.1332721487139135,2.5516990889316227,0.19836519223733795,1.0358123616260726,0.41475230644126726,0.47827387372329966,1.4004309178035423,437.0,442400.93536661495,0.3093712834731573,0.09264497539493236,-0.4489092631644356,-0.1558965495623863,0.002310176758056004,0.056980592893825094
pause25,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""portfolio_drawdown_pause_pct"": 0.25, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2043914.7786990576,1150000.0,1.7773171988687457,1.7827260944106844,0.23561726290140883,1.0685403947949026,0.35835476564716795,0.6574972219942372,0.0,0.0,3445231.5487919413,280000.0,12.304398388542648,0.46041196977785326,0.19138191468037058,1.2474080244413766,0.28954312326614173,0.6609789675593728,0.0,0.0,3445231.5487919413,1430000.0,2.4092528313230357,3.1697571134159706,0.2261315289635082,1.1120062180432189,0.35835476564716795,0.6310269895675247,1.4398054496455632,413.0,461203.0475530702,0.32251961367347565,0.09342963019969619,-0.47478097155012944,-0.16560948196372327,-0.014596162455195794,0.02931738987307314
cooldown15,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""cooldown_bars_after_stop"": 15, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,1693348.542313125,1150000.0,1.4724769933157609,1.201864210788163,0.17723725805214197,0.9315263122542946,0.3700125824509942,0.4790033270709541,0.0,0.0,2754151.115333921,280000.0,9.836253983335432,0.4030137151072275,0.16949742919041122,1.0506795942813159,0.2951182957061085,0.5743372459673055,0.0,0.0,2754151.115333921,1430000.0,1.9259798009328117,2.1091963049415274,0.17581347167811967,0.9648256075479513,0.3700125824509942,0.47515538664527723,1.3560681264189156,392.0,406869.8693810904,0.2845243841825807,0.08858088377169915,-0.5321792262207552,-0.18749396745368263,-0.02017133489516254,-0.07485176899388397
