symbol,period_end,filing_date,fiscal_period,currency,source_url,revenue,net_income,equity,assets,operating_cf,capex,debt,cash,shares_outstanding
ORAS,2023-12-31,2024-02-29,Q4 2023,USD,https://english.mubasher.info/markets/EGX/stocks/ORAS/financial-statements,,43800000.0,711400000.0,3666000000.0,302300000.0,,2954600000.0,,110243935.0
ORAS,2023-12-31,2024-03-30,FY 2023,USD,https://english.mubasher.info/markets/EGX/stocks/ORAS/financial-statements,,158600000.0,711400000.0,3666000000.0,211600000.0,,2954600000.0,,110243935.0
ORAS,2024-03-31,2024-05-21,Q1 2024,USD,https://english.mubasher.info/news/4293766/Orascom-Construction-logs-50m-consolidated-profits-in-Q1-24/,,46100000.0,689200000.0,3256900000.0,302100000.0,,2567700000.0,,110243935.0
ORAS,2024-06-30,2024-08-29,Q2 2024,USD,https://english.mubasher.info/news/4334512/Orascom-Construction-sees-47-lower-consolidated-profits-in-H1-24-backlog-hits-7-7bn/,,19300000.0,674100000.0,3335600000.0,-54200000.0,,2661500000.0,,110243935.0
ORAS,2024-12-31,2025-03-01,Q4 2024,USD,https://english.mubasher.info/markets/EGX/stocks/ORAS/financial-statements,,118000000.0,647500000.0,3971300000.0,645200000.0,,3323800000.0,,110243935.0
ORAS,2024-12-31,2025-03-31,FY 2024,USD,https://english.mubasher.info/markets/EGX/stocks/ORAS/financial-statements,,118000000.0,647500000.0,3971300000.0,645200000.0,,3323800000.0,,110243935.0
ORAS,2025-03-31,2025-05-28,Q1 2025,USD,https://english.mubasher.info/news/4455731/Orascom-Construction-s-consolidated-profits-exceed-27m-in-Q1-25/,,25100000.0,681800000.0,4198100000.0,14100000.0,,3516300000.0,,110243935.0
ORAS,2025-06-30,2025-08-27,Q2 2025,USD,https://english.mubasher.info/news/4491467/Orascom-Construction-s-consolidated-backlog-hits-9-6bn-in-H1-25-backed-by-regional-operations/,,57600000.0,754400000.0,,12100000.0,,,,110243935.0
ORAS,2025-09-30,2025-11-17,Q3 2025,USD,https://english.mubasher.info/news/4524985/Orascom-Construction-logs-53-higher-profits-to-owners-in-9M-25/,,4300000.0,782200000.0,,184900000.0,,,,110243935.0
ORHD,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,532181194.99999994,3670287973.0,18894948381.0,748349639.0,,15224660408.0,,1130473523.0
ORHD,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,408915835.0,4112676085.0,19803383812.0,324002438.0,,15690707727.0,,1130473523.0
ORHD,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,277309365.0,4422312464.0,20644053843.0,261045351.0,,16221741379.0,,1130473523.0
ORHD,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,434728672.0,4892745353.0,21650176345.0,284063367.0,,16757430992.0,,1130473523.0
ORHD,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,87854733.0,4994531299.0,22640932789.0,393810358.0,,17646401490.0,,1130473523.0
ORHD,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,1208808605.0,4994531299.0,22640932789.0,1262921514.0,,17646401490.0,,1130473523.0
ORHD,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,420108732.0,5436825385.0,23716955227.0,152002287.0,,18280129842.0,,1130473523.0
ORHD,2022-06-30,2022-08-15,Q2 2022,EGP,https://english.mubasher.info/news/3997403/Orascom-Development-Egypt-s-profit-soars-to-EGP-858-3m-in-H1/,,365897316.0,5832101051.0,24530900128.0,-116530192.0,,18698799077.0,,1130473523.0
ORHD,2022-09-30,2022-11-14,Q3 2022,EGP,https://english.mubasher.info/news/4038859/Orascom-Development-Egypt-s-9M-22-profits-top-EGP-1-5bn/,,596834848.0,6504549766.0,26146290126.0,327282427.0,,19641740360.0,,1130473523.0
ORHD,2022-12-31,2023-01-30,Q4 2022,EGP,https://english.mubasher.info/news/4068219/Orascom-Development-Egypt-witnesses-highest-sales-in-2022-unaudited-results/,,289208023.0,6812358069.0,28268585096.0,682799731.0,,21456227027.0,,1130473523.0
ORHD,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,1672048919.0,6812358069.0,28268585096.0,1045554253.0,,21456227027.0,,1130473523.0
ORHD,2023-03-31,2023-05-30,Q1 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,291488599.0,7195528860.0,33267605646.0,-1103961982.0,,26072076786.0,,1130473523.0
ORHD,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,582019182.0,7817225623.0,35326759900.0,-197681292.0,,27509534277.0,,1130473523.0
ORHD,2023-09-30,2023-11-14,Q3 2023,EGP,https://english.mubasher.info/news/4213674/Orascom-Development-Egypt-s-9M-23-profits-jump-33-new-sales-cross-EGP-13bn/,,928878822.0,8950907581.0,37277203795.0,1012474305.0,,28326296214.0,,1130473523.0
ORHD,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,1026335460.0,9965752676.0,39235978120.0,1573247141.0,,29270225444.0,,1130473523.0
ORHD,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,2828722063.0,9965752676.0,39235978120.0,1284078172.0,,29270225444.0,,1130473523.0
ORHD,2024-03-31,2024-05-15,Q1 2024,EGP,https://english.mubasher.info/news/4290945/Devaluation-leads-Orascom-Development-Egypt-to-EGP-984m-loss-in-Q1-24/,,-1181600388.0,8974200355.0,44887482205.0,1942432025.0,,35913281850.0,,1130473523.0
ORHD,2024-06-30,2024-08-13,Q2 2024,EGP,https://english.mubasher.info/news/4327901/Orascom-Development-Egypt-s-consolidated-revenues-skyrocket-65-in-H1-24/,,1849523652.0,10904634207.0,47042812533.0,216157870.0,,36138178326.0,,1130473523.0
ORHD,2024-09-30,2024-11-29,Q3 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,1167854068.0,12196392662.0,49028595985.0,707666387.0,,36832203323.0,,1130473523.0
ORHD,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,1272710411.0,13135492005.0,50700395736.0,1696016053.0,,37564903731.0,,1130473523.0
ORHD,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ORHD/financial-statements,,3108487743.0,13135492005.0,50700395736.0,4562272335.0,,37564903731.0,,1130473523.0
ORHD,2025-03-31,2025-05-18,Q1 2025,EGP,https://english.mubasher.info/news/4450579/Orascom-Development-Egypt-kicks-in-2025-with-robust-profits-revenues-leap-54-/,,2044759027.0,15116195638.0,54045543194.0,1580778113.0,,38929347556.0,,1130473523.0
ORHD,2025-06-30,2025-08-13,Q2 2025,EGP,https://english.mubasher.info/news/4481344/Orascom-Development-records-222-leap-in-H1-25-consolidated-net-profits/,,,15645708527.0,,809691848.0,,,,1130473523.0
ORHD,2025-09-30,2025-11-29,Q3 2025,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=0CFA7CAA-8185-490A-8CF5-275286DCF53F.pdf,,,16266620707.0,,368112236.0,,,,1130473523.0
ORWE,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,299722174.0,7382671012.0,13657314014.0,288314526.0,,6274643002.0,,665107268.0
ORWE,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,299287234.0,7708936209.0,13186659718.0,-51735477.0,,5477723509.0,,665107268.0
ORWE,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,259728301.0,8009914274.0,13728437244.0,58662139.0,,5718522970.0,,665107268.0
ORWE,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,226669719.0,8256982777.0,14166535936.0,274464332.0,,5909553159.0,,665107268.0
ORWE,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,1085407428.0,8256982777.0,14166535936.0,569705520.0,,5909553159.0,,665107268.0
ORWE,2022-03-31,2022-05-29,Q1 2022,EGP,https://english.mubasher.info/news/3964064/Oriental-Weavers-Carpet-s-profits-down-24-in-Q1-22/,,236264357.0,8471639901.0,16700751114.0,189350167.0,,8229111213.0,,665107268.0
ORWE,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,211100191.0,8858823027.0,16500725407.0,-385305262.0,,7641902380.0,,665107268.0
ORWE,2022-09-30,2022-11-14,Q3 2022,EGP,https://english.mubasher.info/news/4038959/Oriental-Weavers-Carpet-s-profits-drop-to-EGP-584m-in-9M-22/,,79354055.0,9188928656.0,17233994783.0,19892472.0,,8045066127.0,,665107268.0
ORWE,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,316166558.0,11255252449.0,19175133527.0,1408379617.0,,7919881078.0,,665107268.0
ORWE,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,842885161.0,11255252449.0,19175133527.0,1232316994.0,,7919881078.0,,665107268.0
ORWE,2023-03-31,2023-05-16,Q1 2023,EGP,https://english.mubasher.info/news/4126611/Oriental-Weavers-consolidated-profit-increases-standalone-income-declines/,,410613828.0,13508521486.0,22150831281.0,1005691130.0,,8642309795.0,,665107268.0
ORWE,2023-06-30,2023-08-16,Q2 2023,EGP,https://english.mubasher.info/news/4171722/Oriental-Weavers-logs-higher-profits-in-H1-23-sales-hit-EGP-8-39bn/,,289831689.0,13041540932.0,21890747346.0,68569247.0,,8849206414.0,,665107268.0
ORWE,2023-09-30,2023-11-19,Q3 2023,EGP,https://english.mubasher.info/news/4216874/Oriental-Weavers-posts-EGP-1-38bn-consolidated-profits-in-9M-23/,,596069570.0,13688395171.0,22455258656.0,912670159.0,,8766863485.0,,665107268.0
ORWE,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,443688511.0,14170890031.0,23107991958.0,1147369424.0,,8937101927.0,,665107268.0
ORWE,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,1740203598.0,14170890031.0,23107991958.0,3134299960.0,,8937101927.0,,665107268.0
ORWE,2024-03-31,2024-05-29,Q1 2024,EGP,https://english.mubasher.info/news/4297223/Oriental-Weavers-consolidated-profit-surpasses-EGP-557m-in-Q1-24/,,427417987.0,19236794871.0,31047250918.0,1176063321.0,,11810456047.0,,665107268.0
ORWE,2024-06-30,2024-08-19,Q2 2024,EGP,https://english.mubasher.info/news/4330587/Oriental-Weavers-registers-EGP-1-4bn-consolidated-profits-in-H1-24/,,820763587.0,19163771447.0,31689768358.0,168635566.0,,12525996911.0,,665107268.0
ORWE,2024-09-30,2024-11-29,Q3 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,614751276.0,19927595674.0,32895580575.0,642435062.0,,12967984901.0,,665107268.0
ORWE,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,329350455.0,21041330591.0,34904566586.0,-77024591.0,,13863235995.0,,665107268.0
ORWE,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,2192283305.0,21041330591.0,34904566586.0,1910109358.0,,13863235995.0,,665107268.0
ORWE,2025-03-31,2025-05-30,Q1 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,513255999.0,21103462702.0,35011111252.0,474716796.0,,13907648550.0,,665107268.0
ORWE,2025-06-30,2025-08-17,Q2 2025,EGP,https://english.mubasher.info/news/4487417/Oriental-Weavers-generates-EGP-12-5bn-consolidated-sales-in-H1-25/,,530635737.0,20211956409.0,,474878066.0,,,,665107268.0
ORWE,2025-09-30,2025-11-29,Q3 2025,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=D15BD062-A397-427D-B835-BD543384B5B1.pdf,,614280079.0,,,1284224173.0,,,,665107268.0
ORWE,2025-12-31,2026-03-01,Q4 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,531171.743,,,957346.698,,,,665107268.0
ORWE,2025-12-31,2026-03-31,FY 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/ORWE/financial-statements,,2189343.558,,,,,,,665107268.0
PHDC,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,717767741.0,9456895048.0,38303348179.0,1903218071.0,,28846453131.0,,2859914173.0
PHDC,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,204629758.0,9427769699.0,40242552573.0,-190504089.0,,30814782874.0,,2859914173.0
PHDC,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,256798768.0,9322688174.0,40907997642.0,516057595.0,,31585309468.0,,2859914173.0
PHDC,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,174062196.0,9206824460.0,41459129847.0,492229559.0,,32252305387.0,,2859914173.0
PHDC,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,188869615.0,9591623261.0,40900057745.0,-289543747.0,,31308434484.0,,2859914173.0
PHDC,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,824360337.0,9591623261.0,40900057745.0,528239318.0,,31308434484.0,,2859914173.0
PHDC,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,294966075.0,9525678483.0,43386318008.0,608843769.0,,33860639525.0,,2859914173.0
PHDC,2022-06-30,2022-08-29,Q2 2022,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=7208D702-2D09-4F2D-8657-480EE4805E34.pdf,,263522282.0,9579203264.0,42771058971.0,-660771901.0,,33191855707.0,,2859914173.0
PHDC,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,352372167.0,9869641879.0,45757855345.0,-631512165.0,,35888213466.0,,2859914173.0
PHDC,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,344987786.0,10171586728.0,49505997212.0,-223126719.0,,39334410484.0,,2859914173.0
PHDC,2022-12-31,2023-03-31,FY 2022,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=AD97CD16-DC15-4CB7-8A34-B291E5566A18.pdf,,1255848310.0,10171586728.0,49505997212.0,-906567016.0,,39334410484.0,,2859914173.0
PHDC,2023-03-31,2023-05-30,Q1 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,252670217.0,10398053759.0,51352687780.0,-277761122.0,,40954634021.0,,2859914173.0
PHDC,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,355377586.0,10644019516.0,55928984289.0,-727529323.0,,45284964773.0,,2859914173.0
PHDC,2023-09-30,2023-11-19,Q3 2023,EGP,https://english.mubasher.info/news/4217055/Palm-Hills-logs-higher-consolidated-profits-at-EGP-1-12bn-in-9M-23/,,441289317.0,11139118371.0,61207263644.0,916648036.0,,50068145273.0,,2859914173.0
PHDC,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,532174569.0,11721847899.0,74298460597.0,841866421.0,,62576612698.0,,2859914173.0
PHDC,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,1581511689.0,11721847899.0,74298460597.0,753224012.0,,62576612698.0,,2859914173.0
PHDC,2024-03-31,2024-05-29,Q1 2024,EGP,https://english.mubasher.info/news/4296919/Palm-Hills-registers-298-higher-consolidated-profits-in-Q1-24/,,1002035164.0,12617695743.0,86033159639.0,629138302.0,,73415463896.0,,2859914173.0
PHDC,2024-06-30,2024-08-26,Q2 2024,EGP,https://english.mubasher.info/news/4332917/Palm-Hills-logs-EGP-1-7bn-consolidated-profits-in-H1-24/,,701670754.0,13310706831.0,95027391226.0,-2077188263.0,,81716684395.0,,2859914173.0
PHDC,2024-09-30,2024-11-18,Q3 2024,EGP,https://english.mubasher.info/news/4370319/Palm-Hills-reports-EGP-130bn-sales-in-9M-24-profits-hike-124-/,,648905265.0,13722464346.0,104101963083.0,2585546253.0,,90379498737.0,,2859914173.0
PHDC,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,902334260.0,14624682125.0,123437324201.0,1946882196.0,,108812642076.0,,2859914173.0
PHDC,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,3254945443.0,14624682125.0,123437324201.0,3084378488.0,,108812642076.0,,2859914173.0
PHDC,2025-06-30,2025-08-17,Q2 2025,EGP,https://english.mubasher.info/news/4487298/Palm-Hills-achieves-highest-ever-H1-results-expects-EGP-300bn-sales-from-Abu-Dhabi-project/,,903720707.0,16661364034.0,,233789666.0,,,,2859914173.0
PHDC,2025-09-30,2025-11-17,Q3 2025,EGP,https://english.mubasher.info/news/4525313/Palm-Hills-consolidated-net-profits-reach-EGP-3-5bn-in-9M-25/,,1098726667.0,18175839236.0,,253923664.0,,,,2859914173.0
PHDC,2025-12-31,2026-03-01,Q4 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/PHDC/financial-statements,,674550.046,,,675848.457,,,,2859914173.0
RAYA,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,-61677719.0,979327964.0,10063632042.0,-254422555.0,,9084304078.0,,4281297768.0
RAYA,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,27782023.0,1401127876.0,13275693720.0,-210633463.0,,11874565844.0,,4281297768.0
RAYA,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,98244176.0,1392687293.0,12820685766.0,-328422749.0,,11427998473.0,,4281297768.0
RAYA,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,314659307.0,1708628877.0,14069186014.0,-204615625.0,,12360557137.0,,4281297768.0
RAYA,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,46649695.0,1753636159.0,14411843825.0,-279459366.0,,12658207666.0,,4281297768.0
RAYA,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,487335201.0,1753636159.0,14411843825.0,-1023131203.0,,12658207666.0,,4281297768.0
RAYA,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,45149311.0,1803834178.0,16221801797.0,-822144206.0,,14417967619.0,,4281297768.0
RAYA,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,98509102.0,1912568712.0,18189502365.0,-194126093.0,,16276933653.0,,4281297768.0
RAYA,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,97300154.0,2025209757.0,19418514006.0,102310483.0,,17393304249.0,,4281297768.0
RAYA,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,106354520.0,2257322564.0,20770171955.0,1021308993.0,,18512849391.0,,4281297768.0
RAYA,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,347313087.0,2257322564.0,20770171955.0,107349177.0,,18512849391.0,,4281297768.0
RAYA,2023-03-31,2023-05-30,Q1 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,142977907.0,2270441372.0,24010040698.0,-16736466.0,,21739599326.0,,4281297768.0
RAYA,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,144304756.0,2502404990.0,26166519159.0,903289463.0,,23664114169.0,,4281297768.0
RAYA,2023-09-30,2023-11-29,Q3 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,105663824.0,2746659883.0,27069599201.0,234509169.0,,24322939318.0,,4281297768.0
RAYA,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,48410258.0,2923400201.0,27148953582.0,1593887855.0,,24225553381.0,,4281297768.0
RAYA,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,441356745.0,2923400201.0,27148953582.0,2714950021.0,,24225553381.0,,4281297768.0
RAYA,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,330954771.0,3515177849.0,32275315193.0,211723964.0,,28760137344.0,,4281297768.0
RAYA,2024-06-30,2024-08-29,Q2 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,323478955.0,3783341069.0,35258373625.0,822489421.0,,31475032556.0,,4281297768.0
RAYA,2024-09-30,2024-11-18,Q3 2024,EGP,https://english.mubasher.info/news/4370402/Raya-Holding-records-EGP-1-2bn-net-profits-in-9M-24/,,455845860.0,4254249003.0,36736382798.0,885602851.0,,32482133795.0,,4281297768.0
RAYA,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,578264230.0,4751966065.0,39112323637.0,1199263060.0,,34360357572.0,,4281297768.0
RAYA,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,1688543816.0,4751966065.0,39112323637.0,3119079296.0,,34360357572.0,,4281297768.0
RAYA,2025-03-31,2025-05-30,Q1 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,370221744.0,5095473008.0,42632404430.0,-3429651025.0,,37536931422.0,,4281297768.0
RAYA,2025-06-30,2025-08-19,Q2 2025,EGP,https://english.mubasher.info/news/4488287/Raya-Holding-posts-27-5-hike-in-H1-25-consolidated-net-profits/,,521822186.0,5659745313.0,,-719263788.0,,,,4281297768.0
RAYA,2025-09-30,2025-11-19,Q3 2025,EGP,https://english.mubasher.info/news/4525982/Raya-Holding-generates-EGP-45-5bn-revenues-in-9M-25-profits-leap-62-5-in-Q3/,,740075343.0,,,665720657.0,,,,4281297768.0
RAYA,2025-12-31,2026-03-01,Q4 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/RAYA/financial-statements,,956238.121,,,,,,,4281297768.0
RMDA,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,112180469.0,1183570044.0,2249315168.0,-164324316.0,,1065745124.0000001,,1510996292.0
RMDA,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,30161707.0,1212769343.0,2224791066.0,40839806.0,,1012021723.0,,1510996292.0
RMDA,2021-06-30,2021-08-09,Q2 2021,EGP,https://english.mubasher.info/news/3839393/Rameda-records-EGP-61-5m-profits-in-H1-21/,,31603387.0,1229532990.0,2179005296.0,94595358.0,,949472306.0,,1510996292.0
RMDA,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,45310841.0,1274679559.0,2346770783.0,80186647.0,,1072091223.9999999,,1510996292.0
RMDA,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,74012818.0,1345488743.0,2420300530.0,25728456.0,,1074811787.0,,1510996292.0
RMDA,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,181088753.0,1345488743.0,2420300530.0,241350267.0,,1074811787.0,,1510996292.0
RMDA,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,71799153.0,1355406738.0,2415653535.0,94008113.0,,1060246797.0,,1510996292.0
RMDA,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,52405052.0,1414366335.0,2556461642.0,33679121.0,,1142095307.0,,1510996292.0
RMDA,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,70691390.0,1475594279.0,2657999235.0,6415178.0,,1182404956.0,,1510996292.0
RMDA,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,50780492.0,1523176693.0,2773031357.0,-104754433.0,,1249854664.0,,1510996292.0
RMDA,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,245676087.0,1523176693.0,2773031357.0,29347979.0,,1249854664.0,,1510996292.0
RMDA,2023-03-31,2023-05-30,Q1 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,66513869.0,1597505912.0,2879228762.0,22783716.0,,1281722850.0,,1510996292.0
RMDA,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,49161009.0,1632487891.0,3154671429.0,-25068849.0,,1522183538.0,,1510996292.0
RMDA,2023-09-30,2023-11-29,Q3 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,76288972.0,1715450605.0,3269905050.0,-91538640.0,,1554454445.0,,1510996292.0
RMDA,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,52895598.0,1775499260.0,3218272019.0,49328304.0,,1442772759.0,,1510996292.0
RMDA,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,244859448.0,1775499260.0,3218272019.0,-44495469.0,,1442772759.0,,1510996292.0
RMDA,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,57008967.0,1835641673.0,3361484562.0,-65699811.0,,1525842889.0,,1510996292.0
RMDA,2024-06-30,2024-08-29,Q2 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,61835804.0,1780417933.0,3244371587.0,61906719.0,,1463953654.0,,1510996292.0
