date,symbol,shares,close,market_value,entry_date,bars_held
2017-06-06,EGAL,13984.0,11.71,163752.64,2017-04-05,16
2017-06-06,EAST,17732.0,8.76,155332.32,2017-05-24,4
2017-06-08,EGAL,13984.0,11.69,163472.96,2017-04-05,17
2017-06-08,EAST,17732.0,8.76,155332.32,2017-05-24,5
2017-06-21,EGAL,13984.0,12.13,169625.92,2017-04-05,18
2017-06-21,EAST,17732.0,9.7,172000.4,2017-05-24,6
2017-06-22,EGAL,13984.0,12.15,169905.6,2017-04-05,19
2017-07-09,EGAL,13984.0,20.11,281218.24,2017-04-05,20
2017-07-10,EGAL,10262.0,21.98,225558.76,2017-07-10,0
2017-07-17,EGAL,10262.0,19.74,202571.87999999998,2017-07-10,1
2017-07-19,EGAL,10262.0,20.49,210268.37999999998,2017-07-10,2
2017-07-30,EGAL,10262.0,23.9,245261.8,2017-07-10,3
2017-09-19,GBCO,101714.0,2.63,267507.82,2017-09-19,0
2017-09-26,GBCO,101714.0,2.88,292936.32,2017-09-19,1
2017-09-26,EGAL,5687.0,46.12,262284.44,2017-09-26,0
2017-09-27,EGAL,5687.0,43.41,246872.66999999998,2017-09-26,1
2017-09-28,EGAL,5687.0,41.68,237034.16,2017-09-26,2
2017-09-28,GBCO,89218.0,3.1,276575.8,2017-09-28,0
2017-10-02,EGAL,5687.0,45.34,257848.58000000002,2017-09-26,3
2017-10-02,GBCO,89218.0,3.12,278360.16000000003,2017-09-28,1
2017-10-02,EMFD,82283.0,3.34,274825.22,2017-10-02,0
2017-10-09,EGAL,5687.0,50.54,287420.98,2017-09-26,4
2017-10-09,GBCO,89218.0,3.02,269438.36,2017-09-28,2
2017-10-09,EMFD,82283.0,3.42,281407.86,2017-10-02,1
2017-10-11,EGAL,5687.0,49.87,283610.69,2017-09-26,5
2017-10-11,GBCO,89218.0,3.15,281036.7,2017-09-28,3
2017-10-11,EMFD,82283.0,3.4,279762.2,2017-10-02,2
2017-10-22,EGAL,5687.0,43.6,247953.2,2017-09-26,6
2017-10-22,GBCO,89218.0,3.27,291742.86,2017-09-28,4
2017-10-22,EMFD,82283.0,3.56,292927.48,2017-10-02,3
2017-10-23,EGAL,5687.0,45.04,256142.47999999998,2017-09-26,7
2017-10-23,GBCO,89218.0,3.21,286389.77999999997,2017-09-28,5
2017-10-23,EMFD,82283.0,3.8,312675.39999999997,2017-10-02,4
2017-11-09,EGAL,5687.0,39.45,224352.15000000002,2017-09-26,8
2017-11-09,GBCO,89218.0,3.13,279252.33999999997,2017-09-28,6
2017-11-09,EMFD,82283.0,3.7,304447.10000000003,2017-10-02,5
2017-11-14,GBCO,89218.0,3.22,287281.96,2017-09-28,7
2017-11-14,EMFD,82283.0,3.58,294573.14,2017-10-02,6
2017-11-22,GBCO,89218.0,3.1,276575.8,2017-09-28,8
2017-11-22,EMFD,82283.0,3.59,295395.97,2017-10-02,7
2017-11-23,GBCO,89218.0,3.32,296203.76,2017-09-28,9
2017-11-23,EMFD,82283.0,3.67,301978.61,2017-10-02,8
2017-11-28,GBCO,89218.0,4.02,358656.36,2017-09-28,10
2017-11-28,EMFD,82283.0,3.73,306915.59,2017-10-02,9
2017-12-03,EMFD,82283.0,3.86,317612.38,2017-10-02,10
2017-12-06,EMFD,82283.0,3.65,300332.95,2017-10-02,11
2017-12-11,EMFD,82283.0,3.71,305269.93,2017-10-02,12
2017-12-12,EMFD,82283.0,3.75,308561.25,2017-10-02,13
2017-12-13,EMFD,82283.0,3.69,303624.27,2017-10-02,14
2017-12-14,EMFD,82283.0,3.69,303624.27,2017-10-02,15
2017-12-14,ORHD,65801.0,4.49,295446.49,2017-12-14,0
2017-12-14,JUFO,26261.0,11.1,291497.1,2017-12-14,0
2017-12-17,EMFD,82283.0,3.69,303624.27,2017-10-02,16
2017-12-17,ORHD,65801.0,4.54,298736.54,2017-12-14,1
2017-12-17,JUFO,26261.0,11.05,290184.05000000005,2017-12-14,1
2017-12-24,EMFD,82283.0,3.5,287990.5,2017-10-02,17
2017-12-24,ORHD,65801.0,4.21,277022.21,2017-12-14,2
2017-12-24,JUFO,26261.0,10.49,275477.89,2017-12-14,2
2017-12-25,EMFD,82283.0,3.54,291281.82,2017-10-02,18
2017-12-25,ORHD,65801.0,4.38,288208.38,2017-12-14,3
2017-12-25,JUFO,26261.0,10.38,272589.18,2017-12-14,3
2017-12-26,EMFD,82283.0,3.55,292104.64999999997,2017-10-02,19
2017-12-26,ORHD,65801.0,4.55,299394.55,2017-12-14,4
2017-12-26,JUFO,26261.0,10.41,273377.01,2017-12-14,4
2018-01-02,EMFD,82283.0,3.57,293750.31,2017-10-02,20
2018-01-02,ORHD,65801.0,4.74,311896.74,2017-12-14,5
2018-01-02,JUFO,26261.0,10.53,276528.32999999996,2017-12-14,5
2018-01-04,EMFD,82283.0,3.52,289636.16,2017-10-02,21
2018-01-04,ORHD,65801.0,4.71,309922.71,2017-12-14,6
2018-01-04,JUFO,26261.0,10.75,282305.75,2017-12-14,6
2018-01-08,EMFD,82283.0,3.58,294573.14,2017-10-02,22
2018-01-08,ORHD,65801.0,4.8,315844.8,2017-12-14,7
2018-01-08,JUFO,26261.0,10.97,288083.17000000004,2017-12-14,7
2018-01-09,EMFD,82283.0,3.71,305269.93,2017-10-02,23
2018-01-09,ORHD,65801.0,4.61,303342.61000000004,2017-12-14,8
2018-01-09,JUFO,26261.0,11.25,295436.25,2017-12-14,8
2018-01-14,EMFD,82283.0,3.89,320080.87,2017-10-02,24
2018-01-14,ORHD,65801.0,4.98,327688.98000000004,2017-12-14,9
2018-01-14,JUFO,26261.0,12.0,315132.0,2017-12-14,9
2018-01-15,ORHD,65801.0,4.93,324398.93,2017-12-14,10
2018-01-15,JUFO,26261.0,12.0,315132.0,2017-12-14,10
2018-01-17,ORHD,65801.0,5.04,331637.04,2017-12-14,11
2018-01-17,JUFO,26261.0,12.0,315132.0,2017-12-14,11
2018-01-21,ORHD,65801.0,5.37,353351.37,2017-12-14,12
2018-01-21,JUFO,26261.0,12.0,315132.0,2017-12-14,12
2018-01-22,JUFO,26261.0,11.9,312505.9,2017-12-14,13
2018-01-23,JUFO,26261.0,11.31,297011.91000000003,2017-12-14,14
2018-01-28,JUFO,26261.0,11.0,288871.0,2017-12-14,15
2018-02-06,JUFO,26261.0,10.89,285982.29000000004,2017-12-14,16
2018-02-15,JUFO,26261.0,11.25,295436.25,2017-12-14,17
2018-02-18,JUFO,26261.0,11.25,295436.25,2017-12-14,18
2018-02-21,JUFO,26261.0,11.38,298850.18,2017-12-14,19
2018-02-22,JUFO,26261.0,11.56,303577.16000000003,2017-12-14,20
2018-02-26,JUFO,26261.0,11.53,302789.32999999996,2017-12-14,21
2018-02-26,ORHD,50886.0,6.68,339918.48,2018-02-26,0
2018-03-04,JUFO,26261.0,11.36,298324.95999999996,2017-12-14,22
2018-03-04,ORHD,50886.0,6.56,333812.16,2018-02-26,1
2018-03-04,ADIB,29361.0,12.02,352919.22,2018-03-04,0
2018-03-05,JUFO,26261.0,11.48,301476.28,2017-12-14,23
2018-03-05,ORHD,50886.0,6.51,331267.86,2018-02-26,2
2018-03-05,ADIB,29361.0,12.12,355855.31999999995,2018-03-04,1
2018-03-06,JUFO,26261.0,11.05,290184.05000000005,2017-12-14,24
2018-03-06,ORHD,50886.0,6.92,352131.12,2018-02-26,3
2018-03-06,ADIB,29361.0,12.24,359378.64,2018-03-04,2
2018-03-07,JUFO,26261.0,10.89,285982.29000000004,2017-12-14,25
2018-03-07,ORHD,50886.0,6.88,350095.68,2018-02-26,4
2018-03-07,ADIB,29361.0,12.24,359378.64,2018-03-04,3
2018-03-08,JUFO,26261.0,11.26,295698.86,2017-12-14,26
2018-03-08,ORHD,50886.0,6.72,341953.92,2018-02-26,5
2018-03-08,ADIB,29361.0,11.99,352038.39,2018-03-04,4
2018-03-12,JUFO,26261.0,11.98,314606.78,2017-12-14,27
2018-03-12,ORHD,50886.0,6.7,340936.2,2018-02-26,6
2018-03-12,ADIB,29361.0,12.22,358791.42000000004,2018-03-04,5
2018-03-13,JUFO,26261.0,12.11,318020.70999999996,2017-12-14,28
2018-03-13,ORHD,50886.0,6.55,333303.3,2018-02-26,7
2018-03-13,ADIB,29361.0,12.31,361433.91000000003,2018-03-04,6
2018-03-15,JUFO,26261.0,12.19,320121.58999999997,2017-12-14,29
2018-03-15,ORHD,50886.0,6.41,326179.26,2018-02-26,8
2018-03-15,ADIB,29361.0,12.46,365838.06,2018-03-04,7
2018-03-27,JUFO,26261.0,11.88,311980.68,2017-12-14,30
2018-03-27,ORHD,50886.0,6.5,330759.0,2018-02-26,9
2018-03-27,ADIB,29361.0,11.51,337945.11,2018-03-04,8
2018-04-11,JUFO,26261.0,12.45,326949.44999999995,2017-12-14,31
2018-04-11,ORHD,50886.0,6.9,351113.4,2018-02-26,10
2018-04-11,ADIB,29361.0,10.69,313869.08999999997,2018-03-04,9
2018-04-26,JUFO,26261.0,13.64,358200.04000000004,2017-12-14,32
2018-04-26,ORHD,50886.0,6.53,332285.58,2018-02-26,11
2018-04-29,ORHD,50886.0,6.63,337374.18,2018-02-26,12
2018-05-02,ORHD,50886.0,7.45,379100.7,2018-02-26,13
2018-05-02,ETEL,22461.0,16.12,362071.32,2018-05-02,0
2018-05-06,ORHD,50886.0,7.42,377574.12,2018-02-26,14
2018-05-13,ORHD,50886.0,6.5,330759.0,2018-02-26,15
2018-05-16,ORHD,50886.0,6.28,319564.08,2018-02-26,16
2018-05-31,ORHD,50886.0,6.16,313457.76,2018-02-26,17
2018-09-04,ABUK,10663.0,32.95,351345.85000000003,2018-09-04,0
2018-09-23,ABUK,10663.0,31.43,335138.09,2018-09-04,1
2018-09-24,ABUK,10663.0,31.55,336417.65,2018-09-04,2
2018-09-25,ABUK,10663.0,31.58,336737.54,2018-09-04,3
2018-09-27,ABUK,10663.0,32.05,341749.14999999997,2018-09-04,4
2018-09-30,ABUK,10663.0,31.27,333432.01,2018-09-04,5
2019-02-21,ETEL,23756.0,14.84,352539.04,2019-02-21,0
2019-02-28,ETEL,23756.0,14.89,353726.84,2019-02-21,1
2019-04-17,ETEL,23756.0,14.25,338523.0,2019-02-21,2
2019-05-21,ETEL,23756.0,12.82,304551.92,2019-02-21,3
2019-09-02,HRHO,33310.0,11.2,373072.0,2019-09-02,0
2019-09-02,ADIB,38851.0,9.43,366364.93,2019-09-02,0
2019-09-04,HRHO,33310.0,10.9,363079.0,2019-09-02,1
2019-09-04,ADIB,38851.0,9.42,365976.42,2019-09-02,1
2019-09-09,HRHO,33310.0,10.93,364078.3,2019-09-02,2
2019-09-09,ADIB,38851.0,9.39,364810.89,2019-09-02,2
2019-09-17,HRHO,33310.0,10.77,358748.7,2019-09-02,3
2019-09-17,ADIB,38851.0,9.15,355486.65,2019-09-02,3
2019-09-23,HRHO,33310.0,10.14,337763.4,2019-09-02,4
2019-09-23,ADIB,38851.0,8.42,327125.42,2019-09-02,4
2019-11-04,AMOC,74945.0,4.55,340999.75,2019-11-04,0
2019-11-20,AMOC,74945.0,4.2,314769.0,2019-11-04,1
2020-02-05,ETEL,25230.0,13.81,348426.3,2020-02-05,0
2020-02-11,ETEL,25230.0,13.15,331774.5,2020-02-05,1
2020-02-12,ETEL,25230.0,12.93,326223.89999999997,2020-02-05,2
2020-02-16,ETEL,25230.0,12.34,311338.2,2020-02-05,3
2021-01-10,HRHO,43300.0,8.68,375844.0,2021-01-10,0
2021-01-11,HRHO,43300.0,8.62,373245.99999999994,2021-01-10,1
2021-01-17,HRHO,43300.0,8.68,375844.0,2021-01-10,2
2021-01-20,HRHO,43300.0,8.86,383638.0,2021-01-10,3
2021-01-21,HRHO,43300.0,8.86,383638.0,2021-01-10,4
2021-01-27,HRHO,43300.0,8.78,380174.0,2021-01-10,5
2021-01-31,HRHO,43300.0,8.72,377576.0,2021-01-10,6
2021-02-02,HRHO,43300.0,8.79,380606.99999999994,2021-01-10,7
2021-02-02,RAYA,335392.0,1.23,412532.16,2021-02-02,0
2021-02-03,HRHO,43300.0,8.7,376709.99999999994,2021-01-10,8
2021-02-03,RAYA,335392.0,1.36,456133.12000000005,2021-02-02,1
2021-02-03,ORAS,3719.0,98.32,365652.07999999996,2021-02-03,0
2021-02-07,HRHO,43300.0,8.56,370648.0,2021-01-10,9
2021-02-07,ORAS,3719.0,95.95,356838.05,2021-02-03,1
2021-02-07,RAYA,333754.0,1.64,547356.5599999999,2021-02-07,0
2021-02-08,HRHO,43300.0,8.72,377576.0,2021-01-10,10
2021-02-08,ORAS,3719.0,95.86,356503.34,2021-02-03,2
2021-02-08,RAYA,333754.0,1.62,540681.48,2021-02-07,1
2021-02-09,HRHO,43300.0,8.75,378875.0,2021-01-10,11
2021-02-09,ORAS,3719.0,95.16,353900.04,2021-02-03,3
2021-02-10,HRHO,43300.0,8.79,380606.99999999994,2021-01-10,12
2021-02-11,HRHO,43300.0,8.78,380174.0,2021-01-10,13
2021-02-11,FWRY,37165.0,11.21,416619.65,2021-02-11,0
2021-02-14,HRHO,43300.0,8.82,381906.0,2021-01-10,14
2021-02-14,FWRY,37165.0,11.48,426654.2,2021-02-11,1
2021-02-14,PHDC,237782.0,1.76,418496.32,2021-02-14,0
2021-02-15,HRHO,43300.0,8.77,379741.0,2021-01-10,15
2021-02-15,FWRY,37165.0,11.75,436688.75,2021-02-11,2
2021-02-15,PHDC,237782.0,1.78,423251.96,2021-02-14,1
2021-02-16,HRHO,43300.0,8.74,378442.0,2021-01-10,16
2021-02-16,FWRY,37165.0,11.3,419964.5,2021-02-11,3
2021-02-16,PHDC,237782.0,1.8,428007.60000000003,2021-02-14,2
2021-02-18,HRHO,43300.0,8.65,374545.0,2021-01-10,17
2021-02-18,FWRY,37165.0,11.24,417734.60000000003,2021-02-11,4
2021-02-18,PHDC,237782.0,1.71,406607.22,2021-02-14,3
2021-02-21,HRHO,43300.0,8.58,371514.0,2021-01-10,18
2021-02-21,FWRY,37165.0,11.27,418849.55,2021-02-11,5
2021-02-21,PHDC,237782.0,1.7,404229.39999999997,2021-02-14,4
2021-02-22,HRHO,43300.0,8.62,373245.99999999994,2021-01-10,19
2021-02-22,FWRY,37165.0,11.55,429255.75,2021-02-11,6
2021-02-22,PHDC,237782.0,1.71,406607.22,2021-02-14,5
2021-02-23,HRHO,43300.0,8.59,371947.0,2021-01-10,20
2021-02-23,FWRY,37165.0,11.12,413274.8,2021-02-11,7
2021-02-23,PHDC,237782.0,1.67,397095.94,2021-02-14,6
2021-02-24,HRHO,43300.0,8.54,369781.99999999994,2021-01-10,21
2021-02-24,FWRY,37165.0,10.69,397293.85,2021-02-11,8
2021-02-24,PHDC,237782.0,1.65,392340.3,2021-02-14,7
2021-02-25,HRHO,43300.0,8.66,374978.0,2021-01-10,22
2021-02-25,PHDC,237782.0,1.67,397095.94,2021-02-14,8
2021-02-28,HRHO,43300.0,8.57,371081.0,2021-01-10,23
2021-02-28,PHDC,237782.0,1.69,401851.58,2021-02-14,9
2021-03-01,HRHO,43300.0,8.54,369781.99999999994,2021-01-10,24
2021-03-01,PHDC,237782.0,1.68,399473.76,2021-02-14,10
2021-03-02,HRHO,43300.0,8.5,368050.0,2021-01-10,25
2021-03-02,PHDC,237782.0,1.71,406607.22,2021-02-14,11
2021-03-03,HRHO,43300.0,8.32,360256.0,2021-01-10,26
2021-03-03,PHDC,237782.0,1.7,404229.39999999997,2021-02-14,12
2021-03-04,HRHO,43300.0,8.33,360689.0,2021-01-10,27
2021-03-04,PHDC,237782.0,1.72,408985.04,2021-02-14,13
2021-03-07,HRHO,43300.0,8.31,359823.0,2021-01-10,28
2021-03-07,PHDC,237782.0,1.72,408985.04,2021-02-14,14
2021-03-08,HRHO,43300.0,8.2,355059.99999999994,2021-01-10,29
2021-03-08,PHDC,237782.0,1.7,404229.39999999997,2021-02-14,15
2021-03-15,HRHO,43300.0,8.02,347266.0,2021-01-10,30
2021-03-15,PHDC,237782.0,1.68,399473.76,2021-02-14,16
2021-03-17,PHDC,237782.0,1.66,394718.12,2021-02-14,17
2021-03-22,PHDC,237782.0,1.63,387584.66,2021-02-14,18
2021-05-17,EGAL,23221.0,16.33,379198.92999999993,2021-05-17,0
2021-05-19,EGAL,23221.0,17.26,400794.46,2021-05-17,1
2021-05-20,EGAL,23221.0,16.83,390809.42999999993,2021-05-17,2
2021-05-23,EGAL,23221.0,16.6,385468.60000000003,2021-05-17,3
2021-05-24,EGAL,23221.0,15.91,369446.11,2021-05-17,4
2021-05-25,EGAL,23221.0,15.63,362944.23000000004,2021-05-17,5
2021-05-26,EGAL,23221.0,16.11,374090.31,2021-05-17,6
2021-05-27,EGAL,23221.0,16.07,373161.47000000003,2021-05-17,7
2021-05-30,EGAL,23221.0,15.85,368052.85,2021-05-17,8
2021-05-31,EGAL,23221.0,15.81,367124.01,2021-05-17,9
2021-06-01,EGAL,23221.0,16.19,375947.99000000005,2021-05-17,10
2021-06-02,EGAL,23221.0,16.34,379431.14,2021-05-17,11
2021-06-03,EGAL,23221.0,15.84,367820.64,2021-05-17,12
2021-06-07,EGAL,23221.0,16.04,372464.83999999997,2021-05-17,13
2021-06-08,EGAL,23221.0,15.53,360622.13,2021-05-17,14
2021-06-10,EGAL,23221.0,15.76,365962.96,2021-05-17,15
2021-06-13,EGAL,23221.0,15.92,369678.32,2021-05-17,16
2021-06-14,EGAL,23221.0,16.01,371768.21,2021-05-17,17
2021-06-16,EGAL,23221.0,16.97,394060.37,2021-05-17,18
2021-06-17,EGAL,23221.0,17.28,401258.88,2021-05-17,19
2021-06-20,EGAL,23221.0,17.28,401258.88,2021-05-17,20
2021-06-21,EGAL,23221.0,17.08,396614.67999999993,2021-05-17,21
2021-06-22,EGAL,23221.0,16.81,390345.00999999995,2021-05-17,22
2021-06-23,EGAL,23221.0,17.98,417513.58,2021-05-17,23
2021-06-23,PHDC,216921.0,1.8,390457.8,2021-06-23,0
2021-06-24,EGAL,23221.0,17.46,405438.66000000003,2021-05-17,24
2021-06-24,PHDC,216921.0,1.79,388288.59,2021-06-23,1
2021-06-27,EGAL,23221.0,17.64,409618.44,2021-05-17,25
2021-06-27,PHDC,216921.0,1.84,399134.64,2021-06-23,2
2021-06-28,EGAL,23221.0,17.35,402884.35000000003,2021-05-17,26
2021-06-28,PHDC,216921.0,1.79,388288.59,2021-06-23,3
2021-06-29,EGAL,23221.0,17.23,400097.83,2021-05-17,27
2021-06-29,PHDC,216921.0,1.75,379611.75,2021-06-23,4
2021-06-30,EGAL,23221.0,17.46,405438.66000000003,2021-05-17,28
2021-06-30,PHDC,216921.0,1.78,386119.38,2021-06-23,5
