date,symbol,holding_name,shares,close,value,weight,rank,score
2023-12-03,EFID,Edita Food Industries (EDITA),5396.0,28.57,154163.72,0.17823317698157204,3.0,0.7533333333333333
2023-12-03,EGAL,Egypt Aluminum,20.0,66.76,1335.2,0.0015436636966582994,6.0,0.6193333333333334
2023-12-03,EGCH,Egyptian Chemical Industries (KIMA),21887.0,9.94,217556.78,0.2515237441940356,5.0,0.6220000000000001
2023-12-03,ORAS,Orascom Construction PLC,684.0,182.37,124741.08,0.14421680398288544,2.0,0.7720000000000001
2023-12-03,TMGH,T M G Holding,6693.0,23.49,157218.56999999998,0.181764978242609,1.0,0.794
2024-01-02,ABUK,Abou Kir Fertilizers,2463.0,83.4,205414.2,0.22063148699686166,3.0,0.7366666666666666
2024-01-02,EAST,Eastern Company,64.0,23.04,1474.56,0.0015837968624666276,8.0,0.5880000000000001
2024-01-02,EFID,Edita Food Industries (EDITA),5696.0,31.86,181474.56,0.19491837480028737,2.0,0.7979999999999999
2024-01-02,EGAL,Egypt Aluminum,20.0,66.13,1322.6,0.001420579515447565,7.0,0.5900000000000001
2024-01-02,EGCH,Egyptian Chemical Industries (KIMA),21892.0,10.71,234463.32,0.25183259452277895,6.0,0.6286666666666667
2024-01-02,ETEL,Telecom Egypt,44.0,38.5,1694.0,0.001819493194592602,4.0,0.7260000000000002
2024-01-02,ORAS,Orascom Construction PLC,730.0,181.86,132757.80000000002,0.14259262906085346,5.0,0.6473333333333334
2024-01-02,TMGH,T M G Holding,7080.0,24.33,172256.4,0.1850173243949357,1.0,0.8093333333333333
2024-02-01,ABUK,Abou Kir Fertilizers,2673.0,98.95,264493.35000000003,0.25081556839829383,3.0,0.7726666666666666
2024-02-01,COMI,Commercial International Bank-Egypt (CIB),1360.0,85.0,115600.0,0.10962196103169611,1.0,0.8173333333333332
2024-02-01,EAST,Eastern Company,4153.0,24.16,100336.48,0.09514776557627644,5.0,0.6893333333333336
2024-02-01,EGAL,Egypt Aluminum,1079.0,114.5,123545.5,0.11715657427890494,4.0,0.738
2024-02-01,TMGH,T M G Holding,7847.0,33.9,266013.3,0.25225691701135716,2.0,0.7926666666666667
2024-03-03,EAST,Eastern Company,9384.0,26.25,246330.0,0.19801170013536368,5.0,0.6746666666666667
2024-03-03,EFID,Edita Food Industries (EDITA),2017.0,37.53,75698.01000000001,0.06084963933326742,6.0,0.6653333333333333
2024-03-03,EGAL,Egypt Aluminum,2386.0,107.3,256017.8,0.20579921180089925,4.0,0.7306666666666668
2024-03-03,GBCO,GB Corp,6883.0,9.84,67728.72,0.05444354725446356,8.0,0.5906666666666668
2024-03-03,MCQE,Misr Cement - Qena,2786.0,24.43,68061.98,0.05471143739852685,7.0,0.6053333333333335
2024-03-03,ORAS,Orascom Construction PLC,321.0,319.99,102716.79000000001,0.08256861210712103,3.0,0.8059999999999999
2024-03-03,PHDC,Palm Hills Development Company,19796.0,4.84,95812.64,0.07701872991863577,2.0,0.8193333333333335
2024-03-03,TMGH,T M G Holding,4552.0,72.8,331385.6,0.26638341272430305,1.0,0.8600000000000001
2024-04-01,EGAL,Egypt Aluminum,2807.0,94.11,264166.77,0.2464568759015741,5.0,0.6600000000000001
2024-04-01,GBCO,GB Corp,13799.0,12.07,166553.93,0.15538805754005114,3.0,0.7939999999999999
2024-04-01,ORAS,Orascom Construction PLC,624.0,273.0,170352.0,0.15893150271544354,2.0,0.8086666666666668
2024-04-01,PHDC,Palm Hills Development Company,40547.0,3.6,145969.2,0.13618333982677705,4.0,0.6806666666666668
2024-04-01,TMGH,T M G Holding,4552.0,65.21,296835.92,0.2769358670606813,1.0,0.8693333333333333
2024-05-01,ARCC,Arabian Cement Company,7165.0,11.29,80892.84999999999,0.08447450532796134,5.0,0.5993333333333334
2024-05-01,EGAL,Egypt Aluminum,1004.0,88.61,88964.44,0.09290347738742175,4.0,0.6346666666666667
2024-05-01,GBCO,GB Corp,22948.0,10.46,240036.08000000002,0.2506640465611356,2.0,0.7860000000000001
2024-05-01,ORAS,Orascom Construction PLC,920.0,253.0,232760.0,0.24306580693023283,1.0,0.834
2024-05-01,TMGH,T M G Holding,4552.0,55.06,250633.12000000002,0.2617302868028952,3.0,0.7753333333333333
2024-06-02,EFIH,E-finance For Digital and Financial Investments,1830.0,19.96,36526.8,0.03748130021258131,4.0,0.7660000000000001
2024-06-02,EGAL,Egypt Aluminum,1304.0,92.99,121258.95999999999,0.12442763897262799,6.0,0.6333333333333334
2024-06-02,GBCO,GB Corp,23295.0,10.85,252750.75,0.2593555071811679,2.0,0.7800000000000001
2024-06-02,ORAS,Orascom Construction PLC,953.0,268.0,255404.0,0.2620780905935947,1.0,0.824
2024-06-02,PHDC,Palm Hills Development Company,8512.0,3.7,31494.4,0.032317396032916126,5.0,0.6853333333333336
2024-06-02,TMGH,T M G Holding,4564.0,52.97,241755.08,0.24807250378890594,3.0,0.7746666666666667
2024-07-01,EFIH,E-finance For Digital and Financial Investments,8309.0,21.28,176815.52000000002,0.15512755690751362,3.0,0.7180000000000001
2024-07-01,EGAL,Egypt Aluminum,2479.0,97.51,241727.29,0.21207733311857493,5.0,0.7086666666666668
2024-07-01,GBCO,GB Corp,19299.0,15.62,301450.38,0.2644748661104048,1.0,0.7973333333333333
2024-07-01,ORAS,Orascom Construction PLC,470.0,275.0,129250.0,0.11339636209703839,2.0,0.7960000000000002
2024-07-01,PHDC,Palm Hills Development Company,40130.0,4.43,177775.9,0.15597013793831246,4.0,0.7160000000000002
2024-07-01,TMGH,T M G Holding,1971.0,57.12,112583.51999999999,0.09877417098707282,6.0,0.6973333333333334
2024-08-01,EFIH,E-finance For Digital and Financial Investments,9742.0,25.21,245595.82,0.20921345944936906,1.0,0.7902777777777779
2024-08-01,EGAL,Egypt Aluminum,2614.0,110.45,288716.3,0.24594610739882247,5.0,0.6833333333333333
2024-08-01,EMFD,Emaar Misr for Development,4409.0,6.92,30510.28,0.025990512491494748,3.0,0.7013888888888888
2024-08-01,GBCO,GB Corp,21187.0,13.94,295346.77999999997,0.25159435360517013,2.0,0.7173611111111111
2024-08-01,JUFO,Juhayna Food Industries,1292.0,21.31,27532.519999999997,0.023453875381750967,9.0,0.6250000000000001
2024-08-01,ORAS,Orascom Construction PLC,115.0,268.0,30820.0,0.02625435082824111,4.0,0.6916666666666668
2024-08-01,ORWE,Oriental Weavers,1159.0,24.21,28059.39,0.0239026952980675,8.0,0.6451388888888889
2024-08-01,PHDC,Palm Hills Development Company,40150.0,4.42,177463.0,0.15117377874860974,6.0,0.6819444444444444
2024-08-01,TMGH,T M G Holding,531.0,55.52,29481.120000000003,0.02511381139810109,7.0,0.6784722222222223
2024-09-01,EFIH,E-finance For Digital and Financial Investments,10275.0,23.2,238380.0,0.18513857060004224,4.0,0.7159722222222222
2024-09-01,EGAL,Egypt Aluminum,2656.0,109.32,290353.92,0.22550427769493672,9.0,0.4604166666666668
2024-09-01,EMFD,Emaar Misr for Development,5144.0,7.98,41049.12,0.0318809270961893,7.0,0.6375000000000002
2024-09-01,FWRY,Fawry For Banking Technology And Electronic Payment,985.0,7.58,7466.3,0.0057987251852969855,3.0,0.75
2024-09-01,GBCO,GB Corp,21499.0,14.75,317110.25,0.24628466485284858,2.0,0.7743055555555555
2024-09-01,HRHO,EFG Holding,291.0,24.3,7071.3,0.005491947203138178,6.0,0.6972222222222222
2024-09-01,JUFO,Juhayna Food Industries,1292.0,24.05,31072.600000000002,0.02413263171753869,8.0,0.6006944444444445
2024-09-01,ORWE,Oriental Weavers,1159.0,23.81,27595.789999999997,0.02143235638551447,10.0,0.4486111111111111
2024-09-01,PHDC,Palm Hills Development Company,41408.0,6.89,285301.12,0.22158000481328605,1.0,0.8027777777777778
2024-09-01,TMGH,T M G Holding,650.0,60.0,39000.0,0.03028947165618612,5.0,0.7048611111111112
2024-10-01,EAST,Eastern Company,266.0,26.0,6916.0,0.005201048044832866,5.0,0.6777777777777778
2024-10-01,EFIH,E-finance For Digital and Financial Investments,10300.0,23.25,239475.0,0.18009268081786448,9.0,0.5506944444444444
2024-10-01,EGAL,Egypt Aluminum,2714.0,119.2,323508.8,0.2432887235000328,4.0,0.7020833333333333
2024-10-01,EMFD,Emaar Misr for Development,6039.0,8.34,50365.26,0.037876248850563767,2.0,0.7479166666666669
2024-10-01,FWRY,Fawry For Banking Technology And Electronic Payment,1069.0,8.5,9086.5,0.0068333318477984155,6.0,0.6472222222222223
2024-10-01,GBCO,GB Corp,21543.0,15.26,328746.18,0.24722739686744846,7.0,0.6298611111111112
2024-10-01,HRHO,EFG Holding,593.0,24.93,14783.49,0.011117646292698994,3.0,0.7229166666666667
2024-10-01,JUFO,Juhayna Food Industries,1292.0,26.72,34522.24,0.02596180289983386,8.0,0.6138888888888889
2024-10-01,PHDC,Palm Hills Development Company,42784.0,6.56,280663.04,0.2110673735466814,1.0,0.8291666666666667
2024-10-01,TMGH,T M G Holding,659.0,63.0,41517.0,0.031222080925003778,10.0,0.4805555555555556
2024-11-03,ARCC,Arabian Cement Company,2358.0,15.21,35865.18,0.028726214722407478,7.0,0.6333333333333333
2024-11-03,EAST,Eastern Company,1685.0,27.2,45832.0,0.03670913886832241,4.0,0.6861111111111111
2024-11-03,EGAL,Egypt Aluminum,2714.0,111.83,303506.62,0.24309361714599317,12.0,0.5069444444444445
2024-11-03,EMFD,Emaar Misr for Development,10806.0,8.41,90878.46,0.07278909949989709,2.0,0.7166666666666669
2024-11-03,FWRY,Fawry For Banking Technology And Electronic Payment,1069.0,8.0,8552.0,0.006849724114197356,10.0,0.6118055555555555
2024-11-03,GBCO,GB Corp,21543.0,14.41,310434.63,0.2486426065239633,6.0,0.6604166666666667
2024-11-03,HRHO,EFG Holding,593.0,22.0,13046.0,0.010449193264010607,9.0,0.6152777777777777
2024-11-03,JUFO,Juhayna Food Industries,2616.0,30.76,80468.16,0.064450970062803,1.0,0.7298611111111111
2024-11-03,MCQE,Misr Cement - Qena,1225.0,31.5,38587.5,0.030906656835429196,5.0,0.6652777777777777
2024-11-03,ORWE,Oriental Weavers,1198.0,29.3,35101.4,0.02811446515693254,8.0,0.6236111111111111
2024-11-03,PHDC,Palm Hills Development Company,49853.0,5.74,286156.22000000003,0.22919681484583304,3.0,0.7062499999999999
2024-12-01,ARCC,Arabian Cement Company,5560.0,15.0,83400.0,0.06676029122053782,4.0,0.6819444444444445
2024-12-01,EAST,Eastern Company,3632.0,27.92,101405.44,0.08117334179552489,1.0,0.7673611111111113
2024-12-01,EGAL,Egypt Aluminum,2714.0,112.0,303968.0,0.24332124942115638,11.0,0.5618055555555556
2024-12-01,EMFD,Emaar Misr for Development,10807.0,7.9,85375.3,0.06834148550408613,10.0,0.5770833333333335
2024-12-01,FWRY,Fawry For Banking Technology And Electronic Payment,7305.0,8.5,62092.5,0.049703997393420206,2.0,0.7527777777777778
2024-12-01,GBCO,GB Corp,21543.0,14.6,314527.8,0.25177419094670356,8.0,0.6215277777777777
2024-12-01,JUFO,Juhayna Food Industries,4214.0,33.48,141084.72,0.11293593517947288,3.0,0.7430555555555554
2024-12-01,MCQE,Misr Cement - Qena,2936.0,26.43,77598.48,0.06211627245888585,5.0,0.6527777777777778
2024-12-01,ORWE,Oriental Weavers,1198.0,26.1,31267.800000000003,0.025029345729322937,9.0,0.607638888888889
2024-12-01,PHDC,Palm Hills Development Company,8202.0,5.91,48473.82,0.038802474097984783,6.0,0.6493055555555556
2025-01-02,ARCC,Arabian Cement Company,6884.0,16.9,116339.59999999999,0.08586124043217092,1.0,0.7534722222222222
2025-01-02,EAST,Eastern Company,4378.0,29.23,127968.94,0.0944439548115178,3.0,0.7368055555555556
2025-01-02,EGAL,Egypt Aluminum,2714.0,117.0,317538.0,0.2343501831220899,7.0,0.6618055555555558
2025-01-02,FWRY,Fawry For Banking Technology And Electronic Payment,9826.0,8.64,84896.64,0.06265562902849468,4.0,0.7215277777777779
2025-01-02,GBCO,GB Corp,19400.0,17.8,345320.0,0.25485392373737975,6.0,0.6965277777777777
2025-01-02,JUFO,Juhayna Food Industries,4850.0,33.81,163978.5,0.12101981968484282,5.0,0.713888888888889
2025-01-02,MCQE,Misr Cement - Qena,2936.0,23.54,69113.44,0.051007272579022274,10.0,0.5659722222222221
2025-01-02,ORAS,Orascom Construction PLC,63.0,286.5,18049.5,0.013320936802090339,8.0,0.6020833333333333
2025-01-02,ORWE,Oriental Weavers,1198.0,25.84,30956.32,0.02284646014267903,12.0,0.4854166666666667
2025-01-02,PHDC,Palm Hills Development Company,11631.0,6.94,80719.14,0.05957254010687733,2.0,0.7506944444444446
2025-02-02,ARCC,Arabian Cement Company,7517.0,20.05,150715.85,0.10176585234820183,2.0,0.7370370370370369
2025-02-02,EAST,Eastern Company,4378.0,28.51,124816.78000000001,0.08427836889124794,9.0,0.6265432098765432
2025-02-02,EGAL,Egypt Aluminum,2401.0,157.58,378349.58,0.2554679384702019,6.0,0.6895061728395061
2025-02-02,FWRY,Fawry For Banking Technology And Electronic Payment,9827.0,8.47,83234.69,0.05620144910298652,7.0,0.6703703703703704
2025-02-02,GBCO,GB Corp,19400.0,16.61,322234.0,0.21757776415400548,10.0,0.6234567901234568
2025-02-02,ISPH,Ibnsina Pharma,1856.0,6.9,12806.400000000001,0.008647094592320662,3.0,0.7271604938271606
2025-02-02,JUFO,Juhayna Food Industries,5206.0,35.58,185229.47999999998,0.12507003020726884,4.0,0.7240740740740741
2025-02-02,MCQE,Misr Cement - Qena,2936.0,27.63,81121.68,0.05477470955521981,12.0,0.4561728395061728
2025-02-02,ORHD,Orascom Development Egypt,676.0,17.81,12039.56,0.008129311451299361,5.0,0.7012345679012345
2025-02-02,ORWE,Oriental Weavers,1198.0,25.1,30069.800000000003,0.02030362982353853,11.0,0.4635802469135802
2025-02-02,PHDC,Palm Hills Development Company,13578.0,6.51,88392.78,0.05968427738772722,1.0,0.7382716049382716
2025-02-02,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,3204.0,3.73,11950.92,0.008069460246849765,8.0,0.6685185185185185
2025-03-02,ARCC,Arabian Cement Company,8991.0,23.26,209130.66,0.13694488279411432,1.0,0.7685897435897434
2025-03-02,EAST,Eastern Company,4378.0,31.2,136593.6,0.089445490883193,9.0,0.6467948717948718
2025-03-02,EGAL,Egypt Aluminum,2402.0,158.32,380284.63999999996,0.2490215229713422,4.0,0.6955128205128206
2025-03-02,ETEL,Telecom Egypt,791.0,37.84,29931.440000000002,0.019599983774062902,5.0,0.6814102564102564
2025-03-02,GBCO,GB Corp,19400.0,17.19,333486.0,0.21837640250108717,11.0,0.6147435897435898
2025-03-02,HRHO,EFG Holding,1152.0,26.05,30009.600000000002,0.019651165231813705,6.0,0.6794871794871794
2025-03-02,ISPH,Ibnsina Pharma,1856.0,6.61,12268.16,0.008033550572161163,8.0,0.6660256410256411
2025-03-02,JUFO,Juhayna Food Industries,5206.0,35.21,183303.26,0.12003234464271793,10.0,0.6461538461538461
2025-03-02,ORHD,Orascom Development Egypt,2202.0,22.72,50029.439999999995,0.032760742958756854,2.0,0.7615384615384616
2025-03-02,PHDC,Palm Hills Development Company,13578.0,6.4,86899.20000000001,0.056904141931662724,13.0,0.48012820512820514
2025-03-02,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,10708.0,4.16,44545.28,0.029169554328528417,3.0,0.7025641025641025
2025-04-03,ARCC,Arabian Cement Company,9793.0,22.6,221321.80000000002,0.13261829261109026,3.0,0.7371794871794871
2025-04-03,EAST,Eastern Company,4378.0,32.82,143685.96,0.08609810098863017,8.0,0.6538461538461539
2025-04-03,EGAL,Egypt Aluminum,2416.0,171.5,414344.0,0.24827917463914345,4.0,0.723076923076923
2025-04-03,GBCO,GB Corp,19918.0,21.62,430627.16000000003,0.2580362111240862,5.0,0.7076923076923076
2025-04-03,HRHO,EFG Holding,1152.0,27.5,31680.0,0.01898298093508791,7.0,0.6762820512820513
2025-04-03,ISPH,Ibnsina Pharma,3097.0,8.95,27718.149999999998,0.01660899977922686,2.0,0.7416666666666667
2025-04-03,JUFO,Juhayna Food Industries,5206.0,33.4,173880.4,0.10419091913464204,12.0,0.5051282051282052
2025-04-03,ORHD,Orascom Development Egypt,3013.0,24.5,73818.5,0.04423280234080767,1.0,0.7692307692307694
2025-04-03,PHDC,Palm Hills Development Company,13578.0,7.1,96403.79999999999,0.057766145753473094,11.0,0.5448717948717948
2025-04-03,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,12353.0,4.48,55341.44,0.033161158473494684,6.0,0.6948717948717948
2025-05-04,ARCC,Arabian Cement Company,9793.0,24.04,235423.72,0.13671924718042247,6.0,0.7074074074074074
2025-05-04,EAST,Eastern Company,4378.0,35.48,155331.43999999997,0.09020670279210166,9.0,0.6648148148148147
2025-05-04,EGAL,Egypt Aluminum,2416.0,174.21,420891.36000000004,0.2444271540860207,7.0,0.7061728395061729
2025-05-04,EMFD,Emaar Misr for Development,4674.0,8.93,41738.82,0.02423927397204989,10.0,0.5648148148148148
2025-05-04,FWRY,Fawry For Banking Technology And Electronic Payment,5159.0,10.66,54994.94,0.03193759233577867,3.0,0.7450617283950616
2025-05-04,GBCO,GB Corp,19918.0,22.65,451142.69999999995,0.2619952242490399,5.0,0.7290123456790124
2025-05-04,HRHO,EFG Holding,3087.0,28.7,88596.9,0.05145149125380897,2.0,0.747530864197531
2025-05-04,ISPH,Ibnsina Pharma,9267.0,8.84,81920.28,0.04757413148687575,4.0,0.7364197530864197
2025-05-04,ORHD,Orascom Development Egypt,5395.0,24.8,133796.0,0.0777002775920447,1.0,0.7746913580246914
2025-05-04,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,12353.0,4.7,58059.100000000006,0.03371706319130829,8.0,0.6697530864197531
2025-06-01,ARCC,Arabian Cement Company,9793.0,31.01,303680.93,0.17115964336776165,6.0,0.6839506172839507
2025-06-01,EAST,Eastern Company,4378.0,32.61,142766.58,0.08046562857152412,12.0,0.5604938271604938
2025-06-01,EGAL,Egypt Aluminum,2416.0,157.31,380060.96,0.21420870375893913,11.0,0.5820987654320987
2025-06-01,EMFD,Emaar Misr for Development,4674.0,9.65,45104.1,0.02542142396107605,8.0,0.6185185185185185
2025-06-01,FWRY,Fawry For Banking Technology And Electronic Payment,5373.0,11.4,61252.200000000004,0.03452276278095833,3.0,0.7277777777777777
2025-06-01,GBCO,GB Corp,19918.0,23.71,472255.78,0.26617124388799823,5.0,0.7055555555555555
2025-06-01,HRHO,EFG Holding,3169.0,30.35,96179.15000000001,0.05420817505206684,2.0,0.762962962962963
2025-06-01,ISPH,Ibnsina Pharma,9545.0,9.16,87432.2,0.04927824796525357,1.0,0.7685185185185185
2025-06-01,ORHD,Orascom Development Egypt,5495.0,23.55,129407.25,0.07293608709378879,4.0,0.712962962962963
2025-06-01,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,12353.0,4.54,56082.62,0.03160910116525822,9.0,0.6080246913580247
2025-07-01,ARCC,Arabian Cement Company,12101.0,36.21,438177.21,0.25055527034977243,5.0,0.7172839506172841
2025-07-01,CCAP,QALA For Financial Investments,24325.0,2.85,69326.25,0.039641626526139756,10.0,0.5074074074074074
2025-07-01,EGAL,Egypt Aluminum,552.0,158.02,87227.04000000001,0.04987752464125283,7.0,0.6376543209876544
2025-07-01,EMFD,Emaar Misr for Development,8572.0,9.27,79462.44,0.045437628161566344,9.0,0.582716049382716
2025-07-01,FWRY,Fawry For Banking Technology And Electronic Payment,13843.0,12.05,166808.15000000002,0.09538300980965074,1.0,0.7444444444444444
2025-07-01,GBCO,GB Corp,19918.0,21.55,429232.9,0.2454408007721735,3.0,0.7376543209876543
2025-07-01,ISPH,Ibnsina Pharma,20369.0,9.09,185154.21,0.1058735189421388,4.0,0.7216049382716049
2025-07-01,MCQE,Misr Cement - Qena,1858.0,53.7,99774.6,0.05705237813952123,6.0,0.7148148148148148
2025-07-01,PHDC,Palm Hills Development Company,11294.0,8.8,99387.20000000001,0.056830857920034006,2.0,0.741358024691358
2025-07-01,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,18753.0,4.33,81200.49,0.046431467132861594,8.0,0.608641975308642
2025-08-03,ARCC,Arabian Cement Company,12101.0,39.0,471939.0,0.24198749855937074,6.0,0.6932098765432099
2025-08-03,BFTH,Beltone Holding,7719.0,3.26,25163.94,0.012902851628066533,7.0,0.665432098765432
2025-08-03,CCAP,QALA For Financial Investments,24325.0,3.07,74677.75,0.038291139152606686,14.0,0.504320987654321
2025-08-03,EGAL,Egypt Aluminum,552.0,165.5,91356.0,0.046842939274757696,8.0,0.662962962962963
2025-08-03,FWRY,Fawry For Banking Technology And Electronic Payment,16390.0,12.84,210447.6,0.10790735307279761,3.0,0.747530864197531
2025-08-03,GBCO,GB Corp,20069.0,25.23,506340.87,0.25962711399073934,4.0,0.7432098765432098
2025-08-03,ISPH,Ibnsina Pharma,23542.0,9.95,234242.9,0.12010843228953916,5.0,0.7222222222222223
2025-08-03,MCQE,Misr Cement - Qena,2232.0,83.88,187220.16,0.09599744500514931,2.0,0.7574074074074074
2025-08-03,ORAS,Orascom Construction PLC,79.0,393.99,31125.21,0.015959502626473148,1.0,0.7981481481481482
2025-08-03,PHDC,Palm Hills Development Company,11666.0,8.15,95077.90000000001,0.04875134962204437,9.0,0.6104938271604938
2025-08-03,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,4970.0,4.53,22514.100000000002,0.011544141809249774,10.0,0.5734567901234568
2025-09-01,ARCC,Arabian Cement Company,12101.0,39.11,473270.11,0.2446446487313475,9.0,0.6697530864197532
2025-09-01,COMI,Commercial International Bank-Egypt (CIB),706.0,95.01,67077.06,0.03467373796674276,4.0,0.7432098765432099
2025-09-01,EAST,Eastern Company,1677.0,38.4,64396.799999999996,0.03328824741419406,8.0,0.6944444444444444
2025-09-01,EGCH,Egyptian Chemical Industries (KIMA),5149.0,11.05,56896.450000000004,0.02941113696005581,10.0,0.6179012345679014
2025-09-01,ETEL,Telecom Egypt,1466.0,45.9,67289.4,0.03478350159561764,6.0,0.7271604938271606
2025-09-01,FWRY,Fawry For Banking Technology And Electronic Payment,21657.0,13.3,288038.10000000003,0.1488937887832062,3.0,0.7641975308641975
2025-09-01,GBCO,GB Corp,20069.0,24.99,501524.31,0.2592499210444147,5.0,0.7376543209876543
2025-09-01,ISPH,Ibnsina Pharma,6324.0,10.39,65706.36,0.033965190325701035,7.0,0.7037037037037037
2025-09-01,MCQE,Misr Cement - Qena,3150.0,77.16,243054.0,0.12564043068925046,2.0,0.7703703703703706
2025-09-01,ORAS,Orascom Construction PLC,264.0,405.0,106920.0,0.05526950739051675,1.0,0.808641975308642
2025-10-01,ARCC,Arabian Cement Company,2957.0,38.5,113844.5,0.05920050248824408,9.0,0.6216049382716049
2025-10-01,BFTH,Beltone Holding,33892.0,3.13,106081.95999999999,0.05516388878635163,10.0,0.5802469135802469
2025-10-01,COMI,Commercial International Bank-Egypt (CIB),2061.0,102.01,210242.61000000002,0.1093286733785113,3.0,0.7438271604938271
2025-10-01,EAST,Eastern Company,1677.0,42.0,70434.0,0.036626522952421796,6.0,0.7160493827160493
2025-10-01,EGCH,Egyptian Chemical Industries (KIMA),5149.0,11.85,61015.65,0.03172886823383501,8.0,0.6555555555555556
2025-10-01,ETEL,Telecom Egypt,4051.0,51.0,206601.0,0.1074349925958102,5.0,0.7166666666666668
2025-10-01,FWRY,Fawry For Banking Technology And Electronic Payment,32307.0,14.2,458759.39999999997,0.23856037842149036,1.0,0.8209876543209876
2025-10-01,ISPH,Ibnsina Pharma,18554.0,11.37,210958.97999999998,0.10970119435201026,4.0,0.7351851851851853
2025-10-01,MCQE,Misr Cement - Qena,3151.0,71.59,225580.09,0.11730434653710388,7.0,0.6777777777777778
2025-10-01,ORAS,Orascom Construction PLC,613.0,423.0,259299.0,0.1348385832842096,2.0,0.7975308641975309
2025-11-02,ARCC,Arabian Cement Company,2957.0,45.39,134218.23,0.06565932849408253,6.0,0.6827160493827161
2025-11-02,COMI,Commercial International Bank-Egypt (CIB),2260.0,104.0,235040.0,0.1149811658911696,4.0,0.7277777777777779
2025-11-02,EAST,Eastern Company,1677.0,44.63,74844.51000000001,0.03661380624724857,7.0,0.6672839506172838
2025-11-02,EGCH,Egyptian Chemical Industries (KIMA),5149.0,11.3,58183.700000000004,0.028463366498732323,8.0,0.5839506172839507
2025-11-02,ETEL,Telecom Egypt,4465.0,49.7,221910.5,0.10855823695325219,5.0,0.7179012345679013
2025-11-02,FWRY,Fawry For Banking Technology And Electronic Payment,33879.0,14.45,489551.55,0.23948778073021276,2.0,0.7907407407407406
2025-11-02,ISPH,Ibnsina Pharma,18559.0,11.25,208788.75,0.10213909930207597,9.0,0.578395061728395
2025-11-02,MCQE,Misr Cement - Qena,3382.0,91.04,307897.28,0.15062282262219154,3.0,0.7469135802469135
2025-11-02,ORAS,Orascom Construction PLC,664.0,472.0,313408.0,0.1533186574183955,1.0,0.8339506172839507
2025-12-01,ARCC,Arabian Cement Company,3956.0,51.2,202547.2,0.08707457012910487,5.0,0.7185897435897436
2025-12-01,COMI,Commercial International Bank-Egypt (CIB),2260.0,107.79,243605.40000000002,0.10472539480243935,6.0,0.7032051282051281
2025-12-01,EAST,Eastern Company,1677.0,45.77,76756.29000000001,0.03299735052597573,7.0,0.608974358974359
2025-12-01,ETEL,Telecom Egypt,5338.0,63.62,339603.56,0.1459947804823452,1.0,0.7878205128205129
2025-12-01,FWRY,Fawry For Banking Technology And Electronic Payment,37403.0,15.45,577876.35,0.24842769865012276,3.0,0.7564102564102564
2025-12-01,MCQE,Misr Cement - Qena,3762.0,136.21,512422.02,0.22028903443833128,4.0,0.728846153846154
2025-12-01,ORAS,Orascom Construction PLC,782.0,476.71,372787.22,0.16026035872687472,2.0,0.7878205128205128
2026-01-04,ARCC,Arabian Cement Company,3959.0,50.16,198583.43999999997,0.08090163967597203,6.0,0.6487654320987654
2026-01-04,EGAL,Egypt Aluminum,651.0,253.0,164703.0,0.06709896232813584,4.0,0.7024691358024692
2026-01-04,ETEL,Telecom Egypt,7978.0,65.31,521043.18,0.2122697018642775,1.0,0.7944444444444444
2026-01-04,FWRY,Fawry For Banking Technology And Electronic Payment,37815.0,15.51,586510.65,0.2389407358056651,5.0,0.6895061728395061
2026-01-04,MCQE,Misr Cement - Qena,3762.0,181.98,684608.76,0.278905286465649,2.0,0.7351851851851853
2026-01-04,TMGH,T M G Holding,2007.0,77.0,154539.0,0.06295821289975156,3.0,0.7351851851851852
2026-02-01,ETEL,Telecom Egypt,8619.0,79.28,683314.3200000001,0.265123648636143,1.0,0.8376543209876544
2026-02-01,MCQE,Misr Cement - Qena,3854.0,166.0,639764.0,0.2482262715437507,3.0,0.7314814814814815
2026-02-01,TMGH,T M G Holding,7446.0,86.0,640356.0,0.24845596554459148,2.0,0.745679012345679
2026-03-01,EFIH,E-finance For Digital and Financial Investments,9842.0,19.62,193100.04,0.07046699696819109,5.0,0.5925925925925928
2026-03-01,ETEL,Telecom Egypt,7611.0,90.3,687273.2999999999,0.2508030839735646,1.0,0.812962962962963
2026-03-01,FWRY,Fawry For Banking Technology And Electronic Payment,13754.0,17.78,244546.12000000002,0.089240948353107,3.0,0.737037037037037
2026-03-01,MCQE,Misr Cement - Qena,3648.0,185.75,677616.0,0.2472788955279231,2.0,0.7592592592592593
2026-03-01,TMGH,T M G Holding,8106.0,85.24,690955.44,0.25214678824320874,4.0,0.732716049382716
2026-04-01,ABUK,Abou Kir Fertilizers,4875.0,83.79,408476.25000000006,0.1620332685526454,3.0,0.7246913580246914
