date,symbol,shares,close,market_value,entry_date,bars_held
2026-01-20,ETEL,26209.0,80.11,2099602.9899999998,2026-01-11,7
2026-01-21,ETEL,24319.0,80.11,1948195.09,2026-01-21,0
2026-01-22,ETEL,24319.0,78.51,1909284.6900000002,2026-01-21,1
2026-01-25,ETEL,24319.0,77.99,1896638.8099999998,2026-01-21,2
2026-01-26,ETEL,24319.0,81.23,1975432.37,2026-01-21,3
2026-01-27,ETEL,24319.0,79.66,1937251.5399999998,2026-01-21,4
2026-01-28,ETEL,24319.0,78.5,1909041.5,2026-01-21,5
2026-02-01,ETEL,24319.0,79.28,1928010.32,2026-01-21,6
2026-02-01,COMI,14576.0,131.5,1916744.0,2026-02-01,0
2026-02-01,ABUK,30445.0,65.45,1992625.25,2026-02-01,0
2026-02-02,ETEL,24319.0,78.4,1906609.6,2026-01-21,7
2026-02-02,COMI,14576.0,129.3,1884676.8000000003,2026-02-01,1
2026-02-02,ABUK,30445.0,66.49,2024288.0499999998,2026-02-01,1
2026-02-03,ETEL,24319.0,83.25,2024556.75,2026-01-21,8
2026-02-03,COMI,14576.0,133.0,1938608.0,2026-02-01,2
2026-02-03,ABUK,30445.0,67.1,2042859.4999999998,2026-02-01,2
2026-02-04,ETEL,24319.0,83.3,2025772.7,2026-01-21,9
2026-02-04,COMI,14576.0,136.5,1989624.0,2026-02-01,3
2026-02-04,ABUK,30445.0,65.97,2008456.65,2026-02-01,3
2026-02-05,ETEL,24319.0,84.89,2064439.91,2026-01-21,10
2026-02-05,COMI,14576.0,137.25,2000556.0,2026-02-01,4
2026-02-05,ABUK,30445.0,65.66,1999018.7,2026-02-01,4
2026-02-08,ETEL,24319.0,88.75,2158311.25,2026-01-21,11
2026-02-08,COMI,14576.0,136.0,1982336.0,2026-02-01,5
2026-02-08,ABUK,30445.0,69.45,2114405.25,2026-02-01,5
2026-02-09,ETEL,24319.0,90.89,2210353.91,2026-01-21,12
2026-02-09,COMI,14576.0,136.0,1982336.0,2026-02-01,6
2026-02-09,ABUK,30445.0,68.8,2094616.0,2026-02-01,6
2026-02-10,ETEL,24319.0,92.89,2258991.91,2026-01-21,13
2026-02-10,COMI,14576.0,136.6,1991081.5999999999,2026-02-01,7
2026-02-10,ABUK,30445.0,69.3,2109838.5,2026-02-01,7
2026-02-11,ETEL,24319.0,93.15,2265314.85,2026-01-21,14
2026-02-11,COMI,14576.0,134.0,1953184.0,2026-02-01,8
2026-02-11,ABUK,30445.0,69.55,2117449.75,2026-02-01,8
2026-02-12,COMI,14576.0,136.25,1985980.0,2026-02-01,9
2026-02-12,ABUK,30445.0,70.29,2139979.0500000003,2026-02-01,9
2026-02-12,ETEL,24319.0,93.0,2261667.0,2026-02-12,0
2026-02-15,COMI,14576.0,142.99,2084222.2400000002,2026-02-01,10
2026-02-15,ABUK,30445.0,71.87,2188082.15,2026-02-01,10
2026-02-15,ETEL,24319.0,112.98,2747560.62,2026-02-12,1
2026-02-16,COMI,14576.0,140.55,2048656.8000000003,2026-02-01,11
2026-02-16,ABUK,30445.0,70.3,2140283.5,2026-02-01,11
2026-02-16,ETEL,24318.0,99.01,2407725.18,2026-02-16,0
2026-02-17,COMI,14576.0,141.69,2065273.44,2026-02-01,12
2026-02-17,ABUK,30445.0,68.99,2100400.55,2026-02-01,12
2026-02-18,COMI,14576.0,140.74,2051426.2400000002,2026-02-01,13
2026-02-18,ABUK,30445.0,68.7,2091571.5,2026-02-01,13
2026-02-18,TMGH,25160.0,96.37,2424669.2,2026-02-18,0
2026-02-19,COMI,14576.0,138.0,2011488.0,2026-02-01,14
2026-02-19,ABUK,30445.0,67.65,2059604.2500000002,2026-02-01,14
2026-02-19,TMGH,25160.0,91.55,2303398.0,2026-02-18,1
2026-02-22,COMI,14576.0,135.0,1967760.0,2026-02-01,15
2026-02-22,ABUK,30445.0,67.0,2039815.0,2026-02-01,15
2026-02-22,TMGH,25160.0,90.49,2276728.4,2026-02-18,2
