date,symbol,shares,close,market_value,entry_date,bars_held
2024-06-05,AMOC,40345.0,9.1,367139.5,2024-06-03,2
2024-06-06,AMOC,40345.0,8.82,355842.9,2024-06-03,3
2024-06-09,AMOC,40345.0,8.73,352211.85000000003,2024-06-03,4
2024-06-10,AMOC,40345.0,9.19,370770.55,2024-06-03,5
2024-06-11,AMOC,40345.0,9.15,369156.75,2024-06-03,6
2024-06-12,AMOC,40345.0,9.1,367139.5,2024-06-03,7
2024-06-13,AMOC,40345.0,9.2,371174.0,2024-06-03,8
2024-06-23,AMOC,40345.0,9.31,375611.95,2024-06-03,9
2024-06-27,PHDC,89083.0,4.21,375039.43,2024-06-27,0
2024-07-01,PHDC,89083.0,4.43,394637.69,2024-06-27,1
2024-07-02,PHDC,89083.0,4.37,389292.71,2024-06-27,2
2024-07-03,PHDC,89083.0,4.38,390183.54,2024-06-27,3
2024-07-04,PHDC,89083.0,4.3,383056.89999999997,2024-06-27,4
2024-07-07,PHDC,89083.0,4.48,399091.84,2024-06-27,5
2024-07-08,PHDC,89083.0,4.56,406218.48,2024-06-27,6
2024-07-09,PHDC,89083.0,4.6,409781.8,2024-06-27,7
2024-07-09,MCQE,22946.0,16.99,389852.54,2024-07-09,0
2024-07-10,PHDC,89083.0,4.57,407109.31,2024-06-27,8
2024-07-10,MCQE,22946.0,16.83,386181.17999999993,2024-07-09,1
2024-07-14,PHDC,89083.0,4.53,403545.99000000005,2024-06-27,9
2024-07-14,MCQE,22946.0,17.03,390770.38,2024-07-09,2
2024-08-04,COMI,4763.0,83.0,395329.0,2024-08-04,0
2024-08-05,COMI,4763.0,82.0,390566.0,2024-08-04,1
2024-08-06,COMI,4763.0,82.22,391613.86,2024-08-04,2
2024-08-07,COMI,4763.0,82.39,392423.57,2024-08-04,3
2024-08-08,COMI,4763.0,82.3,391994.89999999997,2024-08-04,4
2024-08-11,COMI,4763.0,83.06,395614.78,2024-08-04,5
2024-08-12,COMI,4763.0,84.43,402140.09,2024-08-04,6
2024-08-13,COMI,4763.0,83.03,395471.89,2024-08-04,7
2024-08-14,COMI,4763.0,84.0,400092.0,2024-08-04,8
2024-08-15,COMI,4763.0,85.0,404855.0,2024-08-04,9
2024-08-18,COMI,4763.0,84.8,403902.39999999997,2024-08-04,10
2024-08-19,COMI,4763.0,84.02,400187.26,2024-08-04,11
2024-08-20,COMI,4763.0,86.39,411475.57,2024-08-04,12
2024-08-21,COMI,4763.0,87.0,414381.0,2024-08-04,13
2024-08-22,COMI,4763.0,88.79,422906.77,2024-08-04,14
2024-08-22,MCQE,17561.0,22.42,393717.62000000005,2024-08-22,0
2024-08-25,COMI,4763.0,87.82,418286.66,2024-08-04,15
2024-08-25,MCQE,17561.0,21.88,384234.68,2024-08-22,1
2024-08-26,COMI,4763.0,87.99,419096.37,2024-08-04,16
2024-08-26,MCQE,17561.0,21.9,384585.89999999997,2024-08-22,2
2024-08-27,COMI,4763.0,88.15,419858.45,2024-08-04,17
2024-08-27,MCQE,17561.0,22.49,394946.88999999996,2024-08-22,3
2024-08-28,COMI,4763.0,88.5,421525.5,2024-08-04,18
2024-08-28,MCQE,17561.0,22.23,390381.03,2024-08-22,4
2024-08-29,COMI,4763.0,87.08,414762.04,2024-08-04,19
2024-08-29,MCQE,17561.0,21.99,386166.38999999996,2024-08-22,5
2024-09-01,COMI,4763.0,86.54,412190.02,2024-08-04,20
2024-09-01,MCQE,17561.0,21.84,383532.24,2024-08-22,6
2024-09-02,COMI,4763.0,86.14,410284.82,2024-08-04,21
2024-09-02,MCQE,17561.0,21.51,377737.11000000004,2024-08-22,7
2024-09-02,EMFD,51102.0,7.63,389908.26,2024-09-02,0
2024-09-03,COMI,4763.0,86.93,414047.59,2024-08-04,22
2024-09-03,MCQE,17561.0,21.73,381600.53,2024-08-22,8
2024-09-03,EMFD,51102.0,7.75,396040.5,2024-09-02,1
2024-09-04,COMI,4763.0,87.0,414381.0,2024-08-04,23
2024-09-04,MCQE,17561.0,21.81,383005.41,2024-08-22,9
2024-09-04,EMFD,51102.0,7.95,406260.9,2024-09-02,2
2024-09-05,COMI,4763.0,87.4,416286.2,2024-08-04,24
2024-09-05,MCQE,17561.0,22.63,397405.43,2024-08-22,10
2024-09-05,EMFD,51102.0,7.81,399106.62,2024-09-02,3
2024-09-08,COMI,4763.0,85.11,405378.93,2024-08-04,25
2024-09-08,MCQE,17561.0,22.28,391259.08,2024-08-22,11
2024-09-08,EMFD,51102.0,7.65,390930.30000000005,2024-09-02,4
2024-09-09,MCQE,17561.0,22.21,390029.81,2024-08-22,12
2024-09-09,EMFD,51102.0,7.64,390419.27999999997,2024-09-02,5
