date,turnover_value,turnover_pct,cash_balance
2023-01-02,1684416.4600000002,1.1283064930101774,0.2200000009906944
2023-02-01,1774271.46,1.0938011835583994,811022.5600000011
2023-03-01,995802.9500000001,0.6159587842031469,484984.87000000104
2023-04-02,1523643.6900000002,0.9812073020672435,155311.12000000107
2023-05-01,541322.0599999999,0.31287397406602957,17971.28000000108
2023-06-01,1612828.24,0.9758004279119722,35345.62000000101
2023-07-04,1185525.21,0.6728854547467815,64.49000000092201
2023-08-01,1034550.4,0.6114908300260598,12.510000000795117
2023-09-03,1252481.6199999999,0.7236261076437274,173079.83000000083
2023-10-01,1496303.23,0.8018001899913504,186483.22000000073
2023-11-01,1610237.4300000002,0.7271356555229793,885739.6300000008
2023-12-03,1384480.57,0.6097977618852769,453950.64000000095
2024-01-02,2068503.0599999998,0.8984187891791825,230260.16000000093
2024-02-01,3141071.5700000003,1.3004668627623333,483137.7100000008
2024-03-03,2803884.01,1.0353740043958464,116.7600000007078
2024-04-01,2172438.21,0.9952997334073967,1746027.9700000007
2024-05-01,609952.8099999999,0.2835819425112241,1935793.9000000008
2024-06-02,667208.49,0.30639333918173456,1306700.9100000008
2024-07-01,1403790.57,0.620961857977779,452318.42000000086
2024-08-01,1041375.3500000001,0.43831024496794113,12.350000000878936
2024-09-01,1606511.4400000002,0.6196944116325049,12234.49000000095
2024-10-01,1590069.92,0.5937220780864485,25630.830000000962
2024-11-03,1566083.57,0.5523125336690762,283661.66000000096
2024-12-01,658020.3999999999,0.24036233798633228,273520.50000000093
2025-01-02,1660213.7199999997,0.5978495864427125,832935.4800000011
2025-02-02,1061404.2200000002,0.3619714991581723,3.160000001053959
2025-03-02,1876565.88,0.6110664995945007,138.04000000115684
2025-04-03,1967267.4,0.6128663524002411,3.6400000012945384
2025-05-04,2007225.69,0.6062874142161255,2.4500000010593794
2025-06-01,3580727.7499999995,0.9972143688211381,3590730.2000000007
2025-07-01,3240309.75,0.8999035112378038,360420.4500000004
2025-08-03,718245.4299999999,0.18154195939972562,26859.56000000045
2025-09-01,1976535.76,0.49960318474294635,395278.8400000004
2025-10-01,1720175.6900000002,0.4191289710743929,409916.5300000006
2025-11-02,3211493.3299999996,0.7321270650685269,79085.82000000072
2025-12-01,2778516.31,0.5811896753340625,478137.11000000086
2026-01-04,2527415.08,0.5079568573274188,75280.67000000086
2026-02-01,2630764.9799999995,0.5098039790203139,1548223.5500000005
2026-03-01,3208603.7699999996,0.6090203283101242,2634154.48
2026-04-01,3580806.33,0.7024452966591833,2039738.99
