date,symbol,holding_name,score,target_weight,cash_weight
2015-02-01,,,,,1.0
2015-03-01,,,,,1.0
2015-04-01,,,,,1.0
2015-05-03,ARCC,Arabian Cement Company,1.0,0.1,0.7
2015-05-03,VLMR,Egyptian Kuwaiti Holding,0.5666666666666667,0.1,0.7
2015-05-03,JUFO,Juhayna Food Industries,0.4333333333333333,0.1,0.7
2015-06-01,,,,,1.0
2015-07-02,ABUK,Abou Kir Fertilizers,0.8500000000000001,0.1,0.8
2015-07-02,EAST,Eastern Company,0.65,0.1,0.8
2015-08-03,COMI,Commercial International Bank-Egypt (CIB),0.9571428571428571,0.1,0.30000000000000004
2015-08-03,EAST,Eastern Company,0.7142857142857143,0.1,0.30000000000000004
2015-08-03,ORWE,Oriental Weavers,0.6428571428571428,0.1,0.30000000000000004
2015-08-03,ARCC,Arabian Cement Company,0.5,0.1,0.30000000000000004
2015-08-03,BFTH,Beltone Holding,0.48571428571428565,0.1,0.30000000000000004
2015-08-03,VLMR,Egyptian Kuwaiti Holding,0.4714285714285714,0.1,0.30000000000000004
2015-08-03,EGCH,Egyptian Chemical Industries (KIMA),0.22857142857142856,0.1,0.30000000000000004
2015-09-01,,,,,1.0
2015-10-04,EAST,Eastern Company,1.0,0.1,0.7
2015-10-04,ORWE,Oriental Weavers,0.5666666666666667,0.1,0.7
2015-10-04,COMI,Commercial International Bank-Egypt (CIB),0.4333333333333333,0.1,0.7
2015-11-01,EFID,Edita Food Industries (EDITA),1.0,0.1,0.30000000000000004
2015-11-01,ORWE,Oriental Weavers,0.8571428571428572,0.1,0.30000000000000004
2015-11-01,BFTH,Beltone Holding,0.7142857142857143,0.1,0.30000000000000004
2015-11-01,OIH,Orascom Investment Holding,0.5285714285714286,0.1,0.30000000000000004
2015-11-01,CCAP,QALA For Financial Investments,0.4714285714285714,0.1,0.30000000000000004
2015-11-01,HRHO,EFG Holding,0.24285714285714283,0.1,0.30000000000000004
2015-11-01,ARCC,Arabian Cement Company,0.18571428571428572,0.1,0.30000000000000004
2015-12-02,BFTH,Beltone Holding,0.8999999999999999,0.1,0.7
2015-12-02,GBCO,GB Corp,0.5666666666666667,0.1,0.7
2015-12-02,EFID,Edita Food Industries (EDITA),0.5333333333333333,0.1,0.7
2016-01-03,ADIB,Abu Dhabi Islamic Bank- Egypt,0.9666666666666666,0.1,0.09999999999999998
2016-01-03,PHDC,Palm Hills Development Company,0.8555555555555556,0.1,0.09999999999999998
2016-01-03,BFTH,Beltone Holding,0.7444444444444445,0.1,0.09999999999999998
2016-01-03,HELI,Heliopolis Housing,0.6333333333333333,0.1,0.09999999999999998
2016-01-03,GBCO,GB Corp,0.45555555555555555,0.1,0.09999999999999998
2016-01-03,EFID,Edita Food Industries (EDITA),0.45555555555555555,0.1,0.09999999999999998
2016-01-03,HRHO,EFG Holding,0.34444444444444444,0.1,0.09999999999999998
2016-01-03,OIH,Orascom Investment Holding,0.3333333333333333,0.1,0.09999999999999998
2016-01-03,COMI,Commercial International Bank-Egypt (CIB),0.2111111111111111,0.1,0.09999999999999998
2016-02-01,EGCH,Egyptian Chemical Industries (KIMA),1.0,0.1,0.9
2016-03-02,EGCH,Egyptian Chemical Industries (KIMA),0.95,0.1,0.4
2016-03-02,PHDC,Palm Hills Development Company,0.8833333333333333,0.1,0.4
2016-03-02,ETEL,Telecom Egypt,0.6166666666666666,0.1,0.4
2016-03-02,RAYA,Raya Holding For Financial Investments,0.5499999999999999,0.1,0.4
2016-03-02,EAST,Eastern Company,0.2833333333333333,0.1,0.4
2016-03-02,ORWE,Oriental Weavers,0.21666666666666665,0.1,0.4
2016-04-04,BFTH,Beltone Holding,1.0,0.1,0.0
2016-04-04,EGCH,Egyptian Chemical Industries (KIMA),0.8818181818181818,0.1,0.0
2016-04-04,ETEL,Telecom Egypt,0.7363636363636364,0.1,0.0
2016-04-04,PHDC,Palm Hills Development Company,0.7181818181818181,0.1,0.0
2016-04-04,EAST,Eastern Company,0.5909090909090909,0.1,0.0
2016-04-04,OIH,Orascom Investment Holding,0.5181818181818182,0.1,0.0
2016-04-04,HRHO,EFG Holding,0.509090909090909,0.1,0.0
2016-04-04,HELI,Heliopolis Housing,0.40909090909090906,0.1,0.0
2016-04-04,EFID,Edita Food Industries (EDITA),0.36363636363636365,0.1,0.0
2016-04-04,AMOC,Alexandria Mineral Oils Company,0.15454545454545454,0.1,0.0
2016-05-03,BFTH,Beltone Holding,1.0,0.1,0.0
2016-05-03,COMI,Commercial International Bank-Egypt (CIB),0.8272727272727272,0.1,0.0
2016-05-03,HRHO,EFG Holding,0.790909090909091,0.1,0.0
2016-05-03,EGCH,Egyptian Chemical Industries (KIMA),0.6545454545454545,0.1,0.0
2016-05-03,TMGH,T M G Holding,0.6454545454545455,0.1,0.0
2016-05-03,OIH,Orascom Investment Holding,0.5,0.1,0.0
2016-05-03,HELI,Heliopolis Housing,0.4363636363636364,0.1,0.0
2016-05-03,EMFD,Emaar Misr for Development,0.4,0.1,0.0
2016-05-03,EFID,Edita Food Industries (EDITA),0.2909090909090909,0.1,0.0
2016-05-03,ORHD,Orascom Development Egypt,0.28181818181818186,0.1,0.0
2016-06-01,HRHO,EFG Holding,1.0,0.1,0.30000000000000004
2016-06-01,AMOC,Alexandria Mineral Oils Company,0.7714285714285714,0.1,0.30000000000000004
2016-06-01,ETEL,Telecom Egypt,0.6571428571428571,0.1,0.30000000000000004
2016-06-01,EFID,Edita Food Industries (EDITA),0.6285714285714286,0.1,0.30000000000000004
2016-06-01,COMI,Commercial International Bank-Egypt (CIB),0.5142857142857142,0.1,0.30000000000000004
2016-06-01,ARCC,Arabian Cement Company,0.24285714285714283,0.1,0.30000000000000004
2016-06-01,MCQE,Misr Cement - Qena,0.18571428571428572,0.1,0.30000000000000004
2016-07-10,HRHO,EFG Holding,0.8999999999999999,0.1,0.7
2016-07-10,ETEL,Telecom Egypt,0.7666666666666666,0.1,0.7
2016-07-10,AMOC,Alexandria Mineral Oils Company,0.3333333333333333,0.1,0.7
2016-08-02,,,,,1.0
2016-09-01,,,,,1.0
2016-10-03,ORWE,Oriental Weavers,0.7749999999999999,0.1,0.6
2016-10-03,ORAS,Orascom Construction PLC,0.75,0.1,0.6
2016-10-03,AMOC,Alexandria Mineral Oils Company,0.65,0.1,0.6
2016-10-03,RAYA,Raya Holding For Financial Investments,0.325,0.1,0.6
2016-11-02,ORAS,Orascom Construction PLC,0.9125000000000001,0.1,0.19999999999999996
2016-11-02,ORWE,Oriental Weavers,0.8500000000000001,0.1,0.19999999999999996
2016-11-02,HRHO,EFG Holding,0.7875,0.1,0.19999999999999996
2016-11-02,COMI,Commercial International Bank-Egypt (CIB),0.625,0.1,0.19999999999999996
2016-11-02,AMOC,Alexandria Mineral Oils Company,0.575,0.1,0.19999999999999996
2016-11-02,EGAL,Egypt Aluminum,0.3375,0.1,0.19999999999999996
2016-11-02,HELI,Heliopolis Housing,0.2875,0.1,0.19999999999999996
2016-11-02,RAYA,Raya Holding For Financial Investments,0.125,0.1,0.19999999999999996
2016-12-01,ORWE,Oriental Weavers,1.0,0.1,0.30000000000000004
2016-12-01,ORAS,Orascom Construction PLC,0.8571428571428572,0.1,0.30000000000000004
2016-12-01,HRHO,EFG Holding,0.6714285714285715,0.1,0.30000000000000004
2016-12-01,HELI,Heliopolis Housing,0.5285714285714286,0.1,0.30000000000000004
2016-12-01,AMOC,Alexandria Mineral Oils Company,0.41428571428571426,0.1,0.30000000000000004
2016-12-01,OIH,Orascom Investment Holding,0.34285714285714286,0.1,0.30000000000000004
2016-12-01,EAST,Eastern Company,0.18571428571428572,0.1,0.30000000000000004
2017-01-02,HRHO,EFG Holding,0.9333333333333333,0.1,0.09999999999999998
2017-01-02,ORWE,Oriental Weavers,0.9222222222222223,0.1,0.09999999999999998
2017-01-02,ADIB,Abu Dhabi Islamic Bank- Egypt,0.7111111111111111,0.1,0.09999999999999998
2017-01-02,HELI,Heliopolis Housing,0.6666666666666666,0.1,0.09999999999999998
2017-01-02,AMOC,Alexandria Mineral Oils Company,0.6555555555555557,0.1,0.09999999999999998
2017-01-02,TMGH,T M G Holding,0.37777777777777777,0.1,0.09999999999999998
2017-01-02,ORAS,Orascom Construction PLC,0.36666666666666664,0.1,0.09999999999999998
2017-01-02,COMI,Commercial International Bank-Egypt (CIB),0.25555555555555554,0.1,0.09999999999999998
2017-01-02,JUFO,Juhayna Food Industries,0.1111111111111111,0.1,0.09999999999999998
2017-02-07,AMOC,Alexandria Mineral Oils Company,0.9666666666666666,0.1,0.09999999999999998
2017-02-07,ORWE,Oriental Weavers,0.8444444444444444,0.1,0.09999999999999998
2017-02-07,HELI,Heliopolis Housing,0.8222222222222222,0.1,0.09999999999999998
2017-02-07,EAST,Eastern Company,0.7,0.1,0.09999999999999998
2017-02-07,CCAP,QALA For Financial Investments,0.45555555555555555,0.1,0.09999999999999998
2017-02-07,GBCO,GB Corp,0.36666666666666664,0.1,0.09999999999999998
2017-02-07,EFID,Edita Food Industries (EDITA),0.34444444444444444,0.1,0.09999999999999998
2017-02-07,ARCC,Arabian Cement Company,0.25555555555555554,0.1,0.09999999999999998
2017-02-07,EGAL,Egypt Aluminum,0.24444444444444444,0.1,0.09999999999999998
2017-03-01,AMOC,Alexandria Mineral Oils Company,1.0,0.1,0.7
2017-03-01,EGCH,Egyptian Chemical Industries (KIMA),0.5666666666666667,0.1,0.7
2017-03-01,ORWE,Oriental Weavers,0.4333333333333333,0.1,0.7
2017-04-05,EGAL,Egypt Aluminum,1.0,0.1,0.8
2017-04-05,RAYA,Raya Holding For Financial Investments,0.5,0.1,0.8
2017-05-02,EGAL,Egypt Aluminum,1.0,0.1,0.5
2017-05-02,RAYA,Raya Holding For Financial Investments,0.8,0.1,0.5
2017-05-02,ABUK,Abou Kir Fertilizers,0.48,0.1,0.5
2017-05-02,EAST,Eastern Company,0.46,0.1,0.5
2017-05-02,JUFO,Juhayna Food Industries,0.26,0.1,0.5
2017-06-01,EGAL,Egypt Aluminum,1.0,0.1,0.4
2017-06-01,ABUK,Abou Kir Fertilizers,0.8333333333333335,0.1,0.4
2017-06-01,ORHD,Orascom Development Egypt,0.6166666666666666,0.1,0.4
2017-06-01,EAST,Eastern Company,0.4333333333333333,0.1,0.4
2017-06-01,ORAS,Orascom Construction PLC,0.4,0.1,0.4
2017-06-01,JUFO,Juhayna Food Industries,0.21666666666666665,0.1,0.4
2017-07-09,ABUK,Abou Kir Fertilizers,0.9571428571428571,0.1,0.30000000000000004
2017-07-09,ORHD,Orascom Development Egypt,0.7714285714285714,0.1,0.30000000000000004
2017-07-09,EAST,Eastern Company,0.7142857142857143,0.1,0.30000000000000004
2017-07-09,MCQE,Misr Cement - Qena,0.5285714285714286,0.1,0.30000000000000004
2017-07-09,EGAL,Egypt Aluminum,0.4,0.1,0.30000000000000004
2017-07-09,ORAS,Orascom Construction PLC,0.3857142857142857,0.1,0.30000000000000004
2017-07-09,BFTH,Beltone Holding,0.24285714285714283,0.1,0.30000000000000004
2017-08-14,EGAL,Egypt Aluminum,1.0,0.1,0.5
2017-08-14,ABUK,Abou Kir Fertilizers,0.8,0.1,0.5
2017-08-14,ORHD,Orascom Development Egypt,0.54,0.1,0.5
2017-08-14,EAST,Eastern Company,0.46,0.1,0.5
2017-08-14,BFTH,Beltone Holding,0.2,0.1,0.5
2017-09-07,EGAL,Egypt Aluminum,1.0,0.1,0.7
2017-09-07,CCAP,QALA For Financial Investments,0.6666666666666666,0.1,0.7
2017-09-07,ETEL,Telecom Egypt,0.3333333333333333,0.1,0.7
2017-10-02,EGAL,Egypt Aluminum,1.0,0.1,0.0
2017-10-02,ORHD,Orascom Development Egypt,0.8300000000000001,0.1,0.0
2017-10-02,CCAP,QALA For Financial Investments,0.81,0.1,0.0
2017-10-02,ADIB,Abu Dhabi Islamic Bank- Egypt,0.66,0.1,0.0
2017-10-02,GBCO,GB Corp,0.58,0.1,0.0
2017-10-02,ETEL,Telecom Egypt,0.47,0.1,0.0
2017-10-02,EMFD,Emaar Misr for Development,0.36,0.1,0.0
2017-10-02,BFTH,Beltone Holding,0.35,0.1,0.0
2017-10-02,TMGH,T M G Holding,0.31000000000000005,0.1,0.0
2017-10-02,AMOC,Alexandria Mineral Oils Company,0.13,0.1,0.0
2017-11-09,EGAL,Egypt Aluminum,1.0,0.1,0.0
2017-11-09,ORHD,Orascom Development Egypt,0.9444444444444444,0.1,0.0
2017-11-09,GBCO,GB Corp,0.8055555555555556,0.1,0.0
2017-11-09,EGCH,Egyptian Chemical Industries (KIMA),0.8,0.1,0.0
2017-11-09,EMFD,Emaar Misr for Development,0.7944444444444444,0.1,0.0
2017-11-09,ADIB,Abu Dhabi Islamic Bank- Egypt,0.6166666666666666,0.1,0.0
2017-11-09,TMGH,T M G Holding,0.5888888888888889,0.1,0.0
2017-11-09,BFTH,Beltone Holding,0.5888888888888889,0.1,0.0
2017-11-09,ABUK,Abou Kir Fertilizers,0.5777777777777777,0.1,0.0
2017-11-09,VLMR,Egyptian Kuwaiti Holding,0.5277777777777778,0.1,0.0
2017-12-03,GBCO,GB Corp,0.9842105263157894,0.1,0.0
2017-12-03,ORHD,Orascom Development Egypt,0.8947368421052632,0.1,0.0
2017-12-03,EGCH,Egyptian Chemical Industries (KIMA),0.8842105263157894,0.1,0.0
2017-12-03,ADIB,Abu Dhabi Islamic Bank- Egypt,0.7421052631578948,0.1,0.0
2017-12-03,PHDC,Palm Hills Development Company,0.731578947368421,0.1,0.0
2017-12-03,EMFD,Emaar Misr for Development,0.6842105263157895,0.1,0.0
2017-12-03,VLMR,Egyptian Kuwaiti Holding,0.6105263157894737,0.1,0.0
2017-12-03,EAST,Eastern Company,0.5684210526315789,0.1,0.0
2017-12-03,JUFO,Juhayna Food Industries,0.5052631578947369,0.1,0.0
2017-12-03,TMGH,T M G Holding,0.48421052631578954,0.1,0.0
2018-01-02,EAST,Eastern Company,0.9333333333333333,0.1,0.09999999999999998
2018-01-02,GBCO,GB Corp,0.8888888888888888,0.1,0.09999999999999998
2018-01-02,ORHD,Orascom Development Egypt,0.8444444444444444,0.1,0.09999999999999998
2018-01-02,HELI,Heliopolis Housing,0.5333333333333333,0.1,0.09999999999999998
2018-01-02,ABUK,Abou Kir Fertilizers,0.5111111111111111,0.1,0.09999999999999998
2018-01-02,JUFO,Juhayna Food Industries,0.4888888888888889,0.1,0.09999999999999998
2018-01-02,VLMR,Egyptian Kuwaiti Holding,0.36666666666666664,0.1,0.09999999999999998
2018-01-02,AMOC,Alexandria Mineral Oils Company,0.24444444444444444,0.1,0.09999999999999998
2018-01-02,ORAS,Orascom Construction PLC,0.18888888888888888,0.1,0.09999999999999998
2018-02-06,ORHD,Orascom Development Egypt,1.0,0.1,0.30000000000000004
2018-02-06,GBCO,GB Corp,0.8571428571428572,0.1,0.30000000000000004
2018-02-06,ABUK,Abou Kir Fertilizers,0.7142857142857143,0.1,0.30000000000000004
2018-02-06,ADIB,Abu Dhabi Islamic Bank- Egypt,0.5714285714285714,0.1,0.30000000000000004
2018-02-06,HELI,Heliopolis Housing,0.34285714285714286,0.1,0.30000000000000004
2018-02-06,VLMR,Egyptian Kuwaiti Holding,0.32857142857142857,0.1,0.30000000000000004
2018-02-06,JUFO,Juhayna Food Industries,0.18571428571428572,0.1,0.30000000000000004
2018-03-04,ABUK,Abou Kir Fertilizers,0.925,0.1,0.19999999999999996
2018-03-04,ORHD,Orascom Development Egypt,0.9125000000000001,0.1,0.19999999999999996
2018-03-04,GBCO,GB Corp,0.7875,0.1,0.19999999999999996
2018-03-04,EAST,Eastern Company,0.625,0.1,0.19999999999999996
2018-03-04,HELI,Heliopolis Housing,0.42500000000000004,0.1,0.19999999999999996
2018-03-04,ADIB,Abu Dhabi Islamic Bank- Egypt,0.325,0.1,0.19999999999999996
2018-03-04,RAYA,Raya Holding For Financial Investments,0.30000000000000004,0.1,0.19999999999999996
2018-03-04,JUFO,Juhayna Food Industries,0.19999999999999998,0.1,0.19999999999999996
2018-04-11,ORHD,Orascom Development Egypt,0.8999999999999999,0.1,0.30000000000000004
2018-04-11,CCAP,QALA For Financial Investments,0.8285714285714285,0.1,0.30000000000000004
2018-04-11,ABUK,Abou Kir Fertilizers,0.6714285714285715,0.1,0.30000000000000004
2018-04-11,EAST,Eastern Company,0.6571428571428571,0.1,0.30000000000000004
2018-04-11,GBCO,GB Corp,0.41428571428571426,0.1,0.30000000000000004
2018-04-11,EFID,Edita Food Industries (EDITA),0.34285714285714286,0.1,0.30000000000000004
2018-04-11,EMFD,Emaar Misr for Development,0.18571428571428572,0.1,0.30000000000000004
2018-05-02,CCAP,QALA For Financial Investments,1.0,0.1,0.6
2018-05-02,PHDC,Palm Hills Development Company,0.6000000000000001,0.1,0.6
2018-05-02,EAST,Eastern Company,0.575,0.1,0.6
2018-05-02,TMGH,T M G Holding,0.325,0.1,0.6
2018-06-14,CCAP,QALA For Financial Investments,1.0,0.1,0.8
2018-06-14,AMOC,Alexandria Mineral Oils Company,0.5,0.1,0.8
2018-07-09,CCAP,QALA For Financial Investments,1.0,0.1,0.8
2018-07-09,ISPH,Ibnsina Pharma,0.5,0.1,0.8
2018-08-07,CCAP,QALA For Financial Investments,1.0,0.1,0.9
2018-09-04,CCAP,QALA For Financial Investments,1.0,0.1,0.9
2018-10-03,CCAP,QALA For Financial Investments,1.0,0.1,0.8
2018-10-03,ABUK,Abou Kir Fertilizers,0.5,0.1,0.8
2018-11-01,CCAP,QALA For Financial Investments,1.0,0.1,0.8
2018-11-01,ISPH,Ibnsina Pharma,0.5,0.1,0.8
2018-12-03,CCAP,QALA For Financial Investments,1.0,0.1,0.7
2018-12-03,EGCH,Egyptian Chemical Industries (KIMA),0.5666666666666667,0.1,0.7
2018-12-03,ORHD,Orascom Development Egypt,0.4333333333333333,0.1,0.7
2019-01-06,ORWE,Oriental Weavers,0.9666666666666666,0.1,0.09999999999999998
2019-01-06,HRHO,EFG Holding,0.9222222222222223,0.1,0.09999999999999998
