date,symbol,stock_close,benchmark_close,ratio,rel_mom_21,rel_mom_63,rel_mom_126,rel_mom_252,ratio_vs_sma50,ratio_vs_sma200,sma50_vs_sma200,ratio_breakout_20,ratio_breakout_63,ratio_breakout_126,vol_adj_rel_mom_63,volume_ratio_20_63,mom63_volume_score,down_day_excess_63,down_day_excess_126,beta_252,corr_252,residual_strength_21_126b,residual_strength_63_126b,residual_strength_126_126b,excess_fwd_21,excess_fwd_63,excess_fwd_126
2021-11-03,AMOC,4.31,12.41,0.3473005640612409,0.1389415556714224,0.151897178748573,0.37990993346071633,-0.2557845055830553,0.07442704615101436,0.26341865994203517,0.17589990355143903,-0.032519857257971685,-0.032519857257971685,-0.032519857257971685,4.510865153330713,0.9140395837283954,0.13884003403286335,0.012482920062189018,0.006456739524171776,1.2019810206465507,0.5345373422397971,0.17465822928338798,0.19240863171747144,0.4497776368036723,-0.16366376191642462,-0.12834683503125055,-0.0558527196277232
2021-11-04,AMOC,4.3,12.42,0.3462157809983897,0.016781083142639153,0.05203690358626689,0.492892860169748,-0.11861872724203626,0.06884842404960367,0.25667706843263405,0.1757299165688937,-0.03554175293305717,-0.03554175293305717,-0.03554175293305717,1.6342438942529816,0.9408857074597629,0.048960778844780194,0.008456076383905891,0.008102996483951295,1.3088095053985511,0.5712262348711196,0.05461427123891788,0.10161539904786435,0.5127767191365398,-0.17754559412800053,-0.10455754035127152,-0.04577388308429775
2021-11-07,AMOC,4.35,12.34,0.3525121555915721,0.020429924080866746,0.08230759122169173,0.5055767255991188,-0.12843451294682173,0.0853096451719193,0.27651060691490126,0.17617180736719118,-0.018001852280620345,-0.018001852280620345,-0.018001852280620345,2.5822035069560516,0.8909611417979705,0.07333286545351908,0.008936729105174217,0.00827690081418647,1.3042367134397077,0.5690528129875005,0.06103782959558893,0.12389436167281749,0.507900810354508,-0.1722815253637363,-0.14077572234952196,-0.05626595130311651
2021-11-08,AMOC,4.07,12.28,0.33143322475570036,-0.0568211316078141,0.049233357928266885,0.390768852559769,-0.17878212088309797,0.019129643613910785,0.19763132802312877,0.17515110616961094,-0.07672173103769175,-0.07672173103769175,-0.07672173103769175,1.5130458878255213,0.9043210862605269,0.04452276372194363,0.005677571554303802,0.006732669884455451,1.3058442261612537,0.5682694490119325,-0.02015403854882368,0.09156045037774516,0.42573975260144986,-0.08352407782375226,-0.07943841087163561,0.012441075958991243
2021-11-09,AMOC,3.93,12.22,0.3216039279869067,-0.0839661896928211,0.05185558213381447,0.4160545046245192,-0.1808588947446731,-0.010865680241718967,0.1595839281078979,0.17232200414527155,-0.10410334346504557,-0.10410334346504557,-0.10410334346504557,1.595638887363772,0.9177073221070561,0.04758824741632538,0.004078043714894877,0.006021989280589804,1.3122670482007563,0.569616517350755,-0.051234314390297075,0.09176957482414987,0.45124586373990855,-0.10097533347492738,-0.07706467102276748,0.07075956905419312
2021-11-10,AMOC,3.8,12.31,0.30869212022745735,-0.13720552396425678,-0.007342985935235191,0.36486860820875777,-0.21895354245874976,-0.05093614840893357,0.11121911958843733,0.17085812269166545,-0.14007195079494017,-0.14007195079494017,-0.14007195079494017,-0.2235626937072258,0.9550768721525965,-0.007013116039284935,0.004078043714894877,0.006021989280589804,1.3127032706691242,0.5682188882136717,-0.11092439492599601,0.037132381282497864,0.42462520017115335,-0.06644148958912299,-0.01815810851254851,0.08351147975544071
2021-11-11,AMOC,3.96,12.2,0.32459016393442625,-0.09578454332552677,0.02103224644208246,0.4189937817976259,-0.16160865702979887,-0.004045715109502912,0.16631776476794102,0.17105552178649952,-0.09431427429028383,-0.09578454332552677,-0.09578454332552677,0.6307542576810885,0.9463582213787638,0.01990403933452899,0.005388043902868577,0.006801909340316885,1.3123131042295013,0.5671367940275454,-0.07054540860594444,0.0626609575483408,0.45596837281213276,-0.11487829110779935,-0.0975989402218912,0.0228680245073688
2021-11-14,AMOC,3.85,12.3,0.3130081300813008,-0.08746091307066928,-0.05191484809584934,0.3842723892355202,0.07360276501315721,-0.03956589856706061,0.12268108385565846,0.16893088467043316,-0.12663097362680942,-0.12804878048780477,-0.12804878048780477,-1.5589562440161775,0.9405392652507774,-0.04882795308367586,0.005388043902868577,0.006801909340316885,1.1754532889201934,0.52694819885041,-0.05997529317239405,-0.00957950162756991,0.43497671540587696,-0.0652729384436701,-0.043955231760109736,0.05098722415795587
2021-11-15,AMOC,3.78,12.39,0.30508474576271183,-0.14873914840843327,-0.07021791767554486,0.3115137346580945,0.022890877928013476,-0.06319833019031706,0.09222021945879244,0.16590336530963246,-0.141294651514564,-0.15012106537530268,-0.15012106537530268,-2.099743423665656,0.9380032518228744,-0.06586463511589197,0.005388043902868577,0.006372348195651443,1.1685927286825037,0.5210200725051058,-0.12941422180893053,-0.025905742982436666,0.37972526585975847,-0.08393866020984664,-0.043404178997399234,0.0840283382656265
2021-11-16,AMOC,3.67,12.21,0.30057330057330056,-0.1451988573939793,-0.11609758774707235,0.31735641891891886,0.07254933154213727,-0.07602378207693417,0.07416144443594574,0.16254230747461174,-0.15399276955341035,-0.16268866268866256,-0.16268866268866256,-3.5016628222785338,0.9356646613592554,-0.1086284101239909,0.0030891201923982548,0.005961661288595346,1.1689935867321415,0.5227659081051527,-0.13713465641923808,-0.08076636773603321,0.37802651439148766,-0.05180235970426694,0.027073890834108938,0.09231054190182275
2021-11-17,AMOC,3.76,12.13,0.30997526793075014,-0.08324814509480638,-0.08765011346155505,0.4166638278157424,0.028983117674468373,-0.04679401171278008,0.1055988847537841,0.15987404437145147,-0.12752956623610368,-0.13649746790719586,-0.13649746790719586,-2.6238656490732972,0.8712279835410044,-0.07636323160825084,0.004305904849900479,0.0073636694799793095,1.1536905307384318,0.5184201358601155,-0.07457436097663804,-0.0520639838300128,0.4429321536353732,-0.08965155847117201,-0.03524100612162562,0.05847555734858201
2021-11-18,AMOC,3.66,12.17,0.3007395234182416,-0.10966249733710676,-0.0808949859169783,0.358943323661681,0.0024650780608055367,-0.07466642932524048,0.07072398854871209,0.15712216921723998,-0.15352491120266087,-0.16222561333489827,-0.16222561333489827,-2.4295777550746642,0.8389756548470637,-0.06786892378354087,0.004305904849900479,0.007286173392795608,1.1526535662112973,0.5177047295767381,-0.1064745452718009,-0.04402565590959377,0.3993458877052418,-0.06867420109469224,0.010722416045907068,0.08007238079843382
2021-11-21,AMOC,3.58,12.04,0.2973421926910299,-0.12989053686728103,-0.08079698496052579,0.3121578543855166,0.009079839449196436,-0.08432784205209787,0.05678094125895994,0.15410404486611728,-0.1630871921968724,-0.17168960607498795,-0.17168960607498795,-2.4267412356918086,0.8356070821292888,-0.06751453284770899,0.0036608288741916406,0.006924171589660171,1.1519080127788426,0.5174453814033876,-0.13209609404083217,-0.05245014976309029,0.3594570590328785,-0.03307411050687681,0.10743053879990327,0.09891608975667698
2021-11-22,AMOC,3.65,11.97,0.30492898913951544,-0.11942457770442372,-0.05837928153717631,0.324611528822055,0.07302405977825033,-0.060526048317410264,0.08162926266004278,0.15131373331091735,-0.14173305116337764,-0.1505549588256354,-0.1505549588256354,-1.7449723075736896,0.7542081584560342,-0.0440301304201401,0.0045290767637867855,0.007111456929965538,1.169789439982175,0.519858863152823,-0.12075020596618533,-0.03497810791046273,0.36542903007678496,-0.06372552385530017,0.07337064121490955,0.09290349160572675
2021-11-23,AMOC,3.74,12.04,0.31063122923588044,-0.07433450736475733,-0.00631862909285108,0.332668881506091,0.07401255075673707,-0.04361360981988305,0.09977767972829965,0.14993029074909536,-0.12568326782578276,-0.1346701471286187,-0.1346701471286187,-0.1900399144676833,0.6678201003708186,-0.004219707514993783,0.0045290767637867855,0.007111456929965538,1.1699919095015834,0.5199393235833797,-0.06940423505912349,0.013258762675687045,0.37635437893518037,-0.06883472204949648,0.047502087515767344,0.05423543624637994
2021-11-25,AMOC,3.7,12.03,0.30756442227763925,-0.12513373663130833,-0.0016900658115301948,0.09072367005808157,0.05345818389672963,-0.05344734670967055,0.08689559530407909,0.14826744347068388,-0.1343152416441733,-0.1432133950837191,-0.1432133950837191,-0.05087281245404484,0.6465877217731353,-0.0010927758027239737,0.003975472950497976,0.006784993866279234,1.1702720603432015,0.5199871738599825,-0.12726800593710982,0.016999655661210793,0.15739349001620664,-0.04134932937925462,0.06567365370357903,0.0764530116151062
2021-11-28,AMOC,3.51,12.11,0.2898431048720066,-0.15173057082691466,-0.06801830367122741,0.0971915457784609,0.054762379338819445,-0.10727841048348297,0.022759558824761994,0.14566464039328464,-0.184194464547899,-0.19257992214226727,-0.19257992214226727,-2.0011072791076026,0.5999549603398353,-0.040807918681454114,0.003760023783411515,0.008138874175020301,1.168418916843017,0.5194604180235312,-0.1549072330749775,-0.04024803977075726,0.16120880477629454,0.08968359835411865,0.19009506870778548,0.149091542155126
2021-11-29,AMOC,3.42,11.95,0.28619246861924685,-0.17685594739988053,-0.12040280831146721,0.09791986182045576,0.1145648645963282,-0.11776745543921507,0.008281946269664164,0.14287548389141835,-0.1944697107513189,-0.2027495517035265,-0.2027495517035265,-3.5878230258316797,0.6092019405472514,-0.07334962447068456,0.0015351656617140063,0.008151180607258333,1.1429499231916798,0.5059594106667524,-0.19688998298312305,-0.0626288128528362,0.14809834519555823,0.07173163033105778,0.18767525508331506,0.2041155888326115
2021-11-30,AMOC,3.48,11.97,0.2907268170426065,-0.14323157290817412,-0.03908025878650112,0.09098530297870089,0.07439390555596903,-0.10315923831636442,0.022523054201081916,0.14013891639080223,-0.18170712823248059,-0.19011815252416753,-0.19011815252416753,-1.2075514341925073,0.6239572939315943,-0.02438441251857165,0.0015351656617140063,0.007868605080362573,1.1383886602382507,0.5051906728586624,-0.15930727405417344,-0.00010187899644933593,0.14256232330187024,0.0316019934894709,0.16092674214271319,0.18338950825339206
2021-12-01,AMOC,3.49,12.16,0.2870065789473684,-0.18017414860681114,-0.01755440283400811,0.09141948187943894,0.06440464587394423,-0.11351836755778166,0.007852854031632939,0.13691340818313646,-0.19217827893532458,-0.20048167293233077,-0.20048167293233077,-0.54682453569718,0.5273208749304849,-0.009256803061311339,0.0015351656617140063,0.007868605080362573,1.1365891346338812,0.5048323147734691,-0.19070978597003463,0.02058794526552192,0.1598382321057491,0.0710017342783893,0.15920251470366442,0.19039124943447427
2021-12-02,AMOC,3.47,12.19,0.2846595570139459,-0.1987843132101751,-0.09142908514726855,0.03546065399247644,0.055203530310316884,-0.11955362881502274,-0.0012159737936711101,0.1344064316627065,-0.19248300378112815,-0.20701980546115062,-0.20701980546115062,-2.972672668729461,0.5453451929416646,-0.04986041208011705,0.0015351656617140063,0.007868605080362573,1.1363805509516518,0.5047303444854396,-0.2162441730359256,-0.06380854338905928,0.11342040272185011,0.06523275798890271,0.13798809909383825,0.2346610936824013
2021-12-05,AMOC,3.49,12.08,0.2889072847682119,-0.16813470905486994,-0.0883542247394492,0.0824392935982341,0.013163390849990853,-0.10605873793034981,0.012341450751130134,0.1324473919095761,-0.18043312780695742,-0.19518684957426669,-0.19518684957426669,-2.8705201841680847,0.5175295710072708,-0.04572592402608714,0.0020448700113636043,0.008004269270014358,1.1284300650548953,0.5028685820889637,-0.1882658567743507,-0.07463884691144348,0.15049292849637486,0.1111074213931953,0.17243448642289205,0.24063786789123132
2021-12-06,AMOC,3.45,12.17,0.2834839769926048,-0.18119279203531358,-0.11044683081630902,0.0692482890593551,-0.031851596431505924,-0.12169549240993927,-0.0076192824681439175,0.12988230045044835,-0.1958178675658061,-0.2102946355206008,-0.2102946355206008,-3.5803353868437053,0.5428558451888041,-0.05995670769121229,0.0020448700113636043,0.008004269270014358,1.1268638339998744,0.5025278661374576,-0.1986180079161218,-0.09702018946069921,0.143930011769945,0.11016398127969684,0.1497933859692998,0.2574613268550603
2021-12-08,AMOC,3.59,12.31,0.29163281884646625,-0.1727013828585302,-0.07584452580020606,0.08030097346780685,-0.04910400804086534,-0.09604737977923883,0.019532103523320465,0.12786011204252357,-0.12008574559346308,-0.1875942903562725,-0.1875942903562725,-2.441644843971845,0.5048317846413684,-0.038288727314996336,0.0025172556533373715,0.007802870024781004,1.1270549078250698,0.5032884242786239,-0.1758275277637376,-0.0487555161861428,0.16147431050601338,0.09749756182554248,0.1220897474481194,0.2094680367208308
2021-12-12,AMOC,3.74,12.31,0.30381803411860275,-0.08332052605001439,-0.02002172147070269,0.09062884042575337,0.03231358406013163,-0.05959664406359044,0.06025064398245861,0.1274424291337315,-0.06399494539218353,-0.15364976209817793,-0.15364976209817793,-0.6368702302406032,0.4955989414224625,-0.009922743966335643,0.0025172556533373715,0.007802870024781004,1.1289366487286576,0.5039220333392336,-0.0722609995672367,0.007753420078942211,0.17246244873696928,0.07560915216097519,0.19799997393536828,0.1779410678679565
2021-12-13,AMOC,3.62,12.49,0.2898318654923939,-0.09879252002110583,-0.06923913114231217,0.06022366280120872,0.047535170993938,-0.102596970574517,0.010132092117260294,0.12561698478324335,-0.10708364671535209,-0.19261123184261675,-0.19261123184261675,-2.1656307764074785,0.48685530655878967,-0.03370943841815463,0.0024387116692827088,0.007802870024781004,1.1152830523656285,0.49958805776070253,-0.07629346213025892,-0.03124869751274859,0.15922979663618453,0.09492455843127545,0.16518408096643067,0.23130548637805282
2021-12-14,AMOC,3.6,12.48,0.28846153846153844,-0.06553643724696367,-0.07692307692307698,0.07169529499626592,0.029732678668848544,-0.10564997803655962,0.004129390150054091,0.12274765526991982,-0.1113053613053614,-0.1964285714285714,-0.1964285714285714,-2.4060247341528878,0.4850922512236574,-0.03731478855566598,0.002152194347869676,0.007557240781823668,1.1157318954339646,0.49974742045793524,-0.04409204209796745,-0.048599462688388,0.17285818267532913,0.08055555555555549,0.18301282051282053,0.24764957264957255
2021-12-15,AMOC,3.57,12.4,0.2879032258064516,-0.1130254154447703,-0.03872311827956998,0.04025410833840537,0.08763440860215055,-0.1062843114469233,0.0009875681711062345,0.12002908865984252,-0.08020527859237536,-0.19798387096774184,-0.19798387096774184,-1.227432579049739,0.47178780401109544,-0.01826909493758023,0.0019954531451409564,0.007374926979806347,1.1034068186673378,0.4952386763454493,-0.09833410806958784,-0.01484754357021906,0.1380066195408286,0.0459632239992771,0.1912397216951296,0.2952380952380954
2021-12-16,AMOC,3.63,12.4,0.29274193548387095,-0.06474654377880185,-0.026942298955020427,0.0799550248138956,0.1415344495091162,-0.09061948176070567,0.01635596582124199,0.11763551718599508,-0.057590132827324614,-0.18450460829493076,-0.18450460829493076,-0.8522081121619408,0.4716493363831439,-0.012707317422771655,0.0018987136817434226,0.007374926979806347,1.0991810168712586,0.49359450050197917,-0.0490414751006934,0.009639299474243024,0.17587544369427233,0.026741757753488082,0.19122456233893192,0.2507931218341777
2021-12-21,AMOC,3.42,12.25,0.27918367346938777,-0.08489795918367327,-0.07775280898876402,0.022186868357567002,0.09428024292827053,-0.1313475629684624,-0.03182225743673184,0.11457436978112923,-0.10123758594346832,-0.22227405247813392,-0.22227405247813392,-2.4209904158271427,0.503200050597576,-0.03912521741724972,-0.0001797342139685165,0.006349856934915075,1.104662086125484,0.494321455974741,-0.08173969345349827,-0.04926897244995218,0.11223608948953613,0.05745554362095717,0.19298245614035103,0.3082468074949276
2021-12-23,AMOC,3.54,12.41,0.2852538275584206,-0.050967511038606084,-0.049421752108136485,0.0828385427711098,0.13403899379882978,-0.10939901679223196,-0.01201561777911564,0.10934571244505098,-0.0816962342771701,-0.20536433751582817,-0.20536433751582817,-1.5336215591446378,0.5257034356916201,-0.02598118488114692,-0.0001797342139685165,0.006349856934915075,1.1068231162176512,0.49526397406912215,-0.02939814845858222,-0.012982227748985803,0.18125448154675522,0.04074306760085045,0.21946944554464454,0.262420501053916
2021-12-26,AMOC,3.55,12.54,0.28309409888357256,-0.0867203671654958,-0.06299840510366828,0.11395588910008514,0.15109336074973312,-0.11268682409457909,-0.020649394535345755,0.10372598092586371,-0.0886489437010125,-0.2113807245386191,-0.2113807245386191,-1.954920898427126,0.5466411327187117,-0.0344375195253415,-0.00046899265208928215,0.007163401748892705,1.107756175284493,0.49582586743704316,-0.05813540877024573,-0.01563079748983771,0.21490993540597933,0.059745715120066545,0.1908147449289035,0.27345059190870913
2021-12-27,AMOC,3.55,12.64,0.28085443037974683,-0.06612065089575991,-0.08645152316038396,0.07010298219266242,0.14039243983864225,-0.11579650481394355,-0.02942480314892304,0.09768305840822977,-0.09585899952616272,-0.2176198010849908,-0.2176198010849908,-2.6886320010977918,0.5791738179734403,-0.05007045873841887,-0.00046899265208928215,0.006666029322242219,1.1070873764555378,0.4956553429246445,-0.03211495869719451,-0.04077207547587472,0.17490787187157367,0.09959885897664467,0.16039623818862558,0.29321180246033174
2021-12-28,AMOC,3.64,12.64,0.2879746835443038,-0.0315041369068666,-0.061912606207733534,0.09926887821911823,0.19550632911392385,-0.08976313084455922,-0.006029059750332855,0.09199151773748593,-0.07293711500710776,-0.19778481012658222,-0.19778481012658222,-1.91549169834694,0.6175353185328969,-0.03823322099569454,-0.00046899265208928215,0.006839307418251869,1.1043718355384282,0.4942976235820417,0.009383943833942327,-0.016810249035015292,0.1982754932612362,0.0865906245653082,0.13309396299902632,0.25539017944081244
2021-12-29,AMOC,3.64,12.7,0.2866141732283465,-0.06006256067306637,-0.029606299212598386,0.058342200468184835,0.23457985662239977,-0.08996926900900026,-0.01178653583346767,0.08591219011955076,-0.07731693966061737,-0.20157480314960607,-0.20157480314960607,-0.9257572512139509,0.7062553119211793,-0.02090960608522544,0.0011511258777419917,0.006287283649736036,1.1021841408874347,0.49404483595154286,-0.014756681799454338,0.021697609229022308,0.1603754226063172,0.08603876438522107,0.08880332266159041,0.26474431080730276
2022-01-02,AMOC,3.7,12.74,0.2904238618524333,-0.06505259446435918,-0.04633288060254359,0.08933728387653317,0.18158749274209174,-0.07384143499596274,0.0009495625650113304,0.08075398790988686,-0.05572998430141285,-0.19096209912536422,-0.19096209912536422,-1.4574743433534014,0.7620258067545524,-0.03530685072041564,-0.0001895032572469409,0.006287283649736036,1.0895708697976494,0.4896873363070745,-0.020750872410710185,0.015015712710242178,0.19283349976683517,0.05135983707412273,0.06705842420128127,0.2437481437481437
2022-01-03,AMOC,3.75,12.69,0.2955082742316785,-0.03919877324132637,-0.010986758496289717,0.11321610155769313,0.21679877624808808,-0.054763689359857204,0.018081602802006547,0.07706569388191475,-0.02735110807701535,-0.17679837892603822,-0.17679837892603822,-0.3457277439103055,0.7893363404157921,-0.008672247744493437,0.0014522374705271805,0.006514852560870058,1.088144654902408,0.48904120687827585,0.004258375809921305,0.054445412356077034,0.21212845970770255,0.06442868400315205,0.056977147360126046,0.23930654058313638
2022-01-04,AMOC,3.99,12.68,0.31466876971608837,0.08565208013157566,0.11904081230283947,0.197276294529507,0.34623508435056927,0.009347852165017656,0.08286687631220113,0.07283814394560562,0.03571458695322138,-0.12342271293375373,-0.12342271293375373,3.7301693478582245,0.9340537287008667,0.1111905145990472,0.007027754450872992,0.008038088937668494,1.0893090077477257,0.4884936195978879,0.12245029041348557,0.18699680936911411,0.28457656625032324,-0.01787789663433037,-0.007538562494564527,0.1573610682858565
2022-01-05,AMOC,3.9,12.77,0.3054032889584965,0.06712552720878162,0.03502938355235141,0.16441748687709423,0.30523548495357433,-0.017458807092932793,0.04995318073162469,0.06860983367537399,-0.02944518696898868,-0.14923369504418815,-0.14923369504418815,1.1081092761349536,0.9507927628605259,0.033305684369041265,0.005060700076661489,0.008247893297311654,1.0876819448703081,0.48656169262393284,0.11922793362460672,0.12536224111108735,0.25918621700145017,0.007601951689657271,0.016846374716382506,0.15968716743971256
2022-01-09,AMOC,3.84,12.83,0.299298519095869,0.029483699303894273,-0.034354921197855326,0.11848581530636171,0.32321450547647346,-0.03468753845821304,0.028534697474554394,0.06549406378924139,-0.04884580898856672,-0.16623983966150757,-0.16623983966150757,-1.1056255336747185,0.966376372947277,-0.03319978414007295,0.005060700076661489,0.008247893297311654,1.0853328102741409,0.4860213894630131,0.08549875107596308,0.051935272032032895,0.22241627409671064,0.03140629059495981,0.028958414523252762,0.17620445245518324
2022-01-10,AMOC,3.91,12.76,0.30642633228840127,0.06766309473551857,-0.0041144200626958005,0.1440623271252075,0.35306377351097185,-0.009695607104767912,0.05231972627555437,0.06262249650232854,-0.026194011674955497,-0.14638378862516777,-0.14638378862516777,-0.13187069131379425,1.0090012031525153,-0.00415145479353491,0.005907265039283779,0.008722043366653857,1.0844052262900914,0.48540114413062685,0.10738676657527108,0.076761634892333,0.24102864092644122,-0.027682014607669503,0.021236039734143564,0.15438871473354232
2022-01-11,AMOC,3.87,12.8,0.30234374999999997,0.062124009365993826,-0.005957031250000133,0.08661126258389262,0.39419327978056407,-0.020395827146315937,0.037777279959748666,0.059384299003750085,-0.039168233082707005,-0.15775669642857137,-0.15775669642857137,-0.19085360102608015,1.024688002112964,-0.0061040984500871295,0.005907265039283779,0.008087275332186405,1.1004330866429173,0.4892305662578692,0.10280832656830506,0.0771725875450968,0.1896823694583285,-0.021150274547803605,0.01953528746770028,0.1784843346253231
2022-01-12,AMOC,4.08,12.78,0.3192488262910798,0.10502172538574328,0.04694835680751175,0.1724137931034484,0.5026532703277209,0.03619249174267414,0.09510800695959332,0.05685769361041659,0.014555167260875024,-0.11066398390342036,-0.11066398390342036,1.4683432561502068,1.1795677575982426,0.05537876796235882,0.00833031958931809,0.009727051131739748,1.0969766164962869,0.4866671410720848,0.14957253122253844,0.13596490373157571,0.26422744127320313,-0.05197689404400274,-0.10609408082481842,0.1713039675964283
2022-01-13,AMOC,4.02,12.84,0.3130841121495327,0.10441554923472829,-0.08052139695031979,0.13506439284452565,0.5381442934013025,0.01766940547045559,0.0736186099609033,0.054977779807169336,-0.01931006047278727,-0.12783711615487314,-0.12783711615487314,-2.825139744848378,1.2223416612525497,-0.09842465811462989,0.00833031958931809,0.009659422955830365,1.068386738483814,0.4610871111756356,0.14684626785931235,0.002842531182108445,0.23309226410162157,-0.01186822894871431,-0.07411540428697627,0.16385362905100664
2022-01-16,AMOC,4.08,12.79,0.31899921813917126,0.09383854464991614,-0.07658121064976742,0.1645127167364211,0.7022007459721351,0.03909549427018244,0.09317402835530908,0.052043853893437575,-0.0007818608287724071,-0.1113593208980228,-0.1113593208980228,-2.6827807893645286,1.2441358024349978,-0.09527742596319198,0.008534071251522142,0.00985431723615766,1.0704764191732041,0.4643120158854057,0.1248904699522256,0.010100771784076935,0.2559224814433736,-0.04914225267902317,-0.020907111867421002,0.13410254641340502
2022-01-18,AMOC,4.12,12.63,0.3262074425969913,0.07369348084731642,-0.07169244484609416,0.15376726341351943,0.7305085407723799,0.06364795489695219,0.11679150475724454,0.04996347674587609,0.021796842252340465,-0.09127926705123834,-0.09127926705123834,-2.506479175560059,1.2917410571716559,-0.09260807449671431,0.00913318532010757,0.00964631636420655,1.0752737124689797,0.4522547845999807,0.09616509911254711,0.0037500609964867693,0.23666773450869805,-0.0628857935720929,-0.04318197541683,0.12764338260729202
2022-01-19,AMOC,4.01,12.65,0.31699604743083004,0.09372393160526715,-0.09709094973429389,0.10895959450054504,0.925171117323822,0.03568537015247131,0.08446065227529731,0.04709469065460037,-0.02823784489044101,-0.11693958215697331,-0.11693958215697331,-3.3702926917390705,1.341791032844419,-0.13027576572382377,0.00913318532010757,0.009616543226528971,0.8807359797650572,0.34467403442027794,0.10478729768986084,-0.02274047883069516,0.19830405366306633,-0.06143928715759994,-0.03876671956472444,0.13493341744453102
2022-01-20,AMOC,3.89,12.48,0.31169871794871795,0.08055555555555571,-0.12880208333333332,0.04835002885645978,0.7816852643241532,0.0202200110728723,0.06546279602440874,0.04434610619326973,-0.04447698842419723,-0.13169642857142838,-0.13169642857142838,-4.48007005255091,1.4631103785513384,-0.18845166490403434,0.008065700437830036,0.008391397214985075,0.9284194790988546,0.3518566557466422,0.08365718355142189,-0.07135925347254155,0.13148870994451373,-0.027074681959000757,0.026644173093401835,0.18846607013380778
2022-01-23,AMOC,3.76,12.49,0.3010408326661329,0.045632023826343904,-0.16138625185862965,0.0009840689889373255,0.4011059314741512,-0.01149081256068285,0.02836195424174126,0.04031603075502077,-0.07714909791911206,-0.16138625185862965,-0.16138625185862965,-5.560337981548604,1.5189965485538819,-0.24514515955730595,0.008065700437830036,0.008391397214985075,0.6651256512606082,0.2695417237009682,0.05683604175655691,-0.11204347491897533,0.08970122656389762,-0.026255046590463738,0.10503083317718032,0.1918492240600993
2022-01-24,AMOC,3.73,12.41,0.3005640612409347,0.026720209197683253,-0.12374015992065956,-0.028741060262973628,0.45758979213443585,-0.009496839754323694,0.026027222894428936,0.03586466361191776,-0.07861065692402791,-0.16135296083017237,-0.1627144008288246,-4.33818286395622,1.5525521911291678,-0.19211305641549364,0.007680128448117798,0.008179376012432713,0.6669645171980515,0.2708680689255577,0.03367756418034352,-0.07533920409274392,0.05130891902697446,-0.0053014411537871675,0.08451845242853095,0.18679478842842734
2022-01-25,AMOC,3.65,12.37,0.2950687146321746,0.056898173755596027,-0.17668631819705427,-0.04036999632978233,0.3312086249995343,-0.024247542989745186,0.0070089092145300125,0.032033178066541934,-0.09545682868826089,-0.17668631819705427,-0.1780228663817992,-6.318233775809771,1.5786776826420688,-0.2789307473658848,0.006683796042860615,0.007629294968661844,0.687704530779802,0.279086947116405,0.067948726829245,-0.1432051884331838,0.03585839227645319,-0.01199322266641567,0.07486960277294818,0.20632772616028616
2022-01-26,AMOC,3.65,12.29,0.29698942229454844,0.04114088437156682,-0.15539105757208893,-0.009734357881095224,0.36691285389413975,-0.014688143248140384,0.013055545979232086,0.028157267201504466,-0.08956883408248861,-0.16408011573845638,-0.17267232360804352,-5.567865411740373,1.5740516593004406,-0.24459355201179686,0.006675776170857901,0.007605579959072569,0.6747720448972027,0.25570958895734,0.037983266118633764,-0.1285495387591865,0.06188728478314653,0.03859246296688479,0.07629992086226689,0.22024811351248919
2022-01-30,AMOC,3.68,12.25,0.3004081632653061,0.06116010347801093,-0.11154285714285717,0.0221318000884565,0.4059102040816325,0.0001117589142372033,0.024144784697067045,0.024030340178102794,-0.07908856746582138,-0.15445757250268533,-0.16314868804664717,-4.046122705992503,1.6201823830907802,-0.18071977210246878,0.006847136189137261,0.007682945493544717,0.6643225489646427,0.25117902501448974,0.04734789365304076,-0.08536187609384298,0.09068445471762557,-0.005122005323868861,0.10929902395740887,0.18381987577639736
2022-01-31,AMOC,3.78,12.2,0.30983606557377047,0.10319094897252357,-0.08273224043715843,0.08146601232118611,0.38366960907944514,0.03298435555145263,0.0555998826193973,0.02189338778114558,-0.05018701257361147,-0.12792137149716776,-0.1368852459016393,-2.9683926508862823,1.6341509646987402,-0.13519697052207058,0.007688805482495961,0.008810736862828954,0.6680774375351031,0.2527426330871053,0.07782582558794658,-0.06076367838104882,0.14435132621616445,-0.01811085089773612,0.06669268800416328,0.16367854974412366
2022-02-01,AMOC,3.84,12.24,0.3137254901960784,0.08942038353803072,-0.08194825841884668,0.07222635889798967,0.41239467674620056,0.0465013413128188,0.06781282259339871,0.02036450450588556,-0.03826384922901205,-0.1169740207295733,-0.1260504201680671,-2.939488144917377,1.651055198505078,-0.13530109807087434,0.007548745018990404,0.008562630127425917,0.6506929970837728,0.23624274122094568,0.06762461819123364,-0.05508753201565619,0.14054280274617845,0.049428104575163334,0.06357230392156865,0.17310049019607843
2022-02-02,AMOC,3.85,12.34,0.31199351701782824,0.08854880937538967,-0.09902359963632035,0.06330500815421813,0.458602602766893,0.040494788583034236,0.061184354196985424,0.019884352945320094,-0.0435732718603955,-0.1218489109109182,-0.13087520259319263,-3.558835255548824,1.6528069991249528,-0.1636668985574574,0.0073376458971428455,0.008562630127425917,0.6404080576161958,0.23305608301981195,0.0697702431749941,-0.06573664459064554,0.13658067307914634,0.047521522237891745,0.08022690437601299,0.16897429960639032
