rebalance_date,selection_date,rank,symbol,holding_name,score,ret_3m,ret_6m,median_daily_value,median_daily_volume,coverage_ratio,score_momentum,score_value,score_quality,score_low_risk,score_liquidity,has_fundamentals,fundamental_period_end,fundamental_filing_date,net_income_ttm,earnings_yield,pe_ratio,book_to_price,pb_ratio,roe,roa,cash_conversion,leverage_inverse,revenue_growth,net_income_growth,positive_earnings_count_4p,margin_stability_4p,fundamental_row_age_days,target_weight
2017-02-07,2017-01-31,6,GBCO,GB Corp,0.325,0.6212121212121211,0.39565217391304364,12645681.87,4367823.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-02-07,2017-01-31,7,EFID,Edita Food Industries (EDITA),0.30000000000000004,0.6541019955654104,0.014965986394557929,676858.75,56890.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-02-07,2017-01-31,8,ARCC,Arabian Cement Company,0.19999999999999998,0.5898876404494382,0.21807747489239615,9712731.5,1161294.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-03-01,2017-02-23,1,AMOC,Alexandria Mineral Oils Company,1.0,0.8934426229508194,1.8056680161943315,6865515.45,1495755.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-03-01,2017-02-23,2,EGCH,Egyptian Chemical Industries (KIMA),0.5666666666666667,0.5506329113924051,0.7073170731707317,10355639.94,2914538.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-03-01,2017-02-23,3,ORWE,Oriental Weavers,0.4333333333333333,0.549800796812749,1.4161490683229814,20089419.35,1893845.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-04-05,2017-03-28,1,RAYA,Raya Holding For Financial Investments,1.0,0.7692307692307692,1.2999999999999998,393964.8,2462280.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-05-02,2017-04-13,1,EGAL,Egypt Aluminum,1.0,1.9308641975308642,2.4011461318051572,355119.12,63999.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-05-02,2017-04-13,2,RAYA,Raya Holding For Financial Investments,0.8,1.6153846153846154,2.0909090909090913,953081.2000000001,5303040.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-05-02,2017-04-13,3,ABUK,Abou Kir Fertilizers,0.48,0.5970802919708029,0.4567243675099866,2237230.8,276600.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-05-02,2017-04-13,4,EAST,Eastern Company,0.46,0.5701943844492441,1.0951008645533138,7766837.88,1180493.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-05-02,2017-04-13,5,JUFO,Juhayna Food Industries,0.26,0.43305785123966944,1.064285714285714,4650961.35,679349.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-06-01,2017-05-31,1,EGAL,Egypt Aluminum,1.0,1.248046875,1.7734939759036141,1463681.3399999999,130206.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-06-01,2017-05-31,2,ABUK,Abou Kir Fertilizers,0.8333333333333335,1.23,1.2525252525252526,4862173.6,464720.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-06-01,2017-05-31,3,ORHD,Orascom Development Egypt,0.6166666666666666,0.7317073170731707,0.7899159663865547,1410298.2000000002,1074145.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-06-01,2017-05-31,4,EAST,Eastern Company,0.4333333333333333,0.2630792227204781,0.8290043290043287,10467736.76,1461027.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-06-01,2017-05-31,5,ORAS,Orascom Construction PLC,0.4,0.3547946763735639,0.20717616055138866,4146934.8400000003,41884.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-06-01,2017-05-31,6,JUFO,Juhayna Food Industries,0.21666666666666665,0.2178217821782178,0.53475935828877,3744044.9999999995,430350.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-07-09,2017-06-22,1,ABUK,Abou Kir Fertilizers,0.95,0.889528193325662,1.3159379407616365,4862173.6,387360.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-07-09,2017-06-22,2,ORHD,Orascom Development Egypt,0.7333333333333334,0.8809523809523809,0.9915966386554624,4551008.8,2143480.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-07-09,2017-06-22,3,EAST,Eastern Company,0.6666666666666666,0.49924357034795763,1.1543478260869566,13551716.24,1928200.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-07-09,2017-06-22,4,ORAS,Orascom Construction PLC,0.44999999999999996,0.27669002473206916,0.19251131003946487,4957294.55,42835.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-07-09,2017-06-22,5,EGAL,Egypt Aluminum,0.41666666666666663,0.17391304347826098,2.13953488372093,1276492.77,106641.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-07-09,2017-06-22,6,BFTH,Beltone Holding,0.2833333333333333,0.19940476190476208,0.04675324675324677,1076373.02,339776.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-08-14,2017-07-30,1,EGAL,Egypt Aluminum,1.0,1.1320249776984834,4.901234567901234,1460661.2999999998,102432.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-08-14,2017-07-30,2,ABUK,Abou Kir Fertilizers,0.8,0.5380483437779766,1.603030303030303,4939233.100000001,356400.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-08-14,2017-07-30,3,ORHD,Orascom Development Egypt,0.54,0.458064516129032,0.7519379844961238,4551008.8,1937470.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
