family,number,value,param_core_weight,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_cci_threshold,param_sleeve_ladder,param_atr_len,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
dca_tactical_overlay,237,-0.03357698252502894,0.8,36,5,52,39,20.0,100_60_20,7,4.4,2.8000000000000003,2.588622802194766,0.652649594716268,1.9897507677108939,5.0,0.2664542990519785,3.5272375813243757,4.0,0.6493325306288196,-0.012647644348715847,354143.96417559753,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,238,-0.027035528844673307,0.8,35,5,53,39,20.0,100_60_20,7,4.300000000000001,2.6,2.5923727909897902,0.653842642759545,1.9923564906877604,5.0,0.2651746762846896,3.5347423357002183,4.0,0.6505187205238327,-0.011461454453702558,354351.68244640506,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,239,-0.027035528844673307,0.8,35,5,51,39,20.0,100_60_20,7,4.300000000000001,2.6,2.59086177210021,0.653137158830127,1.990896980693148,5.0,0.2651746762846896,3.532040264028163,4.0,0.6498170511670054,-0.01216312381053003,354217.4251537225,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,240,-0.03357698252502894,0.8,35,5,50,39,20.0,100_60_20,7,4.300000000000001,2.8000000000000003,2.5872169897940136,0.6520546612147271,1.988362100898497,5.0,0.2664542990519785,3.5246891588239397,4.0,0.6487409638447141,-0.013239211132821282,354040.3696283925,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,241,-0.027035528844673307,0.8,35,5,53,39,20.0,100_60_20,7,4.300000000000001,2.6,2.5923727909897902,0.653842642759545,1.9923564906877604,5.0,0.2651746762846896,3.5347423357002183,4.0,0.6505187205238327,-0.011461454453702558,354351.68244640506,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,242,-0.027035528844673307,0.8,35,5,51,39,20.0,100_60_20,7,4.300000000000001,2.6,2.59086177210021,0.653137158830127,1.990896980693148,5.0,0.2651746762846896,3.532040264028163,4.0,0.6498170511670054,-0.01216312381053003,354217.4251537225,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,243,-0.027035528844673307,0.8,35,5,51,39,20.0,100_60_20,7,4.4,2.6,2.59086177210021,0.653137158830127,1.990896980693148,5.0,0.2651746762846896,3.532040264028163,4.0,0.6498170511670054,-0.01216312381053003,354217.4251537225,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,244,-0.027035528844673307,0.8,35,5,51,38,20.0,100_60_20,7,4.4,2.6,2.5918131340539916,0.653423796997455,1.9913181361379497,5.0,0.2651746762846896,3.534046203723195,4.0,0.6501019024228367,-0.011878272554698699,354262.1508948175,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,245,-0.027035528844673307,0.8,35,5,51,38,20.0,100_60_20,7,4.4,2.6,2.5918131340539916,0.653423796997455,1.9913181361379497,5.0,0.2651746762846896,3.534046203723195,4.0,0.6501019024228367,-0.011878272554698699,354262.1508948175,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,246,-0.027035528844673307,0.8,35,5,50,38,20.0,100_60_20,7,4.4,2.6,2.5908817437279104,0.6530652669399437,1.9902186606422383,5.0,0.2651746762846896,3.532398405828521,4.0,0.6497454640993072,-0.012234710878228083,354203.6587588226,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,247,-0.027035528844673307,0.8,35,5,51,38,20.0,100_60_20,7,4.4,2.6,2.5918131340539916,0.653423796997455,1.9913181361379497,5.0,0.2651746762846896,3.534046203723195,4.0,0.6501019024228367,-0.011878272554698699,354262.1508948175,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,248,-0.027035528844673307,0.8,35,5,51,38,20.0,100_60_20,7,4.4,2.6,2.5918131340539916,0.653423796997455,1.9913181361379497,5.0,0.2651746762846896,3.534046203723195,4.0,0.6501019024228367,-0.011878272554698699,354262.1508948175,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,249,-0.027035528844673307,0.8,35,5,51,38,20.0,100_60_20,7,4.4,2.6,2.5918131340539916,0.653423796997455,1.9913181361379497,5.0,0.2651746762846896,3.534046203723195,4.0,0.6501019024228367,-0.011878272554698699,354262.1508948175,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,250,-0.027035528844673307,0.8,35,5,51,38,20.0,100_60_20,7,4.4,2.6,2.5918131340539916,0.653423796997455,1.9913181361379497,5.0,0.2651746762846896,3.534046203723195,4.0,0.6501019024228367,-0.011878272554698699,354262.1508948175,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,251,-0.027035528844673307,0.8,35,5,51,37,20.0,100_60_20,7,4.4,2.6,2.592010525594805,0.6533250275864741,1.9927101653890753,5.0,0.26517896096523175,3.534091616146673,4.0,0.650003663082338,-0.011976511895197328,354244.8833530301,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,252,-0.027035528844673307,0.8,35,5,51,37,20.0,100_60_20,7,4.4,2.6,2.592010525594805,0.6533250275864741,1.9927101653890753,5.0,0.26517896096523175,3.534091616146673,4.0,0.650003663082338,-0.011976511895197328,354244.8833530301,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,253,-0.03357698252502894,0.8,34,5,50,38,20.0,100_60_20,7,4.4,2.8000000000000003,2.590509729496492,0.6532106408616383,1.9903122823664763,5.0,0.2664542990519785,3.5313244479901913,4.0,0.6498899727087004,-0.012090202268835004,354230.0819935925,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,254,-0.03210496858420786,0.8,34,5,51,38,20.0,100_60_20,7,4.300000000000001,2.7,2.5887327407198004,0.6526125062703749,1.9892882438293573,5.0,0.2664542990519785,3.5277136998379683,4.0,0.6492954045388805,-0.012684770438654902,354133.3678109201,2.1628643862011905,0.3558193819612334,1.7776214729446944,inf,0.13199666601252358,2.6956694643141517,1.0,0.5298994371765819,-0.03210496858420786,0.5620044057607898,407771.34185663005
dca_tactical_overlay,255,-0.03210496858420786,0.8,35,5,51,37,20.0,100_60_20,7,4.4,2.7,2.589298059569396,0.652600779002128,1.9912740278770316,5.0,0.26645715702492156,3.52839110909684,4.0,0.6492837344643353,-0.012696440513200069,354126.26929489255,2.1628643862011905,0.3558193819612334,1.7776214729446944,inf,0.13199666601252358,2.6956694643141517,1.0,0.5298994371765819,-0.03210496858420786,0.5620044057607898,407771.34185663005
dca_tactical_overlay,256,-0.03114984763088824,0.8,35,5,50,38,20.0,100_50_0,7,4.4,2.6,2.6268010512119893,0.6566912455961313,2.007687952182998,5.0,0.26226071491071135,3.61293144352516,4.0,0.6533504935300269,-0.008629681447508364,354647.7928097975,2.2109358350632196,0.356425303929778,1.7952276110858263,inf,0.12690027087822753,2.8087040434436963,1.0,0.5308545581299016,-0.03114984763088824,0.5620044057607898,408457.73859269003
dca_tactical_overlay,257,-0.027035528844673307,0.8,35,5,52,38,20.0,100_60_20,7,4.4,2.6,2.5918131340539916,0.653423796997455,1.9913181361379497,5.0,0.2651746762846896,3.534046203723195,4.0,0.6501019024228367,-0.011878272554698699,354262.1508948175,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,258,-0.027035528844673307,0.8,34,5,50,38,20.0,100_60_20,7,4.4,2.6,2.5932250096477394,0.6539356538503145,1.9917497646047404,5.0,0.2651746762846896,3.5370309138850726,4.0,0.6506106613068959,-0.01136951367063943,354348.8525330975,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,259,-0.027035528844673307,0.8,35,5,51,37,20.0,100_60_20,7,4.4,2.6,2.592010525594805,0.6533250275864741,1.9927101653890753,5.0,0.26517896096523175,3.534091616146673,4.0,0.650003663082338,-0.011976511895197328,354244.8833530301,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,260,-0.04282487183477901,0.8,35,5,49,26,20.0,100_60_20,7,4.4,2.8000000000000003,2.5664783217361062,0.6445266769887872,1.9788047773666235,5.0,0.2664678950146987,3.4820614541735933,4.0,0.6412570556167149,-0.020723119360820497,352775.77473676007,2.150412765562506,0.34901135861760735,1.7553269994404996,inf,0.13027746741987012,2.678984827765969,1.0,0.5191795339260108,-0.04282487183477901,0.5620044057607898,406080.70349546004
dca_tactical_overlay,261,-0.03210496858420786,0.8,34,5,52,38,20.0,100_60_20,7,4.4,2.7,2.5887327407198004,0.6526125062703749,1.9892882438293573,5.0,0.2664542990519785,3.5277136998379683,4.0,0.6492954045388805,-0.012684770438654902,354133.3678109201,2.1628643862011905,0.3558193819612334,1.7776214729446944,inf,0.13199666601252358,2.6956694643141517,1.0,0.5298994371765819,-0.03210496858420786,0.5620044057607898,407771.34185663005
dca_tactical_overlay,262,-0.0661499557860541,0.7,35,5,51,38,20.0,100_25_0,7,4.300000000000001,2.7,2.8167202177266972,0.6655280376808121,2.0683780082321874,5.0,0.25101686318278327,4.05835510473739,4.0,0.6621388455850399,0.00015867060750457407,355437.603775965,2.1450823137156645,0.3341506335960074,1.749015435713133,inf,0.12462321737794879,2.681287168045246,1.0,0.4958544499747357,-0.0661499557860541,0.5620044057607898,401461.7079661001
dca_tactical_overlay,263,-0.027035528844673307,0.8,34,5,52,38,20.0,100_60_20,7,4.4,2.6,2.5914515098848576,0.6533382990575128,1.990726440822779,5.0,0.2651746762846896,3.533428037018778,4.0,0.6500168664018025,-0.011963308575732856,354252.2756005651,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,264,-0.027035528844673307,0.8,36,5,50,37,20.0,100_60_20,7,4.5,2.6,2.5924894294919048,0.6535630921794948,1.992996092157555,5.0,0.26517896096523175,3.535003426559493,4.0,0.6502404410632879,-0.01173973391424743,354290.2928519851,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,265,-0.03210496858420786,0.8,35,5,51,38,20.0,100_60_20,7,4.300000000000001,2.7,2.5890943648889344,0.6526980042103172,1.989879939144528,5.0,0.2664542990519785,3.5283318665423846,4.0,0.6493804405599146,-0.012599734417620745,354143.2431051725,2.1628643862011905,0.3558193819612334,1.7776214729446944,inf,0.13199666601252358,2.6956694643141517,1.0,0.5298994371765819,-0.03210496858420786,0.5620044057607898,407771.34185663005
dca_tactical_overlay,266,-0.03357698252502894,0.8,36,5,52,38,20.0,100_60_20,7,4.4,2.9000000000000004,2.5905441648130543,0.6534072309858283,1.990982696858726,5.0,0.2664542990519785,3.531011936526515,4.0,0.6500855697422698,-0.011894605235265476,354281.7015034526,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,267,-0.03570784615690514,0.8,35,5,49,37,20.0,100_60_20,7,4.300000000000001,2.7,2.58837544427622,0.6522456700473104,1.9901787725490259,5.0,0.26645715702492156,3.526761106126189,4.0,0.6489306943168136,-0.013049480660721813,354068.4378845176,2.153896832034825,0.3535327738743461,1.7692066844281715,inf,0.13199154523542678,2.6784501480285514,1.0,0.5262965596038847,-0.03570784615690514,0.5620044057607898,407262.78440462
dca_tactical_overlay,268,-0.027035528844673307,0.8,34,5,52,39,20.0,100_60_20,7,4.5,2.6,2.590500147931076,0.6530516608901848,1.9903052853779772,5.0,0.2651746762846896,3.5314220973237465,4.0,0.6497320151459711,-0.012248159831564187,354207.54985947,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,269,-0.04035280692925358,0.8,33,4,53,38,20.0,100_60_20,7,4.300000000000001,2.6,2.5640531616897446,0.6371257350329185,1.960504501283991,5.0,0.2645161646719817,3.4884006796827562,4.0,0.6339008511521297,-0.028079323825405678,351656.01463311503,2.177277436743739,0.3505825313257822,1.76619860377236,inf,0.12791873389028774,2.740666051514135,1.0,0.5216515988315362,-0.04035280692925358,0.5620044057607898,406165.5637977901
dca_tactical_overlay,270,-0.03357698252502894,0.8,36,5,51,39,20.0,100_60_20,7,4.4,2.8000000000000003,2.5886221431139442,0.6526496831957216,1.9897452935057367,5.0,0.2664542990519785,3.5272379202092385,4.0,0.6493326186299733,-0.012647556347562094,354143.9791818351,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,271,-0.027035528844673307,0.8,35,5,50,37,20.0,100_60_20,7,4.300000000000001,2.6,2.591086548577014,0.6529701651313546,1.9916158656219678,5.0,0.26517896096523175,3.532457665557302,4.0,0.649650869822801,-0.012329305154734349,354187.11658642755,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,272,-0.03404799633716271,0.8,36,5,52,27,20.0,100_60_20,7,4.5,2.7,2.553273547466576,0.6405135207441335,1.9677531683995468,5.0,0.26931885663987554,3.456198232990908,4.0,0.6372659235920757,-0.02471425138545974,352262.58373579005,2.172428036589867,0.35458640711182565,1.7745121992282706,inf,0.13027419673672935,2.721846812292445,1.0,0.5279564094236271,-0.03404799633716271,0.5620044057607898,407495.18763523
dca_tactical_overlay,273,-0.027035528844673307,0.8,34,5,51,38,20.0,100_60_20,7,4.300000000000001,2.6,2.5914515098848576,0.6533382990575128,1.990726440822779,5.0,0.2651746762846896,3.533428037018778,4.0,0.6500168664018025,-0.011963308575732856,354252.2756005651,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,274,-0.03210496858420786,0.8,35,5,53,39,20.0,100_60_20,7,4.4,2.7,2.589654258106425,0.6531171025321187,1.9909188767318695,5.0,0.2664542990519785,3.5290281814684734,4.0,0.6497975100058508,-0.01218266497168452,354232.8269755625,2.1628643862011905,0.3558193819612334,1.7776214729446944,inf,0.13199666601252358,2.6956694643141517,1.0,0.5298994371765819,-0.03210496858420786,0.5620044057607898,407771.34185663005
dca_tactical_overlay,275,-0.03357698252502894,0.8,36,5,52,39,20.0,100_60_20,8,4.5,2.8000000000000003,2.588622802194766,0.652649594716268,1.9897507677108939,5.0,0.2664542990519785,3.5272375813243757,4.0,0.6493325306288196,-0.012647644348715847,354143.96417559753,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,276,-0.027035528844673307,0.8,34,5,50,38,20.0,100_60_20,7,4.300000000000001,2.6,2.5932250096477394,0.6539356538503145,1.9917497646047404,5.0,0.2651746762846896,3.5370309138850726,4.0,0.6506106613068959,-0.01136951367063943,354348.8525330975,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,277,-0.03066237131837246,0.8,36,5,49,39,20.0,100_60_20,8,4.4,2.6,2.591805335183164,0.6535707194240657,1.9918507494113327,5.0,0.2651746762846896,3.533716885837173,4.0,0.6502484204953508,-0.011731754482184553,354303.28277984256,2.2021126345544744,0.3567345140531115,1.7891663422131636,inf,0.12792407361017155,2.7886425438592872,1.0,0.5313420344424173,-0.03066237131837246,0.5620044057607898,408718.29975141
dca_tactical_overlay,278,-0.036569424776991655,0.8,35,5,53,37,20.0,100_50_0,7,4.300000000000001,2.7,2.62787000648132,0.6572918902991427,2.011360541142028,5.0,0.2633206193611364,3.613776909532966,4.0,0.6539480093475498,-0.008032165629985488,354767.0821224275,2.1611169931377803,0.35298573590451876,1.7747544923637244,inf,0.13098243062389248,2.6949090364500434,1.0,0.5254349809837981,-0.036569424776991655,0.5620044057607898,406937.29605639004
dca_tactical_overlay,279,-0.03357698252502894,0.8,33,5,51,39,20.0,100_60_20,7,4.2,2.9000000000000004,2.5833534297510177,0.6509311587595994,1.9840466725153814,5.0,0.2664542990519785,3.517489497561985,4.0,0.6476241559475072,-0.014356019030028144,353900.98605223256,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,280,-0.027035528844673307,0.8,35,5,52,38,20.0,100_60_20,8,4.4,2.5,2.5918131340539916,0.653423796997455,1.9913181361379497,5.0,0.2651746762846896,3.534046203723195,4.0,0.6501019024228367,-0.011878272554698699,354262.1508948175,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,281,-0.027035528844673307,0.8,36,5,53,39,20.0,100_60_20,7,4.5,2.6,2.575970679839817,0.647408455032914,1.9814183415659967,5.0,0.2651746762846896,3.502654866076,4.0,0.6441230866568872,-0.017857088320648085,353331.7365656351,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,282,-0.04104020724203883,0.7,35,5,49,38,20.0,100_60_20,8,4.2,2.5,2.6592598954126556,0.6586419784818407,2.0214787651426334,5.0,0.26053661978013676,3.6874467137757243,4.0,0.6552901693235604,-0.006690005653974984,354785.52690039756,2.2145826084393776,0.35014571247016235,1.7845197179239822,inf,0.12383803720502518,2.827448822452379,1.0,0.520964198518751,-0.04104020724203883,0.5620044057607898,407177.03504978
dca_tactical_overlay,283,-0.05258251431707839,0.8,36,5,51,39,20.0,100_25_0,7,2.6,2.7,2.6839036074297464,0.6575571264755499,2.0239858310567946,5.0,0.2588117547563652,3.748927382999313,4.0,0.654213717741454,-0.0077664572360814366,354635.59723615507,2.1442991106286318,0.34280257640687517,1.7561819410058621,inf,0.12844224513509794,2.6689238890702125,1.0,0.5094218914437114,-0.05258251431707839,0.5620044057607898,404161.73529888
dca_tactical_overlay,284,-0.027035528844673307,0.8,34,5,50,37,20.0,100_60_20,7,4.300000000000001,2.6,2.593430729849117,0.6538408563542603,1.9931471858319627,5.0,0.26517896096523175,3.5370921532964332,4.0,0.650516368826505,-0.011463806151030376,354332.35942332254,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,285,-0.042817674474554535,0.8,35,5,52,38,20.0,100_60_20,30,1.7000000000000002,2.7,2.600796751424696,0.6509164998872015,1.9907984938456902,5.0,0.270915880493688,3.5585768108291838,4.0,0.6476097053648209,-0.014370469612714432,353836.0560498525,2.136814290015935,0.34901593410465104,1.7577693869065587,inf,0.13199957317466648,2.644068656516191,1.0,0.5191867312862353,-0.042817674474554535,0.5620044057607898,406204.5271174001
dca_tactical_overlay,286,-0.02756483527406739,0.8,36,5,53,39,20.0,100_60_20,8,4.5,2.1,2.588651952760129,0.6506891496124004,1.9886412472562796,5.0,0.25938964351709237,3.529193847826447,4.0,0.6473841411638234,-0.014596033813711995,353869.01945905003,2.20743135639021,0.3586986530676062,1.7960593308582995,inf,0.1282166522732192,2.7975980241883764,1.0,0.5344395704867224,-0.02756483527406739,0.5620044057607898,409096.99864445004
dca_tactical_overlay,287,-0.027035528844673307,0.8,34,5,52,39,20.0,100_60_20,7,4.300000000000001,2.5,2.590500147931076,0.6530516608901848,1.9903052853779772,5.0,0.2651746762846896,3.5314220973237465,4.0,0.6497320151459711,-0.012248159831564187,354207.54985947,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,288,-0.027035528844673307,0.8,35,5,51,38,20.0,100_60_20,8,4.4,2.6,2.5918131340539916,0.653423796997455,1.9913181361379497,5.0,0.2651746762846896,3.534046203723195,4.0,0.6501019024228367,-0.011878272554698699,354262.1508948175,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,289,-0.03210496858420786,0.8,36,5,50,38,20.0,100_60_20,7,4.2,2.7,2.589573268786034,0.6529360688033379,1.9901658659130077,5.0,0.2664542990519785,3.529243676955205,4.0,0.6496172185408645,-0.012362956436670847,354188.65260412754,2.1628643862011905,0.3558193819612334,1.7776214729446944,inf,0.13199666601252358,2.6956694643141517,1.0,0.5298994371765819,-0.03210496858420786,0.5620044057607898,407771.34185663005
dca_tactical_overlay,290,-0.03357698252502894,0.8,35,5,51,39,20.0,100_60_20,7,4.2,2.8000000000000003,2.5881432392168446,0.6524116186027008,1.989459366737257,5.0,0.2664542990519785,3.5263261097964183,4.0,0.6490958406490234,-0.012884334328511993,354098.5696828801,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,291,-0.04507184646860707,0.8,36,5,53,12,20.0,100_60_20,8,3.4000000000000004,2.2,2.6127482921997207,0.646421863894086,1.9943953674296102,5.0,0.26397528482266597,3.590471949450395,4.0,0.643138520240571,-0.018841654736964253,352717.255848515,2.178022097254143,0.34758261651173417,1.7658466855092345,inf,0.12660825027677725,2.7453393894306783,1.0,0.5169325592921827,-0.04507184646860707,0.5620044057607898,405240.8217418801
dca_tactical_overlay,292,-0.03259529817452411,0.8,34,5,52,37,20.0,100_60_20,28,4.300000000000001,2.5,2.58759299637307,0.6526412647702136,1.990847030404569,5.0,0.26819179342653254,3.524258283128262,4.0,0.6493239310479049,-0.01265624392963055,354174.5439336501,2.1971152749819045,0.3555082785974859,1.78426794492052,inf,0.12792289982031602,2.779082393354454,1.0,0.5294091075862657,-0.03259529817452411,0.5620044057607898,408450.26269923
dca_tactical_overlay,293,-0.027035528844673307,0.8,35,5,51,39,20.0,100_60_20,8,4.4,2.6,2.59086177210021,0.653137158830127,1.990896980693148,5.0,0.2651746762846896,3.532040264028163,4.0,0.6498170511670054,-0.01216312381053003,354217.4251537225,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,294,-0.027035528844673307,0.8,33,5,53,38,20.0,100_60_20,7,4.300000000000001,2.5,2.5937947758046866,0.6542086859678835,1.992257544785281,5.0,0.2651746762846896,3.5380605450753295,4.0,0.6508820636093912,-0.011098111368144203,354397.46937484,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,295,-0.027035528844673307,0.8,35,5,50,39,20.0,100_60_20,7,4.2,2.6,2.5899326921244494,0.6527797375547055,1.9897995441015495,5.0,0.2651746762846896,3.530396647460701,4.0,0.6494617151174892,-0.012518459860046183,354159.15019290755,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,296,-0.03357698252502894,0.8,36,5,52,37,20.0,100_60_20,7,4.4,2.9000000000000004,2.5907483744466413,0.6533101553623739,1.9923784728456635,5.0,0.26645715702492156,3.531071721495105,4.0,0.6499890134702828,-0.011991161507252546,354264.76738067257,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,297,-0.037089656389451164,0.8,34,5,49,38,20.0,100_60_20,8,4.5,2.7,2.5932250096477394,0.6539356538503145,1.9917497646047404,5.0,0.2651746762846896,3.5370309138850726,4.0,0.6506106613068959,-0.01136951367063943,354348.8525330975,2.150340798894034,0.35265538524811446,1.7652335961364607,inf,0.1319899998984081,2.671834120157218,1.0,0.5249147493713386,-0.037089656389451164,0.5620044057607898,407099.5982743701
