symbol,family,bars,window_scheme,wf_score,wf_excess_return_vs_dca,wf_max_drawdown,holdout_excess_return_vs_dca,holdout_cagr,holdout_sharpe,holdout_max_drawdown,holdout_final_equity,holdout_pass
MCQE,blackcat_dynamic_momentum,5907,primary,-0.01118570188789362,-0.4588655000211707,0.5727423063539174,-21.949357119132916,0.20427111047219948,1.1147494528797057,0.20703164885588887,1243938.285627381,0.0
MCQE,blackcat_multi_bbands,5907,primary,0.031410194144292594,-0.3888674020186532,0.7780521124813904,-23.416876562364067,-0.017589555672319124,-0.07607103159227371,0.24452882380270524,702424.5962805517,0.0
MCQE,blackcat_zlema_band,5907,primary,0.015732983202862618,-0.481819482068221,0.7169507403408343,-18.17877338883053,0.47434019191207466,1.3344527899461405,0.31029762996734345,2591196.811030145,0.0
MCQE,blackcat_ichimoku,5907,primary,0.2863904352156913,-0.3366379968277825,0.6109687896363067,-11.342806657355307,0.7292291195073559,1.620954559057615,0.27291882036604653,4833246.003198112,0.0
MCQE,blackcat_ravi,5907,primary,0.3366357770625775,-0.22113484329315442,0.669874838195724,-13.694714287039439,0.6570441823385824,1.4883094515650228,0.2825161417990889,4100324.308809873,0.0
MCQE,blackcat_cci_rsi,5907,primary,0.058719537437321626,0.12038319022016755,0.7849859248535513,-22.412453991706307,0.1500789116102812,0.6856816382379669,0.3920859161662952,1169571.5433325665,0.0
MCQE,blackcat_superj,5907,primary,-0.047181103838209254,-0.46152908392237885,0.16870495951026954,-23.47311864641093,-0.030731575343473594,-0.2747556491819689,0.22385539337633398,667845.8327795002,0.0
OIH,blackcat_dynamic_momentum,5948,primary,0.4579557355211525,-0.05886964033411214,0.7558099490567934,-4.674448359246912,-0.11165515298585793,-0.5447452990896997,0.5113314444364409,570549.1474946507,0.0
OIH,blackcat_multi_bbands,5948,primary,0.47068733848774563,-0.0790976693660132,0.7132276035941947,-4.699232429262379,-0.11995901718174662,-0.7349642408967497,0.5501187780642853,615723.288112162,0.0
OIH,blackcat_zlema_band,5948,primary,0.8872888006144676,0.04625257793123054,0.40641745455522726,-4.747450299742111,-0.13700218959053512,-0.4616013961094397,0.702328078601341,678254.159948112,0.0
OIH,blackcat_ichimoku,5948,primary,0.6032631403769749,0.04769281571738304,0.7453589574490047,-4.0709669157301205,0.03494006547515749,0.26827804684943934,0.5142826577535895,1138024.7207262218,0.0
OIH,blackcat_ravi,5948,primary,0.804576281711926,0.05125530048923505,0.767950978496732,-4.311285562484437,-0.014059089093310995,0.10679431437983607,0.5297949829295114,826106.1720813116,0.0
OIH,blackcat_cci_rsi,5948,primary,0.8014769985601092,0.02393378100702578,0.2335069554121385,-4.293375221744311,-0.010084643638530677,0.0477491115081016,0.323706401583693,775967.8912155534,0.0
OIH,blackcat_superj,5948,primary,-0.10795055910555883,-0.06922462747823582,0.08820660378471445,-4.332155626826502,-0.018766682108748878,-0.39070078221198296,0.08543999139092806,666106.7645335702,0.0
ORAS,blackcat_dynamic_momentum,2676,primary,0.28240732574639743,0.026644873168129714,0.1027525162133347,-2.374451083593703,-0.10817861382704919,-1.371086222595145,0.22901739024514323,337849.11992196005,0.0
ORAS,blackcat_multi_bbands,2676,primary,0.36899453996516846,0.03391554741098427,0.12678896323035327,-2.054928828282722,0.04784311655958362,0.41056907708510554,0.17083679198320245,419023.50196946063,0.0
ORAS,blackcat_zlema_band,2676,primary,0.24868775271593713,0.027985156065436636,0.1988250810851715,-1.986424744837216,0.07803633232181717,0.4541661357225291,0.23575126902665255,406209.02527648065,0.0
ORAS,blackcat_ichimoku,2676,primary,-0.09323414861508701,-0.03950377419648089,0.23359259402625465,-0.8659902706610976,0.47938714919308234,1.3699965078581116,0.33151310896613295,703552.3098080503,0.0
ORAS,blackcat_ravi,2676,primary,0.1706813841732381,0.008659029501528574,0.2961576820635744,-1.337302786228557,0.32716430039836886,1.059386263639125,0.41495818925089434,605298.1923033705,0.0
ORAS,blackcat_cci_rsi,2676,primary,-0.2664830287950499,-0.027021384572714167,0.18929569772203425,-1.813932684578541,0.15016495221312787,0.9633518852630318,0.10712466954588462,466293.75488486135,0.0
ORAS,blackcat_superj,2676,primary,0.02463326770485404,0.009688803491716993,0.0481414555419023,-2.10712355143186,0.024167912080874654,0.3379321223546639,0.138478712100079,409449.8321424202,0.0
ORHD,blackcat_dynamic_momentum,4488,primary,0.7457902496087625,-0.234722048648607,0.21786222038765235,-6.192367755848885,0.06233980283977858,0.49997515038098234,0.14130551922150236,698265.6631519404,0.0
ORHD,blackcat_multi_bbands,4488,primary,1.0275995802383577,-0.20754903847314374,0.21715178242087063,-6.593082524139344,-0.04811883548033835,-0.22160216856206927,0.3350049687806945,452578.9823392919,0.0
ORHD,blackcat_zlema_band,4488,primary,0.6391268247434041,-0.25841198043231095,0.7638813273634832,-5.43964065004474,0.21398301608342085,0.8220559132292745,0.2656579406536601,883627.1674363809,0.0
ORHD,blackcat_ichimoku,4488,primary,0.9439025075022405,-0.04903102782996917,0.7257887211815752,-5.286060540720323,0.23960054753382032,0.780836402911066,0.3174619138732294,810552.6700133712,0.0
ORHD,blackcat_ravi,4488,primary,0.6134285806596489,-0.14324783439803454,0.7596365117246803,-5.887695463386451,0.13005889367280865,0.52128280870872,0.410397222011318,617289.2079903213,0.0
ORHD,blackcat_cci_rsi,4488,primary,0.18810101976097995,-0.37135949519589384,0.7922719789847951,-6.691719619338278,-0.08101319086592029,-0.33366677609673817,0.46537142453841585,448076.42634971184,0.0
ORHD,blackcat_superj,4488,primary,0.42472963787006524,-0.3215573124384039,0.08371094105112986,-6.313152190096829,0.032153678244808415,0.4835569660781428,0.05792760773172123,623965.0366339902,0.0
ORWE,blackcat_dynamic_momentum,5881,primary,-0.1525853103450471,-0.15725418096884275,0.3863503819342128,-1.705608645063285,0.09702009681780255,0.4950584052750084,0.41822287255729407,845201.2842931906,0.0
ORWE,blackcat_multi_bbands,5881,primary,0.010310374790126309,-0.13351230693396926,0.712872866780365,-2.5870109729131343,-0.08568956006005901,-0.6499328428668372,0.3593605655019271,540717.0611908822,0.0
ORWE,blackcat_zlema_band,5881,primary,0.5416903248898883,-0.031902120932121705,0.8115748777579078,-2.0030212702170234,0.04767568009998713,0.3256613453680761,0.3417181849864328,705907.1891760217,0.0
ORWE,blackcat_ichimoku,5881,primary,0.19848313939445447,-0.05702084434071049,0.712917638754202,-1.984620725048283,0.05098392183060385,0.31388352872476893,0.43189504538967494,716991.7463072822,0.0
ORWE,blackcat_ravi,5881,primary,0.4749427993977718,-0.02274752964287629,0.80895335664003,-2.1027377147123905,0.02904651611371656,0.24604638687298624,0.5010312027958391,660807.5870488511,0.0
ORWE,blackcat_cci_rsi,5881,primary,0.3035081565398261,-0.05975921125350175,0.7092511367034304,-2.1994659421554825,0.009712570865096914,0.1477782423550531,0.34721507813295904,720191.1088111529,0.0
ORWE,blackcat_superj,5881,primary,0.13578559877204455,-0.10514132269780688,0.2587683442044586,-2.034103592021373,0.04199890879300816,0.43561995520811947,0.14580041628465545,789080.3331480102,0.0
PHDC,blackcat_dynamic_momentum,4326,primary,0.13195925080001653,-0.0972495315870709,0.19934669191905308,-3.904610534644054,0.20115454492594464,0.9463689292520103,0.18950881731937452,776696.3177268011,0.0
PHDC,blackcat_multi_bbands,4326,primary,0.16537660046409614,-0.08112384202846516,0.2087264291253137,-4.8434871675745095,-0.019188003618939686,-0.011279407006696458,0.2891444866408375,475826.7506124814,0.0
PHDC,blackcat_zlema_band,4326,primary,0.6490514414040349,0.0018616676606828474,0.1324864027413134,-4.204083571541679,0.14169742161505705,0.6203739991072351,0.3255755453472803,651567.9165521218,0.0
PHDC,blackcat_ichimoku,4326,primary,0.34593724489933997,-0.0351014515898007,0.3405931883415876,-3.4847431173821963,0.2740877205647636,0.9080341705977022,0.36265742085547836,882251.4784255114,0.0
PHDC,blackcat_ravi,4326,primary,0.3270921813606402,-0.01976610055630948,0.3143521437280107,-3.6231716527775344,0.25117188725707673,0.8360111571270242,0.3505912459654481,827218.7357064206,0.0
PHDC,blackcat_cci_rsi,4326,primary,0.08620216017703734,-0.09228921302436009,0.16593902923120885,-4.918810894482919,-0.04290418970714582,-0.13542344886807947,0.36875960979180056,491491.1883624233,0.0
PHDC,blackcat_superj,4326,primary,0.003415409985000678,-0.08157966398634528,0.10355120144485819,-4.7386151861059265,0.01167618691822403,0.1657310057907959,0.16466939900136768,526824.2254557902,0.0
RAYA,blackcat_dynamic_momentum,4991,primary,0.19450563972888624,-0.321236772676521,0.28364493989707895,-3.4658183077639757,0.0049538507857926906,0.1352657840451218,0.3860507357149149,643378.2490686411,0.0
RAYA,blackcat_multi_bbands,4991,primary,-0.22643974577409862,-0.553032852379253,0.9814943661923015,-3.625913624534563,-0.03750389485008554,-0.0839995670821562,0.24730887786514077,598829.6697453316,0.0
RAYA,blackcat_zlema_band,4991,primary,0.017391996313828095,-0.5154175174838489,0.9864810905104615,-3.088114018046138,0.0882652092979046,0.41592835410123097,0.46990429055849925,813278.4907419224,0.0
RAYA,blackcat_ichimoku,4991,primary,0.587912887547034,-0.2801102413706706,0.9844654792506187,-3.062338449444054,0.09330417772464328,0.4162885163167706,0.4437154862785172,919868.2644596712,0.0
RAYA,blackcat_ravi,4991,primary,0.16650775467687207,-0.3916263043809906,0.9835297147399436,-3.165708797678765,0.0726642460032918,0.3691657587898672,0.4258050984383046,906948.5762898807,0.0
RAYA,blackcat_cci_rsi,4991,primary,-0.034078727673289455,-0.5011074347901632,0.9824657967615623,-3.509821480570288,-0.006188301292249343,0.09974768760176475,0.32703703302893716,677143.8414900332,0.0
RAYA,blackcat_superj,4991,primary,0.11220538248469926,-0.43350970067330735,0.20006023168342557,-3.598493742664531,-0.02983490959147328,-0.5185741994776493,0.18041532530745952,559973.5483451003,0.0
RMDA,blackcat_dynamic_momentum,1526,primary,0.7527742545554317,-0.2623956493356091,0.1502002284814411,-0.34120460963369836,-0.03144405481146795,-0.09752885495665202,0.11980269911545893,260697.66673263008,0.0
RMDA,blackcat_multi_bbands,1526,primary,-0.7152579919739676,-0.5152676940070253,0.19804865995709375,-0.31568352215606954,-0.010196299627225569,0.017025719215526973,0.1776863245822219,264143.6083791604,0.0
RMDA,blackcat_zlema_band,1526,primary,1.7646418553468808,-0.0065121881021945605,0.16641886150451102,-0.4409185044877192,-0.11541745024917494,-0.632345848336358,0.22610905877404164,242893.47534480033,0.0
RMDA,blackcat_ichimoku,1526,primary,0.9259804291710014,-0.16582238017482054,0.22336197950284808,-0.38208600093127554,-0.06568279410383315,-0.1300467659227869,0.20770080548037018,259204.73109529013,0.0
RMDA,blackcat_ravi,1526,primary,1.056787572524012,-0.10968965041375178,0.3220210188199024,-0.3769826290185918,-0.061394670537224805,-0.12296046476889823,0.1827338034265903,258184.7034233801,0.0
RMDA,blackcat_cci_rsi,1526,primary,0.8517558499076903,-0.28411892887775025,0.2581282837537163,-0.45789969669673436,-0.12987923862474593,-0.7229706034427169,0.26628066672956674,231063.0858065805,0.0
RMDA,blackcat_superj,1526,primary,-0.20830525992203644,-0.41781923483373,0.12537937694164536,-0.30339619916132476,0.0,0.0,0.0,270000.0,0.0
TMGH,blackcat_dynamic_momentum,4431,primary,0.09716952356783241,-0.1372769854854524,0.30377654194307624,-8.40608646793543,0.23627125969316531,1.0375500912923568,0.18129349545091666,909816.4743150405,0.0
TMGH,blackcat_multi_bbands,4431,primary,0.4110113388170253,-0.08251946726946452,0.19650877280293189,-9.706530976969882,-0.059652878720690916,-0.538657383292506,0.23556374878273478,470505.85325708124,0.0
TMGH,blackcat_zlema_band,4431,primary,0.7641468274969375,-0.026377097490107446,0.22075167564849518,-6.889655889976176,0.44270963688945164,1.2575103992107455,0.2344848562986246,1333089.4847742612,0.0
TMGH,blackcat_ichimoku,4431,primary,0.8314237202703122,0.020409748854848492,0.26410425332921095,-8.71540556351043,0.18160327190214853,0.7704357231852184,0.40961359249166784,790636.8860269809,0.0
TMGH,blackcat_ravi,4431,primary,0.4313607759009819,-0.05074995105248069,0.37188703480464425,-6.546088848029184,0.4804162147844362,1.2279061371014266,0.523340659293424,1295865.8412157418,0.0
TMGH,blackcat_cci_rsi,4431,primary,0.4479180854128512,-0.07984954875538938,0.17793645752583354,-9.574209551053379,-0.018044197289669217,0.018330529488891502,0.2593193628008089,507840.3254584424,0.0
TMGH,blackcat_superj,4431,primary,-0.02396312943456585,-0.11529540260241265,0.08011991123070061,-9.59783250500405,-0.02514988867191137,-0.4782963449061372,0.08839933418740564,522617.80327404995,0.0
VLMR,blackcat_dynamic_momentum,6013,primary,0.4659627101447042,-0.25332553443343236,0.16091783378645996,0.3495857506033857,-0.058420636174812524,-1.4719849090298214,0.24940536440038308,638058.9183296304,1.0
VLMR,blackcat_multi_bbands,6013,primary,0.1220109215191138,-0.2738418872006821,0.25683599901804466,0.39012523022663714,-0.047970699035041586,-1.0975232510649455,0.21600339257129064,628605.7981189709,1.0
VLMR,blackcat_zlema_band,6013,primary,1.0693929917677418,-0.03607291920593007,0.4108046344087557,0.2829860885435884,-0.07659982428731471,-0.8963582460828057,0.32804713925776674,632013.9236297815,1.0
VLMR,blackcat_ichimoku,6013,primary,0.9614391929333065,-0.041983494961351564,0.46674713096946163,-0.01940783952465841,-0.1830204907257018,-0.8983826818673414,0.643561191408651,512744.17099797085,0.0
VLMR,blackcat_ravi,6013,primary,0.7658480296985188,-0.049749207317331415,0.6023076695381957,0.04357794924693381,-0.15640802091720318,-0.7658253257990516,0.5984888498016356,498798.5998144408,1.0
VLMR,blackcat_cci_rsi,6013,primary,0.09124089906172769,-0.2979959102318637,0.38671802704818203,0.3386063635997636,-0.061327413391053076,-1.752149896213328,0.2662283873108975,580730.5584348108,1.0
VLMR,blackcat_superj,6013,primary,0.035886604105685775,-0.2887145718649891,0.06913964630000213,0.5940035955300844,-0.0010485753076302506,-0.12212970481719058,0.014967742525499705,707157.1139,1.0
VLMRA,blackcat_dynamic_momentum,1098,fallback,0.030574971555146675,0.15365554799238884,0.16750166684605017,-0.24462791847944765,-0.0787012348538455,-1.528715020812556,0.06845551791314264,205624.34123824004,0.0
VLMRA,blackcat_multi_bbands,1098,fallback,-1.21235089826467,0.05035049088885618,0.13375315664964083,-0.1996578759298343,-0.027098295067617184,-1.3581853959111407,0.023485475363529296,216007.4691882,0.0
VLMRA,blackcat_zlema_band,1098,fallback,0.5102071372933157,0.1598345576357925,0.111158836438909,-0.07847146302257291,0.11377652221243562,0.7445111997892063,0.11398056054584238,237324.55458215,0.0
VLMRA,blackcat_ichimoku,1098,fallback,-0.3976592275305996,0.09153828601102754,0.1705163587288131,-0.06959090630360576,0.12419901360035879,0.6625375470745064,0.10013917176501441,248885.76733334007,0.0
VLMRA,blackcat_ravi,1098,fallback,-0.9929335099209766,0.0092538585820727,0.3123097175685571,-0.08808276830632855,0.10251121412813458,0.6107460170466096,0.08111643224589626,241311.41232662,0.0
VLMRA,blackcat_cci_rsi,1098,fallback,-0.6416735229719552,0.11276139997369561,0.13164001856538243,-0.128699181435171,0.055077801511441704,0.4422984762507142,0.05753999764179352,229870.92951546004,0.0
VLMRA,blackcat_superj,1098,fallback,-0.2505302156084633,0.1381280594777999,0.07880437284876918,-0.176172400566305,0.0,0.0,0.0,220000.0,0.0
