date,open,high,low,close,volume,symbol,holding_name,weight,sector,benchmark_close,kama,kama_rising,cash_dividend,cum_dividend,ret_3m,ret_6m,ret_1m,ret_6_1,ret_12_1,sma200,close_vs_sma200,vol_63,downside_vol_126,max_drawdown_252,beta_252,daily_value,median_daily_value,median_daily_volume,coverage_ratio,dividend_event_count_3y,dividend_yield_1y,dilutive_event_count_3y,fundamental_period_end,fundamental_filing_date,fiscal_period,currency,source_url,revenue,net_income,equity,assets,operating_cf,capex,debt,cash,shares_outstanding,revenue_ttm,net_income_ttm,operating_cf_ttm,earnings_yield,pe_ratio,book_to_price,pb_ratio,roe,roa,cash_conversion,leverage_inverse,revenue_growth,net_income_growth,positive_earnings_count_4p,margin_stability_4p,has_fundamentals,fundamental_row_age_days,score_momentum,score_value,score_quality,score_growth,score_low_risk,score_liquidity,score,ensemble_votes,ensemble_rank_score,rebalance_date,selection_date,rank,target_weight
2024-05-30,76.55,78.2,73.01,78.2,17254438,COMI,Commercial International Bank-Egypt (CIB),0.3479291987217656,banks,30.14,76.7325516134804,True,0.0,0.0,-0.033971587399629355,0.03644797879390316,0.04266666666666663,-0.005964214711729698,0.4285714285714286,71.51085,0.09354035086983292,0.537691652674476,0.2669218523690485,0.2676683937823834,0.06625946622005435,1349297051.6000001,280767668.58,3491049.0,1.0,0.0,0.0,0.0,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,11924434000.0,100991657000.0,977147652000.0,117624443000.0,,876155995000.0,,3070851000.0,,35494029000.0,243012689000.0,0.14780523017062056,6.765660449536456,0.420552288053784,2.3778256079113547,0.3514550612829335,0.03632412044111426,6.846579434529678,0.10335352778394646,,0.1977249049436971,4.0,,True,0.0,0.35714285714285715,1.0,0.925,0.5,0.6666666666666667,0.9,4.7,3.0,1.7,2024-06-02,2024-05-30,1,0.125
2024-05-30,91.95,96.0,91.95,92.81,388027,EGAL,Egypt Aluminum,0.0103499522067357,materials,30.14,96.32079766854882,False,0.0,0.0,-0.24880615135572637,0.30847314253489344,-0.0020430107526882013,0.3111518398420978,1.0336759239011593,76.4597,0.2138420632045379,0.7622310948024246,0.4081818258339337,0.40547417116422513,0.15012746884418215,36012785.87,40336092.72,422343.0,1.0,0.0,0.0,1.0,2024-03-31,2024-04-30,Q3 2024,EGP,https://english.mubasher.info/news/4282547/Egypt-Aluminum-s-net-profit-soars-33-YoY-in-9M-23-24/,,1789086459.0,11467955499.0,19127195046.0,4793987216.0,,7659239547.0,,412500000.0,,6040335904.0,6279050454.0,0.15777651713340712,6.338078810260814,0.29954858571274645,3.3383566062266596,0.5267142782797435,0.3157983117479211,1.0395200786502485,0.5995628460639477,,0.1597129271098945,4.0,,True,30.0,0.7857142857142858,1.0,1.0,0.6200000000000001,0.30000000000000004,0.5,4.666666666666667,3.0,1.6666666666666667,2024-06-02,2024-05-30,2,0.125
2024-05-30,56.76,60.0,53.19,54.08,65632266,TMGH,T M G Holding,0.1122385238536469,real_estate,30.14,62.60352127465615,False,0.0,0.0,0.1481953290870488,1.1631999999999998,-0.0675862068965517,1.3199999999999998,5.76779463243874,35.40915,0.5272888504807374,0.9426957147504442,0.42026419263527437,0.3930739021777937,-0.11424121826017636,3549392945.2799997,443803398.0,7282020.0,1.0,0.0,0.0,,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,2390087949.0,116427359044.0,297510510389.0,654063219.0,,181083151345.0,,2060653786.0,,4955969034.0,8094398484.0,0.04447202138504488,22.486047830879162,1.0447522907603919,0.9571646875951617,0.04256704845574183,0.016658130926265384,1.6332625221160735,0.3913386417567879,,0.4957619714587813,4.0,,True,0.0,1.0000000000000002,0.7,0.85,0.8500000000000001,0.26666666666666666,1.0,4.458333333333333,3.0,1.4583333333333333,2024-06-02,2024-05-30,3,0.125
2024-05-30,19.36,20.22,18.74,19.39,1733584,EFIH,E-finance For Digital and Financial Investments,0.050843864299576,technology,30.14,18.039848654788397,True,0.0,0.0,0.38203848895224524,0.3455933379597502,0.0814277746793084,0.2442748091603053,0.3078045222465353,15.860850000000001,0.2225069904828556,1.094165765832892,0.40779833799034626,0.33985623003194887,0.015709512622592736,33614193.76,52549188.71,2716903.0,1.0,2.0,0.0,0.0,2024-03-31,2024-05-16,Q1 2024,EGP,https://english.mubasher.info/news/4291814/e-finance-s-consolidated-profit-jumps-64-YoY-in-Q1-24/,,462526687.0,5661281694.0,8256818446.0,-168551983.0,,2595536752.0,,3466666667.0,,1438289547.0,13460631.0,0.02139717459726023,46.735142317717205,0.08422186833204535,11.873400813877609,0.25405723027779087,0.1741941592159843,0.00935877690836058,0.6856492886485348,,0.14358159248240643,4.0,,True,14.0,0.28571428571428575,0.875,0.875,0.46,0.6333333333333334,0.6,3.875,3.0,0.875,2024-06-02,2024-05-30,4,0.125
2024-05-30,269.7,270.0,260.0,266.75,340193,ORAS,Orascom Construction PLC,0.0132529747426309,industrials,30.14,262.0482456759082,True,0.0,0.0,0.34681409673836217,0.4576502732240437,0.05065185710346998,0.3873770491803279,1.52425929608272,199.2901,0.33850100933262617,0.7629127538633256,0.29002112202356495,0.29718925671455343,0.0016406034345060824,90746482.75,65463288.45,249873.0,1.0,,,0.0,2024-03-31,2024-05-21,Q1 2024,USD,https://english.mubasher.info/news/4293766/Orascom-Construction-logs-50m-consolidated-profits-in-Q1-24/,,46100000.0,689200000.0,3256900000.0,302100000.0,,2567700000.0,,110243935.0,,168600000.0,579600000.0,0.005733217737546064,174.42212135972716,0.0234361427326023,42.66913763965467,0.24463145676146256,0.05176701771623323,3.4377224199288254,0.21161226933587152,,0.06305170239596469,4.0,,True,9.0,0.8285714285714287,0.5,0.8625,0.5150000000000001,0.8,0.7,3.7916666666666665,3.0,0.7916666666666666,2024-06-02,2024-05-30,5,0.125
2024-05-30,11.61,11.64,11.13,11.27,274486,GBCO,GB Corp,0.0165017594161606,industrials,30.14,10.795950129788153,True,0.0,0.0,0.31812865497076004,0.6947368421052631,0.09311348205625603,0.550375939849624,0.8543165467625902,8.456150000000001,0.33275781531784543,0.8039075031250338,0.30371061911583297,0.2900763358778625,0.022076283423756334,3093457.2199999997,17903777.98,1548197.0,1.0,0.0,0.0,0.0,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/news/4297389/GB-Corp-s-profits-skyrocket-in-Q1-24-revenues-hit-EGP-9bn/,,626333000.0,24307015000.0,53297321000.0,2178309000.0,,28990306000.0,,1085500000.0,,2409367000.0,3786179000.0,0.19694692929341645,5.077509984987758,1.9869085799461075,0.5032944193270955,0.09912229041698456,0.045206155859128454,1.5714413785861598,0.4560644802390724,,0.27430718448512126,4.0,,True,0.0,0.642857142857143,1.0,0.6375,0.7000000000000001,0.5666666666666667,0.2,3.592857142857143,3.0,0.5928571428571429,2024-06-02,2024-05-30,6,0.125
2024-05-30,3.77,3.79,3.65,3.73,11228152,PHDC,Palm Hills Development Company,0.0113859515216858,real_estate,30.14,3.768560604478387,False,0.0,0.0,-0.1674107142857144,0.24749163879598646,0.11011904761904767,0.12374581939799323,0.8064516129032255,3.0033000000000003,0.24196716944694163,0.706332191086028,0.3648772720846745,0.4117647058823529,-0.11332490201745929,41881006.96,85518973.44,23839862.0,1.0,,,,2024-03-31,2024-05-29,Q1 2024,EGP,https://english.mubasher.info/news/4296919/Palm-Hills-registers-298-higher-consolidated-profits-in-Q1-24/,,1002035164.0,12617695743.0,86033159639.0,629138302.0,,73415463896.0,,2859914173.0,,2330876636.0,1660123436.0,0.2185030265287156,4.576595646690415,1.1828188009105733,0.8454380326303291,0.1847307688722099,0.02709277034320825,0.7122313598067229,0.14666084328350326,,0.4738282696309557,4.0,,True,1.0,0.45714285714285724,0.8,0.65,0.64,0.46666666666666673,0.8,3.5095238095238095,3.0,0.5095238095238095,2024-06-02,2024-05-30,7,0.125
2024-05-30,19.1,20.52,18.64,20.52,9291911,EAST,Eastern Company,0.0742161558072179,consumer,30.14,19.65290786168003,True,0.0,3.2,-0.19402985074626866,0.010339734121122657,0.15022421524663665,-0.12161496799606097,0.5300171526586621,20.074749999999998,0.02217960373105532,0.5729626415392884,0.30561946138827417,0.40867992766726935,0.015901166465778615,190670013.72,25280616.0,1283280.0,1.0,3.0,0.0,1.0,2024-03-31,2024-05-30,Q3 2024,EGP,https://english.mubasher.info/news/4297752/Eastern-Company-s-profit-shrinks-2-YoY-in-9M-23-24/,,2275752000.0,12106085000.0,22495900000.0,2967293000.0,,10389815000.0,,3000000000.0,,4950023000.0,6127273000.0,0.08040973034437947,12.436305851508164,0.19665505198180636,5.085046073937198,0.4088871835940356,0.2200411186038345,1.2378271777727092,0.5381462844340524,,0.10606017609736851,3.0,,True,0.0,0.2714285714285715,0.6333333333333333,0.6833333333333333,0.37000000000000005,0.8333333333333336,0.4,1.4722222222222223,1.0,0.4722222222222222,2024-06-02,2024-05-30,8,0.125
2024-06-27,75.95,77.5,75.76,77.4,5901346,COMI,Commercial International Bank-Egypt (CIB),0.3479291987217656,banks,30.62,76.62442300034648,True,0.0,0.0,-0.1399999999999999,0.02110817941952514,0.01189697999738537,0.009102902374670263,0.4569523809523808,73.20689999999999,0.05727738778721703,0.3632603948863364,0.26174392686824804,0.2676683937823834,0.06720265751092866,456764180.40000004,236678057.10999998,3092806.0,1.0,0.0,0.0,0.0,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,11924434000.0,100991657000.0,977147652000.0,117624443000.0,,876155995000.0,,3070851000.0,,35494029000.0,243012689000.0,0.14933293280804297,6.69644653189414,0.42489908172875845,2.3535000262447423,0.3514550612829335,0.03632412044111426,6.846579434529678,0.10335352778394646,,0.1977249049436971,4.0,,True,28.0,0.5510204081632654,1.0,0.925,0.5714285714285716,0.6666666666666667,0.9285714285714286,4.75,3.0,1.75,2024-07-01,2024-06-27,1,0.125
2024-06-27,97.95,98.5,97.0,97.0,181350,EGAL,Egypt Aluminum,0.0103499522067357,materials,30.62,96.15244808833025,True,0.0,0.0,0.061036972216145235,0.5693253518848083,0.034115138592750505,0.5175537938844845,1.2086178478926302,79.9667,0.21300491329515903,0.7028940905398071,0.4084993372983999,0.40547417116422513,0.13066148376705528,17590950.0,31877543.509999998,366523.0,1.0,0.0,0.0,1.0,2024-03-31,2024-04-30,Q3 2024,EGP,https://english.mubasher.info/news/4282547/Egypt-Aluminum-s-net-profit-soars-33-YoY-in-9M-23-24/,,1789086459.0,11467955499.0,19127195046.0,4793987216.0,,7659239547.0,,412500000.0,,6040335904.0,6279050454.0,0.15096122221805686,6.624217698473214,0.2866093220618557,3.489070044219222,0.5267142782797435,0.3157983117479211,1.0395200786502485,0.5995628460639477,,0.1597129271098945,4.0,,True,58.0,0.8163265306122449,1.0,1.0,0.6750000000000002,0.28571428571428575,0.5,4.5,3.0,1.5,2024-07-01,2024-06-27,2,0.125
2024-06-27,14.5,14.7,14.12,14.21,932157,GBCO,GB Corp,0.0165017594161606,industrials,30.62,11.455590402011287,True,0.0,0.0,0.12332015810276675,0.6129398410896709,0.26761819803746656,0.2724177071509648,1.1071428571428572,8.86255,0.6033760035204314,0.7510787911142011,0.3137439630495961,0.2900763358778625,0.02285927917261695,13245950.97,9318008.58,890823.0,1.0,0.0,0.0,0.0,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/news/4297389/GB-Corp-s-profits-skyrocket-in-Q1-24-revenues-hit-EGP-9bn/,,626333000.0,24307015000.0,53297321000.0,2178309000.0,,28990306000.0,,1085500000.0,,2409367000.0,3786179000.0,0.15619928874995098,6.402077807158478,1.5758240461641542,0.6345886156732943,0.09912229041698456,0.045206155859128454,1.5714413785861598,0.4560644802390724,,0.27430718448512126,4.0,,True,28.0,0.663265306122449,1.0,0.6375,0.7107142857142859,0.6190476190476191,0.14285714285714285,3.4761904761904763,3.0,0.47619047619047616,2024-07-01,2024-06-27,3,0.125
2024-06-27,57.06,58.0,56.61,56.89,7090844,TMGH,T M G Holding,0.1122385238536469,real_estate,30.62,61.51530263981552,False,0.0,0.0,-0.26145657536024924,1.4426792614856163,-0.06137601055931363,1.6024044654358094,5.475427350427351,38.7089,0.4696878495643122,0.7042837236293438,0.4206200881849568,0.4073545162441985,-0.10521419598930407,403398115.16,397892455.59000003,6875703.0,1.0,0.0,0.0,,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,2390087949.0,116427359044.0,297510510389.0,654063219.0,,181083151345.0,,2060653786.0,,4955969034.0,8094398484.0,0.042275389637954415,23.65442420670702,0.9931482489773594,1.0068990213995703,0.04256704845574183,0.016658130926265384,1.6332625221160735,0.3913386417567879,,0.4957619714587813,4.0,,True,28.0,1.0000000000000002,0.6666666666666667,0.7166666666666666,0.8500000000000001,0.30952380952380953,1.0,3.311111111111111,2.0,1.3111111111111111,2024-07-01,2024-06-27,4,0.125
2024-06-27,273.01,277.5,272.0,272.2,65250,ORAS,Orascom Construction PLC,0.0132529747426309,industrials,30.62,263.4310076894609,True,0.0,0.0,-0.03646017699115045,0.5372451572824306,0.0044280442804427445,0.5304681764274017,1.312878723222668,210.45225,0.2934050360592486,0.5242195799177093,0.28432437610224465,0.29718925671455343,0.011280204495200612,17761050.0,46441927.5,180357.0,1.0,,,0.0,2024-03-31,2024-05-21,Q1 2024,USD,https://english.mubasher.info/news/4293766/Orascom-Construction-logs-50m-consolidated-profits-in-Q1-24/,,46100000.0,689200000.0,3256900000.0,302100000.0,,2567700000.0,,110243935.0,,168600000.0,579600000.0,0.005618427007679693,177.98575982799525,0.02296690328406195,43.54091570951828,0.24463145676146256,0.05176701771623323,3.4377224199288254,0.21161226933587152,,0.06305170239596469,4.0,,True,37.0,0.9183673469387756,0.5,0.8625,0.6000000000000002,0.8571428571428573,0.6428571428571429,2.861111111111111,2.0,0.8611111111111112,2024-07-01,2024-06-27,5,0.125
2024-06-27,6.14,6.59,6.14,6.5,47125722,FWRY,Fawry For Banking Technology And Electronic Payment,0.0586291794954942,technology,30.62,6.466719313379226,True,0.0,0.0,-0.19354838709677424,0.09983079526226724,0.0673234811165846,0.030456852791878042,0.0554592720970537,5.937200000000001,0.09479215791955786,0.6053941772536505,0.3463737523463116,0.3748584371460929,0.046805674504504347,306317193.0,92152789.17999999,14312734.0,1.0,,,,2024-03-31,2024-05-14,Q1 2024,EGP,https://english.mubasher.info/news/4289940/Fawry-s-consolidated-profit-jumps-to-EGP-334m-in-Q1-24/,,307089863.0,3763027717.0,8978338544.0,-342022165.0,,5215310827.0,,3406523244.0,,899146288.0,1395682543.0,0.0406074429104486,24.626027356740863,0.16994668746106553,5.884198244400016,0.23894224428323552,0.10014617778039536,1.5522307789363858,0.419122947810287,,0.2569518457656026,4.0,,True,44.0,0.29591836734693877,0.875,0.75,0.5464285714285715,0.5714285714285715,0.8571428571428571,2.753968253968254,2.0,0.753968253968254,2024-07-01,2024-06-27,6,0.125
2024-06-27,18.83,20.0,18.83,19.7,13587506,HRHO,EFG Holding,0.0382172338955377,financials,30.62,17.372897768422344,True,0.0,0.0,-0.0399610136452242,0.13218390804597702,0.2628205128205128,-0.10344827586206895,-0.0031948881789137795,17.27975,0.1400627902602758,0.4798219378756513,0.2741363075778701,0.3860869565217392,0.135443860401535,267673868.2,90031212.0,5301846.0,1.0,,,0.0,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/HRHO/financial-statements,,1821399000.0,35125111000.0,170027789000.0,2571294000.0,,134902678000.0,,1459681418.0,,-1282810007064.0,5436654829783.0,-44.610596832183155,,1.2214997987839251,0.818665709970283,-36.52116592781728,-7.544707924561672,,0.2065845307204459,,-514.4380215195614,3.0,,True,28.0,0.10204081632653061,0.9,0.925,0.2142857142857143,0.42857142857142855,0.7857142857142857,2.6666666666666665,2.0,0.6666666666666666,2024-07-01,2024-06-27,7,0.125
2024-06-27,9.52,9.8,9.52,9.7,4387041,AMOC,Alexandria Mineral Oils Company,0.0078246964812872,energy,30.62,8.842171249249375,True,0.0,46.15,0.18727050183598482,-0.026104417670683278,0.12922002328288662,-0.13755020080321334,0.1276073619631899,9.2652,0.046928290808617046,0.6351073058401152,0.32718975912222853,0.4588815789473685,0.18798390256254963,42554297.699999996,31554998.6,4247364.0,1.0,3.0,0.06185567010309293,,2024-03-31,2024-04-30,Q3 2024,EGP,https://english.mubasher.info/news/4282688/AMOC-sees-higher-consolidated-profits-at-EGP-1-3bn-in-9M-23-24/,,367191205.0,4500165894.0,7641846972.0,-44321902.0,,3141681078.0,,1291500000.0,,1716013912.0,927813944.0,0.1369792107794421,7.300377877122945,0.3592215472299053,2.783797374381861,0.38132236731271046,0.22455486458804216,0.5406797331372684,0.5888845864735015,,0.012413322119015469,4.0,,True,58.0,0.2448979591836735,1.0,1.0,0.3071428571428572,0.2619047619047619,0.42857142857142855,2.5492424242424243,2.0,0.5492424242424242,2024-07-01,2024-06-27,8,0.125
2024-07-31,82.21,83.47,82.1,83.29,4962602,COMI,Commercial International Bank-Egypt (CIB),0.3479291987217656,banks,32.6,78.52879303657332,True,0.0,0.0,0.04112500000000008,0.10171957671957688,0.07609819121447026,0.023809523809523947,0.560483870967742,75.4342,0.10414109250180958,0.3076163240537065,0.2592051947752869,0.2676683937823834,0.08525472320150784,413335120.58000004,237517669.98,3150247.0,1.0,0.0,0.0,0.0,2024-06-30,2024-07-22,Q2 2024,EGP,https://english.mubasher.info/news/4317042/CIB-s-H1-24-net-profits-skyrocket-total-assets-cross-EGP-1trn/,,3698102000.0,119378481000.0,1057167927000.0,41721604000.0,,937789446000.0,,3070851000.0,,31204489000.0,164801884000.0,0.12200158370313782,8.196614909797114,0.46673937657094616,2.142523322859168,0.26139123850972773,0.029517059875767495,5.281351795249716,0.11292291219879202,,-0.12085243971598714,4.0,,True,9.0,0.3877551020408164,1.0,0.925,0.3321428571428572,0.7142857142857144,0.9285714285714286,5.166666666666667,3.0,2.166666666666667,2024-08-01,2024-07-31,1,0.125
2024-07-31,56.03,56.49,56.03,56.25,1805922,TMGH,T M G Holding,0.1122385238536469,real_estate,32.6,60.80740072983075,False,0.0,0.0,-0.13528055342044576,1.221563981042654,-0.011249780277728938,1.2468404423380726,5.314095449500555,43.578450000000004,0.29077560124327495,0.6073689124886151,0.4212867733841897,0.4073545162441985,-0.11882639867257447,101583112.5,322941926.19,5627797.0,1.0,0.0,0.0,,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,2390087949.0,116427359044.0,297510510389.0,654063219.0,,181083151345.0,,2060653786.0,,4955969034.0,8094398484.0,0.04275638962672403,23.38831713178537,1.004448069054613,0.9955716286469647,0.04256704845574183,0.016658130926265384,1.6332625221160735,0.3913386417567879,,0.4957619714587813,4.0,,True,62.0,0.9795918367346941,0.6666666666666666,0.7166666666666666,0.8250000000000002,0.3571428571428572,1.0,4.3428571428571425,3.0,1.3428571428571427,2024-08-01,2024-07-31,2,0.125
2024-07-31,106.9,113.0,106.9,113.0,1642810,EGAL,Egypt Aluminum,0.0103499522067357,materials,32.6,99.85755200563268,True,0.0,0.0,0.08612072279892335,0.6103748040473136,0.1649484536082475,0.3823571326777826,1.3480997337206486,85.87005,0.31594193784678115,0.5380697831402995,0.4076474271879348,0.40547417116422513,0.15564569790983046,185637530.0,29952396.0,309875.0,1.0,0.0,0.0,1.0,2024-03-31,2024-04-30,Q3 2024,EGP,https://english.mubasher.info/news/4282547/Egypt-Aluminum-s-net-profit-soars-33-YoY-in-9M-23-24/,,1789086459.0,11467955499.0,19127195046.0,4793987216.0,,7659239547.0,,412500000.0,,6040335904.0,6279050454.0,0.1295861819039957,7.716872164200755,0.2460274711504425,4.0645867525440424,0.5267142782797435,0.3157983117479211,1.0395200786502485,0.5995628460639477,,0.1597129271098945,4.0,,True,92.0,0.7551020408163266,0.825,0.9,0.6428571428571429,0.2619047619047619,0.5,3.7916666666666665,3.0,0.7916666666666666,2024-08-01,2024-07-31,3,0.125
2024-07-31,13.7,14.09,13.7,13.94,2764510,GBCO,GB Corp,0.0165017594161606,industrials,32.6,12.547828923766657,True,0.0,0.0,0.27073837739288953,0.531868131868132,-0.01900070372976781,0.5615384615384618,1.2484177215189876,9.715349999999999,0.43484280031084843,0.723126143182842,0.30782634128515474,0.2900763358778625,0.047875037745275774,38537269.4,13102732.979999999,1156167.0,1.0,0.0,0.0,0.0,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/news/4297389/GB-Corp-s-profits-skyrocket-in-Q1-24-revenues-hit-EGP-9bn/,,626333000.0,24307015000.0,53297321000.0,2178309000.0,,28990306000.0,,1085500000.0,,2409367000.0,3786179000.0,0.15922466952200884,6.280433823489738,1.6063457457670467,0.6225309853966026,0.09912229041698456,0.045206155859128454,1.5714413785861598,0.4560644802390724,,0.27430718448512126,4.0,,True,62.0,0.8265306122448979,1.0,0.6375,0.7142857142857143,0.5000000000000001,0.21428571428571427,3.6166666666666667,3.0,0.6166666666666667,2024-08-01,2024-07-31,4,0.125
2024-07-31,24.0,24.96,23.6,24.52,520269,ORWE,Oriental Weavers,0.0066526281113657,consumer,32.6,22.356627167236585,True,0.0,2.85,0.20966946225949679,0.43405676126878134,0.04607508532423199,0.3739565943238732,0.6864754098360657,19.81625,0.23736832145335263,0.42351135947848795,0.4461111891525522,0.38674614305750354,0.322878941597802,12756995.879999999,13214966.459999999,610439.0,1.0,5.0,0.050978792822185974,,2024-03-31,2024-05-29,Q1 2024,EGP,https://english.mubasher.info/news/4297223/Oriental-Weavers-consolidated-profit-surpasses-EGP-557m-in-Q1-24/,,427417987.0,19236794871.0,31047250918.0,1176063321.0,,11810456047.0,,665107268.0,,1757007757.0,3304672151.0,0.10773616676951023,9.281934098689355,1.1795614060757473,0.8477727355686164,0.09133578482186436,0.05659141164029291,1.8808523399137163,0.6195973653772755,,0.009656432741153242,4.0,,True,63.0,0.6020408163265306,1.0,0.675,0.45,0.33333333333333337,0.2857142857142857,3.4345238095238093,3.0,0.4345238095238095,2024-08-01,2024-07-31,5,0.125
2024-07-31,21.0,21.4,21.0,21.12,7864764,HRHO,EFG Holding,0.0382172338955377,financials,32.6,20.142875666744022,True,0.0,0.0,0.23508771929824568,0.23148688046647248,0.07208121827411174,0.14868804664723045,0.26851255634256277,17.85765,0.18268641170590771,0.46340373094601844,0.27756012724342344,0.3860869565217392,0.15206428611549527,166103815.68,97345871.10000001,5469860.0,1.0,,,0.0,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/HRHO/financial-statements,,1821399000.0,35125111000.0,170027789000.0,2571294000.0,,134902678000.0,,1459681418.0,,-1282810007064.0,5436654829783.0,-41.611210113352655,,1.139372444888415,0.8776761317041817,-36.52116592781728,-7.544707924561672,,0.2065845307204459,,-514.4380215195614,3.0,,True,62.0,0.33673469387755106,0.9,0.925,0.29285714285714287,0.4047619047619048,0.8571428571428571,2.9444444444444446,2.0,0.9444444444444444,2024-08-01,2024-07-31,6,0.125
2024-07-31,263.61,266.66,261.0,264.13,104246,ORAS,Orascom Construction PLC,0.0132529747426309,industrials,32.6,263.71300288251194,True,0.0,0.0,-0.021740740740740727,0.4200537634408601,-0.029647318148420254,0.4634408602150537,1.3069751673870669,225.586,0.17086166694741678,0.4481353070504809,0.28302156228203396,0.29718925671455343,0.009685216809867192,27534495.98,45907965.0,177323.0,1.0,,,0.0,2024-03-31,2024-05-21,Q1 2024,USD,https://english.mubasher.info/news/4293766/Orascom-Construction-logs-50m-consolidated-profits-in-Q1-24/,,46100000.0,689200000.0,3256900000.0,302100000.0,,2567700000.0,,110243935.0,,168600000.0,579600000.0,0.005790087576157243,172.70895938048636,0.023668614219973738,42.250044329004645,0.24463145676146256,0.05176701771623323,3.4377224199288254,0.21161226933587152,,0.06305170239596469,4.0,,True,71.0,0.8571428571428572,0.5,0.8625,0.5607142857142858,0.880952380952381,0.5714285714285714,2.861111111111111,2.0,0.8611111111111112,2024-08-01,2024-07-31,7,0.125
2024-07-31,6.77,7.01,6.74,6.89,22462413,FWRY,Fawry For Banking Technology And Electronic Payment,0.0586291794954942,technology,32.6,6.621736656576358,True,0.0,0.0,-0.029577464788732355,0.19826086956521727,0.06000000000000005,0.13043478260869557,0.1504424778761062,6.059500000000001,0.13705751299612157,0.4584982808192272,0.34429151958134363,0.3748584371460929,0.054302224941009815,154766025.57,93665506.8,15063695.0,1.0,,,,2024-03-31,2024-05-14,Q1 2024,EGP,https://english.mubasher.info/news/4289940/Fawry-s-consolidated-profit-jumps-to-EGP-334m-in-Q1-24/,,307089863.0,3763027717.0,8978338544.0,-342022165.0,,5215310827.0,,3406523244.0,,899146288.0,1395682543.0,0.03830890840608358,26.103588998145316,0.16032706364251464,6.237250139064017,0.23894224428323552,0.10014617778039536,1.5522307789363858,0.419122947810287,,0.2569518457656026,4.0,,True,78.0,0.2653061224489796,0.875,0.75,0.47857142857142865,0.6666666666666667,0.7857142857142857,2.715909090909091,2.0,0.7159090909090909,2024-08-01,2024-07-31,8,0.125
2024-08-29,88.5,88.88,87.08,87.08,8097751,COMI,Commercial International Bank-Egypt (CIB),0.3479291987217656,banks,34.2,83.49607641786865,True,0.0,0.0,0.13844947051902223,0.06208074155384802,0.045503661904189974,0.01585559214538379,0.6020388536256973,78.08314999999999,0.11522140180051665,0.18240021219758623,0.23983478167688443,0.2676683937823834,0.08555857217944934,705152157.08,251334684.23999998,3201469.0,1.0,0.0,0.0,0.0,2024-06-30,2024-07-22,Q2 2024,EGP,https://english.mubasher.info/news/4317042/CIB-s-H1-24-net-profits-skyrocket-total-assets-cross-EGP-1trn/,,3698102000.0,119378481000.0,1057167927000.0,41721604000.0,,937789446000.0,,3070851000.0,,31204489000.0,164801884000.0,0.11669168473397279,8.569590903411365,0.4464253867087059,2.2400159797643933,0.26139123850972773,0.029517059875767495,5.281351795249716,0.11292291219879202,,-0.12085243971598714,4.0,,True,38.0,0.504201680672269,1.0,0.925,0.39705882352941185,0.6862745098039217,0.9411764705882353,5.142857142857142,3.0,2.142857142857143,2024-09-01,2024-08-29,1,0.125
2024-08-29,56.81,59.0,56.75,59.0,15359538,TMGH,T M G Holding,0.1122385238536469,real_estate,34.2,60.13444416332152,False,0.0,0.0,-0.026563273387229858,0.3282305267897343,0.04888888888888898,0.2663214768122466,4.804953560371517,47.82205,0.23374050255060164,0.3464660509919291,0.3637562936344982,0.4073545162441985,-0.1049959005352031,906212742.0,262908728.35,4531564.0,1.0,0.0,0.0,,2024-06-30,2024-08-14,Q2 2024,EGP,https://english.mubasher.info/news/4328763/TMG-Holding-s-consolidated-profits-skyrocket-308-in-H1-24/,,1499041015.0,119223057504.0,312031319290.0,19699175452.0,,192808261786.0,,2060653786.0,,5642274312.0,24354282618.0,0.04640845961107996,21.547795560989734,0.9806255674447342,1.0197572174318794,0.04732536163829466,0.018082397385103848,4.316394643593146,0.3820868295377581,,0.1384805420073576,4.0,,True,15.0,0.8991596638655462,0.6666666666666666,0.7166666666666666,0.6500000000000001,0.607843137254902,1.0,4.416666666666667,3.0,1.4166666666666667,2024-09-01,2024-08-29,2,0.125
