date,etf_dca_equity,ensemble_immediate_equity,ensemble_pullback_equity,walk_forward_ic_immediate_equity,walk_forward_ic_pullback_equity
2022-02-20,999448.3548710201,1019793.6438567303,1015085.9024318503,977483.2563301201,1015095.4188474203
2022-02-21,984774.5748710202,1021909.3238567302,1017177.60243185,979511.11633012,1017187.2788474202
2022-02-22,996187.5148710201,1009804.0938567301,1002851.64243185,967908.1663301202,1002861.1288474202
2022-02-23,979068.1048710201,1012338.0038567303,1004906.6224318501,970337.0063301201,1004915.8588474201
2022-02-24,979068.1048710201,972507.5838567301,976646.9344746701,932159.4163301201,976656.01191165
2022-02-27,944014.0748710202,1002820.8438567303,995432.9344746701,961214.7463301201,995442.0219116502
2022-02-28,968470.3748710202,994075.1938567304,995474.7544746702,952832.08633012,995483.6919116501
2022-03-01,974372.96498205,1011063.0245553604,1016279.8551892103,969532.0849208303,1016288.3316753102
2022-03-03,978487.6649820501,1017369.9345553603,1025693.81518921,975579.6649208303,1025701.8116753101
2022-03-06,988362.94498205,999431.8845553604,998458.0851892101,958378.9849208303,998465.8516753102
2022-03-07,970258.2649820499,982709.3045553602,972153.3051892101,942344.5049208303,972160.8716753102
2022-03-08,935694.78498205,959170.3845553604,950226.7651892101,919771.7949208302,950234.3516753102
2022-03-09,909360.7049820501,954448.0545553605,942242.7551892102,915243.4949208302,942250.5016753103
2022-03-10,911006.5849820501,957576.3445553604,948874.32518921,918242.6149208301,948882.0716753101
2022-03-13,914298.34498205,954543.6745553602,926539.7551892102,915335.0449208303,926546.8916753102
2022-03-14,915944.2249820501,955043.6545553604,926025.74518921,915815.2049208302,926032.9116753102
2022-03-15,911006.5849820501,949822.1445553604,924532.7751892101,910807.1749208303,924540.3816753102
2022-03-16,911006.5849820501,976499.9745553604,957289.0351892101,936389.1549208303,957297.5316753101
2022-03-17,935694.78498205,971084.3445553604,975809.5151892102,931194.9449208302,975819.0316753103
2022-03-20,937340.6649820501,993529.3145553604,1003368.0951892101,952717.8649208304,1003378.3516753104
2022-03-21,958737.10498205,1040165.5745553604,1021839.6951892101,997439.4849208302,1021850.0916753102
2022-03-22,1011405.2649820499,1034013.3945553604,1024383.7951892101,991540.1949208303,1024394.7516753103
2022-03-23,1018811.7249820501,1047417.2045553604,1045720.9351892101,1004393.2949208303,1045732.3916753102
2022-03-24,1025395.2449820501,1043136.6345553605,1054191.93518921,1000288.0949208302,1054203.8816753102
2022-03-27,1022103.48498205,1017232.8745553603,1046993.8851892101,975448.2649208304,1047006.94167531
2022-03-28,1008113.50498205,988508.0845553605,1035095.29518921,947902.6749208303,1035108.4016753102
2022-03-29,981779.42498205,987165.0945553603,1042279.3351892101,946614.3849208303,1042292.9116753102
2022-03-30,994946.46498205,974120.5645553604,1040626.4151892101,934104.9849208302,1040640.1416753102
2022-03-31,981779.42498205,978261.9445553604,1049391.88518921,938076.1149208304,1049405.6816753102
2022-04-03,991541.51597344,1006213.1754215803,1078532.2210589603,968130.4744643803,1078546.3849976803
2022-04-04,1019799.9359734401,996470.2054215802,1072457.6410589602,964808.4644643803,1072471.8849976803
2022-04-05,1016475.41597344,994617.8954215804,1067687.1810589603,964978.7644643803,1067701.2349976802
2022-04-06,1011488.63597344,1001836.0954215802,1088004.5510589601,971367.2144643803,1088019.0649976803
2022-04-07,1008995.2459734401,989213.2854215804,1073818.6610589602,956616.1144643802,1073833.0249976802
2022-04-10,989048.1259734401,974205.2854215803,1052257.6610589602,939456.4344643803,1052271.5249976802
2022-04-11,971594.39597344,955802.5654215803,1034168.0210589604,919993.6044643802,1034181.5349976802
2022-04-12,956634.0559734401,970127.9054215802,1050567.5210589601,931519.5444643802,1050581.3849976803
2022-04-13,971594.39597344,968989.2554215803,1041501.5010589603,926363.7744643801,1041515.3049976802
2022-04-14,966607.6159734401,913186.5954215802,996153.6610589602,868642.4244643801,996167.1749976804
2022-04-17,952478.4059734402,910856.0754215803,990413.6410589602,862711.2544643802,990426.9749976804
2022-04-18,954971.79597344,913469.8154215802,990955.8010589601,869610.2844643804,990969.1149976803
2022-04-19,957465.1859734401,912352.6854215804,1016387.7610589601,872340.7444643803,1016401.4249976801
2022-04-20,955802.92597344,902582.1354215804,986330.2010589603,865874.1344643803,986343.6649976801
2022-04-27,961620.8359734401,943451.8754215804,1004352.8410589602,897323.3044643803,1004366.1849976804
2022-04-28,964945.35597344,971384.6654215804,1032215.8610589602,933078.2944643802,1032229.7249976802
2022-05-08,1004060.2455012401,980137.8428908604,1015887.9584783203,938234.6601350303,1015901.6057986903
2022-05-09,1009097.3055012401,975527.3528908603,1014423.4784783203,930682.3201350302,1014437.1057986903
2022-05-10,989788.57550124,960383.4728908603,999217.3484783202,918642.0901350303,999230.8557986903
2022-05-11,983072.4955012401,982827.0328908603,1003337.3084783204,942482.1601350303,1003350.6057986903
2022-05-15,972158.86550124,959904.2728908603,982285.2084783203,913916.0601350303,982298.4557986904
2022-05-16,959566.21550124,953751.5728908603,981972.0382202202,911747.8901350303,981985.0155405903
2022-05-17,952850.13550124,959133.2328908604,986923.5882202203,917397.9001350302,986936.6655405903
2022-05-18,951171.11550124,956311.9028908603,989976.8382202203,914690.9601350302,989989.8855405903
2022-05-23,952850.13550124,946388.6028908603,984095.6382202203,906744.3301350302,984108.6555405902
2022-05-24,957887.1955012401,940665.4128908603,976992.3882202203,903033.7001350302,977005.2555405903
2022-05-26,934380.9155012402,917690.6928908603,956947.0382202202,876360.6201350302,956959.7355405902
2022-05-29,931022.87550124,900166.8928908603,944232.8882202203,857674.7701350304,944245.5355405903
2022-05-30,920948.7555012401,907770.2628908603,952934.8382202203,866114.1101350305,952947.7355405902
2022-05-31,922627.77550124,908335.0228908603,939469.0382202202,861244.5101350301,939482.1155405903
2022-06-01,935603.34632556,911255.9035347805,947121.3059389202,864535.7132079503,947134.3634422204
2022-06-05,922879.8963255602,909848.4635347805,947121.3059389202,863200.4332079503,947134.3634422204
2022-06-06,920335.20632556,902948.6035347807,947700.0691981203,856654.2632079504,947713.1425507704
2022-06-07,921183.43632556,901612.9735347806,949541.6691981204,855387.0932079505,949554.7925507704
2022-06-08,926272.8163255601,899521.5635347806,952119.9091981204,853402.8832079503,952133.1025507705
2022-06-09,943237.41632556,893891.8035347806,940333.6691981204,848061.7632079504,940346.5425507704
2022-06-12,943237.41632556,856960.8835347807,909394.7891981204,813024.1232079503,909406.8225507705
2022-06-13,930513.9663255601,853618.2135347805,902396.7091981203,809852.8332079502,902408.5525507705
2022-06-14,923728.1263255602,850979.2635347806,896871.9091981204,807349.1832079503,896883.6025507705
2022-06-15,920335.20632556,837492.8135347806,920812.7091981203,794553.9832079504,920825.0525507705
2022-06-16,919486.97632556,829440.7455776004,909763.1091981203,786919.5332079504,909775.1525507704
2022-06-19,910156.4463255601,818533.0855776005,886927.2691981202,776571.1132079503,886938.6925507704
2022-06-20,897432.99632556,815366.3455776005,880297.5091981202,773566.7332079504,880308.7525507704
2022-06-21,893191.84632556,814714.7055776006,876614.3091981203,772948.4932079504,876625.4525507705
2022-06-22,894888.3063255601,813965.2555776007,869247.9091981204,772237.4432079503,869258.8525507705
2022-06-23,887254.2363255601,813965.2555776007,869247.9091981204,772237.4432079503,869258.8525507705
2022-06-26,871137.86632556,808863.2855776005,858566.6291981202,767397.0532079504,858577.2825507704
2022-06-29,848235.6563255601,800900.7055776005,836099.1091981203,759842.6932079503,836109.1525507704
2022-07-03,862024.35885056,795188.0236222007,813383.6409888203,754925.3762047003,813392.9324737205
2022-07-04,841438.83885056,778223.8936222007,796362.7231316803,738820.0162047002,796371.5146165804
2022-07-05,812276.0188505601,776824.2536222007,789569.5231316802,737491.2362047002,789578.3146165805
2022-07-06,810560.55885056,787650.2036222006,794455.0531316802,747769.2662047002,794463.8746165805
2022-07-07,811418.2888505601,791081.6036222008,797096.8531316803,751026.9962047002,797105.6746165805
2022-07-17,819995.58885056,787996.4436222006,787463.5931316803,748098.0962047003,787472.1546165805
2022-07-18,819995.58885056,798632.7736222007,797639.6131316803,758196.0862047003,797648.1946165805
2022-07-19,829430.61885056,804005.9936222007,802826.7531316803,763297.3062047004,802835.4746165805
2022-07-20,844012.02885056,811050.1936222007,821304.0231316803,769984.7462047003,821313.3146165806
2022-07-21,850873.86885056,834818.9936222007,838780.0031316803,792550.4362047003,838789.6746165805
2022-07-24,867170.7388505599,831597.2136222007,839157.4031316803,789491.7062047003,839167.0746165805
2022-07-26,862024.35885056,838499.1636222006,850300.2631316802,796044.2262047003,850310.1946165805
2022-07-27,872317.11885056,839676.7136222008,836591.3931316803,797162.3562047003,836600.9546165805
2022-07-28,866313.0088505599,854681.7536222008,852132.1431316802,811407.7962047001,852142.1546165805
2022-07-31,873174.84885056,851173.5736222009,864358.9731316803,808077.0062047003,864369.3146165805
2022-08-01,891527.4888995701,850477.4311949409,874358.9731316803,807914.8674633903,874369.3146165805
2022-08-02,885456.8088995701,859041.8611949409,878256.9931316802,816050.8874633902,878267.1546165805
2022-08-03,886324.0488995701,865806.1011949409,888260.7631316802,822476.7774633903,888271.1946165805
2022-08-04,895863.6888995701,890840.871194941,904549.4231316802,846258.8274633904,904560.3146165805
2022-08-07,934889.4888995701,896596.0111949409,911368.6331316803,851725.8474633903,911380.0346165805
2022-08-08,950499.8088995701,884977.2011949408,896110.8851564802,840688.1774633903,896122.3051487805
2022-08-09,942694.64889957,873902.5311949409,898460.0151564803,830167.7874633904,898471.7451487805
2022-08-10,935756.7288995701,875232.7411949409,911057.3551564802,831431.6774633903,911069.4251487806
2022-08-11,934889.4888995701,883097.4711949409,906611.2351564802,838902.6474633903,906623.1851487805
2022-08-14,937491.2088995702,893036.151194941,909945.8251564803,848343.8374633903,909957.8651487806
2022-08-15,936623.9688995702,878999.341194941,901424.0951564803,835009.4774633903,901435.9051487806
2022-08-16,930553.2888995701,880273.661194941,896420.2851564804,836219.9974633903,896431.7751487804
2022-08-17,923615.3688995701,889878.3411949408,900540.4851564803,845343.9574633903,900552.4151487806
2022-08-18,943561.8888995702,895981.821194941,939444.0351564803,851142.7174633903,939457.0151487804
2022-08-21,947898.08889957,918302.5311949409,941703.9851564803,872346.3474633903,941716.6151487805
2022-08-22,970446.32889957,918151.5311949409,931635.2551564802,872202.8474633903,931647.3051487805
2022-08-23,961773.9288995701,906961.0111949409,924534.4551564803,861572.2874633904,924546.3751487805
2022-08-24,951367.0488995701,905910.361194941,913439.5251564803,860574.0174633904,913451.1251487805
2022-08-25,947898.08889957,932155.591194941,937893.1851564803,885506.1274633902,937905.4451487805
2022-08-28,965242.8888995702,925221.3011949409,929741.9651564803,878918.7574633902,929754.0051487805
2022-08-29,954836.0088995701,918179.3311949408,924082.4651564802,872229.0874633903,924094.4551487805
2022-08-30,949632.56889957,922987.8111949409,948475.0151564803,876797.3074633903,948487.7251487805
2022-08-31,950499.8088995701,919568.641194941,951540.9451564803,873549.3674633903,951553.6351487805
2022-09-01,947994.9109203701,922645.233794631,940564.4651564804,876973.0966892004,940576.4451487806
2022-09-04,941861.8609203701,921288.6537946309,949086.1951564804,875683.4766892005,949098.4051487806
2022-09-05,947994.9109203701,938034.903794631,942417.0151564804,891601.6566892006,942429.0451487806
2022-09-06,964641.7609203701,947234.3937946309,955014.3551564805,900345.4366892003,955026.7251487806
2022-09-07,979536.31092037,943367.9337946309,948715.6851564803,896670.5866892004,948727.8851487805
2022-09-08,969898.6609203701,948106.3137946308,954884.4351564803,901174.3366892005,954896.1851487805
2022-09-11,973403.26092037,956514.9337946309,966414.8351564802,909166.5166892003,966427.2251487804
2022-09-12,981288.61092037,951301.443794631,952022.2051564803,904211.0866892005,952033.7751487806
2022-09-13,989173.9609203701,944363.4337946309,952022.2051564803,897616.2266892005,952033.7751487806
2022-09-14,984793.2109203701,922067.1137946309,895191.8991610704,876424.1966892004,895202.6147266004
2022-09-15,966394.06092037,919778.733794631,910616.7591610702,874248.7066892005,910628.2247266003
2022-09-18,955004.1109203701,885339.9537946308,900681.4791610703,841513.9266892005,900692.6547266005
2022-09-19,925215.0109203701,898838.8537946308,895630.7991610703,854344.9866892005,895641.9147266004
2022-09-20,933976.5109203701,907945.913794631,907432.9691610703,863001.0466892004,907444.2147266004
2022-09-21,947994.9109203701,902104.0537946309,904928.2591610702,857448.4666892003,904939.3947266005
2022-09-22,943614.16092037,901107.7737946309,899628.4591610704,856501.6366892003,899639.4347266005
2022-09-25,940985.7109203701,903584.3737946309,929156.5991610702,858855.2466892003,929168.3547266003
2022-09-26,937481.11092037,903469.3137946308,932805.3691610702,858745.9066892003,932817.2147266004
2022-09-27,931348.0609203702,909804.1537946309,933602.7191610703,864767.6266892003,933614.5947266005
2022-09-28,930471.91092037,900006.3937946308,929043.9391610702,855454.6766892005,929055.6747266004
2022-09-29,919958.1109203701,907134.353794631,943716.9691610703,862230.2366892004,943729.3147266004
2022-10-02,940707.1249499702,904518.5048185512,950257.8250614102,861187.6853875206,950269.9706269404
2022-10-03,927432.8749499702,907072.2948185509,960503.5150614103,864316.6753875205,960515.9606269405
2022-10-04,927432.8749499702,922724.804818551,982935.9250614102,876894.2653875207,982948.9806269405
2022-10-05,949556.6249499702,928965.424818551,985888.4650614103,882927.6053875205,985901.6006269406
2022-10-09,957521.1749499701,932750.754818551,988621.1017811004,887427.8153875205,988639.3406269405
2022-10-10,951326.5249499701,927005.624818551,992291.5817811004,883067.3253875206,992309.9206269406
2022-10-11,951326.5249499701,917690.864818551,987035.2017811004,873910.8253875205,987053.4006269405
2022-10-12,944246.9249499701,907910.3548185511,985479.9317811005,865413.5353875206,985498.2006269406
2022-10-13,937167.32494997,910691.7548185509,984134.2917811002,868258.2653875205,984152.6706269404
2022-10-16,942477.0249499701,919967.424818551,1002393.1417811003,875975.0253875207,1002412.0106269405
2022-10-17,961060.97494997,932553.3948185509,1008478.7617811002,885438.4553875206,1008497.7106269404
2022-10-18,970795.4249499701,912139.034818551,938578.9317811002,865129.3553875205,938595.8706269404
2022-10-19,980529.87494997,913792.744818551,939527.3117811002,853285.6153875205,939544.4006269404
2022-10-20,979644.9249499701,916101.6048185511,937431.0817811004,855380.1653875206,937448.0906269405
2022-10-23,990264.32494997,910178.634818551,941833.1717811002,853454.0453875206,941850.3806269405
2022-10-24,988494.4249499701,897232.6648185509,941523.8117811002,842347.1253875206,941541.2106269405
2022-10-25,995574.0249499701,901264.8948185509,948018.4417811004,847121.5153875205,948035.9706269406
2022-10-26,1009733.2249499701,913854.1148185511,948892.1717811003,855385.3353875206,948909.7206269405
2022-10-27,1017697.7749499701,944694.014818551,1013500.8217811001,886676.6353875205,1013519.4006269404
2022-10-30,1075219.52494997,933728.4448185512,991949.1817811003,878269.9853875206,991966.5606269405
2022-10-31,1069909.82494997,947145.764818551,1036245.1617811003,888546.1753875205,1036263.7406269404
2022-11-01,1105613.30672467,956267.849870701,1064713.9725158804,895710.1477204807,1064733.0900462405
2022-11-02,1111864.72672467,945714.9798707011,1072037.7839734803,891705.0177204806,1072057.1147091205
2022-11-03,1093110.46672467,957108.539870701,1059810.9539734803,895757.7277204806,1059829.9547091206
2022-11-06,1095789.64672467,944527.1898707009,1038840.9739734803,890388.4877204805,1038859.2947091204
2022-11-07,1086859.04672467,968831.119870701,1066148.0039734803,914270.8577204804,1066167.0047091206
2022-11-08,1112757.78672467,956344.5298707011,1042026.4739734804,905002.1577204806,1042044.9947091205
2022-11-09,1095789.64672467,994906.8598707011,1060032.3739734804,929988.3877204807,1060051.4947091206
2022-11-10,1144907.94672467,1004221.9798707012,1089899.0239734803,942916.4177204807,1089918.4947091206
2022-11-13,1142228.76672467,1014490.7098707011,1112461.7539734803,947621.6777204806,1112482.0047091206
2022-11-14,1164555.26672467,1025066.7598707011,1119688.9139734802,955079.4177204805,1119709.0747091207
2022-11-15,1178844.22672467,1025647.0398707009,1112725.9839734803,952674.2377204805,1112745.6147091205
2022-11-16,1178844.22672467,1054345.229870701,1115843.5839734804,980973.4677204805,1115862.6147091205
2022-11-17,1245823.72672467,1068489.119870701,1143631.8339734804,999486.8277204807,1143651.6147091205
2022-11-20,1215459.68672467,1069568.779870701,1157229.9939734803,1004052.2877204806,1157250.0847091204
2022-11-21,1216352.74672467,1062161.6898707012,1190239.3339734804,993538.4477204806,1190260.7147091206
2022-11-22,1217245.80672467,1069974.6398707011,1187718.0939734804,997071.8377204807,1187739.6347091205
2022-11-23,1233320.8867246702,1066218.449870701,1188791.2439734803,996159.9577204807,1188812.9847091206
2022-11-24,1246716.78672467,1078095.719870701,1190643.7939734804,1008544.9677204805,1190665.5847091204
2022-11-27,1250289.02672467,1101731.679870701,1237068.2539734803,1033948.5477204806,1237091.3547091205
2022-11-28,1201170.72672467,1093536.859870701,1252220.7839734803,1028923.3277204806,1252244.4647091206
2022-11-29,1246716.78672467,1108182.089870701,1307537.4839734803,1041823.9177204806,1307562.7147091206
2022-11-30,1250289.02672467,1112689.739870701,1301536.9939734803,1041949.9077204806,1301561.8347091207
2022-12-01,1307864.1573739199,1184634.808846451,1355593.7339734805,1100556.9122556904,1355619.3647091207
2022-12-04,1345668.77737392,1221120.0088464513,1412209.4339734805,1144644.3122556906,1412236.3647091207
2022-12-05,1388874.05737392,1233035.8588464512,1431028.6839734802,1148242.2722556903,1431056.4647091206
2022-12-06,1412276.9173739199,1234963.5288464513,1414023.6039734804,1158520.2722556905,1414050.7547091206
2022-12-07,1429379.0073739202,1238851.8588464514,1449217.6239734804,1174957.5922556906,1449246.2947091206
2022-12-08,1457282.41737392,1260598.8188464511,1500015.8739734804,1189231.6322556906,1500045.7447091206
2022-12-11,1461782.96737392,1238736.3288464511,1493827.9139734802,1172677.2022556905,1493857.6747091205
2022-12-12,1445580.98737392,1245592.1088464512,1460703.4339734805,1175672.4022556907,1460732.4147091205
2022-12-13,1450081.53737392,1280986.8488464511,1528213.0139734806,1225896.3722556904,1528243.4747091206
2022-12-14,1491486.59737392,1289832.5888464511,1490420.9939734803,1228626.1222556904,1490450.4347091205
2022-12-15,1513089.23737392,1269711.8388464514,1462854.1639734805,1218719.3322556904,1462882.9747091206
2022-12-18,1489686.37737392,1259972.8988464512,1438400.5039734803,1216507.7122556905,1438428.6547091205
2022-12-19,1460882.85737392,1254755.2288464513,1428618.1539734802,1228466.3622556906,1428646.1547091205
2022-12-20,1450081.53737392,1259004.9388464512,1459595.6999038402,1235693.9922556905,1459624.4206394805
2022-12-21,1429379.0073739202,1252078.8188464511,1434631.73990384,1227581.4622556905,1434660.0206394806
2022-12-22,1431179.2273739201,1243698.728846451,1441984.2599038403,1207212.5222556903,1442012.6806394807
2022-12-25,1424878.4573739201,1225862.7588464513,1502863.2599038403,1191051.9422556905,1502893.4406394805
2022-12-26,1414977.2473739202,1245196.1688464512,1502863.2599038403,1217580.8422556906,1502893.4406394805
2022-12-27,1432079.33737392,1243686.3288464514,1492431.29990384,1216428.1522556904,1492461.1406394804
2022-12-28,1424878.4573739201,1252337.058846451,1491690.27990384,1227595.3322556904,1491720.1006394804
2022-12-29,1433879.55737392,1258406.198846451,1498836.5099038403,1230544.6322556906,1498865.8806394804
2023-01-02,1445416.94890652,1290471.032386001,1584050.0399038403,1262038.7979821705,1584081.4406394802
2023-01-03,1478946.71890652,1298253.692386001,1594169.1699038402,1269650.6879821706,1594200.9606394805
2023-01-04,1491633.65890652,1338411.7123860011,1740462.93990384,1308909.0579821705,1740498.6206394802
2023-01-05,1543287.62890652,1383536.752386001,1744143.6099038403,1353058.2679821707,1744179.7406394805
2023-01-09,1575004.97890652,1378037.432386001,1739812.8499038403,1347663.7279821704,1739848.9806394803
2023-01-10,1593129.17890652,1313765.9523860011,1708237.3899038401,1284804.5579821705,1708272.9606394805
2023-01-11,1481665.34890652,1324956.5123860012,1771197.3553340002,1295753.7279821706,1771234.6860696406
2023-01-12,1542381.41890652,1336524.192386001,1735615.5953340002,1307086.4879821707,1735651.7260696406
2023-01-15,1538756.57890652,1329142.922386001,1735986.1053340002,1299858.3179821705,1736022.2460696406
2023-01-16,1539662.7889065198,1361108.042386001,1738586.0753340004,1331134.4579821706,1738622.4060696405
2023-01-17,1566849.0889065198,1377239.4123860013,1706345.3053340001,1346912.1679821706,1706380.6460696405
2023-01-18,1580442.2389065202,1348979.8423860013,1689314.6453340002,1319258.8979821706,1689349.7660696406
2023-01-19,1581348.44890652,1348967.042386001,1688950.5353340001,1319228.3179821705,1688985.7660696404
2023-01-22,1588598.12890652,1344755.512386001,1670795.5453340004,1315116.5179821705,1670830.2860696407
2023-01-23,1568661.5089065197,1346523.632386001,1658942.4253340003,1316843.3879821706,1658976.9060696405
2023-01-24,1599472.6489065199,1362628.142386001,1650046.9853340003,1332593.0879821707,1650081.1660696405
2023-01-25,1599472.6489065199,1377448.5223860012,1663736.6553340002,1347062.6379821708,1663770.8460696407
2023-01-29,1657470.0889065198,1431583.8623860013,1670782.7453340003,1400002.3679821705,1670817.2460696406
2023-01-30,1717279.94890652,1398946.1623860013,1660788.5753340004,1368090.7079821706,1660822.9860696406
2023-01-31,1681031.54890652,1384894.8623860013,1657466.7853340004,1354360.5579821705,1657501.3460696405
2023-02-01,1634319.99733788,1377481.854059491,1643505.1645946903,1346786.9794914806,1641473.2581823808
2023-02-02,1627939.56733788,1353576.464059491,1627286.8245946902,1318062.2994914805,1620901.3481823807
2023-02-05,1613355.72733788,1358485.4140594911,1584221.0645946905,1317899.1594914806,1581056.0881823807
2023-02-06,1614267.21733788,1374897.094059491,1555311.5545946904,1337526.5094914807,1552258.6881823807
2023-02-07,1646169.36733788,1394524.624059491,1565516.6645946903,1365475.4994914806,1564211.3381823804
2023-02-08,1676248.53733788,1393936.8340594913,1596531.2245946904,1357134.6594914808,1594230.3181823806
2023-02-09,1681717.47733788,1444260.8940594913,1630130.1045946905,1410644.6594914806,1630352.5081823806
2023-02-12,1747344.75733788,1420441.3240594913,1607811.9345946903,1385952.0494914807,1607289.2481823806
2023-02-13,1714531.11733788,1420590.9440594912,1603381.0345946904,1385322.5494914807,1602399.5981823807
2023-02-14,1707239.19733788,1433078.104059491,1607705.3845946903,1404208.9394914806,1609365.7181823805
2023-02-15,1729114.9573378798,1443946.1740594914,1616962.6445946905,1416008.8994914806,1619497.1181823807
2023-02-16,1737318.36733788,1458497.6740594911,1632833.6945946903,1437084.5094914807,1638611.5181823804
2023-02-19,1734583.8973378802,1436551.304059491,1621254.8245946902,1419125.0394914804,1626633.5881823804
2023-02-20,1718177.0773378802,1386914.014059491,1595271.7345946904,1376257.5094914804,1600606.7481823806
2023-02-21,1668045.12733788,1407482.4440594914,1610564.1845946906,1397795.8994914806,1617820.3581823804
2023-02-22,1689920.88733788,1387262.694059491,1588080.6045946903,1375844.8994914808,1592461.6681823807
2023-02-23,1664399.1673378802,1401614.644059491,1581528.1845946903,1382526.3794914808,1586843.0381823804
2023-02-26,1686274.92733788,1426180.4140594911,1618612.6145946903,1404163.6294914805,1625583.1481823805
2023-02-27,1706327.7073378798,1438051.234059491,1609634.5345946902,1415773.4094914806,1616575.0781823806
2023-02-28,1695389.8273378802,1429306.7740594912,1613209.3945946905,1425694.4894914806,1623881.5281823808
2023-03-01,1695050.2849609198,1433637.9320423114,1592903.1888652202,1434148.3572274307,1604400.8172811503
2023-03-02,1706967.77496092,1422247.1220423114,1594270.4388652202,1410996.2272274306,1605130.4172811504
2023-03-05,1679465.87496092,1431645.1420423114,1598440.1388652204,1418279.9072274305,1610483.4372811506
2023-03-06,1677632.41496092,1410234.6320423111,1593738.2588652205,1410397.3172274306,1606138.1572811503
2023-03-07,1675798.9549609201,1374308.4420423114,1560661.5888652203,1375102.0972274304,1573734.3172811505
2023-03-08,1638213.02496092,1351261.6920423114,1551063.4088652204,1356481.0572274306,1563508.3372811503
2023-03-09,1627212.26496092,1371803.4920423112,1592563.1288652204,1374020.7572274306,1604801.7972811505
2023-03-12,1641879.94496092,1325746.5420423113,1552747.7388652205,1321482.7772274306,1564176.0172811504
2023-03-13,1588709.6049609198,1305970.2020423117,1521841.3988652206,1277478.8472274307,1531387.3572811505
2023-03-14,1539206.18496092,1304672.7020423114,1545884.85886522,1278529.2072274305,1555752.1572811503
2023-03-15,1531872.34496092,1239872.8620423113,1534152.0488652203,1202922.1172274307,1542581.0372811505
2023-03-16,1470451.43496092,1235583.0520423115,1526945.86886522,1201562.9372274305,1535544.0172811504
2023-03-19,1466784.51496092,1230666.5920423113,1529494.4388652202,1195153.8672274307,1540282.6972811506
2023-03-20,1464034.32496092,1247814.5720423113,1527574.2888652203,1213517.2072274308,1539129.2372811504
2023-03-21,1487869.30496092,1276048.5520423115,1545426.4088652204,1243962.9272274307,1556496.0572811505
2023-03-22,1528205.4249609201,1261326.0220423113,1537344.4388652202,1225107.9272274305,1548271.2572811502
2023-03-23,1520871.58496092,1299176.9320423114,1548623.6088652203,1236590.9072274305,1557632.3572811503
2023-03-26,1557540.7849609198,1336352.3120423115,1589437.9388652202,1290523.1972274305,1598240.9772811504
2023-03-27,1593293.25496092,1339695.4820423115,1586245.6088652203,1296417.1472274307,1594788.1772811506
2023-03-28,1589626.33496092,1358778.1320423114,1578606.0788652203,1299590.1472274307,1587217.7572811504
2023-03-29,1585042.68496092,1440175.6920423117,1670479.2088652204,1371899.0472274306,1682537.6372811506
2023-03-30,1635462.83496092,1430753.8620423116,1693717.4271815503,1365805.9572274305,1705184.1172811505
2023-04-02,1645245.70919961,1448371.347921271,1729618.5298174503,1398326.3315655608,1741130.7841161906
2023-04-03,1671990.0891996098,1504395.7579212715,1845817.4298174502,1453098.1215655606,1857943.9841161906
2023-04-04,1708878.88919961,1486956.2079212714,1820658.0598174501,1435436.1415655606,1832631.1441161905
2023-04-05,1707956.66919961,1473141.0479212713,1794614.54981745,1420682.3715655606,1806519.0241161906
2023-04-06,1709801.1091996098,1437824.5079212713,1742300.1398174502,1388539.2615655607,1753982.5041161906
2023-04-09,1678445.6291996099,1443995.7279212715,1698758.3898174502,1382793.5515655607,1710201.9041161907
2023-04-10,1674756.74919961,1468598.3679212714,1714068.8798174504,1405473.5815655605,1725529.7841161906
2023-04-11,1684901.16919961,1495720.1779212714,1765989.2398174503,1442574.2015655604,1777774.1041161907
2023-04-12,1708878.88919961,1457881.8179212715,1741032.77981745,1419952.1315655606,1752587.7841161904
2023-04-13,1693201.1491996099,1507108.3179212713,1780270.5898174504,1467561.0515655607,1791716.3041161906
2023-04-18,1785423.1491996099,1529732.2479212715,1889321.9898174503,1488249.4415655609,1901313.9041161905
2023-04-19,1774356.5091996097,1526186.0679212713,1878457.6198174502,1478789.9715655607,1890432.2641161906
2023-04-26,1771589.84919961,1526978.6579212714,1935061.3798174502,1484344.2815655607,1946867.7841161906
2023-04-27,1765134.30919961,1560645.8679212714,1954306.2398174503,1517396.9715655607,1966741.3041161906
2023-04-30,1799256.4491996102,1540935.4679212712,1928872.3998174502,1497655.0015655607,1941272.8241161904
2023-05-01,1796108.74382545,1489286.0238053915,1851955.5112716903,1452963.7447202804,1863000.7041161906
2023-05-02,1760872.8638254497,1494133.1138053916,1890488.5512716903,1461862.2247202806,1902149.3041161904
2023-05-03,1759945.60382545,1486815.9238053914,1885303.9977229103,1459512.2947202804,1897913.7259609103
2023-05-07,1759018.34382545,1472297.3338053916,1873846.6777229102,1445236.5547202807,1886257.7259609103
2023-05-08,1752527.5238254499,1524224.4238053914,2042320.4377229102,1493820.7347202804,2056722.0459609104
2023-05-09,1793326.96382545,1491854.6938053914,1949395.7077229102,1467107.5147202804,1965135.7659609104
2023-05-10,1761800.12382545,1510447.5238053915,2026461.7877229103,1485124.0947202805,2045686.2059609103
2023-05-11,1782199.84382545,1489862.8138053915,2026337.1977229104,1469118.0147202807,2043829.8059609104
2023-05-14,1759018.34382545,1489699.1538053914,2031055.31772291,1474007.8847202805,2047343.3259609104
