family,number,value,param_core_weight,param_reserve_weight,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_buy_mild,param_buy_deep,param_trend_buffer_atr,param_topup_profile,param_atr_len,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
dca_pullback_topup,241,-0.06923555521406066,0.8,0.25,36,5,27,20,-80.0,-165.0,0.7000000000000001,50_75_100,21,3.0,1.3,2.353318505431245,0.5695448900026678,1.9164622922070411,5.0,0.2439883190206048,3.0286653701433868,4.0,0.5667205304005374,-0.09525964457699804,339767.4436520325,2.172687790561711,0.33217984383761734,1.7947230709122048,inf,0.12145882613931369,2.7349172916969073,1.0,0.49276885054672914,-0.06923555521406066,0.5620044057607898,399564.4104538701
dca_pullback_topup,242,-0.06100624516616904,0.8,0.25,36,5,28,20,-80.0,-90.0,0.7000000000000001,50_75_100,16,2.9000000000000004,1.3,2.36282190695022,0.5730320484130784,1.916830888470049,5.0,0.24334866657807697,3.049675435167747,4.0,0.570187074277519,-0.0917931007000164,340425.78267010755,2.196843688301003,0.3374333855272378,1.8053050547604128,inf,0.12108905573575957,2.7866546937452763,1.0,0.5009981605946208,-0.06100624516616904,0.5620044057607898,401620.26670786005
dca_pullback_topup,243,-0.06100624516616904,0.8,0.25,36,5,27,20,-80.0,-90.0,0.7000000000000001,50_75_100,23,3.0,1.3,2.357489859715456,0.5710659098157456,1.912527546849795,5.0,0.24336174118202625,3.0394308218002557,4.0,0.5682323450248852,-0.09374782995265013,340115.05977805506,2.196843688301003,0.3374333855272378,1.8053050547604128,inf,0.12108905573575957,2.7866546937452763,1.0,0.5009981605946208,-0.06100624516616904,0.5620044057607898,401620.26670786005
dca_pullback_topup,244,-0.06100624516616904,0.8,0.25,36,5,29,20,-80.0,-90.0,0.7000000000000001,50_75_100,22,2.8,1.3,2.3418765828215413,0.567321774058867,1.9033961465066644,5.0,0.25074803508043,3.006624593856895,4.0,0.564509859887635,-0.0974703150899004,339475.1554109651,2.196843688301003,0.3374333855272378,1.8053050547604128,inf,0.12108905573575957,2.7866546937452763,1.0,0.5009981605946208,-0.06100624516616904,0.5620044057607898,401620.26670786005
dca_pullback_topup,245,-0.06551734507172857,0.8,0.2,36,5,29,20,-80.0,-95.0,0.7000000000000001,50_75_100,24,2.7,1.2000000000000002,2.3487350567358227,0.5689469549486791,1.9121249132837037,5.0,0.24850674912994852,3.0192807976334093,4.0,0.566126271979214,-0.09585390299832136,339864.00858747505,2.1862589536539603,0.334554542906657,1.7937700652851651,inf,0.12090501786542285,2.7670856744675683,1.0,0.49648706068906123,-0.06551734507172857,0.5620044057607898,401040.6717341301
dca_pullback_topup,246,-0.06393229387558375,0.8,0.25,36,5,29,19,-80.0,-90.0,0.7000000000000001,50_75_100,23,2.8,2.2,2.339012463810443,0.5698912215322463,1.9119547993684738,5.0,0.2477603861263028,2.994331087396632,4.0,0.5670658213782291,-0.09491435359930628,339887.1365584325,2.172697920080347,0.33556635348990493,1.7933238251377905,inf,0.12280794410471785,2.7324482624981394,1.0,0.49807211188520606,-0.06393229387558375,0.5620044057607898,400880.31571748
dca_pullback_topup,247,-0.060411163115399624,0.8,0.25,36,5,28,19,-80.0,-90.0,0.7000000000000001,50_75_100,23,2.9000000000000004,1.3,2.364817933933848,0.5737609593962059,1.9207644610857129,5.0,0.2440712723001469,3.0526447802857843,4.0,0.5709117827518968,-0.09106839222563856,340559.0556411776,2.201732416690317,0.3378129646121508,1.807236197622917,inf,0.12074176183529062,2.7978137760899746,1.0,0.5015932426453902,-0.060411163115399624,0.5620044057607898,401775.45492851007
dca_pullback_topup,248,-0.05975409998312009,0.8,0.25,36,5,28,19,-80.0,-95.0,0.7000000000000001,50_75_100,22,2.9000000000000004,1.3,2.3725508896875103,0.5757139196489705,1.9271752465525154,5.0,0.24176512849579435,3.0681110908946394,4.0,0.5728539991473642,-0.08912617583017107,340867.0696396525,2.2083009203581745,0.33823202931490304,1.8095286454459967,inf,0.12023883421156933,2.8130015691915156,1.0,0.5022503057776697,-0.05975409998312009,0.5620044057607898,401956.2466760201
dca_pullback_topup,249,-0.059753014184597886,0.8,0.25,36,5,29,19,-80.0,-95.0,0.7000000000000001,50_75_100,23,2.9000000000000004,1.4,2.364671383341583,0.5748099303265642,1.9265334617427137,5.0,0.24916137544562567,3.0493296744756258,4.0,0.5719552572236639,-0.09002491775387145,340691.22605919256,2.2079673300226546,0.3382327217773051,1.8072844911203894,inf,0.12023878269262855,2.8130085335439867,1.0,0.5022513915761919,-0.059753014184597886,0.5620044057607898,401956.4266760201
dca_pullback_topup,250,-0.06172685941611333,0.8,0.25,36,5,28,19,-80.0,-100.0,0.7000000000000001,50_75_100,23,2.9000000000000004,1.4,2.3782662522982227,0.5775204613104996,1.9334033695162578,5.0,0.2417642789444583,3.0787116376191674,4.0,0.5746501705877067,-0.08733000438982857,341132.0045900475,2.192232223316617,0.3369736772273877,1.8042268797552472,inf,0.12139082047138294,2.775940354623659,1.0,0.5002775463446765,-0.06172685941611333,0.5620044057607898,401446.3747130901
dca_pullback_topup,251,-0.059753014184597886,0.8,0.25,36,5,28,19,-80.0,-95.0,0.7000000000000001,50_75_100,23,2.8,1.4,2.3803969887819054,0.5784792425468444,1.9355048548485674,5.0,0.24175758164680194,3.082532760494834,4.0,0.5756032534507132,-0.08637692152682219,341316.18800062506,2.2079673300226546,0.3382327217773051,1.8072844911203894,inf,0.12023878269262855,2.8130085335439867,1.0,0.5022513915761919,-0.059753014184597886,0.5620044057607898,401956.4266760201
dca_pullback_topup,252,-0.08094116574632415,0.8,0.25,36,5,28,14,-80.0,-100.0,0.7000000000000001,50_75_100,23,2.8,1.5,2.379689675868207,0.577346918038124,1.9335912990248276,5.0,0.2411304789426011,3.0823291567538362,4.0,0.5744795220307705,-0.0875006529467649,340955.29094777006,2.098640548450076,0.32469285228682887,1.7484830097321105,inf,0.12615265495283712,2.573809107768815,1.0,0.48106324001446565,-0.08094116574632415,0.5620044057607898,397797.6176083901
dca_pullback_topup,253,-0.06068564864248849,0.8,0.25,35,5,28,20,-80.0,-95.0,0.7000000000000001,50_75_100,23,2.9000000000000004,1.4,2.3784027861456853,0.5777455318706628,1.9346013600609564,5.0,0.242476789291605,3.0784352608836976,4.0,0.5748738890668403,-0.08710628591069508,341171.47337877005,2.1991203750640116,0.3376378865625216,1.8041818169736705,inf,0.12090513246250245,2.7925852251742636,1.0,0.5013187571183013,-0.06068564864248849,0.5620044057607898,401704.3688351401
dca_pullback_topup,254,-0.06181100415343943,0.8,0.25,35,5,41,21,-80.0,-95.0,0.7000000000000001,50_75_100,23,2.9000000000000004,1.4,2.3547134648823786,0.5734592437121385,1.918243285593456,5.0,0.25572099881159815,3.028554977377116,4.0,0.5706114984784009,-0.0913686764991345,340480.45050737006,2.1869889037567636,0.3369199938855014,1.8010674790725631,inf,0.12189294729914968,2.764064708835306,1.0,0.5001934016073504,-0.06181100415343943,0.5620044057607898,401424.1237653001
dca_pullback_topup,255,-0.12659317289021987,0.7,0.25,12,5,28,21,-80.0,-95.0,0.7000000000000001,50_75_100,23,2.9000000000000004,1.5,2.2740249765979055,0.5152840769801206,1.8985042957887854,5.0,0.2270755487776729,2.877782455895261,4.0,0.5127755197321291,-0.14920465524540621,330085.19292671006,2.0929147621515782,0.2953310894450105,1.7575840917284578,inf,0.11437296797976515,2.582175619480824,1.0,0.43541123287056993,-0.12659317289021987,0.5620044057607898,387506.06169487006
dca_pullback_topup,256,-0.06068564864248849,0.8,0.2,35,5,28,20,-80.0,-95.0,0.7000000000000001,50_75_100,22,2.7,1.4,2.3784027861456853,0.5777455318706628,1.9346013600609564,5.0,0.242476789291605,3.0784352608836976,4.0,0.5748738890668403,-0.08710628591069508,341171.47337877005,2.1991203750640116,0.3376378865625216,1.8041818169736705,inf,0.12090513246250245,2.7925852251742636,1.0,0.5013187571183013,-0.06068564864248849,0.5620044057607898,401704.3688351401
dca_pullback_topup,257,-0.08397323499907383,0.8,0.2,35,5,40,21,-80.0,-100.0,0.7000000000000001,33_66_100,22,2.8,1.5,2.3069382567585475,0.5492613950650642,1.9101426408737296,5.0,0.24769841005889903,2.930267650535417,4.0,0.5465553889806204,-0.11542478599691497,336141.30798059003,2.152204660447682,0.32275078188878426,1.7889208434741428,inf,0.11979091722587143,2.694284252621778,1.0,0.478031170761716,-0.08397323499907383,0.5620044057607898,396424.29761956003
dca_pullback_topup,258,-0.06068564864248849,0.8,0.2,35,5,42,20,-80.0,-95.0,0.7000000000000001,50_75_100,23,2.6,1.4,2.352126798228565,0.5736325641799709,1.9182548060254758,5.0,0.25572488762769063,3.021954120475025,4.0,0.5707843379649313,-0.09119583701260403,340682.2357113776,2.1991203750640116,0.3376378865625216,1.8041818169736705,inf,0.12090513246250245,2.7925852251742636,1.0,0.5013187571183013,-0.06068564864248849,0.5620044057607898,401704.3688351401
dca_pullback_topup,259,-0.06306042457397076,0.8,0.2,35,5,42,22,-85.0,-95.0,0.6000000000000001,50_75_100,23,2.7,1.4,2.331816614793226,0.5667804074331315,1.899013716844689,5.0,0.25542981047276003,2.983523773134609,4.0,0.5639698402380585,-0.09801033473947685,339591.6204892651,2.1900530488374055,0.33612277782882516,1.8020508632967547,inf,0.12125347101118522,2.77206726558631,1.0,0.49894398118681904,-0.06306042457397076,0.5620044057607898,401259.5711688701
dca_pullback_topup,260,-0.06533289036371426,0.8,0.2,35,5,41,21,-80.0,-95.0,0.7000000000000001,50_75_100,24,2.6,1.5,2.3437351035416256,0.5699615147478823,1.9106400505025927,5.0,0.25572099881159815,3.0065785153181492,4.0,0.5671340438715444,-0.094846131105991,340061.8247823375,2.158787067268228,0.3346723044206219,1.7893827056997822,inf,0.12395517416472468,2.6999462239137686,1.0,0.49667151539707555,-0.06533289036371426,0.5620044057607898,400528.83235429006
dca_pullback_topup,261,-0.06445755703945455,0.8,0.2,36,5,41,20,-80.0,-105.0,0.7000000000000001,50_75_100,24,2.9000000000000004,1.4,2.356254615119395,0.5738703930445301,1.9210672182679769,5.0,0.25572916372188603,3.0310409114186196,4.0,0.5710210670059748,-0.0909591079715606,340506.0918304301,2.1834174989179416,0.3352310877273039,1.7975919836130876,inf,0.12155101531689749,2.7579455988361583,1.0,0.49754684872133526,-0.06445755703945455,0.5620044057607898,400734.79106730013
dca_pullback_topup,262,-0.06664921515084732,0.8,0.2,35,5,41,20,-85.0,-100.0,0.6000000000000001,50_75_100,23,2.6,1.6,2.336876810736063,0.5705057967846037,1.9101432566204017,5.0,0.24729844937545165,2.989211508882267,4.0,0.5676757683092892,-0.09430440666824613,340184.5475998125,2.168973526687627,0.3338318321972058,1.7901438701091117,inf,0.12246771357116526,2.7258762531172605,1.0,0.4953551906099425,-0.06664921515084732,0.5620044057607898,400213.24618162005
dca_pullback_topup,263,-0.06068564864248849,0.8,0.2,36,5,30,20,-80.0,-95.0,0.7000000000000001,50_75_100,22,2.9000000000000004,1.4,2.37338141309764,0.5789613716350419,1.9343641363290114,5.0,0.2498718496805845,3.0650606778256835,4.0,0.5760826468876017,-0.08589752808993373,341423.79503229255,2.1991203750640116,0.3376378865625216,1.8041818169736705,inf,0.12090513246250245,2.7925852251742636,1.0,0.5013187571183013,-0.06068564864248849,0.5620044057607898,401704.3688351401
dca_pullback_topup,264,-0.06068564864248849,0.8,0.2,36,5,42,20,-80.0,-95.0,0.7000000000000001,50_75_100,22,2.9000000000000004,1.4,2.3565043288646326,0.5754251128191565,1.9225510591847987,5.0,0.25572488762769063,3.029945268673915,4.0,0.5725655745126912,-0.08941460046484417,340850.70141683257,2.1991203750640116,0.3376378865625216,1.8041818169736705,inf,0.12090513246250245,2.7925852251742636,1.0,0.5013187571183013,-0.06068564864248849,0.5620044057607898,401704.3688351401
dca_pullback_topup,265,-0.06421639837908533,0.8,0.2,36,5,44,20,-80.0,-95.0,0.6000000000000001,50_75_100,22,2.7,1.5,2.342362738161473,0.570643945613152,1.906420805731591,5.0,0.25572488762769063,3.0042194399077475,4.0,0.5678106971375874,-0.094169477839948,340068.98080507,2.170464019347279,0.3353850189872285,1.792473479787634,inf,0.12297128954510372,2.727344083548991,1.0,0.4977880073817045,-0.06421639837908533,0.5620044057607898,400806.8237471601
dca_pullback_topup,266,-0.07194303441257421,0.8,0.2,36,5,43,20,-80.0,-100.0,0.7000000000000001,50_75_100,22,2.8,0.9,2.392654363117276,0.5679950842688268,1.9161513841338198,5.0,0.2510619000127148,3.1282817966756644,4.0,0.5651793747092508,-0.09680080026828453,339530.04245803255,2.1727615663450495,0.33044960816812163,1.7821590121741833,inf,0.12054242487365929,2.741355240816388,1.0,0.4900613713482156,-0.07194303441257421,0.5620044057607898,399972.0962177001
dca_pullback_topup,267,-0.09367334459204901,0.75,0.2,36,5,43,21,-80.0,-90.0,0.7000000000000001,50_75_100,22,3.0,1.2000000000000002,2.2736113784483214,0.5277378408061066,1.8886398009246625,5.0,0.24187154155738588,2.8711262331686345,4.0,0.5251536437870021,-0.13682653119053328,332528.39101008256,2.168468849724542,0.31653014625481535,1.8020314552629546,inf,0.11570929925584883,2.735563591608351,1.0,0.4683310611687408,-0.09367334459204901,0.5620044057607898,394398.77454209
dca_pullback_topup,268,-0.08933107263893558,0.8,0.2,35,5,43,20,-80.0,-100.0,0.7000000000000001,25_50_100,22,2.9000000000000004,1.4,2.2891948998430665,0.5402403777331362,1.9096787260503958,5.0,0.24372925933524026,2.8928360068950014,4.0,0.5375863012863301,-0.12439387369120525,334505.861684215,2.1937065194411707,0.31931626407292923,1.8027926995548178,inf,0.11420901560952823,2.795893672393139,1.0,0.4726733331218542,-0.08933107263893558,0.5620044057607898,395469.21856184007
dca_pullback_topup,269,-0.061697456602593626,0.8,0.2,36,5,30,20,-85.0,-95.0,0.6000000000000001,50_75_100,24,2.5,1.3,2.3556544214144726,0.5708313526663733,1.9203195233103398,5.0,0.2459775268930141,3.0320956717005236,4.0,0.5679997120219082,-0.09398046295562718,340298.32603471255,2.1968869331647336,0.3369924356711287,1.8052975068040629,inf,0.1209089420618239,2.787158914175394,1.0,0.5003069491581962,-0.061697456602593626,0.5620044057607898,401468.10213719006
dca_pullback_topup,270,-0.06445755703945455,0.8,0.2,36,5,30,20,-80.0,-105.0,0.6000000000000001,50_75_100,23,2.5,1.3,2.3387433458824773,0.5650032313085847,1.8995929563470677,5.0,0.2455068632209243,3.001953170599954,4.0,0.5622050542647239,-0.09977512071281147,339232.07107076,2.1837539177506877,0.3352310877273039,1.7998347758313944,inf,0.12155101531689749,2.7579455988361583,1.0,0.49754684872133526,-0.06445755703945455,0.5620044057607898,400734.79106730013
dca_pullback_topup,271,-0.06751400509040795,0.8,0.2,35,5,30,20,-85.0,-95.0,0.6000000000000001,50_75_100,23,2.3,1.4,2.375691533544006,0.5779257482975275,1.936553963134776,5.0,0.2459775268930141,3.070790207352138,4.0,0.5750522397118282,-0.08692793526570719,341452.618412755,2.180884123914847,0.33327955017718147,1.7892822523805356,inf,0.12090817925113206,2.756468191328429,1.0,0.49449040067038186,-0.06751400509040795,0.5620044057607898,400663.54494914005
dca_pullback_topup,272,-0.05975409998312009,0.8,0.2,36,5,30,19,-80.0,-95.0,0.6000000000000001,50_75_100,24,2.8,1.3,2.3421782005796365,0.5663967914896746,1.901725636570698,5.0,0.24642623764088345,3.008697439140674,4.0,0.5635903863758112,-0.09838978860172426,339508.3906188075,2.2083009203581745,0.33823202931490304,1.8095286454459967,inf,0.12023883421156933,2.8130015691915156,1.0,0.5022503057776697,-0.05975409998312009,0.5620044057607898,401956.2466760201
dca_pullback_topup,273,-0.06533289036371426,0.8,0.2,35,5,31,21,-80.0,-95.0,0.6000000000000001,50_75_100,24,2.8,3.1,2.3301114221838843,0.5666212699283388,1.9008404408204798,5.0,0.24760058857331835,2.9786944986073713,4.0,0.5638132012994972,-0.09816697367803817,339331.46489305753,2.158787067268228,0.3346723044206219,1.7893827056997822,inf,0.12395517416472468,2.6999462239137686,1.0,0.49667151539707555,-0.06533289036371426,0.5620044057607898,400528.83235429006
dca_pullback_topup,274,-0.06582788742921064,0.8,0.2,34,5,29,20,-80.0,-90.0,0.6000000000000001,50_75_100,25,2.7,1.2000000000000002,2.332627541871571,0.5634163693849039,1.8923544207968792,5.0,0.24897991985822443,2.9905660761307704,4.0,0.5606269192050413,-0.10135325577249416,339062.60299992,2.1837115837106533,0.3343562738742054,1.7926919158594,inf,0.12108661739163729,2.7612983257495585,1.0,0.49617651833157916,-0.06582788742921064,0.5620044057607898,400958.9751590701
dca_pullback_topup,275,-0.06450220413933372,0.8,0.2,36,5,30,22,-80.0,-100.0,0.7000000000000001,50_75_100,24,3.0,1.4,2.3793649261889156,0.5807923331615774,1.9416470515944273,5.0,0.24986426747094548,3.075917873979679,4.0,0.5779026972331792,-0.08407747774435614,341694.12187356,2.1799656954616093,0.335202588768857,1.7960214878085075,inf,0.121894933854647,2.749930437376238,1.0,0.4975022016214561,-0.06450220413933372,0.5620044057607898,400823.3172796801
dca_pullback_topup,276,-0.0749395724805968,0.8,0.2,36,4,30,19,-80.0,-90.0,0.7000000000000001,50_75_100,22,2.6,1.3,2.331867163590461,0.5636682447716705,1.9009155201593686,5.0,0.2469570740332001,2.985265680104206,4.0,0.5608793206829312,-0.10110085429460414,338986.436160215,2.1623931310437214,0.3285336055492245,1.7720275925059985,inf,0.12074266122499155,2.720940570765091,1.0,0.487064833280193,-0.0749395724805968,0.5620044057607898,398076.0178367201
dca_pullback_topup,277,-0.06781087756703763,0.8,0.2,35,5,29,21,-75.0,-95.0,0.6000000000000001,50_75_100,23,2.9000000000000004,1.5,2.3427476525026885,0.5674328963026882,1.905214103390425,5.0,0.2515745996103358,3.008037536793478,4.0,0.5646196051394917,-0.09736056983804364,339729.6791523176,2.139530647211793,0.333089937156847,1.7815374048323567,inf,0.12540291540136528,2.656157842030685,1.0,0.4941935281937522,-0.06781087756703763,0.5620044057607898,399896.65025421005
dca_pullback_topup,278,-0.06418907411397634,0.8,0.2,34,5,42,19,-80.0,-105.0,0.6000000000000001,50_75_100,23,2.5,1.4,2.336218363696353,0.568068700851133,1.9037579101272546,5.0,0.2550257336042314,2.991784462716044,4.0,0.5652516941837409,-0.09672848079379448,339759.68249934004,2.185619222991803,0.3354024595860825,1.798392546631118,inf,0.12139082047138294,2.7629968912282896,1.0,0.49781533164681346,-0.06418907411397634,0.5620044057607898,400804.2135827601
dca_pullback_topup,279,-0.12475292983420316,0.7,0.2,35,5,45,20,-75.0,-95.0,0.7000000000000001,50_75_100,22,2.8,1.3,2.2691318616960516,0.5000352069804639,1.9125063670522497,5.0,0.2298677644358853,2.871714740440988,4.0,0.4976098656347969,-0.16437030934273844,327253.7835931925,2.1571748202966425,0.29651975167153277,1.8001343633971598,inf,0.10878205211185266,2.7258150210904564,1.0,0.43725147592658664,-0.12475292983420316,0.5620044057607898,387640.49840829
dca_pullback_topup,280,-0.06173341309583513,0.8,0.2,36,5,30,19,-85.0,-90.0,0.7000000000000001,50_75_100,24,2.9000000000000004,1.3,2.3585645103657407,0.5746957863938755,1.9200406106651031,5.0,0.25074427037238156,3.0365829041021426,4.0,0.5718411734409616,-0.09013900153657367,340767.31516398006,2.1982772423152173,0.3369694960883687,1.8053197725888004,inf,0.12074960419050607,2.7906467962970174,1.0,0.5002709926649547,-0.06173341309583513,0.5620044057607898,401493.8156106501
dca_pullback_topup,281,-0.08476123538686431,0.8,0.2,36,5,58,20,-80.0,-100.0,0.7000000000000001,33_66_100,23,3.0,1.2000000000000002,2.3011591307922905,0.5483164596659972,1.8974878799782544,5.0,0.24680262402586695,2.9212729834203155,4.0,0.545614809919801,-0.11636536505773432,336036.23170123005,2.1821134511410785,0.3222458746027148,1.7926001019174123,inf,0.11641300978422997,2.7681259611790248,1.0,0.4772431703739255,-0.08476123538686431,0.5620044057607898,396868.1196596301
dca_pullback_topup,282,-0.06041007751522587,0.8,0.2,35,5,31,19,-80.0,-90.0,0.6000000000000001,50_75_100,22,2.7,1.4,2.346248051224389,0.5698449305169178,1.9073129870297534,5.0,0.25003615132859147,3.014196150149304,4.0,0.56701674504574,-0.09496342993179546,339890.4260069275,2.201399471660519,0.33781365703410926,1.8049964283372248,inf,0.12074171011057155,2.7978207093865897,1.0,0.5015943282455639,-0.06041007751522587,0.5620044057607898,401775.63492851006
dca_pullback_topup,283,-0.06779057845372605,0.8,0.2,34,5,30,20,-75.0,-95.0,0.6000000000000001,50_75_100,22,2.9000000000000004,1.5,2.3765636622050113,0.578152170230332,1.9305474044423794,5.0,0.24707671905473494,3.0750536177083903,4.0,0.5752768790698544,-0.086703295907681,341268.10339609254,2.14103968797516,0.3331029025803225,1.7802538534204886,inf,0.12520781659014057,2.660400218228488,1.0,0.49421382730706376,-0.06779057845372605,0.5620044057607898,399886.3690013101
dca_pullback_topup,284,-0.06041007751522587,0.8,0.2,35,5,29,19,-80.0,-90.0,0.6000000000000001,50_75_100,22,2.7,1.4,2.3419094332804016,0.5673261232678792,1.9044994405564242,5.0,0.24901556220570387,3.0062896959218803,4.0,0.5645143167236346,-0.0974658582539007,339673.05214919755,2.201399471660519,0.33781365703410926,1.8049964283372248,inf,0.12074171011057155,2.7978207093865897,1.0,0.5015943282455639,-0.06041007751522587,0.5620044057607898,401775.63492851006
dca_pullback_topup,285,-0.06634512496814304,0.8,0.2,34,5,31,21,-80.0,-90.0,0.6000000000000001,50_75_100,22,2.7,1.6,2.3488851251015976,0.5701163904705295,1.9082074089282088,5.0,0.2509181125748481,3.020250302891653,4.0,0.5672863200935284,-0.09469385488400694,339996.49056341505,2.1527717974404244,0.3340260121753913,1.7848170599647477,inf,0.12430279221376672,2.687196371268621,1.0,0.49565928079264676,-0.06634512496814304,0.5620044057607898,400336.4610902401
dca_pullback_topup,286,-0.07109549578404661,0.8,0.2,35,5,31,18,-80.0,-110.0,0.6000000000000001,50_75_100,22,2.7,1.5,2.3409883995086656,0.5675862402796403,1.903173961897902,5.0,0.24950825154136236,3.004289974823522,4.0,0.5647708473639683,-0.0972093276135671,339495.6847894975,2.137531011099421,0.3309913302899834,1.7779428265435637,inf,0.12469641963787637,2.6543771765957365,1.0,0.4909089099767432,-0.07109549578404661,0.5620044057607898,399075.4814362901
dca_pullback_topup,287,-0.06244526965922348,0.8,0.2,35,5,29,20,-75.0,-90.0,0.6000000000000001,50_75_100,23,2.5,1.4,2.339681747557519,0.566531911793319,1.9013737654013525,5.0,0.25006820317390566,3.00248723087446,4.0,0.5637242553662166,-0.09825591961131874,339546.29127874004,2.183371508004603,0.336515312504474,1.7976912433739074,inf,0.12207408645197759,2.7566482149088607,1.0,0.4995591361015663,-0.06244526965922348,0.5620044057607898,401242.4842993801
dca_pullback_topup,288,-0.06524005446722159,0.8,0.2,34,5,31,19,-80.0,-90.0,0.5,50_75_100,24,2.8,1.2000000000000002,2.3266058420315034,0.5618431480311952,1.889191664002312,5.0,0.25366340835746526,2.977875858985762,4.0,0.5590613672836631,-0.10291880769387235,338782.77053491503,2.188524545845228,0.33473157212989446,1.7946013556377873,inf,0.12074233555470415,2.772280083800758,1.0,0.4967643512935682,-0.06524005446722159,0.5620044057607898,401112.5077525301
dca_pullback_topup,289,-0.10637095860663415,0.8,0.2,35,3,29,18,-80.0,-95.0,0.6000000000000001,50_75_100,22,2.6,1.4,2.3773478472587914,0.5615628147234404,1.9060122405885591,5.0,0.25386596654336013,3.0986322236186457,4.0,0.558785762761148,-0.10319441221638737,338624.097108645,2.0416094215894542,0.30836954899912783,1.7087031391456478,inf,0.12531945341929696,2.4606678419461128,1.0,0.45563344715415566,-0.10637095860663415,0.5620044057607898,391330.79659609013
dca_pullback_topup,290,-0.1249675838514146,0.75,0.2,35,5,40,19,-85.0,-105.0,0.7000000000000001,25_50_100,22,2.8,1.3,2.2138979225773276,0.494365712455023,1.8822345655999908,5.0,0.23110553155666314,2.7492255005191124,4.0,0.49197412536432883,-0.17000604961320653,326348.70355190756,2.147434909095472,0.2963811231837339,1.7949027369582133,inf,0.10962664434959424,2.703550080750336,1.0,0.4370368219093752,-0.1249675838514146,0.5620044057607898,387485.48297959
dca_pullback_topup,291,-0.06314946641169117,0.8,0.2,36,5,30,21,-75.0,-90.0,0.6000000000000001,50_75_100,22,2.4000000000000004,1.4,2.3454956826745117,0.5685858704237472,1.9094566004874767,5.0,0.25537711850942735,3.012453961530759,4.0,0.5657645140209075,-0.09621566095662787,340007.86122196756,2.1781810794875565,0.33606595581494925,1.795547034407969,inf,0.12243388756453233,2.744876949511351,1.0,0.49885493934909864,-0.06314946641169117,0.5620044057607898,401146.8246193501
dca_pullback_topup,292,-0.06779057845372605,0.8,0.2,34,5,29,20,-75.0,-95.0,0.7000000000000001,50_75_100,23,2.7,1.5,2.3581127624635956,0.5728425781603375,1.9235548193474488,5.0,0.2491620132572765,3.0355228186733783,4.0,0.5699991395781308,-0.09198103539940466,340497.3552382301,2.14103968797516,0.3331029025803225,1.7802538534204886,inf,0.12520781659014057,2.660400218228488,1.0,0.49421382730706376,-0.06779057845372605,0.5620044057607898,399886.3690013101
dca_pullback_topup,293,-0.06656903287319538,0.8,0.2,36,5,29,19,-80.0,-100.0,0.7000000000000001,50_75_100,25,3.0,1.2000000000000002,2.359446995528227,0.5722834140501798,1.9196163444479388,5.0,0.24731175696092844,3.0407538165076797,4.0,0.5694435194568206,-0.09253665552071472,340257.20120312506,2.1793688783030425,0.33388303452119383,1.7937659531362373,inf,0.12139167594742162,2.7504607042892184,1.0,0.4954353728875944,-0.06656903287319538,0.5620044057607898,400779.1941084601
dca_pullback_topup,294,-0.06421639837908533,0.8,0.2,35,5,30,20,-80.0,-95.0,0.5,50_75_100,24,2.8,3.9000000000000004,2.3433579073359416,0.5668892983319563,1.905405505610873,5.0,0.25044131965729144,3.0098983359558398,4.0,0.5640790494333721,-0.09790112554416336,339590.406435855,2.170464019347279,0.3353850189872285,1.792473479787634,inf,0.12297128954510372,2.727344083548991,1.0,0.4977880073817045,-0.06421639837908533,0.5620044057607898,400806.8237471601
dca_pullback_topup,295,-0.061793885183044406,0.8,0.2,36,5,28,18,-80.0,-90.0,0.6000000000000001,50_75_100,23,3.0,1.3,2.332014119896444,0.5640123426971945,1.8928264426247576,5.0,0.2528753874643491,2.9884095774556823,4.0,0.561218714787714,-0.10076146018982135,339199.398596555,2.2028998252206278,0.3369309156543705,1.8054506934807228,inf,0.12023848776152446,2.802188566464874,1.0,0.5002105205777454,-0.061793885183044406,0.5620044057607898,401587.07100868004
dca_pullback_topup,296,-0.06298117661461755,0.8,0.2,35,5,28,19,-85.0,-100.0,0.7000000000000001,50_75_100,22,2.6,1.4,2.365746317354048,0.5736540565723756,1.925085991479805,5.0,0.2424695818283814,3.053425020366584,4.0,0.5708061666872238,-0.09117400829031153,340652.17487921007,2.1891023169598562,0.3361733490765493,1.8025143063753155,inf,0.12138537744705125,2.7694715471242763,1.0,0.49902322914617225,-0.06298117661461755,0.5620044057607898,401181.27919072006
dca_pullback_topup,297,-0.06281959260704784,0.8,0.2,36,5,42,21,-80.0,-90.0,0.6000000000000001,50_75_100,23,2.9000000000000004,1.4,2.3395906826124424,0.5694597462328597,1.9025091422315215,5.0,0.25572099881159815,2.999642732116441,4.0,0.5666328668231939,-0.09534730815434145,339901.76926149253,2.1808269231408643,0.33627645985020593,1.7964922462940667,inf,0.1222401480159735,2.7509493837185444,1.0,0.49918481315374197,-0.06281959260704784,0.5620044057607898,401232.8715773601
