family,number,value,param_hierarchy,param_trend_indicator,param_atr_stop,param_atr_trail,param_st_len,param_st_mult,param_momentum_indicator,param_mom_rsi_len,param_mom_rsi_threshold,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,param_macd_fast,param_macd_slow,param_macd_signal,param_kama_len,param_kama_fast,param_kama_slow,param_aroon_len,param_aroon_threshold,param_volume_indicator,param_mfi_len,param_mfi_threshold,param_cmf_len,param_cmf_threshold,param_obv_ema_len,param_cci_len,param_cci_threshold
hierarchy_combo,243,4.03449843419145,trend_momentum,kama,3.5,2.5,,,cci,,,4.03449843419145,0.6305663101292083,2.07317462874334,10.82719503456869,0.1381387171194275,7.127167922998046,32.0,0.627398261526418,-0.03458191345111733,345597.45103266,,,,10.0,4.0,34.0,,,,,,,,,32.0,25.0
hierarchy_combo,244,4.5324189258404335,trend_momentum,kama,3.6,2.7,,,cci,,,4.5324189258404335,0.6671322236261299,2.2302818397856474,19.338522109072525,0.12891846290953468,8.895906296942615,29.0,0.6637472507423916,0.0017670757648562407,351332.72867798764,,,,10.0,4.0,32.0,,,,,,,,,33.0,30.0
hierarchy_combo,245,4.177705307541158,trend_momentum,kama,3.7,2.7,,,cci,,,4.177705307541158,0.6331752242430033,2.170977275345348,16.13867498511315,0.12841640029741708,7.533886730873316,27.0,0.629996923710908,-0.03198325126662738,346368.39150836266,,,,12.0,4.0,32.0,,,,,,,,,33.0,35.0
hierarchy_combo,246,4.03449843419145,trend_momentum,kama,3.4000000000000004,2.8000000000000003,,,cci,,,4.03449843419145,0.6305663101292083,2.07317462874334,10.82719503456869,0.1381387171194275,7.127167922998046,32.0,0.627398261526418,-0.03458191345111733,345597.45103266,,,,11.0,4.0,31.0,,,,,,,,,32.0,25.0
hierarchy_combo,247,4.5324189258404335,trend_momentum,kama,3.3000000000000003,2.7,,,cci,,,4.5324189258404335,0.6671322236261299,2.2302818397856474,19.338522109072525,0.12891846290953468,8.895906296942615,29.0,0.6637472507423916,0.0017670757648562407,351332.72867798764,,,,10.0,4.0,30.0,,,,,,,,,33.0,30.0
hierarchy_combo,248,4.543298980473768,trend_momentum,kama,3.3000000000000003,2.8000000000000003,,,cci,,,4.543298980473768,0.6689603513825657,2.3282955848896667,19.956906005773398,0.12841640029741708,8.602935656284604,26.0,0.6655690648123289,0.0035888898347935516,351595.16152697767,,,,10.0,4.0,30.0,,,,,,,,,35.0,40.0
hierarchy_combo,249,4.083932660534534,trend_momentum,kama,3.3000000000000003,2.9000000000000004,,,cci,,,4.083932660534534,0.642514536520471,2.2272561361200185,19.407899675272375,0.12841640029741708,7.1840282174306545,28.0,0.6392806333792861,-0.022699541598249273,346854.2650984477,,,,10.0,4.0,30.0,,,,,,,,,34.0,40.0
hierarchy_combo,250,3.9213680813672713,trend_momentum,kama,3.3000000000000003,2.8000000000000003,,,cci,,,3.9213680813672713,0.6399375885462559,2.2055859664936586,7.948997066464148,0.12806247761609513,7.186592504520927,26.0,0.6367141701592403,-0.02526600481829505,346446.82642962516,,,,10.0,4.0,30.0,,,,,,,,,37.0,35.0
hierarchy_combo,251,2.1650605910176353,trend_momentum,kama,4.6,2.7,,,macd,,,2.1650605910176353,0.37336710652500127,1.5515464902806915,3.5964749906071725,0.2077793843022575,3.458763424026559,45.0,0.37159563284997166,-0.2903845421275637,298200.67785812035,13.0,40.0,7.0,10.0,4.0,29.0,,,,,,,,,,
hierarchy_combo,252,4.1739380426331385,trend_momentum,kama,3.4000000000000004,2.8000000000000003,,,cci,,,4.1739380426331385,0.6544462580540225,2.1439675216424376,15.610721815573566,0.12830223335249336,7.566911970916056,29.0,0.651138511123892,-0.01084166385364338,349284.59723373014,,,,11.0,4.0,30.0,,,,,,,,,35.0,35.0
hierarchy_combo,253,3.7650809838439505,trend_momentum,kama,3.3000000000000003,3.8000000000000003,,,cci,,,3.7650809838439505,0.6295046281558714,2.1309764682811774,14.787719200814706,0.16532205849433357,6.432743272824084,30.0,0.6263429633872013,-0.03563721159033412,344909.54770078516,,,,10.0,4.0,29.0,,,,,,,,,36.0,40.0
hierarchy_combo,254,3.6818960114026695,trend_momentum,kama,3.4000000000000004,2.9000000000000004,,,cci,,,3.6818960114026695,0.6116600380045569,2.073190431904102,6.6797385590319855,0.1318688235775507,6.57417742843266,30.0,0.6086004137135304,-0.053379761264005066,341463.4815739327,,,,12.0,4.0,31.0,,,,,,,,,32.0,20.0
hierarchy_combo,255,1.3688641890857018,trend_momentum,aroon,4.1,2.7,,,cci,,,1.3688641890857018,0.20448077884530347,0.9592606420651988,6.232998658212179,0.17896467031731966,2.1204364200619676,31.0,0.2035572950878639,-0.45842287988967145,269689.12077545014,,,,,,,29.0,84.0,,,,,,,35.0,25.0
hierarchy_combo,256,4.217492336217188,trend_momentum,kama,3.6,2.8000000000000003,,,cci,,,4.217492336217188,0.6556931757305421,2.162753742921985,16.286649022853382,0.12841640029741708,7.7872956571276735,29.0,0.6523791380026719,-0.009601036974863475,349613.5402528652,,,,10.0,4.0,33.0,,,,,,,,,34.0,35.0
hierarchy_combo,257,3.71493399313068,trend_momentum,kama,3.3000000000000003,3.1,,,cci,,,3.71493399313068,0.5919375679120793,2.0733134245939215,17.134788503381614,0.166060300041322,6.357117999355531,29.0,0.5890028361471702,-0.07297733883036517,339040.2820774851,,,,11.0,4.0,29.0,,,,,,,,,31.0,30.0
hierarchy_combo,258,3.2909354678138962,trend_momentum,kama,3.4000000000000004,2.5,,,cci,,,3.2909354678138962,0.5685994806529668,1.9241984207116238,5.40180402503878,0.14034167193360392,5.777295269055528,29.0,0.5657942345364739,-0.09618594044106138,336119.0117384327,,,,12.0,5.0,32.0,,,,,,,,,33.0,25.0
hierarchy_combo,259,4.2003217890958,trend_momentum,kama,3.7,3.0,,,cci,,,4.2003217890958,0.6380122759240247,2.182132311402804,18.281957234438615,0.12903253351604782,7.56527326550175,28.0,0.634805754259421,-0.027174420718114434,347297.5834228701,,,,11.0,4.0,30.0,,,,,,,,,32.0,30.0
hierarchy_combo,260,3.5788876039188082,trend_momentum,kama,3.8000000000000003,2.8000000000000003,,,cci,,,3.5788876039188082,0.5644491273058159,1.964836351299336,8.543793738454575,0.14160033500069902,6.078259272593032,33.0,0.5616663422328506,-0.10031383274468475,337074.0835433651,,,,15.0,4.0,32.0,,,,,,,,,31.0,25.0
hierarchy_combo,261,4.217492336217188,trend_momentum,kama,3.5,2.6,,,cci,,,4.217492336217188,0.6556931757305421,2.162753742921985,16.286649022853382,0.12841640029741708,7.7872956571276735,29.0,0.6523791380026719,-0.009601036974863475,349613.5402528652,,,,10.0,4.0,33.0,,,,,,,,,34.0,35.0
hierarchy_combo,262,3.7027522782057583,trend_volume,kama,3.2,2.7,,,,,,3.7027522782057583,0.7212166175604071,2.0248736075701124,8.82215887034249,0.2209860238132456,7.627233538259606,49.0,0.7173597129899216,0.055379538012386265,361108.9344961679,,,,14.0,4.0,31.0,,,mfi,11.0,47.0,,,,,
hierarchy_combo,263,3.095970932973681,trend_momentum,kama,3.6,2.4000000000000004,,,cci,,,3.095970932973681,0.487817701968874,1.8043352096601915,6.847460086265091,0.1413337196866561,4.988521870924177,50.0,0.48546380258960053,-0.17651637238793483,318985.27308954013,,,,12.0,4.0,28.0,,,,,,,,,24.0,30.0
