hierarchy,trend_indicator,momentum_indicator,volume_indicator,wf_score,wf_twr,wf_excess_vs_dca,holdout_twr,holdout_cagr,holdout_excess_vs_dca,holdout_profit_factor,params
trend_momentum_volume,kama,cci,obv,3.26561943988847,0.571699296937288,-0.09028087804024737,0.27343851408061304,0.18892563354420067,-0.28856589168017677,3.909751109192184,"{""atr_stop"": 1.5, ""atr_trail"": 1.8, ""cci_len"": 17, ""cci_threshold"": 35.0, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 3, ""kama_len"": 29, ""kama_slow"": 39, ""momentum_indicator"": ""cci"", ""obv_ema_len"": 47, ""trend_indicator"": ""kama"", ""volume_indicator"": ""obv""}"
trend_momentum,kama,cci,,4.576520848762601,0.6399742956354926,-0.02200587934204279,0.27333084951916864,0.18885366999425535,-0.28867355624162117,4.951322373251542,"{""atr_stop"": 3.1, ""atr_trail"": 2.7, ""cci_len"": 32, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 27, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.576520848762601,0.6399742956354926,-0.02200587934204279,0.27333084951916864,0.18885366999425535,-0.28867355624162117,4.951322373251542,"{""atr_stop"": 3.2, ""atr_trail"": 2.9000000000000004, ""cci_len"": 32, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 30, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.576520848762601,0.6399742956354926,-0.02200587934204279,0.27333084951916864,0.18885366999425535,-0.28867355624162117,4.951322373251542,"{""atr_stop"": 3.2, ""atr_trail"": 2.6, ""cci_len"": 32, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 23, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.576520848762601,0.6399742956354926,-0.02200587934204279,0.27333084951916864,0.18885366999425535,-0.28867355624162117,4.951322373251542,"{""atr_stop"": 3.2, ""atr_trail"": 2.8000000000000003, ""cci_len"": 32, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 29, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.576520848762601,0.6399742956354926,-0.02200587934204279,0.27333084951916864,0.18885366999425535,-0.28867355624162117,4.951322373251542,"{""atr_stop"": 4.1, ""atr_trail"": 2.5, ""cci_len"": 32, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 29, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.576520848762601,0.6399742956354926,-0.02200587934204279,0.27333084951916864,0.18885366999425535,-0.28867355624162117,4.951322373251542,"{""atr_stop"": 3.1, ""atr_trail"": 2.7, ""cci_len"": 32, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 27, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.583357948474212,0.6495254570279514,-0.012454717949583971,0.26718512434768127,0.1847429640306486,-0.29481928141310854,4.805025289481017,"{""atr_stop"": 2.8, ""atr_trail"": 2.6, ""cci_len"": 27, ""cci_threshold"": 15.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 17, ""kama_slow"": 20, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.570815270556413,0.6516432498207958,-0.010336925156739507,0.26718512434768127,0.1847429640306486,-0.29481928141310854,4.805025289481017,"{""atr_stop"": 2.7, ""atr_trail"": 2.7, ""cci_len"": 27, ""cci_threshold"": 15.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 14, ""kama_slow"": 21, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum_volume,kama,cci,mfi,3.9340775514843025,0.6677970322768474,0.005816857299312028,0.2635338514025145,0.18229804667018645,-0.2984705543582753,4.1261545270127025,"{""atr_stop"": 4.9, ""atr_trail"": 3.2, ""cci_len"": 39, ""cci_threshold"": 50.0, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 4, ""kama_len"": 11, ""kama_slow"": 27, ""mfi_len"": 11, ""mfi_threshold"": 47.0, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama"", ""volume_indicator"": ""mfi""}"
trend_only,kama,,,3.175631363706244,0.6325326521785424,-0.029447522798993098,0.2634914204642975,0.18226962283513415,-0.2985129852964923,3.140266673152607,"{""atr_stop"": 2.6, ""atr_trail"": 2.7, ""hierarchy"": ""trend_only"", ""kama_fast"": 4, ""kama_len"": 13, ""kama_slow"": 22, ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.480784783898153,0.6696987836385331,0.007718608660997661,0.26344138782414217,0.18223610638808285,-0.29856301793664763,4.712094500686667,"{""atr_stop"": 2.9000000000000004, ""atr_trail"": 2.6, ""cci_len"": 29, ""cci_threshold"": 20.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 13, ""kama_slow"": 20, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.5324189258404335,0.6637472507423916,0.0017670757648562407,0.2575794306826047,0.17830661509865986,-0.3044249750781851,4.658835804730237,"{""atr_stop"": 3.3000000000000003, ""atr_trail"": 2.7, ""cci_len"": 33, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 30, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.5324189258404335,0.6637472507423916,0.0017670757648562407,0.2575794306826047,0.17830661509865986,-0.3044249750781851,4.658835804730237,"{""atr_stop"": 3.5, ""atr_trail"": 2.7, ""cci_len"": 33, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 30, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.5324189258404335,0.6637472507423916,0.0017670757648562407,0.2575794306826047,0.17830661509865986,-0.3044249750781851,4.658835804730237,"{""atr_stop"": 3.5, ""atr_trail"": 2.6, ""cci_len"": 33, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 29, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.5324189258404335,0.6637472507423916,0.0017670757648562407,0.2575794306826047,0.17830661509865986,-0.3044249750781851,4.658835804730237,"{""atr_stop"": 3.6, ""atr_trail"": 2.7, ""cci_len"": 33, ""cci_threshold"": 30.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 32, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.543298980473768,0.6655690648123289,0.0035888898347935516,0.2537982076558567,0.17576915777882052,-0.3082061981049331,4.266460621218969,"{""atr_stop"": 3.3000000000000003, ""atr_trail"": 2.8000000000000003, ""cci_len"": 35, ""cci_threshold"": 40.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 30, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_only,kama,,,3.5330665954560176,0.5469163716023393,-0.11506380337519606,0.24562097653398784,0.17027423179810963,-0.31638342922680196,2.8106679586355248,"{""atr_stop"": 2.4000000000000004, ""atr_trail"": 2.0, ""hierarchy"": ""trend_only"", ""kama_fast"": 2, ""kama_len"": 29, ""kama_slow"": 22, ""trend_indicator"": ""kama""}"
trend_only,kama,,,3.422121087055576,0.6412031087922483,-0.020777066185287185,0.24278485427564678,0.16836602636318831,-0.319219551485143,2.6467808583789236,"{""atr_stop"": 3.0, ""atr_trail"": 2.8000000000000003, ""hierarchy"": ""trend_only"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 26, ""trend_indicator"": ""kama""}"
trend_only,kama,,,4.015352565452719,0.7069094465646522,0.044929271587116903,0.2421462342765135,0.16793617820906248,-0.3198581714842763,2.742259385650571,"{""atr_stop"": 2.2, ""atr_trail"": 2.4000000000000004, ""hierarchy"": ""trend_only"", ""kama_fast"": 2, ""kama_len"": 26, ""kama_slow"": 20, ""trend_indicator"": ""kama""}"
trend_momentum_volume,kama,cci,obv,3.5302690695531385,0.6269412090694453,-0.03503896590809008,0.24066380471766258,0.16693812893762927,-0.3213406010431272,4.257432519472297,"{""atr_stop"": 1.1, ""atr_trail"": 1.5, ""cci_len"": 28, ""cci_threshold"": 65.0, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 2, ""kama_len"": 31, ""kama_slow"": 35, ""momentum_indicator"": ""cci"", ""obv_ema_len"": 57, ""trend_indicator"": ""kama"", ""volume_indicator"": ""obv""}"
trend_momentum_volume,kama,cci,obv,3.448812290856654,0.6113546024992031,-0.05062557247833227,0.24066380471766258,0.16693812893762927,-0.3213406010431272,4.257432519472297,"{""atr_stop"": 1.1, ""atr_trail"": 1.5, ""cci_len"": 27, ""cci_threshold"": 65.0, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 2, ""kama_len"": 33, ""kama_slow"": 35, ""momentum_indicator"": ""cci"", ""obv_ema_len"": 59, ""trend_indicator"": ""kama"", ""volume_indicator"": ""obv""}"
trend_momentum_volume,kama,cci,obv,3.354871665271763,0.5670856552949028,-0.09489451968263252,0.2325460092610836,0.1614667815848343,-0.3294583964997062,4.167259523927388,"{""atr_stop"": 2.2, ""atr_trail"": 2.1, ""cci_len"": 28, ""cci_threshold"": 65.0, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 3, ""kama_len"": 18, ""kama_slow"": 21, ""momentum_indicator"": ""cci"", ""obv_ema_len"": 33, ""trend_indicator"": ""kama"", ""volume_indicator"": ""obv""}"
trend_only,kama,,,3.3636575374105884,0.6548837435420902,-0.0070964314354451385,0.23102184905341616,0.16043836642852605,-0.33098255670737364,2.568463007836324,"{""atr_stop"": 2.9000000000000004, ""atr_trail"": 3.0, ""hierarchy"": ""trend_only"", ""kama_fast"": 4, ""kama_len"": 11, ""kama_slow"": 27, ""trend_indicator"": ""kama""}"
trend_momentum_volume,kama,cci,mfi,3.4664695611962912,0.46478637811504253,-0.19719379686249283,0.227319438427124,0.15793868585301585,-0.3346849673336658,3.0727085692902443,"{""atr_stop"": 4.9, ""atr_trail"": 2.7, ""cci_len"": 30, ""cci_threshold"": 45.0, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 4, ""kama_len"": 41, ""kama_slow"": 27, ""mfi_len"": 20, ""mfi_threshold"": 57.0, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama"", ""volume_indicator"": ""mfi""}"
trend_only,kama,,,2.8753778033843025,0.6149705192031296,-0.04700965577440569,0.22722521864749745,0.15787504548999243,-0.33477918711329235,2.2925309792750137,"{""atr_stop"": 3.6, ""atr_trail"": 2.6, ""hierarchy"": ""trend_only"", ""kama_fast"": 4, ""kama_len"": 13, ""kama_slow"": 30, ""trend_indicator"": ""kama""}"
trend_only,kama,,,3.2783654682212795,0.6297936544784941,-0.032186520499041193,0.2194610881418304,0.1526260125879817,-0.3425433176189594,2.2618349741003585,"{""atr_stop"": 3.2, ""atr_trail"": 2.5, ""hierarchy"": ""trend_only"", ""kama_fast"": 4, ""kama_len"": 13, ""kama_slow"": 24, ""trend_indicator"": ""kama""}"
