date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2020-04-09,156291.63395044,153955.17378485005,152828.95721200004,132757.68882203,143878.88999516002,168181.15403138002,0.7039215686274509
2020-04-22,153246.21395044,150596.08378485005,149462.00721200003,134691.00882203,140999.04999516002,164433.55403138,0.688235294117647
2020-04-23,153316.16395044,150557.91378485004,148869.04721200003,139584.36882203002,145307.01999516002,163184.35403138003,0.6830065359477123
2020-04-29,163872.42395044002,160916.53378485006,159400.27721200004,147564.35882203002,153042.38999516002,175051.75403138006,0.7326797385620916
2020-05-07,169927.44273594,167493.73629781004,166821.86406470006,146384.14923617002,153464.04602855002,183115.28543093,0.7241830065359477
2020-05-13,173230.37273594,171021.93629781005,170998.50406470004,144059.65923617,151537.28602855,188403.60543093,0.7450980392156863
2020-06-04,182674.95077114,180255.7265558701,179083.60390660007,161613.57037459,169829.71469999,195144.17465461005,0.7333333333333334
2020-06-07,187153.53077114,184693.51655587007,182954.28390660006,168000.94037459002,178245.82469999001,198796.49465461003,0.7470588235294117
2020-06-09,194320.29077114002,191728.85655587006,190845.87390660006,167073.36037459003,177786.91469999,208362.09465461003,0.7830065359477124
2020-06-17,190872.69077114,188403.79655587007,187356.60390660004,167265.63037459002,176112.50469999004,204361.93465461003,0.7679738562091503
2020-06-18,190371.38077114001,187873.80655587008,186854.59390660006,166335.23037459,175416.04469999002,203840.17465461005,0.7660130718954249
2020-06-21,189671.22077114,187106.22655587003,186073.86390660005,166941.11037459,174826.41469999004,202970.57465461,0.7627450980392156
2020-06-22,188898.18077114003,186319.39655587007,185365.47390660006,166675.43037459,173506.08469999002,202274.89465461005,0.7601307189542483
2020-06-23,187796.24077114003,185230.8865558701,184185.88390660007,167054.73037459003,173254.68469999003,200883.53465461003,0.7549019607843137
2020-06-29,188767.69077114,186125.7265558701,185432.18390660005,169352.64037459003,171280.56469999,202622.73465461005,0.761437908496732
