family,number,value,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_cci_threshold,param_allocation_ladder,param_atr_len,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
kama_cci_atr_allocation,252,-0.0697905464065387,32,5,56,29,0.0,100_60_20,11,2.5,1.8,2.5591931004124038,0.6707389953240996,2.0263578050406403,0.7705846253659882,0.24311609240295295,5.012427584668931,6.0,0.6673092041677036,0.005329029190168089,353928.09277451015,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,253,-0.07470751024601685,32,5,55,29,5.0,100_60_20,11,2.5,1.9000000000000001,2.5670506941759696,0.6789303311717194,2.044460492023584,0.687163376507736,0.2406505324617324,5.050434277964099,5.0,0.6754535397404184,0.013473364762883022,355580.0009807401,2.4685616824501504,0.32868202655213596,1.791991876836844,22.23499122785381,0.09448298294404156,3.478743116596996,7.0,0.48729689551477295,-0.07470751024601685,0.5620044057607898,401102.95485374023
kama_cci_atr_allocation,254,-0.0697905464065387,31,5,56,29,0.0,100_60_20,12,2.5,1.8,2.5344840738078553,0.6609834620379043,1.9992053765084725,0.7705846253659882,0.24311609240295295,4.968138188179813,6.0,0.6576162334493347,-0.004363941528200688,352438.9116825701,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,255,-0.15437374061873244,30,3,57,28,0.0,100_60_20,12,2.6,1.8,2.6530256438398556,0.6158092366961794,1.9666240136265696,0.6385238800154966,0.2628612715891908,5.3600469314588475,6.0,0.6127085736852466,-0.0492716012922888,345679.13204059267,2.3542323288748896,0.27733385800365085,1.6000877811162737,10.188884138815775,0.08377465692850394,3.31047441042148,8.0,0.40763066514205737,-0.15437374061873244,0.5620044057607898,389992.52055362036
kama_cci_atr_allocation,256,-0.0697905464065387,31,5,56,29,0.0,100_60_20,12,2.5,1.8,2.5344840738078553,0.6609834620379043,1.9992053765084725,0.7705846253659882,0.24311609240295295,4.968138188179813,6.0,0.6576162334493347,-0.004363941528200688,352438.9116825701,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,257,-0.07470751024601685,31,5,55,29,5.0,100_60_20,12,2.5,1.8,2.5041763471527747,0.6564543145019501,1.9885129828094676,0.7842705747138115,0.2406505324617324,4.894636689621318,6.0,0.6531129227311951,-0.008867252246340274,351709.3456656827,2.4685616824501504,0.32868202655213596,1.791991876836844,22.23499122785381,0.09448298294404156,3.478743116596996,7.0,0.48729689551477295,-0.07470751024601685,0.5620044057607898,401102.95485374023
kama_cci_atr_allocation,258,-0.12878315694105225,31,5,33,29,0.0,100_60_20,12,2.5,1.8,2.2100438195192003,0.5800358329113419,1.8669196239180683,0.6670106596867085,0.2670747334422572,4.306076730718617,6.0,0.5771443560652203,-0.08483581891231506,339442.4588962151,2.229435165054313,0.2939159558274227,1.6347779495325216,16.39984006962811,0.09893548522261542,2.9707839928826383,7.0,0.43322124881973756,-0.12878315694105225,0.5620044057607898,390366.5278326603
kama_cci_atr_allocation,259,-0.10028346999690774,32,5,56,27,0.0,100_60_20,11,2.4000000000000004,1.7000000000000002,2.720175250123486,0.6644132191549028,2.0112294675842746,3.5481932245703627,0.2431183720060751,5.003752988039945,10.0,0.6610196340574604,-0.0009605409200749149,352452.2264413977,2.38260830131033,0.3122844144269987,1.7209075884427865,15.21085417409991,0.09448535827770499,3.3051090678955086,8.0,0.46172093576388207,-0.10028346999690774,0.5620044057607898,397430.03639003006
kama_cci_atr_allocation,260,-0.11326532610010509,30,5,41,28,0.0,100_60_20,13,2.6,1.8,2.257536225843203,0.5912575799687159,1.8916507082758096,0.697502424013475,0.25872999371190597,4.395698501593667,6.0,0.588303568663537,-0.07367660631399836,341187.1511463601,2.337947190435465,0.30393015811672774,1.6786049486482075,13.694626678469236,0.0944838357853992,3.2167423728122473,7.0,0.4487390796606847,-0.11326532610010509,0.5620044057607898,395693.4810182502
kama_cci_atr_allocation,261,-0.13456310407929695,29,5,56,29,80.0,100_60_20,12,2.5,2.0,2.5982545390051186,0.5860713375072006,2.03332326506396,0.713634136236422,0.22605745097359842,5.1921997734695635,4.0,0.5831476941854936,-0.07883248079204175,338690.5419765876,2.3699940699172184,0.2901780899261386,1.7292623945242078,13.71246353913544,0.08819832481321033,3.290063507903222,6.0,0.42744130168149286,-0.13456310407929695,0.5620044057607898,389939.60002974013
kama_cci_atr_allocation,262,-0.09061891867191263,32,5,55,28,5.0,100_60_20,10,2.5,1.7000000000000002,2.7326645115044466,0.6669745373322153,2.017401518787471,3.570822075272485,0.2406505748612373,5.026621663388141,10.0,0.6635656876685655,0.0015855126910301331,352892.4456027951,2.416450697003602,0.31849019135470513,1.757464094765312,19.88737219060203,0.09449381028197001,3.3704873409626384,8.0,0.4713854870888772,-0.09061891867191263,0.5620044057607898,398352.30474014033
kama_cci_atr_allocation,263,-0.0697905464065387,32,5,58,29,0.0,100_60_20,11,2.4000000000000004,1.9000000000000001,2.582587940402683,0.678735156937194,2.0522057711547106,0.6755610044661267,0.24311609240295295,5.09086936883569,5.0,0.6752616263559627,0.01328145137842729,355493.6030493051,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,264,-0.0697905464065387,32,5,58,29,0.0,100_60_20,11,2.4000000000000004,1.9000000000000001,2.582587940402683,0.678735156937194,2.0522057711547106,0.6755610044661267,0.24311609240295295,5.09086936883569,5.0,0.6752616263559627,0.01328145137842729,355493.6030493051,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,265,-0.22968380298845492,32,2,58,28,5.0,100_60_20,11,2.4000000000000004,1.8,3.1038197551985407,0.5878736687925809,1.9074612510087063,5.949177592159572,0.23794684789963327,6.060317820872203,8.0,0.5849459073472565,-0.07703426763027893,340140.7931118877,1.988783654066442,0.22802874457465183,1.3898503245431775,7.78313344876584,0.09051734414459767,2.519171841922201,8.0,0.3323206027723349,-0.22968380298845492,0.5620044057607898,374454.9883971803
kama_cci_atr_allocation,266,-0.0697905464065387,31,5,58,29,0.0,100_60_20,11,2.4000000000000004,1.9000000000000001,2.592762336033886,0.6832163207864631,2.053153670474937,0.6755610044661267,0.24311609240295295,5.112596019397815,5.0,0.679714803740612,0.017734628763076632,356223.03632328013,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,267,-0.09664992498471459,31,5,58,29,0.0,100_60_20,10,2.2,1.7000000000000002,2.536776019102575,0.6628837805732666,2.0079720687437415,0.6353614614176686,0.2474271542654669,5.019868617942641,8.0,0.659498037844074,-0.002482137133461404,352323.1756547527,2.3949785130646557,0.314618940418643,1.73154352337901,14.931131015787141,0.09448100006392102,3.3299704724313663,9.0,0.4653544807760752,-0.09664992498471459,0.5620044057607898,399555.51021283027
kama_cci_atr_allocation,268,-0.07470751024601685,30,5,58,29,5.0,100_60_20,11,2.4000000000000004,1.8,2.5229584995599454,0.6597634043042835,1.9977657524151429,0.7842705747138115,0.2406505324617324,4.935644817840335,6.0,0.6564045999136452,-0.00557557506389017,352197.09888022766,2.4685616824501504,0.32868202655213596,1.791991876836844,22.23499122785381,0.09448298294404156,3.478743116596996,7.0,0.48729689551477295,-0.07470751024601685,0.5620044057607898,401102.95485374023
kama_cci_atr_allocation,269,-0.22152470478417685,31,5,38,28,0.0,100_25_0,11,2.3,1.9000000000000001,2.7167113398506215,0.5788304089008243,1.8563163447538449,19.28280842956884,0.26663482466878674,5.404731905667222,20.0,0.5759536902470522,-0.08602648473048313,337963.4852834476,2.1236762828390088,0.2334080086431436,1.4082856938065405,5.8987245517400915,0.0820483793416692,2.844760743794542,10.0,0.34047970097661295,-0.22152470478417685,0.5620044057607898,375599.7587740404
kama_cci_atr_allocation,270,-0.09749678868620637,32,5,58,27,5.0,100_60_20,10,2.4000000000000004,1.9000000000000001,2.5818375876513913,0.674248529007038,2.0449197145411553,0.7907590956648594,0.24064987331229293,5.051885197050329,6.0,0.6707999899670315,0.008819814989496133,354664.29536906263,2.392319990684379,0.31407498382759513,1.7306776287902241,16.984206951613487,0.09448329063387084,3.3241325711723673,7.0,0.46450761707458343,-0.09749678868620637,0.5620044057607898,397671.08458168025
kama_cci_atr_allocation,271,-0.21412586998020577,28,5,59,29,55.0,100_60_20,9,2.3,1.8,2.3525825615530946,0.5960941830884051,1.9430493168119152,0.6409020803655081,0.2651658102310911,4.631647787034917,7.0,0.5930991804258685,-0.0688809945516668,340552.49444894015,1.8205280944996902,0.23827799675632488,1.4029665287321236,6.194375199141058,0.11430392754952934,2.0846002570915685,7.0,0.34787853578058403,-0.21412586998020577,0.5620044057607898,376514.57348150027
kama_cci_atr_allocation,272,-0.13097485352330396,30,5,57,14,0.0,100_60_20,12,2.4000000000000004,1.9000000000000001,2.5638537104417036,0.6669493085031334,2.03378691199976,0.7230172454009444,0.2340869575318102,5.0419696870823945,5.0,0.6635336779576686,0.0015535029801332367,352341.62599172525,2.2772494819275337,0.29249910044102667,1.6640405778022112,10.215336940308672,0.09494866217727838,3.0806026513033165,8.0,0.43102955223748585,-0.13097485352330396,0.5620044057607898,392116.1420679702
kama_cci_atr_allocation,273,-0.12246209686811205,31,5,59,28,0.0,100_60_20,11,2.2,1.7000000000000002,2.5244015010688257,0.6610889490627654,2.0019364329035816,0.6353614614176686,0.2474271542654669,4.992538832256094,8.0,0.6577151170340105,-0.00426505794352483,352033.1216838652,2.3074093052274356,0.29799885803174164,1.6566084324480714,12.558456332677153,0.09448549420163532,3.1539111961017183,9.0,0.43954230889267776,-0.12246209686811205,0.5620044057607898,394586.3214995102
kama_cci_atr_allocation,274,-0.09334425171743121,29,5,57,29,0.0,100_50_0,11,2.4000000000000004,2.0,2.955377282050035,0.674632237322474,1.9843162758144266,10.518004308420618,0.23673152693365473,5.473664284991721,23.0,0.6711851961489828,0.009205021171447392,354339.7874712152,2.490182270655076,0.31674138294474896,1.7645225465188732,19.773451287239705,0.08912939933234476,3.5537250931500957,6.0,0.4686601540433586,-0.09334425171743121,0.5620044057607898,399232.5986742702
kama_cci_atr_allocation,275,-0.07335243123900859,32,5,59,30,5.0,100_60_20,12,2.4000000000000004,1.8,2.512450390195956,0.6524125965628353,2.0001667470827043,0.7127034332894786,0.2790473269927427,4.940816933329449,6.0,0.6490858799353532,-0.012894295042182091,350719.0812971751,2.47260149248812,0.32954856870965776,1.7928410147956606,21.48480984557923,0.09448738105715881,3.48775217412685,7.0,0.4886519745217812,-0.07335243123900859,0.5620044057607898,402059.32675550017
kama_cci_atr_allocation,276,-0.0697905464065387,31,5,58,29,0.0,100_60_20,11,2.5,1.9000000000000001,2.617146666455188,0.6862892029171865,2.0600567121052977,0.6755610044661267,0.24311609240295295,5.1686679773238495,5.0,0.6827699495425071,0.02078977456497172,356799.4120944101,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,277,-0.11940880913295615,30,5,57,26,5.0,100_60_20,8,2.3,2.0,2.619509791548984,0.6686329047427597,2.025855218173765,1.8513077878970223,0.20307668858266248,4.985203448141501,6.0,0.6652156611552029,0.0032354861776675015,354467.7061866602,2.317823178239344,0.2999692142188266,1.6660542835421164,13.533331832403253,0.09448875446023364,3.1746551844438917,8.0,0.44259559662783365,-0.11940880913295615,0.5620044057607898,395054.0920442003
kama_cci_atr_allocation,278,-0.11326532610010509,32,5,45,28,0.0,100_60_20,10,2.5,1.9000000000000001,2.447780901243008,0.6415114633150696,1.954207255366472,0.697502424013475,0.25872999371190597,4.810236981428188,6.0,0.6382538159948046,-0.02372635898273079,348976.7379208626,2.337947190435465,0.30393015811672774,1.6786049486482075,13.694626678469236,0.0944838357853992,3.2167423728122473,7.0,0.4487390796606847,-0.11326532610010509,0.5620044057607898,395693.4810182502
kama_cci_atr_allocation,279,-0.09963554472184843,32,5,56,30,0.0,100_60_20,11,2.2,1.6,2.8873827291915473,0.6604383322832101,1.9845408205085215,4.85739222515571,0.24741736416394733,4.968905185311833,12.0,0.6570661615734519,-0.004914013404083539,352008.6910827476,2.3846909283061377,0.31270082232903196,1.7217302864704729,14.523958875099185,0.09448191090242897,3.309636938354863,9.0,0.46236886103894137,-0.09963554472184843,0.5620044057607898,399215.5718382102
kama_cci_atr_allocation,280,-0.07214092713145592,31,5,57,29,5.0,100_60_20,12,2.6,2.0,2.629190139950837,0.6884613749543915,2.0725168887663115,0.7063539931650452,0.2406505324617324,5.180930702498998,3.0,0.6849296916840948,0.022949516706559314,357230.54836453515,2.477153802137743,0.3303231082746436,1.7995179411025188,22.350746061918738,0.0944876648360754,3.4959389550764537,6.0,0.4898634786293339,-0.07214092713145592,0.5620044057607898,401723.29308281024
kama_cci_atr_allocation,281,-0.0728281586802193,33,5,58,30,0.0,100_60_20,12,2.4000000000000004,1.8,2.6175280166645525,0.6396383879463103,1.9542937312487092,3.4415628693967344,0.2813892702976064,4.804903514323308,9.0,0.6363935919453187,-0.025586583032216614,348505.0093321901,2.474133501391272,0.3298837689412095,1.792301490945495,20.384533999349483,0.09448234452433679,3.4914858495730696,7.0,0.4891762470805705,-0.0728281586802193,0.5620044057607898,402795.34390976024
kama_cci_atr_allocation,282,-0.0922541428568624,29,5,57,29,0.0,100_60_20,11,2.3,1.9000000000000001,2.424827579045671,0.6470325631039839,1.9699656072973843,0.5231749375192583,0.2813905850536106,4.808183608943383,6.0,0.6437455862277806,-0.018234588749754754,350285.1375000877,2.408882425741747,0.3174410012157598,1.7384141080855051,16.02589504357424,0.09448650490034805,3.359643808928639,8.0,0.4697502629039274,-0.0922541428568624,0.5620044057607898,400349.2250440104
kama_cci_atr_allocation,283,-0.0888693010105519,31,5,56,28,5.0,100_60_20,10,2.5,2.0,2.6067961259085246,0.6806434045242751,2.051904243303513,0.7071908395782373,0.24065711093340403,5.138212346258477,4.0,0.6771626156577023,0.015182440680166942,355870.8996408926,2.4216927540434035,0.31961241171260046,1.7571351751951316,23.418477345553487,0.09448392580961229,3.382717313806671,6.0,0.4731351047502379,-0.0888693010105519,0.5620044057607898,398827.4056705702
kama_cci_atr_allocation,284,-0.09585886452824921,32,5,56,27,0.0,100_60_20,11,2.6,1.8,2.7534593304897483,0.6710356002866222,2.0312888132585094,2.0142525670707307,0.2431183720060751,5.029646407973045,7.0,0.6676045769157288,0.0056244019381934685,353724.4773016626,2.3967624130408787,0.31512697285909064,1.727952609176475,16.377461763007496,0.09448163811910637,3.3353250338635343,7.0,0.4661455412325406,-0.09585886452824921,0.5620044057607898,398228.5797006801
kama_cci_atr_allocation,285,-0.0697905464065387,30,5,60,29,0.0,100_60_20,12,2.4000000000000004,1.9000000000000001,2.4013341156397536,0.6468599766065395,1.9697363448544063,0.5375069973979549,0.2813905850536106,4.744290190574459,6.0,0.6435756024856143,-0.018404572491921067,350563.7984276726,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,286,-0.07729408256986647,33,5,57,30,0.0,100_60_20,12,2.6,1.7000000000000002,2.955091345106281,0.6695164681421779,2.021450203888474,9.721950173528493,0.24311898350010885,5.112178051714851,10.0,0.6660951153069818,0.0041149403294463704,353575.9188031902,2.459941506246288,0.32702734949968537,1.7855747548715792,18.651969370991132,0.09448727088070863,3.461073078431501,8.0,0.48471032319092333,-0.07729408256986647,0.5620044057607898,401991.3097977703
kama_cci_atr_allocation,287,-0.0888693010105519,31,5,58,28,5.0,100_60_20,10,2.5,2.0,2.6631387876129473,0.6952132557412998,2.088541283649496,0.7071908395782373,0.24065711093340403,5.254425401494135,4.0,0.6916417488062709,0.029661573828735577,358119.47081594006,2.4216927540434035,0.31961241171260046,1.7571351751951316,23.418477345553487,0.09448392580961229,3.382717313806671,6.0,0.4731351047502379,-0.0888693010105519,0.5620044057607898,398827.4056705702
kama_cci_atr_allocation,288,-0.0971005173844044,32,5,56,29,5.0,100_60_20,11,2.3,1.8,2.4719458238574616,0.6479742424444028,1.9754639458776617,0.7053673764449454,0.2790473269927427,4.854892674779447,6.0,0.6446722460616456,-0.01730792891588967,350024.2143475027,2.3930881034418827,0.3143295275091631,1.7281267226509573,16.521063925048125,0.09448452687120257,3.326783103202117,8.0,0.4649038883763854,-0.0971005173844044,0.5620044057607898,398318.7734223701
kama_cci_atr_allocation,289,-0.09185986968906845,33,5,55,28,0.0,100_60_20,16,2.4000000000000004,1.9000000000000001,2.452420775248901,0.6550413567542748,1.995365634148009,0.5375069973979549,0.2813905850536106,4.85627324026802,6.0,0.6517033055669671,-0.010276869410568268,351584.5731138601,2.410320868043719,0.3176940045130412,1.7400937694638579,17.021935995633193,0.09448472057319224,3.3623849717260974,6.0,0.47014453607172135,-0.09185986968906845,0.5620044057607898,399135.4698427602
kama_cci_atr_allocation,290,-0.18687609196105637,32,5,22,30,0.0,100_60_20,13,2.5,2.0,2.4984865524112663,0.5815531898688664,1.8840432089334387,0.5400624307993561,0.26248230049472854,5.0672311102410195,5.0,0.5786564187891945,-0.08332375618834081,340175.0467016401,2.0380367454465387,0.2561490432779334,1.487088812137082,9.355142106947103,0.09924110673220998,2.581078060416238,7.0,0.37512831379973344,-0.18687609196105637,0.5620044057607898,382411.83359097
kama_cci_atr_allocation,291,-0.1824552589492301,31,5,58,29,5.0,100_25_0,10,2.2,1.9000000000000001,3.016565680783579,0.6655709603643879,1.9801738038542847,2.4124818652416984,0.23349697036137018,6.434155994833354,22.0,0.6621674139087131,0.0001872389311777245,351228.7980340802,2.3685022949924086,0.25903880370885135,1.543498359203406,10.982625048079623,0.07655855597605354,3.3835382656626267,9.0,0.3795491468115597,-0.1824552589492301,0.5620044057607898,382001.9833160002
kama_cci_atr_allocation,292,-0.10028346999690774,30,5,59,27,0.0,100_60_20,12,2.4000000000000004,1.7000000000000002,2.5098739033062065,0.6173912737761019,1.8956956347410578,3.3073467245986836,0.2813886540223135,4.603245814848859,11.0,0.6142781777339199,-0.0477019972436154,345040.76608888264,2.38260830131033,0.3122844144269987,1.7209075884427865,15.21085417409991,0.09448535827770499,3.3051090678955086,8.0,0.46172093576388207,-0.10028346999690774,0.5620044057607898,397430.03639003006
kama_cci_atr_allocation,293,-0.0728281586802193,33,5,57,30,0.0,100_60_20,9,2.6,1.8,2.7072538840960445,0.6553820590756793,1.996263021033097,1.9012520411712588,0.24311898350010885,4.981358369034994,8.0,0.6520488283401096,-0.009931346637425897,351136.83154709515,2.474133501391272,0.3298837689412095,1.792301490945495,20.384533999349483,0.09448234452433679,3.4914858495730696,7.0,0.4891762470805705,-0.0728281586802193,0.5620044057607898,402795.34390976024
kama_cci_atr_allocation,294,-0.20013940169561817,33,5,56,28,40.0,100_60_20,11,2.3,2.0,2.5689215187429633,0.63657483217845,2.034971992311745,0.7344409534388272,0.2651546625204495,5.072644227965299,5.0,0.6333493675632151,-0.02863080741432028,348204.2112046627,1.190454823886735,0.24746334376265255,1.4366302044516785,0.368450513004276,0.11119274564807813,2.2255349692134323,7.0,0.36186500406517164,-0.20013940169561817,0.5620044057607898,379555.3509380402
kama_cci_atr_allocation,295,-0.07470751024601685,32,5,55,29,5.0,100_60_20,12,2.5,1.9000000000000001,2.5746179450782796,0.6809660153030483,2.0490971679521612,0.7063539931650452,0.2406505324617324,5.05889336637959,5.0,0.6774773879600635,0.015497212982528208,355982.7879544501,2.4685616824501504,0.32868202655213596,1.791991876836844,22.23499122785381,0.09448298294404156,3.478743116596996,7.0,0.48729689551477295,-0.07470751024601685,0.5620044057607898,401102.95485374023
kama_cci_atr_allocation,296,-0.09276711889213818,30,5,56,30,0.0,100_50_0,13,2.6,2.0,2.9242131370483864,0.6628326840565038,1.9575937935276924,10.526411630577192,0.23671123008636896,5.411453015996009,23.0,0.6594606688425373,-0.002519506134998184,352395.6197414751,2.4920948498408637,0.31711179796391575,1.7655550883930193,17.731285788467847,0.08913168331565569,3.5577898471958527,6.0,0.4692372868686516,-0.09276711889213818,0.5620044057607898,399597.31463302014
kama_cci_atr_allocation,297,-0.0697905464065387,31,5,57,29,0.0,100_60_20,11,2.4000000000000004,1.9000000000000001,2.592762336033886,0.6832163207864631,2.053153670474937,0.6755610044661267,0.24311609240295295,5.112596019397815,5.0,0.679714803740612,0.017734628763076632,356223.03632328013,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,298,-0.11689771761678602,32,5,56,28,0.0,100_60_20,12,2.5,3.0,2.6315099470528733,0.6775611640716652,2.0357027549480735,1.1921373175039596,0.24783986752921028,5.026526210798124,5.0,0.6740923654923827,0.01211219051484741,355372.56113349006,1.567002153919565,0.3015887910989954,1.657822856073139,0.9441644649077404,0.10693916812979198,2.8201901732857815,3.0,0.4451066881440038,-0.11689771761678602,0.5620044057607898,393295.97425688
kama_cci_atr_allocation,299,-0.12115518745366471,31,5,57,29,10.0,100_60_20,16,3.9000000000000004,1.8,2.839477956166343,0.6838727539072147,2.0658341270494294,2.1238357963691197,0.25435531204939044,5.181036043838821,4.0,0.6803651683434271,0.018384993365891722,356195.7782164151,2.3130740198066766,0.29884238166135013,1.6682954277406734,13.331407091925005,0.09448241350306308,3.1629418701466787,8.0,0.4408492183071251,-0.12115518745366471,0.5620044057607898,393781.7738582203
kama_cci_atr_allocation,300,-0.09571727053835666,27,5,58,30,5.0,100_60_20,11,2.3,1.9000000000000001,2.3645437225172654,0.6313524837804756,1.9347862563275353,0.6141020050533184,0.2790473269927427,4.64830472995674,5.0,0.6281611206909976,-0.03381905428653775,348102.9525899451,2.3973927082878492,0.3152178987030083,1.7292516882919189,16.150854206895776,0.09448035365963214,3.3363327558932383,8.0,0.46628713522243315,-0.09571727053835666,0.5620044057607898,399285.0623088803
kama_cci_atr_allocation,301,-0.10499726437127199,29,5,55,29,25.0,100_60_20,12,2.5,2.0,2.399736769192055,0.6333974289256451,1.9977536007541958,0.7121521137047485,0.24064987331229293,4.674376145104542,4.0,0.6301898569402082,-0.03179031803732707,349229.60228222265,2.368707788673014,0.3092533778157942,1.7205867275749887,17.0391243812086,0.09448124651948753,3.2731720760268352,6.0,0.4570071413895178,-0.10499726437127199,0.5620044057607898,396144.9771662003
kama_cci_atr_allocation,302,-0.2123124129482432,32,4,59,29,70.0,100_60_20,13,2.3,1.8,2.292795438293548,0.5343096971438985,1.8829903039016305,0.469621391559601,0.27647960696068774,4.6151853721777085,6.0,0.5316561317225381,-0.1303240432549972,331018.5548327002,1.925734137868858,0.2394704725922545,1.4599836415289829,8.97096300869326,0.10298988680193222,2.32518434603971,8.0,0.3496919928125466,-0.2123124129482432,0.5620044057607898,374168.04885906016
kama_cci_atr_allocation,303,-0.07729408256986647,33,5,55,30,0.0,100_60_20,11,2.6,1.6,2.8891304846625503,0.6610266570886273,1.9989912475043452,9.721950173528493,0.24311898350010885,4.9620532034508384,11.0,0.657653960609021,-0.004326214368514381,352191.3229970202,2.459941506246288,0.32702734949968537,1.7855747548715792,18.651969370991132,0.09448727088070863,3.461073078431501,8.0,0.48471032319092333,-0.07729408256986647,0.5620044057607898,401991.3097977703
kama_cci_atr_allocation,304,-0.1005033999060363,32,5,56,28,0.0,100_60_20,12,2.4000000000000004,1.7000000000000002,2.4340500409718793,0.6438643384447618,1.9620214284061026,0.5242663712683769,0.2813905850536106,4.836183828582363,9.0,0.6405848939656305,-0.021395281011904965,349200.9702547001,2.381869423497794,0.31214305819567856,1.7205429414917983,15.636807788540606,0.09448789597525353,3.303524276563732,8.0,0.4615010058547535,-0.1005033999060363,0.5620044057607898,397310.42477942014
kama_cci_atr_allocation,305,-0.1745631087161046,30,3,58,30,5.0,100_60_20,10,2.5,3.9000000000000004,2.6600947112859914,0.6471325066167486,2.0439864245408863,0.0,0.22855341051646527,5.573598294857366,2.0,0.6438554424749565,-0.01812473250257879,351374.94582703756,1.3593953735367046,0.2641911253100553,1.522964140130188,0.0,0.09645806491303466,2.7389220958169394,3.0,0.3874412970446852,-0.1745631087161046,0.5620044057607898,384042.1450855301
kama_cci_atr_allocation,306,-0.09331935688207049,31,5,54,27,0.0,100_60_20,17,2.4000000000000004,2.0,2.432505087168077,0.6497472357918214,1.981165339908684,0.5362558051374973,0.2813991320396556,4.816240244106699,6.0,0.646443881078593,-0.015536293898942344,350629.32533882256,2.405410007343912,0.31675736178528857,1.7355284977225454,16.463168809770576,0.09447961442062303,3.3526529900416984,6.0,0.4686850488787193,-0.09331935688207049,0.5620044057607898,398846.1820093202
kama_cci_atr_allocation,307,-0.11335968178606448,19,5,57,29,5.0,100_60_20,11,2.2,1.9000000000000001,2.221176462024312,0.5882915166161007,1.883090601849464,0.6225362560764169,0.261324297289252,4.338341533573533,5.0,0.5853553408055052,-0.07662483417203014,341021.1251388801,2.3381917771596528,0.3038693594401156,1.6819473981292912,13.600199666955682,0.09448220475946989,3.2161544093271064,8.0,0.4486447239747253,-0.11335968178606448,0.5620044057607898,396034.33047879016
kama_cci_atr_allocation,308,-0.09185986968906845,33,5,56,28,0.0,100_60_20,12,2.6,2.0,2.612207770461957,0.683082123541765,2.0648090063728177,0.6943390218364656,0.24311609240295295,5.149896957985733,3.0,0.6795837582567212,0.017603583279185986,356352.6197834626,2.410320868043719,0.3176940045130412,1.7400937694638579,17.021935995633193,0.09448472057319224,3.3623849717260974,6.0,0.47014453607172135,-0.09185986968906845,0.5620044057607898,399135.4698427602
kama_cci_atr_allocation,309,-0.0697905464065387,31,5,55,29,0.0,100_60_20,13,2.4000000000000004,1.8,2.401589624106321,0.6362982310287247,1.9436805338066185,0.5956270711460812,0.2813905850536106,4.740812164950018,7.0,0.6330698867541642,-0.028910288223371106,348268.1368718951,2.484523153640574,0.3318252450870356,1.802101235841774,21.189698149963156,0.09448179235658671,3.512054934718887,7.0,0.4922138593542511,-0.0697905464065387,0.5620044057607898,403141.7849851202
kama_cci_atr_allocation,310,-0.06852478358840264,32,5,57,30,0.0,100_60_20,16,2.5,1.9000000000000001,2.459362515465484,0.6487299735356882,1.9842881722113614,0.6477003486762869,0.2813831512607723,4.841182098251133,5.0,0.645434208224996,-0.016545966752539387,350449.1301965801,2.4885872902251664,0.3326339201907056,1.8048530739911146,20.559823485477768,0.0944858565180382,3.5204625586179956,6.0,0.49347962217238717,-0.06852478358840264,0.5620044057607898,403838.76744802005
