family,number,value,param_regime_ma,param_rsi_len,param_rsi_entry,param_rsi_exit,param_bb_len,param_bb_std,param_atr_stop,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity
mean_reversion,229,0.8799985832126349,216,19,39.0,68.5,39,2.3,3.8000000000000003,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,230,0.5917551527105451,216,19,40.0,68.5,37,2.3,3.8000000000000003,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,231,0.8799985832126349,212,19,39.0,69.0,39,2.3,4.0,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,232,0.8799985832126349,211,19,39.0,69.0,39,2.3,3.8000000000000003,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,233,0.8453502401874272,213,19,39.0,69.0,40,2.3,4.0,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,234,0.5917551527105451,217,19,39.0,69.5,38,2.3,3.8000000000000003,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,235,0.8799985832126349,220,19,39.5,69.0,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,236,0.5917551527105451,222,19,39.0,68.5,40,2.4,3.9000000000000004,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,237,0.5917551527105451,220,19,40.0,69.0,38,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,238,0.8113712937081858,217,19,39.5,70.0,39,2.2,3.7,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,239,0.8799985832126349,214,19,39.5,68.0,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,240,0.5917551527105451,215,19,39.5,68.0,38,2.3,3.8000000000000003,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,241,0.8799985832126349,213,19,40.0,68.5,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,242,0.8799985832126349,213,19,40.0,68.5,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,243,0.8799985832126349,214,19,40.0,69.0,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,244,0.8799985832126349,250,19,40.0,68.5,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,245,0.8799985832126349,243,19,39.5,68.5,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,246,0.5917551527105451,241,19,40.0,68.5,38,2.3,3.9000000000000004,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,247,0.8799985832126349,249,19,40.0,68.5,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,248,0.5917551527105451,244,19,39.5,68.0,38,2.4,3.8000000000000003,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,249,0.8799985832126349,248,20,39.5,69.5,39,2.3,4.0,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,250,0.8799985832126349,245,19,40.0,69.0,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,251,0.5917551527105451,236,19,40.0,68.0,38,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,252,0.8113712937081858,214,20,39.5,69.0,39,2.2,3.8000000000000003,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,253,0.5917551527105451,238,19,39.5,69.5,38,2.4,3.9000000000000004,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,254,0.46932191345685237,243,6,39.0,68.5,37,2.3,4.0,0.46932191345685237,0.022284346619294904,0.2899133678961624,2.5,0.08077404561091628,0.2758916454839906,2.0,0.022193982527264067,-0.6397861924502712,238329.08131240503
mean_reversion,255,0.8799985832126349,212,19,40.0,70.0,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,256,0.8799985832126349,218,19,39.0,68.5,39,2.3,3.7,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,257,0.8113712937081858,247,20,40.0,68.0,39,2.2,4.0,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,258,0.5917551527105451,215,19,39.5,69.0,38,2.4,3.8000000000000003,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,259,0.5917551527105451,211,19,39.0,68.0,38,2.3,3.9000000000000004,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,260,0.8799985832126349,219,12,39.0,69.0,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,261,0.8325662121899815,215,20,38.5,69.5,40,2.3,1.3,0.8325662121899815,0.04727185396956202,0.46104812525861916,5.040576092354714,0.08183319852208337,0.6323620226124362,5.0,0.047078310600553064,-0.6149018643769824,242872.75710493754
mean_reversion,262,0.5917551527105451,211,19,39.5,68.5,37,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,263,0.5917551527105451,217,18,40.0,68.5,39,2.4,3.8000000000000003,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,264,0.5917551527105451,107,14,38.5,69.5,39,2.2,3.9000000000000004,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,265,0.5917551527105451,208,18,39.5,68.0,38,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,266,0.8113712937081858,222,19,39.0,69.0,40,2.2,3.7,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,267,0.8799985832126349,213,19,39.5,70.0,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,268,0.234648788704041,210,18,38.5,68.5,21,2.4,3.8000000000000003,0.234648788704041,0.007348407303178844,0.08680380406570253,1.5354520146124397,0.08077404561091628,0.13826728974951294,5.0,0.00731836039632186,-0.6546618145812135,236337.43135934003
mean_reversion,269,0.5917551527105451,216,19,40.0,68.0,38,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,270,0.5571068096853374,131,18,39.0,69.0,40,1.8,3.8000000000000003,0.5571068096853374,0.03624238758657111,0.38644811490398323,3.844196523437901,0.08077404561091628,0.44869945656165233,4.0,0.03609349805518319,-0.6258866769223521,240523.57360657005
mean_reversion,271,0.864054962636312,220,20,38.5,69.5,39,2.3,3.9000000000000004,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,272,-0.06619801749775353,213,19,29.0,67.5,37,2.3,4.0,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,273,-0.06619801749775353,230,18,27.0,68.5,39,2.4,3.9000000000000004,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,274,1.0310484941367595,208,19,40.0,68.0,38,1.7,3.8000000000000003,1.0310484941367595,0.04898097564446735,0.528026823359082,6.344196523437901,0.09361517503642869,0.6334205154317237,6.0,0.048780868290675905,-0.6131993066868595,242967.15430626005
mean_reversion,275,0.771299384027188,184,18,40.0,67.5,38,1.7,3.8000000000000003,0.771299384027188,0.03469333756518378,0.38894089371090623,5.094196523437901,0.1437476333453811,0.5156566455752665,6.0,0.034549417251620584,-0.6274307577259148,241258.73204356004
mean_reversion,276,0.5429622834141886,207,10,40.0,68.0,38,1.6,3.6,0.5429622834141886,0.02832515295871138,0.23962646428666246,2.405360710353766,0.14636129660392594,0.5098170064644069,7.0,0.028203915383728462,-0.6337762595938068,241300.8447541925
mean_reversion,277,-0.06619801749775353,209,20,21.0,69.5,38,1.5,3.7,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,278,0.8453502401874272,213,18,38.5,69.0,37,2.2,4.0,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,279,0.37946473033960915,217,19,39.0,68.0,24,1.8,4.0,0.37946473033960915,0.018533553095175237,0.2149847898804558,2.0128402017094107,0.08077404561091628,0.264840951489553,5.0,0.01845907884026393,-0.6435210961372715,237876.10991241504
mean_reversion,280,0.8453502401874272,211,18,39.5,67.5,40,2.3,3.9000000000000004,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,281,0.8113712937081858,207,19,40.0,70.0,39,2.2,3.8000000000000003,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,282,0.5758115321342222,225,19,38.0,69.0,40,2.4,3.7,0.5758115321342222,0.04000459741332202,0.3965183627484987,2.5,0.08183319852208337,0.48886726784146467,2.0,0.03983968600450627,-0.6221404889730291,241249.457090095
mean_reversion,283,0.45763518317177054,215,20,38.5,53.0,38,2.3,3.8000000000000003,0.45763518317177054,0.021679797510931242,0.24243210640622292,2.5,0.08183319852208337,0.26493307921043474,2.0,0.021591935222305514,-0.6403882397552298,238238.77463437
mean_reversion,284,0.5613591944485502,220,18,39.5,68.5,39,2.7,3.9000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,285,0.5917551527105451,211,15,38.0,68.0,38,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,286,0.8453502401874272,214,19,39.0,69.5,40,2.3,3.9000000000000004,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,287,0.8113712937081858,217,18,40.0,69.0,39,2.2,4.0,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,288,0.8113712937081858,209,19,39.0,68.5,39,1.7,3.8000000000000003,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,289,0.5917551527105451,205,18,37.5,67.5,39,2.4,3.6,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,290,0.5917551527105451,212,19,38.5,70.0,37,2.3,3.9000000000000004,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,291,0.5917551527105451,222,17,39.5,69.0,38,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,292,0.8453502401874272,215,18,38.0,68.0,40,2.3,3.8000000000000003,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,293,0.8113712937081858,218,20,40.0,68.5,39,2.2,3.9000000000000004,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,294,0.8325662121899815,209,19,37.5,69.5,40,2.3,4.0,0.8325662121899815,0.04727185396956202,0.46104812525861916,5.040576092354714,0.08183319852208337,0.6323620226124362,5.0,0.047078310600553064,-0.6149018643769824,242872.75710493754
mean_reversion,295,0.8113712937081858,213,18,39.0,69.0,38,1.6,2.3,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,296,0.5758115321342222,211,19,38.0,68.0,39,2.4,3.9000000000000004,0.5758115321342222,0.04000459741332202,0.3965183627484987,2.5,0.08183319852208337,0.48886726784146467,2.0,0.03983968600450627,-0.6221404889730291,241249.457090095
mean_reversion,297,0.8799985832126349,206,18,39.5,67.5,39,2.3,3.8000000000000003,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,298,0.5917551527105451,218,17,40.0,69.5,38,2.3,2.2,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,299,0.41344367681885047,215,19,38.5,68.5,29,2.2,3.7,0.41344367681885047,0.02237851990979073,0.2604015731864183,2.0128402017094107,0.08077404561091628,0.32987725830749964,5.0,0.02228820777271645,-0.6396919672048189,238603.81823568753
mean_reversion,300,0.5917551527105451,209,18,39.0,69.0,40,2.4,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,301,0.84960262495064,220,20,37.5,67.5,37,1.9,3.9000000000000004,0.84960262495064,0.05040546974415222,0.4979968354262757,3.75,0.08394348433641652,0.6587504072067976,3.0,0.050198603029026345,-0.611781571948509,243504.74170725752
mean_reversion,302,-0.06619801749775353,224,19,31.0,68.5,39,2.3,3.8000000000000003,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,303,0.5917551527105451,164,18,39.5,70.0,38,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,304,0.5613591944485502,213,13,25.0,69.0,40,2.3,3.9000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,305,0.8799985832126349,216,9,38.0,68.0,39,2.3,4.0,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,306,0.5917551527105451,205,19,40.0,69.5,40,2.4,1.9,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,307,0.8113712937081858,211,17,39.0,68.5,38,2.2,3.9000000000000004,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,308,0.864054962636312,208,19,37.5,68.0,39,2.3,2.3,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,309,0.8113712937081858,214,18,38.5,69.0,39,2.2,3.8000000000000003,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,310,0.5917551527105451,219,20,39.5,67.5,38,2.3,2.4000000000000004,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,311,0.5613591944485502,211,19,37.0,68.5,37,2.3,3.7,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,312,0.5917551527105451,216,18,38.5,69.5,40,2.4,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,313,0.8799985832126349,207,18,40.0,68.5,39,2.3,1.5,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,314,0.06890550563576359,222,19,37.5,46.0,40,2.3,3.9000000000000004,0.06890550563576359,-0.00962788393376493,-0.05680460114622401,1.25,0.08183319852208337,-0.10247791978941329,5.0,-0.00959041992030929,-0.6715705948978447,233481.6653436125
mean_reversion,315,0.8799985832126349,179,19,39.0,55.5,39,2.3,2.3,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,316,0.8113712937081858,213,18,39.5,70.0,38,2.2,3.9000000000000004,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,317,0.5917551527105451,216,17,37.0,69.0,38,2.4,3.8000000000000003,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,318,0.84960262495064,204,20,38.0,68.0,40,2.3,4.0,0.84960262495064,0.05040546974415222,0.4979968354262757,3.75,0.08394348433641652,0.6587504072067976,3.0,0.050198603029026345,-0.611781571948509,243504.74170725752
mean_reversion,319,0.8799985832126349,210,19,40.0,67.0,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,320,0.8799985832126349,218,18,38.5,69.0,39,2.3,3.8000000000000003,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,321,0.8113712937081858,214,19,39.0,69.5,38,2.2,4.0,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,322,0.4838924407010845,209,18,38.0,68.0,36,2.4,2.2,0.4838924407010845,0.024428638608862296,0.3119742922141652,2.5,0.08077404561091628,0.3024391219994349,2.0,0.024329378451667716,-0.6376507965258676,238759.67755658
mean_reversion,323,0.8453502401874272,227,17,37.0,67.5,40,2.3,1.8,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,324,0.8113712937081858,221,18,40.0,68.5,39,2.2,3.7,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,325,0.46932191345685237,212,19,39.5,51.0,38,2.3,2.4000000000000004,0.46932191345685237,0.022284346619294904,0.2899133678961624,2.5,0.08077404561091628,0.2758916454839906,2.0,0.022193982527264067,-0.6397861924502712,238329.08131240503
mean_reversion,326,0.5613591944485502,218,20,37.5,69.0,37,2.4,3.9000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,327,-0.06619801749775353,207,17,19.0,67.5,32,2.3,3.8000000000000003,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,328,0.8799985832126349,215,19,39.5,68.5,39,2.3,4.0,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,329,-0.06619801749775353,212,18,28.0,68.0,40,2.3,3.6,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,330,0.8799985832126349,209,19,39.0,70.0,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,331,0.8325662121899815,219,20,38.5,69.5,38,2.2,4.0,0.8325662121899815,0.04727185396956202,0.46104812525861916,5.040576092354714,0.08183319852208337,0.6323620226124362,5.0,0.047078310600553064,-0.6149018643769824,242872.75710493754
mean_reversion,332,0.5917551527105451,215,18,37.0,62.5,40,2.4,3.9000000000000004,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,333,0.5917551527105451,224,18,40.0,67.0,37,2.3,2.3,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,334,0.6115936190885428,204,19,32.5,68.5,39,2.3,3.8000000000000003,0.6115936190885428,0.0431573913792368,0.4281919715151322,2.5,0.07651070060624998,0.5640836630618402,2.0,0.0429789735844297,-0.6190012013931057,241720.45174977003
mean_reversion,335,0.8325662121899815,212,19,38.0,69.0,39,1.7,4.0,0.8325662121899815,0.04727185396956202,0.46104812525861916,5.040576092354714,0.08183319852208337,0.6323620226124362,5.0,0.047078310600553064,-0.6149018643769824,242872.75710493754
mean_reversion,336,0.5917551527105451,216,17,39.0,61.0,38,2.4,2.1,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,337,0.8113712937081858,207,18,39.5,68.0,40,2.2,2.4000000000000004,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,338,0.46932191345685237,211,11,37.5,59.0,38,2.3,3.9000000000000004,0.46932191345685237,0.022284346619294904,0.2899133678961624,2.5,0.08077404561091628,0.2758916454839906,2.0,0.022193982527264067,-0.6397861924502712,238329.08131240503
mean_reversion,339,0.5917551527105451,152,19,38.5,69.5,39,2.3,3.7,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,340,0.8453502401874272,221,18,37.0,67.5,40,2.2,3.8000000000000003,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,341,0.8799985832126349,233,19,40.0,68.5,39,2.3,4.0,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
