family,number,value,param_fast_ma,param_slow_ma,param_ma_type,param_adx_len,param_adx_threshold,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity
trend,231,2.906120456505119,26,165,SMA,7,20.0,1.6,2.1,2.906120456505119,0.647635656272414,2.0189101914239007,8.280821215636108,0.1987291236910872,4.735803451695351,14.0,0.6443511118318941,-0.01762906314564122,350751.1339188351
trend,232,2.922867317925475,25,160,SMA,7,20.0,1.6,2.1,2.922867317925475,0.6513982670093621,2.023558315688927,8.313176495070103,0.1987291236910872,4.760977408288705,14.0,0.6480935726396113,-0.013886602337924048,351247.82008956757
trend,233,2.71904657775585,24,153,SMA,7,20.5,3.5,2.2,2.71904657775585,0.6308479924882189,2.0315498304090642,4.747604032654361,0.1987291236910872,4.2955249805254745,13.0,0.6276734995916471,-0.03430667538588833,348262.13541442517
trend,234,2.6858029714099843,26,159,SMA,7,21.0,1.5,2.0,2.6858029714099843,0.5932847820015469,1.9028715402059668,9.484972385784806,0.20701864134450165,4.335758196938795,18.0,0.5903246135131811,-0.07165556146435426,340229.76396631513
trend,235,2.9334065402581797,28,151,SMA,7,19.5,1.8,2.2,2.9334065402581797,0.6385373327786985,2.088736435815942,8.16390155974839,0.1987291236910872,4.777705316533373,12.0,0.6353114628567624,-0.026668712120772986,348557.9520513051
trend,236,1.8480823261636457,28,150,SMA,24,19.5,1.8,2.2,1.8480823261636457,0.4191891565048148,1.5830629277127652,3.9505025458815863,0.30708947982279666,2.7896280043401958,13.0,0.41720371826575847,-0.2447764567117769,310108.93041861255
trend,237,2.4120718496702707,22,146,SMA,8,21.5,1.9,2.3,2.4120718496702707,0.5701055339838275,1.8917170613415584,7.657555799839938,0.19864040132166916,3.7966087665980286,13.0,0.5672673264494827,-0.09471284852805262,337858.6505939475
trend,238,2.81115180974597,28,154,SMA,7,20.5,1.7,2.2,2.81115180974597,0.6243917876491445,1.9708448991835337,8.099716409995281,0.1987291236910872,4.548001269064792,14.0,0.6212419732108995,-0.040738201766635895,346807.72539011255
trend,239,2.6633038880018822,27,157,SMA,8,22.0,1.7,2.0,2.6633038880018822,0.582889798201657,1.881799256092748,9.771336033186554,0.20701864134450165,4.236893134407378,17.0,0.5799858727990497,-0.08199430217848569,338963.8393633701
trend,240,2.953385646549316,20,152,SMA,7,21.0,1.8,2.2,2.953385646549316,0.6569179332406929,2.116709458452614,7.957398122528529,0.1987291236910872,4.877907426397618,13.0,0.6535840130264632,-0.008396161951072234,351774.49469167006
trend,241,2.950434650090126,21,151,SMA,7,21.0,1.8,2.2,2.950434650090126,0.6581556378631774,2.118952151392057,7.916403458918236,0.1987291236910872,4.884135525226295,13.0,0.6548141998811687,-0.0071659750963666835,351977.6308528826
trend,242,2.515406053742908,20,149,SMA,7,21.0,1.8,2.3,2.515406053742908,0.5920942621325834,2.0065108956104343,7.473303383672146,0.19864040132166916,4.064528886279738,15.0,0.5891393049998754,-0.07284086997765998,340879.31275734754
trend,243,2.8146361390785497,18,159,SMA,7,19.5,1.9,2.1,2.8146361390785497,0.6333345857749391,1.979917966509297,8.238698563400922,0.1987291236910872,4.548218251380396,14.0,0.6301231955456528,-0.03185697943188265,348832.90848309756
trend,244,2.877258115696472,23,145,SMA,7,21.5,1.8,2.2,2.877258115696472,0.6333510032870011,2.074509287237084,7.855356902235747,0.1987291236910872,4.759319221931294,13.0,0.6301574695331709,-0.03182270544436444,347259.02621532255
trend,245,2.751620912440424,24,150,SMA,7,20.5,5.0,2.2,2.751620912440424,0.6333240552854897,2.039259966687526,5.0216683015775825,0.1987291236910872,4.307984466841731,12.0,0.6301346719904215,-0.03184550298711386,348714.5375361352
trend,246,2.8281013495907383,25,154,SMA,7,20.0,1.9,2.1,2.8281013495907383,0.6367617029224505,1.9992025982647375,8.208021600927113,0.1987291236910872,4.561909772226211,14.0,0.6335380670264883,-0.028442107951047013,349054.9202139526
trend,247,2.8103237881810985,26,161,SMA,8,25.0,1.8,2.1,2.8103237881810985,0.6108551219316642,2.0325458596678216,9.675841481405968,0.20701864134450165,4.52802593611138,14.0,0.6077938906827695,-0.05418628429476591,343635.40091832506
trend,248,2.623506420668451,21,168,SMA,8,22.0,1.7,2.2,2.623506420668451,0.6190143348937953,1.9514909316746005,8.314308514511405,0.19864040132166916,4.068597647534529,15.0,0.6159024627165275,-0.046077712261007875,346016.97958113
trend,249,2.6621326115167983,27,152,SMA,7,21.0,1.8,2.3,2.6621326115167983,0.6075529924426006,2.024035023669506,8.130844953262086,0.19864040132166916,4.166622641385714,12.0,0.6045138552213282,-0.057466319756207196,343198.1406525775
trend,250,2.836832296910264,24,157,SMA,7,20.0,1.9,2.1,2.836832296910264,0.6403334875711069,2.0023513986108505,8.265825208953995,0.1987291236910872,4.579882903603816,13.0,0.6370882448948434,-0.02489193008269197,349723.3305579376
trend,251,2.6670647964252474,22,161,SMA,7,22.5,1.7,2.0,2.6670647964252474,0.5919191510719626,1.8926437074357811,9.503818507870593,0.20701864134450165,4.286703152956712,18.0,0.5889668674799085,-0.07301330749762691,340218.28442698513
trend,252,1.9100077899341206,29,146,SMA,14,21.5,2.0,2.1,1.9100077899341206,0.49774987294562084,1.6671989790645978,4.557559937798341,0.25072078125559816,2.8083838832474677,16.0,0.49533301213587827,-0.1666471628416571,325448.98061333003
trend,253,2.6494740053866295,26,174,SMA,7,19.5,1.7,2.3,2.6494740053866295,0.627634947151456,1.9843097634086717,8.297234342839962,0.19864040132166916,4.121159360790368,14.0,0.6244732422656941,-0.037506932711841245,347595.6647596875
trend,254,2.7197838640939387,23,165,SMA,8,21.0,1.8,2.2,2.7197838640939387,0.6267805659872849,2.059481997418223,8.313140026364641,0.19864040132166916,4.263418526899194,12.0,0.6236270509304757,-0.038353124047059706,346817.4373987275
trend,255,2.8732091295218205,20,155,SMA,7,20.5,1.6,2.1,2.8732091295218205,0.6504754839507263,2.015435868594616,7.870584094185311,0.1987291236910872,4.752822084101337,16.0,0.6471765378183929,-0.014803637159142513,351010.50462049514
trend,256,2.2081428031103316,25,150,SMA,27,22.0,1.5,2.1,2.2081428031103316,0.40253740470734867,1.5859386708597363,6.752132493430664,0.2863234571422858,3.72925510797521,12.0,0.4006243845181091,-0.26135579045942625,306515.5923115
trend,257,2.6097977008900286,28,170,SMA,8,23.0,1.9,2.2,2.6097977008900286,0.6235827116426614,1.9878397164805566,8.251278705885007,0.19864040132166916,4.040912331873836,13.0,0.6204413098080104,-0.041538865169524986,347114.83586427255
trend,258,2.4119356905311644,25,160,SMA,7,21.5,4.1,2.0,2.4119356905311644,0.5672976770898168,1.857668364799523,5.0910015564322215,0.20701864134450165,3.739674562181408,16.0,0.5644871875289571,-0.09749298744857826,337174.89781856013
trend,259,2.634998748073073,23,157,SMA,8,20.5,1.7,2.4000000000000004,2.634998748073073,0.6228188518993484,1.9420750195731635,8.342891037260175,0.1986747201989293,4.09288524613947,14.0,0.6196853840219688,-0.04229479095556654,346568.1233622001
trend,260,2.895399402176823,26,152,SMA,7,20.0,1.6,2.2,2.895399402176823,0.6412277040029201,2.0063414718125667,8.231962486481756,0.1987291236910872,4.706376610970432,14.0,0.6379839962536052,-0.023996178723930117,349369.5919025601
trend,261,2.2540144119423755,18,143,SMA,7,21.0,2.6,2.0,2.2540144119423755,0.5148395775342094,1.768632064413791,4.982529729638496,0.20701864134450165,3.4582097218502446,17.0,0.5123121528461194,-0.149668022131416,328825.8321728726
trend,262,2.7197838640939387,22,163,SMA,7,23.5,1.8,2.3,2.7197838640939387,0.6267805659872849,2.059481997418223,8.313140026364641,0.19864040132166916,4.263418526899194,12.0,0.6236270509304757,-0.038353124047059706,346817.4373987275
trend,263,2.8557848701171604,24,148,SMA,7,21.5,1.7,2.2,2.8557848701171604,0.6373428278569555,1.990968574808763,8.167596089458218,0.1987291236910872,4.616887424875371,14.0,0.6341208406326188,-0.02785933434491661,348751.1725250651
trend,264,2.496942165212042,27,98,EMA,8,22.5,1.6,2.1,2.496942165212042,0.535191049833333,1.835335295304891,8.87619025457314,0.22285092981733234,4.160716047186232,17.0,0.5325501790495561,-0.1294299959279792,330843.88306207507
trend,265,2.1929322089708396,29,167,SMA,15,19.5,1.5,2.1,2.1929322089708396,0.523029640221748,1.7419838026332135,8.788625528282905,0.28647754087017485,3.477638450070505,17.0,0.5204581527664782,-0.14152202221105709,328273.9619345
trend,266,2.3954151849566134,20,155,SMA,7,20.5,1.7,1.9,2.3954151849566134,0.5346059630110163,1.7536646137856553,8.261465485294595,0.20701864134450165,3.8037562728772483,20.0,0.5319913525465542,-0.1299888224309812,330158.3867952376
trend,267,2.643074605918471,24,161,SMA,8,22.0,1.9,2.0,2.643074605918471,0.5854340319880813,1.8884304218666101,9.835651020572785,0.20701864134450165,4.189230175722385,16.0,0.5825137750520982,-0.07946639992543714,339569.51112368505
trend,268,2.608614098476133,22,152,SMA,7,20.0,1.5,2.3,2.608614098476133,0.624593404289469,1.9639140112030853,7.863156283085598,0.19864040132166916,4.143000243488878,15.0,0.621452016672642,-0.040528158304893314,346420.3023032226
trend,269,2.351536009549161,27,171,SMA,8,19.0,2.0,2.2,2.351536009549161,0.5972138163950453,1.9157328153187545,4.897118296556128,0.19864040132166916,3.442035534161154,13.0,0.5942297294879897,-0.06775044548954567,343739.53880612756
trend,270,2.971336998176007,25,158,SMA,7,21.0,1.8,2.1,2.971336998176007,0.6532942233853982,2.1141345529903695,8.299321420671452,0.1987291236910872,4.851961622466863,12.0,0.6499798613260371,-0.012000313651498229,351312.20144246507
trend,271,2.906120456505119,25,165,SMA,7,21.0,1.6,2.1,2.906120456505119,0.647635656272414,2.0189101914239007,8.280821215636108,0.1987291236910872,4.735803451695351,14.0,0.6443511118318941,-0.01762906314564122,350751.1339188351
trend,272,2.6646093862714606,21,158,SMA,7,21.0,1.7,2.0,2.6646093862714606,0.5912707950661136,1.8902339765662655,9.503818507870593,0.20701864134450165,4.281953604740299,18.0,0.5883222671236651,-0.07365790785387027,340105.9514134551
trend,273,2.823288194460961,23,162,SMA,8,21.5,1.8,2.1,2.823288194460961,0.6130395923704244,2.030078727997838,9.719136242067698,0.20701864134450165,4.543491042692902,14.0,0.6099671427901616,-0.05201303218737369,343868.65309026756
trend,274,2.917902443446537,25,158,SMA,7,22.0,1.6,2.1,2.917902443446537,0.6500916615587173,2.0197275295308117,8.313176495070103,0.1987291236910872,4.750979824586851,14.0,0.6467945527961065,-0.01518562218142877,351021.41740922007
trend,275,2.325948944711253,22,172,SMA,8,22.5,1.5,1.9,2.325948944711253,0.5198607046973303,1.7308881069851885,8.106934045200592,0.2528069154630542,3.7076190121879584,20.0,0.5173304298191824,-0.14464974515835294,327546.8239724551
trend,276,2.620152714741396,18,166,SMA,7,21.0,1.7,2.0,2.620152714741396,0.5790798798284809,1.859027650084418,9.460296564867024,0.20701864134450165,4.207962152789377,19.0,0.5761955943301025,-0.08578458064743283,338365.9793665201
trend,277,2.8165220544839773,24,146,SMA,7,23.0,1.6,2.2,2.8165220544839773,0.6310378346584611,1.98338946406978,7.809395700328268,0.1987291236910872,4.660616250174801,15.0,0.6278566193034492,-0.03412355567408626,347076.09881282505
trend,278,2.9461427570192424,26,155,SMA,7,21.5,1.8,2.1,2.9461427570192424,0.6433972703869957,2.0987303896884586,8.209043855018816,0.1987291236910872,4.802160401515541,12.0,0.6401424845133528,-0.021837690464182546,349475.9081960151
trend,279,2.640443686947172,26,156,SMA,8,21.5,1.9,2.0,2.640443686947172,0.5842064172253008,1.8891547277009448,9.823025814571396,0.20701864134450165,4.183300203644471,17.0,0.5812932444248284,-0.08068693055270698,339340.12902804516
trend,280,2.9037406533519348,28,149,SMA,7,21.0,1.8,2.1,2.9037406533519348,0.6326481170647227,2.0769172338474586,8.060898825267719,0.1987291236910872,4.7480709297631165,12.0,0.6294569827415493,-0.0325231922359861,347426.5366436426
trend,281,2.62163203576558,60,155,SMA,8,21.5,1.8,1.2,2.62163203576558,0.6100054189817317,1.8380648025418007,7.3780063354019845,0.23586425663587518,3.7616030752545058,33.0,0.60694012443878,-0.055040050538755325,345112.24915709766
trend,282,2.6004101010564105,26,140,EMA,7,20.5,2.0,2.1,2.6004101010564105,0.604931833063358,1.9761467434690436,4.818419022899437,0.1987291236910872,4.066275960735522,12.0,0.6018935612692662,-0.06008661370826923,344984.60865213757
trend,283,2.3526911283514282,16,149,SMA,7,20.5,1.9,2.0,2.3526911283514282,0.5111047629388213,1.76636467582832,8.86719995511821,0.21226715707563892,3.847357802774604,19.0,0.5085867402762099,-0.15339343470132544,326817.0861747376
trend,284,2.6890995628283783,20,163,SMA,8,22.0,1.7,2.1,2.6890995628283783,0.5947339271853359,1.8923532385968684,9.691092613980038,0.20701864134450165,4.283887777981976,17.0,0.591758891911169,-0.07022128306636632,341502.9491297301
trend,285,2.9488339569062934,26,153,SMA,7,21.5,1.8,2.1,2.9488339569062934,0.644430265829601,2.100748495272124,8.218107412083105,0.1987291236910872,4.807358408850444,12.0,0.6411693047835358,-0.020810870193999575,349660.3759358051
trend,286,2.4493490650616847,29,145,SMA,7,21.5,1.8,1.9,2.4493490650616847,0.5237282326921064,1.830310569997336,8.279380651350994,0.20701864134450165,3.911272958249838,16.0,0.5211771893426052,-0.14080298563493027,327384.66438483755
trend,287,2.633035012017162,27,250,SMA,8,22.0,1.9,2.1,2.633035012017162,0.585030743989324,1.8863005593628857,9.603629643005169,0.20701864134450165,4.186060363704019,16.0,0.5821028826161307,-0.07987729236140467,340357.5882889376
trend,288,2.4022904051661422,49,152,SMA,9,24.5,1.8,2.0,2.4022904051661422,0.551733505235598,1.8255479837194484,8.811422380703291,0.2528069154630542,3.9396625834944925,17.0,0.5489943007359246,-0.11298587424161083,334532.28731270507
trend,289,2.9424363364982717,23,155,SMA,7,21.5,1.8,2.1,2.9424363364982717,0.6556899296883825,2.117363737815481,7.899317592329911,0.1987291236910872,4.872988141190346,13.0,0.6523634367033603,-0.009616738274175085,351544.7430990451
trend,290,2.982849864386465,25,154,SMA,7,21.0,1.8,2.1,2.982849864386465,0.6534857436391488,2.117384409328264,8.288142939511049,0.1987291236910872,4.861896731897664,13.0,0.6501725703933465,-0.01180760458418878,351139.33996182506
trend,291,2.6095538432289613,26,157,SMA,7,21.0,1.9,2.0,2.6095538432289613,0.5827464066237812,1.8845270834955858,9.433465343253228,0.20701864134450165,4.179219620833935,18.0,0.579841635740858,-0.08213853923667735,339015.1782394801
trend,292,2.624996708023421,28,152,SMA,8,21.5,1.9,2.1,2.624996708023421,0.5833526044185688,1.8891406485047368,9.522785526176921,0.20701864134450165,4.182147848895189,15.0,0.5804443539515978,-0.08153582102593765,339334.5349086701
trend,293,2.73262117790988,24,81,SMA,7,21.0,1.8,2.2,2.73262117790988,0.6186084019893743,1.9603921193013205,9.876880959819443,0.1987291236910872,4.577521458999032,15.0,0.6155026776245152,-0.0464774973530202,344323.0017616701
trend,294,1.784517003551275,19,154,SMA,7,20.5,2.0,3.4000000000000004,1.784517003551275,0.4874549432873295,1.7323530452070344,2.09137003239894,0.21554533592487368,2.8278921653517606,10.0,0.4850870460996195,-0.17689312887791586,324556.997259045
trend,295,2.490684990903983,11,149,SMA,7,21.5,1.9,2.1,2.490684990903983,0.5493070879927631,1.8578453126591141,7.307961931615685,0.23261509935580627,4.142326624280271,15.0,0.5465728605979061,-0.1154073143796292,333984.9339129951
trend,296,2.5876494869191924,21,144,SMA,8,20.5,1.8,2.2,2.5876494869191924,0.5975106697231058,2.0218963990874244,7.856015888286761,0.19864040132166916,4.091796287848019,12.0,0.5945242031711448,-0.06745597180639051,341949.591510755
trend,297,1.90620466113465,23,160,SMA,16,21.5,1.8,2.3,1.90620466113465,0.4752183162104593,1.6076260133403868,3.8297177538969223,0.2807269777050755,2.7537962233270896,13.0,0.4729400676984296,-0.18904010727910575,320686.5545409851
trend,298,2.619132600828538,26,154,SMA,7,21.0,1.7,2.0,2.619132600828538,0.5788343813152569,1.869464144787234,9.415241018684583,0.20701864134450165,4.218576904944585,18.0,0.5759550208265733,-0.08602515415096207,337990.0341277376
trend,299,2.1059271128870476,29,169,SMA,8,20.5,1.8,3.9000000000000004,2.1059271128870476,0.5483330003750446,2.046425492749538,1.3898253199870938,0.21435833955889205,3.7311412816297573,5.0,0.5456439574739406,-0.1163362175035948,332662.0224730725
trend,300,2.6025815043570804,22,175,SMA,7,22.0,2.0,2.2,2.6025815043570804,0.6219316067709774,1.9600351263834703,4.958914993233311,0.1987291236910872,4.0123337481405095,14.0,0.6188003673683276,-0.043179807609207865,347713.8300747301
trend,301,2.7349728657672125,25,157,SMA,7,21.5,1.9,2.1,2.7349728657672125,0.62498402328596,1.9720134952626047,7.738874457371491,0.1987291236910872,4.491988780645063,15.0,0.621828050645687,-0.04015212433184828,347083.5152079277
trend,302,2.640019279663033,27,147,SMA,8,19.5,1.7,2.0,2.640019279663033,0.5812054225928984,1.8731322055526867,9.502420103200746,0.20701864134450165,4.234950671105403,17.0,0.5783139440505405,-0.08366623092699488,338186.76306481514
trend,303,2.999034041646682,23,160,EMA,7,21.0,1.8,2.2,2.999034041646682,0.6475857620984109,2.137145123358676,8.16943713868626,0.1987291236910872,4.965556112178469,12.0,0.6442998271856737,-0.017680347791861672,350723.87047523004
trend,304,1.8828452855968174,21,154,EMA,19,21.0,2.0,2.3,1.8828452855968174,0.44345707261423495,1.5835871040433092,3.5567755592592896,0.2677664900182818,2.774050816575289,12.0,0.4413507002921797,-0.22062947468535565,316722.74504399754
trend,305,2.999034041646682,23,162,EMA,7,21.0,1.8,2.2,2.999034041646682,0.6475857620984109,2.137145123358676,8.16943713868626,0.1987291236910872,4.965556112178469,12.0,0.6442998271856737,-0.017680347791861672,350723.87047523004
trend,306,2.9255059246600164,19,162,EMA,7,21.0,1.9,2.2,2.9255059246600164,0.6282429279871768,2.0499718252311165,8.15616573447961,0.1987291236910872,4.833882935943681,12.0,0.6250640839819461,-0.036916090995589235,347817.0327822076
trend,307,2.8820714062743553,15,150,EMA,8,21.0,1.9,2.3,2.8820714062743553,0.6339277167595587,2.060754997129861,8.551024527676578,0.19864040132166916,4.574102404468649,13.0,0.6307364093769166,-0.031243765600618756,347731.90232756006
trend,308,2.674145177639258,19,158,EMA,7,20.5,2.1,2.2,2.674145177639258,0.604931833063358,1.9884187267896536,4.818419022899437,0.1987291236910872,4.246011658447413,12.0,0.6018935612692662,-0.06008661370826923,344984.60865213757
trend,309,2.706810055128375,17,162,EMA,7,20.5,1.8,2.4000000000000004,2.706810055128375,0.6018518458034668,2.0818122195489916,7.967883920286924,0.25116296246511827,4.326102361843252,13.0,0.5988473643494878,-0.0631328106280476,342467.5992886101
trend,310,2.507562910920424,20,155,EMA,7,21.0,1.9,2.4000000000000004,2.507562910920424,0.5768160054574298,1.9248481503381498,7.767685469882656,0.25116296246511827,3.9806641202010886,12.0,0.5739443489533704,-0.08803582602416493,339223.14318923507
trend,311,2.910925924817003,19,142,EMA,8,20.5,1.8,2.3,2.910925924817003,0.632840328832654,2.158949907609622,8.426372477326092,0.19864040132166916,4.656974173221135,12.0,0.6296550054533456,-0.03232516952418979,347374.05934504006
trend,312,2.9979908338886223,46,152,EMA,7,21.0,1.8,2.2,2.9979908338886223,0.6586458594827564,2.1233962779006017,8.34927691374268,0.1987291236910872,4.892383424180569,12.0,0.6553019124304609,-0.006678262547074543,352071.10964827257
trend,313,2.58619580307055,45,149,EMA,9,22.0,1.8,2.2,2.58619580307055,0.6140989842000482,1.947195286443764,8.281534821897996,0.19864040132166916,3.9929021163319196,13.0,0.611013119701822,-0.050967055275713324,345265.52875132504
trend,314,2.729578895331331,23,135,EMA,8,20.0,1.8,2.2,2.729578895331331,0.6130817452346455,2.083071305862329,8.183255744379448,0.19864040132166916,4.338022165827838,12.0,0.6100029094067331,-0.05197726557080229,344756.36339881504
trend,315,2.341556589611617,47,145,EMA,7,21.0,2.0,2.3,2.341556589611617,0.5921818166966644,1.8874821243746565,4.927374412569117,0.19864040132166916,3.4201013818959995,13.0,0.5892280009665983,-0.07275217401093703,342668.2125915126
trend,316,2.851770848077169,22,153,EMA,7,20.0,1.9,2.2,2.851770848077169,0.6282429279871768,2.0376998419105066,8.15616573447961,0.1987291236910872,4.654147238231791,12.0,0.6250640839819461,-0.036916090995589235,347817.0327822076
trend,317,2.5658940583844814,27,151,EMA,8,21.5,1.7,2.3,2.5658940583844814,0.603713922207118,1.9420452511847366,8.1699843401728,0.19864040132166916,3.9936862685376093,13.0,0.600679963480572,-0.06130021149696341,344133.9839500975
trend,318,2.9900032880928102,45,116,EMA,7,20.5,1.8,2.2,2.9900032880928102,0.6566673084006358,2.1160610717887858,8.34927691374268,0.1987291236910872,4.876646288445604,12.0,0.6533349087441622,-0.008645266233373139,351729.33304978255
trend,319,2.5841954797361617,44,124,EMA,8,19.0,1.9,2.3,2.5841954797361617,0.6134769259380526,1.944866701517814,8.281534821897996,0.19864040132166916,3.9892401936593127,13.0,0.6103945709612828,-0.05158560401625262,345156.9369302375
trend,320,2.7422916420802874,30,95,EMA,7,22.0,1.8,2.2,2.7422916420802874,0.5871703948345203,2.0386895940091083,7.458044284345492,0.20987216718298074,4.618898181913306,13.0,0.5842365770255884,-0.07774359795194691,339711.1044050301
trend,321,2.9979908338886223,47,157,EMA,7,21.0,1.8,2.2,2.9979908338886223,0.6586458594827564,2.1233962779006017,8.34927691374268,0.1987291236910872,4.892383424180569,12.0,0.6553019124304609,-0.006678262547074543,352071.10964827257
trend,322,2.9915808117059908,58,109,EMA,7,21.5,1.8,2.2,2.9915808117059908,0.6570575282878051,2.1205332096743774,8.345946547537933,0.1987291236910872,4.879869863275269,12.0,0.6537227482617016,-0.008257426715833738,351807.75030581007
trend,323,2.5841954797361617,50,115,EMA,7,21.5,1.9,2.3,2.5841954797361617,0.6134769259380526,1.944866701517814,8.281534821897996,0.19864040132166916,3.9892401936593127,13.0,0.6103945709612828,-0.05158560401625262,345156.9369302375
trend,324,2.346614113821422,64,118,EMA,8,21.5,2.0,2.2,2.346614113821422,0.5963078953081711,1.8988949243607762,4.896252270686559,0.19864040132166916,3.437048012533372,14.0,0.5933285761367976,-0.0686515988407378,343606.57798530255
trend,325,2.0676616832899057,47,115,EMA,7,22.0,1.8,1.6,2.0676616832899057,0.484202761888551,1.6234237043196145,3.157227430569128,0.25278409753734665,3.2250482623211796,26.0,0.4818776174701399,-0.18010255750739546,321019.4334921676
trend,326,1.873433963150744,51,119,EMA,17,21.0,1.8,2.4000000000000004,1.873433963150744,0.4664751225958189,1.5781523990927349,3.817045422782429,0.3015689791140773,2.703108771360978,13.0,0.4642423056385675,-0.19773786933896786,319164.7357067126
trend,327,2.5852791628281957,58,105,EMA,7,22.5,1.9,2.3,2.5852791628281957,0.6138198301729935,1.9476988430387039,8.279643814647184,0.19864040132166916,3.9913398080361473,13.0,0.6107354344992819,-0.05124474047825345,345228.56651420007
trend,328,2.6665176251268936,46,169,EMA,8,21.0,1.7,2.2,2.6665176251268936,0.63223940695322,1.9814244403009782,8.330027978373641,0.19864040132166916,4.149105635499136,14.0,0.6290529525907584,-0.03292722238677698,348204.46211174753
trend,329,2.9915808117059908,56,106,EMA,7,21.5,1.8,2.2,2.9915808117059908,0.6570575282878051,2.1205332096743774,8.345946547537933,0.1987291236910872,4.879869863275269,12.0,0.6537227482617016,-0.008257426715833738,351807.75030581007
trend,330,2.3555647856823523,56,108,EMA,9,22.0,2.0,2.5,2.3555647856823523,0.5975470931518376,1.8944099788217388,4.946410826583767,0.1987493775651069,3.4492172802992416,13.0,0.5945605443562265,-0.0674196306213089,343600.4640938101
trend,331,2.551303777582109,58,67,EMA,8,21.5,1.8,2.2,2.551303777582109,0.5788302656054327,1.9958280452618347,7.928992753119605,0.19864040132166916,3.9973254509936207,12.0,0.5759484989423661,-0.08603167603516926,338807.0701342651
trend,332,2.8353531064550963,48,110,EMA,7,22.5,1.9,2.2,2.8353531064550963,0.6399687343313856,1.999396417950131,8.267716216204807,0.1987291236910872,4.5768569222271145,13.0,0.6367257324442768,-0.025254442533258648,349648.49611956754
trend,333,2.3642659563894135,61,106,EMA,13,21.5,1.8,2.3,2.3642659563894135,0.5653052415470492,1.8479616681320439,7.430983561073606,0.24673031912307286,3.7861333885301622,14.0,0.5625018446704662,-0.09947833030706921,335883.5667566876
trend,334,2.9915808117059908,54,112,EMA,7,22.0,1.8,2.2,2.9915808117059908,0.6570575282878051,2.1205332096743774,8.345946547537933,0.1987291236910872,4.879869863275269,12.0,0.6537227482617016,-0.008257426715833738,351807.75030581007
trend,335,2.3367673109816094,56,110,EMA,7,22.5,2.1,2.3,2.3367673109816094,0.5906545147937705,1.884260575856551,4.925483405318306,0.19864040132166916,3.4111887408362316,13.0,0.5877092163647542,-0.07427095861278121,342413.3225477951
trend,336,2.83443606105763,57,103,EMA,7,22.0,1.9,2.1,2.83443606105763,0.6396897643249477,1.9998941603525768,8.265825208953995,0.1987291236910872,4.575295643817743,13.0,0.6364482293925205,-0.025531945585014815,349611.5539324626
trend,337,2.5852791628281957,56,109,EMA,8,22.0,1.9,2.2,2.5852791628281957,0.6138198301729935,1.9476988430387039,8.279643814647184,0.19864040132166916,3.9913398080361473,13.0,0.6107354344992819,-0.05124474047825345,345228.56651420007
trend,338,2.9915808117059908,55,113,EMA,7,21.5,1.8,2.2,2.9915808117059908,0.6570575282878051,2.1205332096743774,8.345946547537933,0.1987291236910872,4.879869863275269,12.0,0.6537227482617016,-0.008257426715833738,351807.75030581007
trend,339,2.5654133863671666,54,99,EMA,7,21.5,1.8,2.4000000000000004,2.5654133863671666,0.6040668226314521,1.9911365270913326,7.960796649145727,0.25116296246511827,4.007613850375102,12.0,0.6010492143523177,-0.060930960625217634,342936.00093529257
trend,340,2.5136232560569525,54,121,EMA,8,22.0,3.1,2.3,2.5136232560569525,0.6113049571341309,1.9870648909725508,5.059543063792028,0.19864040132166916,3.7490445327020194,12.0,0.6082486545897294,-0.05373152038780593,345059.98895900755
trend,341,2.0896775476193707,59,111,EMA,23,21.0,1.7,2.2,2.0896775476193707,0.42598566369516194,1.6527292085912575,7.087941427706857,0.28635736591599015,3.3356695862391126,13.0,0.42396935736614444,-0.23801081761139092,311794.41274710756
trend,342,2.836832296910264,53,112,EMA,7,21.5,1.9,2.2,2.836832296910264,0.6403334875711069,2.0023513986108505,8.265825208953995,0.1987291236910872,4.579882903603816,13.0,0.6370882448948434,-0.02489193008269197,349723.3305579376
trend,343,2.7400276776239223,55,114,EMA,8,22.5,1.8,2.3,2.7400276776239223,0.6305438708896918,2.065880654102231,8.359765153231121,0.19864040132166916,4.2913267677076,12.0,0.6273699378661401,-0.034610237111395215,347312.9862620725
trend,344,2.120530982001312,40,99,EMA,7,21.0,2.0,2.4000000000000004,2.120530982001312,0.5450234196933295,1.821138400729171,4.406959581454295,0.25116296246511827,3.0757740341364426,12.0,0.5423351999625025,-0.1196449750150329,335260.53116599756
trend,345,2.8263538812000317,52,88,EMA,7,22.0,1.7,2.2,2.8263538812000317,0.6341040828273354,1.990001105031324,8.182985228324881,0.1987291236910872,4.594047798901956,14.0,0.6308887274004642,-0.031091447577071107,349141.9481566601
trend,346,2.903740782045826,70,103,EMA,7,21.0,1.8,2.1,2.903740782045826,0.6383752387470981,2.070082622166183,8.215591563172703,0.1987291236910872,4.742058808052651,13.0,0.6351396094420796,-0.026840565535455718,349270.20752045757
trend,347,2.5822000053336716,58,116,EMA,8,21.5,1.9,2.2,2.5822000053336716,0.6137566678303139,1.9500269627837168,8.28134084938221,0.19864040132166916,3.9821797700722845,14.0,0.610672604374795,-0.05130757060274033,345261.45345994254
