date,turnover_value,turnover_pct,cash_balance
2024-03-03,3071897.7600000002,0.8426518131174724,133.52000000007683
2024-04-01,2292592.8699999996,0.796403039314944,1726980.39
2024-05-01,1248426.4,0.4599942008205476,2442602.51
2024-06-02,841480.0599999999,0.30653670683728385,1647110.2899999996
2024-07-01,2338192.01,0.8212215536391811,25.31999999959953
2024-08-01,1252239.0,0.41437794125713473,62815.13999999966
2024-09-01,2621627.77,0.7999142224963107,24.329999999608845
2024-10-01,2082325.95,0.6117694478483034,104.55999999970663
2024-11-03,2286394.4699999997,0.6260900195688929,0.7499999996252882
2024-12-01,1572272.81,0.4404376555333748,74891.33999999957
2025-01-02,2869760.54,0.7796955499415207,38255.27999999956
2025-02-02,1702523.42,0.45257029409859384,1.0199999995384132
2025-03-02,2320526.28,0.5951723459298349,96220.17999999953
2025-04-03,1828901.53,0.4415634567574956,0.7099999994970858
2025-05-04,2591099.0800000005,0.608395372613265,6.589999999552674
2025-06-01,4546814.4799999995,0.9978040414915831,4556821.069999999
2025-07-01,4566540.199999999,0.9999384976998891,280.8699999995297
2025-08-03,2408015.3299999996,0.47641176893392845,40691.57999999952
2025-09-01,2015780.82,0.4009643086453625,1.1199999994169048
2025-10-01,2686175.95,0.5157614486746341,520723.5499999995
2025-11-02,4174608.88,0.7503253279576226,104.18999999988591
2025-12-01,4054139.1400000006,0.6677495983374483,13594.250000000162
2026-01-04,2718412.6500000004,0.4243827039312621,16824.640000000232
2026-02-01,3638737.5900000003,0.5278757599850153,689394.2700000004
2026-03-01,5191294.91,0.7163951208913915,1449232.1400000004
2026-04-01,6493389.88,0.9278459369706131,700428.56
