date,symbol,action,shares,price,value,fee
2019-12-03,AMOC,SELL,18905.0,3.69,69759.45,
2019-12-03,ORHD,SELL,12685.0,6.27,79534.95,
2019-12-03,OIH,SELL,36945.0,2.12,78323.40000000001,
2019-12-03,EGAL,SELL,6524.0,13.18,85986.31999999999,
2019-12-03,HELI,SELL,9892.0,7.99,79037.08,
2019-12-03,ORAS,SELL,1.0,98.09,98.09,0.0
2019-12-03,ARCC,SELL,2959.0,3.88,11480.92,0.0
2020-01-02,ARCC,SELL,21333.0,3.35,71465.55,
2020-01-02,COMI,BUY,1999.0,41.38,82718.62000000001,5.0
2020-01-02,ORAS,SELL,11.0,99.46,1094.06,0.0
2020-01-02,ORHD,BUY,12133.0,6.82,82747.06,5.0
2020-01-02,MCQE,BUY,14856.0,5.57,82747.92,5.0
2020-01-02,RAYA,BUY,359797.0,0.23,82753.31,5.0
2020-01-02,EAST,BUY,7146.0,11.58,82750.68000000001,5.0
2020-01-02,CCAP,BUY,33915.0,2.44,82752.59999999999,5.0
2020-01-02,EGAL,BUY,5738.0,14.42,82741.96,5.0
2020-01-02,ISPH,BUY,11557.0,7.16,82748.12,5.0
2020-01-02,EGCH,BUY,17973.0,4.6,82675.79999999999,5.0
2020-02-05,ORAS,SELL,833.0,95.61,79643.13,
2020-02-05,COMI,SELL,1999.0,42.96,85877.04000000001,
2020-02-05,ORHD,SELL,12133.0,5.75,69764.75,
2020-02-05,RAYA,SELL,359797.0,0.25,89949.25,
2020-02-05,EAST,SELL,7146.0,10.99,78534.54000000001,
2020-02-05,ISPH,SELL,11557.0,6.22,71884.54,
2020-02-05,EMFD,BUY,28766.0,2.88,82846.08,5.0
2020-02-05,ETEL,BUY,5968.0,13.88,82835.84000000001,5.0
2020-02-05,JUFO,BUY,9104.0,9.1,82846.4,5.0
2020-02-05,ADIB,BUY,9544.0,8.68,82841.92,5.0
2020-02-05,MCQE,SELL,1093.0,6.02,6579.86,0.0
2020-02-05,CCAP,BUY,1642.0,2.33,3825.86,5.0
2020-02-05,EGAL,SELL,136.0,14.79,2011.4399999999998,0.0
2020-02-05,ARCC,BUY,22391.0,3.7,82846.7,5.0
2020-02-05,EGCH,SELL,1336.0,4.98,6653.280000000001,0.0
2020-03-03,MCQE,SELL,13763.0,5.0,68815.0,
2020-03-03,CCAP,SELL,35557.0,1.75,62224.75,
2020-03-03,EGAL,SELL,5602.0,10.88,60949.76,
2020-03-03,EGCH,SELL,16637.0,3.59,59726.829999999994,
2020-03-03,EMFD,SELL,28766.0,2.52,72490.32,
2020-03-03,ETEL,SELL,5968.0,11.98,71496.64,
2020-03-03,JUFO,SELL,9104.0,7.99,72740.96,
2020-03-03,ADIB,SELL,9544.0,8.43,80455.92,
2020-03-03,ARCC,SELL,22391.0,3.25,72770.75,
2020-03-03,FWRY,BUY,38208.0,1.87,71448.96,5.0
2020-04-02,FWRY,SELL,38208.0,2.02,77180.16,
2020-05-07,FWRY,BUY,30213.0,2.45,74021.85,5.0
2020-05-07,BFTH,BUY,89183.0,0.83,74021.89,5.0
2020-05-07,ETEL,BUY,6834.0,10.83,74012.22,5.0
2020-05-07,PHDC,BUY,61685.0,1.2,74022.0,5.0
2020-05-07,ARCC,BUY,23801.0,3.11,74021.11,5.0
2020-05-07,MCQE,BUY,15682.0,4.72,74019.04,5.0
2020-05-07,ISPH,BUY,11824.0,6.26,74018.23999999999,5.0
2020-06-04,BFTH,SELL,89183.0,0.8,71346.40000000001,
2020-06-04,ETEL,SELL,6834.0,12.11,82759.73999999999,
2020-06-04,PHDC,SELL,61685.0,1.11,68470.35,
2020-06-04,ARCC,SELL,23801.0,3.09,73545.09,
2020-06-04,MCQE,SELL,15682.0,3.77,59121.14,
2020-06-04,FWRY,SELL,2826.0,2.72,7686.72,0.0
2020-06-04,ISPH,SELL,148.0,6.38,944.24,0.0
2020-07-06,FWRY,SELL,7045.0,3.88,27334.6,0.0
2020-07-06,BFTH,BUY,75166.0,1.05,78924.3,5.0
2020-07-06,HRHO,BUY,10041.0,7.86,78922.26000000001,5.0
2020-07-06,ETEL,BUY,5794.0,13.62,78914.28,5.0
2020-07-06,ORHD,BUY,20394.0,3.87,78924.78,5.0
2020-07-06,MCQE,BUY,14947.0,5.28,78920.16,5.0
2020-07-06,ARCC,BUY,21923.0,3.6,78922.8,5.0
2020-07-06,EGCH,BUY,22421.0,3.52,78921.92,5.0
2020-07-06,HELI,BUY,13264.0,5.95,78920.8,5.0
2020-07-06,ISPH,BUY,279.0,6.6,1841.3999999999999,5.0
2020-09-03,ISPH,SELL,11955.0,5.53,66111.15000000001,
2020-09-03,ARCC,SELL,21923.0,3.93,86157.39,
2020-09-03,EGCH,SELL,22421.0,3.54,79370.34,
2020-09-03,FWRY,SELL,5646.0,6.09,34384.14,0.0
2020-09-03,BFTH,SELL,5247.0,1.28,6716.16,0.0
2020-09-03,ETEL,BUY,477.0,14.27,6806.79,5.0
2020-09-03,HRHO,BUY,1581.0,7.7,12173.7,5.0
2020-09-03,JUFO,BUY,12803.0,6.99,89492.97,5.0
2020-09-03,GBCO,BUY,33519.0,2.67,89495.73,5.0
2020-09-03,ORHD,SELL,1147.0,4.65,5333.55,0.0
2020-09-03,MCQE,SELL,1093.0,6.46,7060.78,0.0
2020-09-03,EGAL,BUY,7217.0,12.4,89490.8,5.0
2020-09-03,HELI,BUY,1239.0,6.17,7644.63,5.0
2020-10-04,HRHO,SELL,11622.0,7.66,89024.52,
2020-10-04,ETEL,SELL,6271.0,11.9,74624.90000000001,
2020-10-04,JUFO,SELL,12803.0,6.31,80786.93,
2020-10-04,FWRY,SELL,575.0,5.98,3438.5000000000005,0.0
2020-10-04,BFTH,BUY,2251.0,1.17,2633.6699999999996,5.0
2020-10-04,GBCO,BUY,392.0,2.49,976.08,5.0
2020-10-04,ADIB,BUY,10980.0,7.69,84436.2,5.0
2020-10-04,HELI,SELL,311.0,5.95,1850.45,0.0
2020-10-04,MCQE,SELL,278.0,6.22,1729.1599999999999,0.0
2020-10-04,ORHD,BUY,2238.0,3.93,8795.34,5.0
2020-10-04,ABUK,BUY,4323.0,19.53,84428.19,5.0
2020-10-04,EGAL,SELL,346.0,12.29,4252.34,0.0
2020-10-04,OIH,BUY,39629.0,2.13,84409.76999999999,5.0
2020-11-16,BFTH,SELL,72170.0,1.14,82273.79999999999,
2020-11-16,ORHD,SELL,21485.0,4.29,92170.65,
2020-11-16,EGAL,SELL,6871.0,11.51,79085.20999999999,
2020-11-16,ADIB,SELL,10980.0,8.23,90365.40000000001,
2020-11-16,ABUK,SELL,4323.0,19.23,83131.29000000001,
2020-11-16,OIH,SELL,39629.0,1.92,76087.68,
2020-11-16,FWRY,SELL,1798.0,7.32,13161.36,0.0
2020-11-16,GBCO,SELL,5366.0,3.16,16956.56,0.0
2020-11-16,MCQE,BUY,322.0,6.49,2089.78,5.0
2020-11-16,ORWE,BUY,12686.0,7.11,90197.46,5.0
2020-11-16,HELI,SELL,9.0,6.36,57.24,0.0
2020-12-16,FWRY,BUY,222.0,7.39,1640.58,5.0
2020-12-16,ORAS,BUY,1080.0,85.79,92653.20000000001,5.0
2020-12-16,GBCO,BUY,337.0,3.21,1081.77,5.0
2020-12-16,ORHD,BUY,18729.0,4.95,92708.55,5.0
2020-12-16,MCQE,SELL,1249.0,7.33,9155.17,0.0
2020-12-16,ORWE,SELL,106.0,7.37,781.22,0.0
2020-12-16,ABUK,BUY,4414.0,21.0,92694.0,5.0
2020-12-16,TMGH,BUY,13920.0,6.66,92707.2,5.0
2020-12-16,EGCH,BUY,24723.0,3.75,92711.25,5.0
2020-12-16,HELI,BUY,746.0,6.21,4632.66,5.0
2021-01-04,HELI,SELL,14929.0,6.15,91813.35,
2021-01-04,ORWE,SELL,12580.0,6.78,85292.40000000001,
2021-01-04,TMGH,SELL,13920.0,6.57,91454.40000000001,
2021-01-04,EGCH,SELL,24723.0,3.52,87024.96,
2021-01-04,FWRY,SELL,834.0,7.92,6605.28,0.0
2021-01-04,AMOC,BUY,29538.0,3.14,92749.32,5.0
2021-01-04,GBCO,SELL,2974.0,3.58,10646.92,0.0
2021-01-04,ORAS,BUY,36.0,83.06,2990.16,5.0
2021-01-04,ORHD,BUY,355.0,4.86,1725.3000000000002,5.0
2021-01-04,MCQE,BUY,891.0,6.85,6103.349999999999,5.0
2021-01-04,ADIB,BUY,11297.0,8.21,92748.37000000001,5.0
2021-01-04,ABUK,BUY,49.0,20.78,1018.22,5.0
2021-01-04,EAST,BUY,9522.0,9.74,92744.28,5.0
2021-01-04,OIH,BUY,43749.0,2.12,92747.88,5.0
2021-02-02,ADIB,SELL,11297.0,8.27,93426.19,
2021-02-02,OIH,SELL,43749.0,2.16,94497.84000000001,
2021-02-02,FWRY,SELL,1736.0,10.45,18141.199999999997,0.0
2021-02-02,AMOC,BUY,1856.0,3.32,6161.92,5.0
2021-02-02,GBCO,BUY,3287.0,3.57,11734.59,5.0
2021-02-02,ORAS,SELL,55.0,98.31,5407.05,0.0
2021-02-02,ORHD,BUY,1037.0,5.18,5371.66,5.0
2021-02-02,MCQE,SELL,860.0,8.22,7069.200000000001,0.0
2021-02-02,RAYA,BUY,93061.0,1.12,104228.32,5.0
2021-02-02,ABUK,SELL,87.0,23.82,2072.34,0.0
2021-02-02,EAST,SELL,89.0,11.05,983.45,0.0
2021-02-02,EGAL,BUY,7446.0,13.98,104095.08,5.0
2021-03-01,MCQE,SELL,12680.0,7.4,93832.0,
2021-03-01,ABUK,SELL,4376.0,21.94,96009.44,
2021-03-01,AMOC,SELL,31394.0,3.03,95123.81999999999,
2021-03-01,RAYA,SELL,93061.0,1.3,120979.3,
2021-03-01,FWRY,SELL,161.0,10.77,1733.97,0.0
2021-03-01,HRHO,BUY,12333.0,8.57,105693.81,5.0
2021-03-01,PHDC,BUY,62541.0,1.69,105694.29,5.0
2021-03-01,ORAS,BUY,73.0,93.14,6799.22,5.0
2021-03-01,GBCO,SELL,1954.0,3.88,7581.5199999999995,0.0
2021-03-01,VLMR,BUY,59379.0,1.78,105694.62,5.0
2021-03-01,ORHD,SELL,1675.0,5.73,9597.75,0.0
2021-03-01,EAST,BUY,132.0,11.05,1458.6000000000001,5.0
2021-03-01,EGAL,BUY,274.0,13.69,3751.06,5.0
2021-04-01,FWRY,SELL,9814.0,9.64,94606.96,
2021-04-01,ORAS,SELL,1134.0,88.02,99814.68,
2021-04-01,EAST,SELL,9565.0,8.49,81206.85,
2021-04-01,EGAL,SELL,7720.0,11.64,89860.8,
2021-04-01,HRHO,SELL,12333.0,8.08,99650.64,
2021-04-01,PHDC,SELL,62541.0,1.61,100691.01000000001,
2021-04-01,VLMR,SELL,3745.0,1.78,6666.1,0.0
2021-04-01,GBCO,SELL,1519.0,3.85,5848.150000000001,0.0
2021-04-01,ORHD,BUY,168.0,5.32,893.76,5.0
2021-04-01,RAYA,BUY,75021.0,1.32,99027.72,5.0
2021-04-01,ORWE,BUY,13602.0,7.28,99022.56,5.0
2021-04-01,ABUK,BUY,4631.0,21.38,99010.78,5.0
2021-05-05,GBCO,SELL,25722.0,3.39,87197.58,
2021-05-05,VLMR,SELL,55634.0,1.69,94021.45999999999,
2021-05-05,ORWE,SELL,13602.0,5.95,80931.90000000001,
2021-05-05,ABUK,SELL,4631.0,19.91,92203.21,
2021-05-05,FWRY,BUY,9131.0,10.82,98797.42,5.0
2021-05-05,RAYA,SELL,10861.0,1.54,16725.94,0.0
2021-05-05,ARCC,BUY,27754.0,3.56,98804.24,5.0
2021-05-05,ORHD,SELL,2201.0,6.02,13250.019999999999,0.0
2021-06-01,FWRY,SELL,515.0,11.89,6123.35,0.0
2021-06-01,BFTH,BUY,69212.0,1.48,102433.76,5.0
2021-06-01,PHDC,BUY,59555.0,1.72,102434.59999999999,5.0
2021-06-01,ADIB,BUY,12136.0,8.44,102427.84,5.0
2021-06-01,ORHD,BUY,1589.0,5.69,9041.41,5.0
2021-06-01,MCQE,BUY,13183.0,7.77,102431.90999999999,5.0
2021-06-01,RAYA,BUY,3677.0,1.51,5552.27,5.0
2021-06-01,ORWE,BUY,14051.0,7.29,102431.79,5.0
2021-06-01,EGAL,BUY,5197.0,15.81,82164.57,5.0
2021-06-01,ARCC,SELL,4578.0,4.42,20234.76,0.0
2021-07-04,FWRY,SELL,8616.0,10.29,88658.64,
2021-07-04,BFTH,SELL,69212.0,0.93,64367.16,
2021-07-04,ETEL,BUY,7645.0,13.45,102825.25,5.0
2021-07-04,PHDC,SELL,1787.0,1.78,3180.86,0.0
2021-07-04,AMOC,BUY,26457.0,3.16,83604.12000000001,5.0
2021-07-04,MCQE,SELL,658.0,8.21,5402.18,0.0
2021-07-04,RAYA,BUY,713.0,1.5,1069.5,5.0
2021-07-04,ORWE,SELL,1721.0,8.34,14353.14,0.0
2021-07-04,EGAL,BUY,692.0,17.46,12082.32,5.0
2021-07-04,ARCC,SELL,3664.0,5.27,19309.28,0.0
2021-08-01,ORHD,SELL,18002.0,5.39,97030.78,
2021-08-01,ETEL,BUY,624.0,14.09,8792.16,5.0
2021-08-01,PHDC,BUY,4878.0,1.86,9073.08,5.0
2021-08-01,AMOC,BUY,6182.0,3.57,22069.739999999998,5.0
