date,symbol,holding_name,action,shares,price,value,fee,fixed_fee,bps_fee
2020-03-03,ORWE,Oriental Weavers,BUY,51.0,6.633315,338.299065,5.67659813,5.0,0.67659813
2020-03-03,PHDC,Palm Hills Development Company,BUY,262.0,1.310655,343.39160999999996,5.68678322,5.0,0.6867832199999999
2020-03-03,RAYA,Raya Holding For Financial Investments,BUY,1639.0,0.210105,344.36209499999995,5.68872419,5.0,0.68872419
2020-03-03,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,BUY,149.0,2.30115,342.87134999999995,5.6857427,5.0,0.6857426999999999
2020-03-03,TMGH,T M G Holding,BUY,49.0,6.973484999999999,341.700765,5.68340153,5.0,0.68340153
2020-03-03,VLMR,Egyptian Kuwaiti Holding,BUY,192.0,1.790895,343.85184,5.68770368,5.0,0.6877036799999999
2020-04-02,ABUK,Abou Kir Fertilizers,BUY,22.0,15.38769,338.52918,5.67705836,5.0,0.67705836
2020-04-02,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,51.0,6.62331,337.78881,5.67557762,5.0,0.67557762
2020-04-02,AMOC,Alexandria Mineral Oils Company,BUY,162.0,2.111055,341.99091,5.68398182,5.0,0.68398182
2020-04-02,ARCC,Arabian Cement Company,BUY,102.0,3.3416699999999997,340.85033999999996,5.68170068,5.0,0.68170068
2020-04-02,BFTH,Beltone Holding,BUY,636.0,0.54027,343.61172,5.68722344,5.0,0.68722344
2020-04-02,CCAP,QALA For Financial Investments,BUY,324.0,1.06053,343.61172,5.68722344,5.0,0.68722344
2020-04-02,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,28.79439,316.73829,5.63347658,5.0,0.6334765800000001
2020-04-02,EAST,Eastern Company,BUY,37.0,9.10455,336.86834999999996,5.6737367,5.0,0.6737367
2020-04-02,EFID,Edita Food Industries (EDITA),BUY,43.0,7.833914999999999,336.858345,5.67371669,5.0,0.67371669
2020-04-02,EGAL,Egypt Aluminum,BUY,38.0,8.974485,341.03042999999997,5.68206086,5.0,0.68206086
2020-04-02,EGCH,Egyptian Chemical Industries (KIMA),BUY,105.0,3.271635,343.52167499999996,5.68704335,5.0,0.6870433499999999
2020-04-02,EMFD,Emaar Misr for Development,BUY,134.0,2.5512749999999995,341.87084999999996,5.6837417,5.0,0.6837416999999999
2020-04-02,ETEL,Telecom Egypt,BUY,32.0,10.50525,336.168,5.672336,5.0,0.672336
2020-04-02,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,170.0,2.02101,343.5717,5.6871434,5.0,0.6871434000000001
2020-04-02,GBCO,GB Corp,BUY,227.0,1.5107549999999998,342.94138499999997,5.68588277,5.0,0.68588277
2020-04-02,HELI,Heliopolis Housing,BUY,103.0,3.3216599999999996,342.13097999999997,5.68426196,5.0,0.68426196
2020-04-02,HRHO,EFG Holding,BUY,73.0,4.682339999999999,341.8108199999999,5.68362164,5.0,0.6836216399999998
2020-04-02,ISPH,Ibnsina Pharma,BUY,61.0,5.552775,338.719275,5.67743855,5.0,0.67743855
2020-04-02,JUFO,Juhayna Food Industries,BUY,63.0,5.412705,341.000415,5.68200083,5.0,0.68200083
2020-04-02,MCQE,Misr Cement - Qena,BUY,83.0,4.092045,339.639735,5.67927947,5.0,0.67927947
2020-04-02,OIH,Orascom Investment Holding,BUY,272.0,1.26063,342.89135999999996,5.68578272,5.0,0.68578272
2020-04-02,ORAS,Orascom Construction PLC,BUY,5.0,63.201585,316.007925,5.63201585,5.0,0.63201585
2020-04-02,ORHD,Orascom Development Egypt,BUY,149.0,2.30115,342.87134999999995,5.6857427,5.0,0.6857426999999999
2020-04-02,ORWE,Oriental Weavers,BUY,65.0,5.2226099999999995,339.46964999999994,5.6789393,5.0,0.6789392999999999
2020-04-02,PHDC,Palm Hills Development Company,BUY,327.0,1.050525,343.52167499999996,5.68704335,5.0,0.6870433499999999
2020-04-02,RAYA,Raya Holding For Financial Investments,BUY,1374.0,0.250125,343.67175,5.6873435,5.0,0.6873435
2020-04-02,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,BUY,160.0,2.14107,342.5712,5.6851424,5.0,0.6851423999999999
2020-04-02,TMGH,T M G Holding,BUY,70.0,4.86243,340.3701,5.6807402,5.0,0.6807402
2020-04-02,VLMR,Egyptian Kuwaiti Holding,BUY,240.0,1.430715,343.3716,5.6867432,5.0,0.6867432
2020-05-07,ABUK,Abou Kir Fertilizers,BUY,23.0,14.397195,331.135485,5.66227097,5.0,0.66227097
2020-05-07,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,50.0,6.773384999999999,338.66925,5.6773385,5.0,0.6773385
2020-05-07,AMOC,Alexandria Mineral Oils Company,BUY,133.0,2.5712849999999996,341.98090499999995,5.68396181,5.0,0.6839618099999999
2020-05-07,ARCC,Arabian Cement Company,BUY,110.0,3.1115549999999996,342.27104999999995,5.6845421,5.0,0.6845420999999999
2020-05-07,BFTH,Beltone Holding,BUY,413.0,0.8304149999999999,342.961395,5.68592279,5.0,0.68592279
2020-05-07,CCAP,QALA For Financial Investments,BUY,252.0,1.3606800000000001,342.89136,5.68578272,5.0,0.6857827200000001
2020-05-07,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,31.19559,343.15148999999997,5.68630298,5.0,0.6863029799999999
2020-05-07,EAST,Eastern Company,BUY,36.0,9.28464,334.24703999999997,5.66849408,5.0,0.66849408
2020-05-07,EFID,Edita Food Industries (EDITA),BUY,33.0,10.14507,334.78731,5.66957462,5.0,0.66957462
2020-05-07,EGAL,Egypt Aluminum,BUY,37.0,9.044519999999999,334.64723999999995,5.66929448,5.0,0.6692944799999999
2020-05-07,EGCH,Egyptian Chemical Industries (KIMA),BUY,102.0,3.36168,342.89135999999996,5.68578272,5.0,0.68578272
2020-05-07,EMFD,Emaar Misr for Development,BUY,143.0,2.4012,343.37159999999994,5.6867431999999996,5.0,0.6867431999999999
2020-05-07,ETEL,Telecom Egypt,BUY,31.0,10.835415,335.89786499999997,5.6717957299999995,5.0,0.6717957299999999
2020-05-07,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,140.0,2.451225,343.1715,5.686343,5.0,0.6863429999999999
2020-05-07,GBCO,GB Corp,BUY,190.0,1.8009,342.171,5.684342,5.0,0.684342
2020-05-07,HELI,Heliopolis Housing,BUY,78.0,4.392194999999999,342.59120999999993,5.68518242,5.0,0.6851824199999998
2020-05-07,HRHO,EFG Holding,BUY,59.0,5.74287,338.82932999999997,5.67765866,5.0,0.67765866
2020-05-07,ISPH,Ibnsina Pharma,BUY,54.0,6.263129999999999,338.20901999999995,5.67641804,5.0,0.6764180399999999
2020-05-07,JUFO,Juhayna Food Industries,BUY,47.0,7.303649999999999,343.27155,5.6865431,5.0,0.6865431
2020-05-07,MCQE,Misr Cement - Qena,BUY,72.0,4.722359999999999,340.00991999999997,5.68001984,5.0,0.6800198399999999
2020-05-07,OIH,Orascom Investment Holding,BUY,238.0,1.4407199999999998,342.89135999999996,5.68578272,5.0,0.68578272
2020-05-07,ORAS,Orascom Construction PLC,BUY,4.0,69.11453999999999,276.45815999999996,5.55291632,5.0,0.5529163199999999
2020-05-07,ORHD,Orascom Development Egypt,BUY,101.0,3.391695,342.561195,5.68512239,5.0,0.68512239
2020-05-07,ORWE,Oriental Weavers,BUY,65.0,5.2226099999999995,339.46964999999994,5.6789393,5.0,0.6789392999999999
2020-05-07,PHDC,Palm Hills Development Company,BUY,286.0,1.2006,343.37159999999994,5.6867431999999996,5.0,0.6867431999999999
2020-05-07,RAYA,Raya Holding For Financial Investments,BUY,1372.0,0.250125,343.1715,5.686343,5.0,0.6863429999999999
2020-05-07,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,BUY,164.0,2.091045,342.93138,5.68586276,5.0,0.68586276
2020-05-07,TMGH,T M G Holding,BUY,63.0,5.372685,338.479155,5.67695831,5.0,0.67695831
2020-05-07,VLMR,Egyptian Kuwaiti Holding,BUY,215.0,1.590795,342.020925,5.68404185,5.0,0.68404185
2020-06-04,ABUK,Abou Kir Fertilizers,BUY,26.0,13.096544999999999,340.51016999999996,5.68102034,5.0,0.6810203399999999
2020-06-04,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,55.0,6.253125,343.921875,5.68784375,5.0,0.68784375
2020-06-04,AMOC,Alexandria Mineral Oils Company,BUY,139.0,2.46123,342.11097,5.6842219400000005,5.0,0.68422194
2020-06-04,ARCC,Arabian Cement Company,BUY,111.0,3.0915449999999995,343.16149499999995,5.68632299,5.0,0.6863229899999999
2020-06-04,BFTH,Beltone Holding,BUY,430.0,0.8004,344.172,5.688344,5.0,0.6883440000000001
2020-06-04,CCAP,QALA For Financial Investments,BUY,247.0,1.3906949999999998,343.50166499999995,5.68700333,5.0,0.6870033299999999
2020-06-04,COMI,Commercial International Bank-Egypt (CIB),BUY,10.0,31.905945,319.05944999999997,5.6381189,5.0,0.6381188999999999
2020-06-04,EAST,Eastern Company,BUY,37.0,9.24462,342.05093999999997,5.68410188,5.0,0.6841018799999999
2020-06-04,EFID,Edita Food Industries (EDITA),BUY,36.0,9.354674999999999,336.76829999999995,5.6735366,5.0,0.6735365999999999
2020-06-04,EGAL,Egypt Aluminum,BUY,40.0,8.424209999999999,336.9684,5.6739368,5.0,0.6739368
2020-06-04,EGCH,Egyptian Chemical Industries (KIMA),BUY,105.0,3.271635,343.52167499999996,5.68704335,5.0,0.6870433499999999
2020-06-04,EMFD,Emaar Misr for Development,BUY,146.0,2.351175,343.27155,5.6865431,5.0,0.6865431
2020-06-04,ETEL,Telecom Egypt,BUY,28.0,12.116055,339.24953999999997,5.67849908,5.0,0.6784990799999999
2020-06-04,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,126.0,2.7213600000000002,342.89136,5.68578272,5.0,0.6857827200000001
2020-06-04,GBCO,GB Corp,BUY,201.0,1.7108549999999998,343.881855,5.68776371,5.0,0.6877637099999999
2020-06-04,HELI,Heliopolis Housing,BUY,73.0,4.682339999999999,341.8108199999999,5.68362164,5.0,0.6836216399999998
2020-06-04,HRHO,EFG Holding,BUY,56.0,6.143069999999999,344.0119199999999,5.68802384,5.0,0.6880238399999998
2020-06-04,ISPH,Ibnsina Pharma,BUY,53.0,6.38319,338.30907,5.67661814,5.0,0.6766181400000001
2020-06-04,JUFO,Juhayna Food Industries,BUY,46.0,7.473735,343.79181,5.68758362,5.0,0.6875836200000001
2020-06-04,MCQE,Misr Cement - Qena,BUY,91.0,3.7718849999999997,343.241535,5.6864830699999995,5.0,0.68648307
2020-06-04,OIH,Orascom Investment Holding,BUY,240.0,1.430715,343.3716,5.6867432,5.0,0.6867432
2020-06-04,ORAS,Orascom Construction PLC,BUY,5.0,65.15256,325.76279999999997,5.6515256,5.0,0.6515255999999999
2020-06-04,ORHD,Orascom Development Egypt,BUY,100.0,3.411705,341.1705,5.682341,5.0,0.682341
2020-06-04,ORWE,Oriental Weavers,BUY,65.0,5.28264,343.3716,5.6867432,5.0,0.6867432
2020-06-04,PHDC,Palm Hills Development Company,BUY,310.0,1.110555,344.27205,5.6885441,5.0,0.6885441
2020-06-04,RAYA,Raya Holding For Financial Investments,BUY,1274.0,0.270135,344.15199,5.68830398,5.0,0.68830398
2020-06-04,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,BUY,187.0,1.84092,344.25203999999997,5.6885040799999995,5.0,0.68850408
2020-06-04,TMGH,T M G Holding,BUY,66.0,5.16258,340.73028,5.68146056,5.0,0.68146056
2020-06-04,VLMR,Egyptian Kuwaiti Holding,BUY,204.0,1.68084,342.89135999999996,5.68578272,5.0,0.68578272
2020-07-06,ABUK,Abou Kir Fertilizers,BUY,23.0,14.757375,339.419625,5.67883925,5.0,0.67883925
2020-07-06,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,52.0,6.48324,337.12848,5.67425696,5.0,0.67425696
2020-07-06,AMOC,Alexandria Mineral Oils Company,BUY,143.0,2.391195,341.94088500000004,5.68388177,5.0,0.68388177
2020-07-06,ARCC,Arabian Cement Company,BUY,95.0,3.6018,342.171,5.684342,5.0,0.684342
2020-07-06,BFTH,Beltone Holding,BUY,326.0,1.050525,342.47114999999997,5.6849422999999994,5.0,0.6849422999999999
2020-07-06,CCAP,QALA For Financial Investments,BUY,239.0,1.430715,341.940885,5.68388177,5.0,0.6838817699999999
2020-07-06,COMI,Commercial International Bank-Egypt (CIB),BUY,10.0,32.816399999999994,328.16399999999993,5.656328,5.0,0.6563279999999999
2020-07-06,EAST,Eastern Company,BUY,36.0,9.474735,341.09046,5.68218092,5.0,0.6821809200000001
2020-07-06,EFID,Edita Food Industries (EDITA),BUY,34.0,9.98499,339.48966,5.67897932,5.0,0.67897932
2020-07-06,EGAL,Egypt Aluminum,BUY,29.0,11.8059,342.37109999999996,5.6847422,5.0,0.6847422
2020-07-06,EGCH,Egyptian Chemical Industries (KIMA),BUY,97.0,3.52176,341.61072,5.6832214400000005,5.0,0.6832214400000001
2020-07-06,EMFD,Emaar Misr for Development,BUY,145.0,2.3611799999999996,342.37109999999996,5.6847422,5.0,0.6847422
2020-07-06,ETEL,Telecom Egypt,BUY,25.0,13.626809999999999,340.67024999999995,5.6813405,5.0,0.6813404999999999
2020-07-06,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,88.0,3.8819399999999997,341.61071999999996,5.68322144,5.0,0.68322144
2020-07-06,GBCO,GB Corp,BUY,158.0,2.16108,341.45064,5.68290128,5.0,0.68290128
2020-07-06,HELI,Heliopolis Housing,BUY,57.0,5.9529749999999995,339.319575,5.67863915,5.0,0.67863915
2020-07-06,HRHO,EFG Holding,BUY,43.0,7.86393,338.14898999999997,5.67629798,5.0,0.67629798
2020-07-06,ISPH,Ibnsina Pharma,BUY,51.0,6.603299999999999,336.76829999999995,5.6735366,5.0,0.6735365999999999
2020-07-06,JUFO,Juhayna Food Industries,BUY,44.0,7.70385,338.9694,5.6779388,5.0,0.6779388000000001
2020-07-06,MCQE,Misr Cement - Qena,BUY,64.0,5.28264,338.08896,5.67617792,5.0,0.67617792
2020-07-06,OIH,Orascom Investment Holding,BUY,218.0,1.5707849999999999,342.43113,5.68486226,5.0,0.6848622600000001
2020-07-06,ORAS,Orascom Construction PLC,BUY,5.0,67.33364999999999,336.66824999999994,5.6733365,5.0,0.6733364999999999
2020-07-06,ORHD,Orascom Development Egypt,BUY,88.0,3.8719349999999997,340.73028,5.68146056,5.0,0.68146056
2020-07-06,ORWE,Oriental Weavers,BUY,59.0,5.712854999999999,337.05844499999995,5.67411689,5.0,0.6741168899999999
2020-07-06,PHDC,Palm Hills Development Company,BUY,280.0,1.22061,341.7708,5.6835416,5.0,0.6835416000000001
2020-07-06,RAYA,Raya Holding For Financial Investments,BUY,1369.0,0.250125,342.42112499999996,5.68484225,5.0,0.68484225
2020-07-06,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,BUY,159.0,2.1510749999999996,342.0209249999999,5.68404185,5.0,0.6840418499999998
2020-07-06,TMGH,T M G Holding,BUY,56.0,6.113055,342.33108,5.68466216,5.0,0.68466216
2020-07-06,VLMR,Egyptian Kuwaiti Holding,BUY,200.0,1.7108549999999998,342.17099999999994,5.684342,5.0,0.6843419999999999
2020-09-03,ABUK,Abou Kir Fertilizers,BUY,20.0,17.858925,357.1785,5.714357,5.0,0.714357
2020-09-03,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,43.0,8.374184999999999,360.089955,5.72017991,5.0,0.7201799099999999
2020-09-03,AMOC,Alexandria Mineral Oils Company,BUY,127.0,2.871435,364.672245,5.72934449,5.0,0.72934449
2020-09-03,ARCC,Arabian Cement Company,BUY,93.0,3.931965,365.672745,5.73134549,5.0,0.73134549
2020-09-03,CCAP,QALA For Financial Investments,BUY,223.0,1.6408199999999997,365.9028599999999,5.73180572,5.0,0.7318057199999999
2020-09-03,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,33.25662,365.82282,5.73164564,5.0,0.73164564
2020-09-03,EAST,Eastern Company,BUY,40.0,9.164579999999999,366.5832,5.7331664,5.0,0.7331664
2020-09-03,EGAL,Egypt Aluminum,BUY,29.0,12.4062,359.7798,5.7195596,5.0,0.7195596000000001
2020-09-03,EGCH,Egyptian Chemical Industries (KIMA),BUY,103.0,3.5417699999999996,364.80231,5.72960462,5.0,0.7296046199999999
2020-09-03,EMFD,Emaar Misr for Development,BUY,148.0,2.4812399999999997,367.22351999999995,5.73444704,5.0,0.7344470399999999
2020-09-03,ETEL,Telecom Egypt,BUY,25.0,14.277135,356.92837499999996,5.71385675,5.0,0.7138567499999999
2020-09-03,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,60.0,6.093044999999999,365.58269999999993,5.7311654,5.0,0.7311653999999999
2020-09-03,GBCO,GB Corp,BUY,137.0,2.6713349999999996,365.97289499999994,5.73194579,5.0,0.7319457899999999
2020-09-03,HELI,Heliopolis Housing,BUY,59.0,6.1730849999999995,364.21201499999995,5.72842403,5.0,0.7284240299999999
2020-09-03,HRHO,EFG Holding,BUY,47.0,7.70385,362.08095000000003,5.7241619,5.0,0.7241619
2020-09-03,ISPH,Ibnsina Pharma,BUY,66.0,5.532765,365.16249000000005,5.73032498,5.0,0.7303249800000001
2020-09-03,JUFO,Juhayna Food Industries,BUY,52.0,6.993495,363.66174,5.72732348,5.0,0.72732348
2020-09-03,MCQE,Misr Cement - Qena,BUY,56.0,6.463229999999999,361.94088,5.72388176,5.0,0.72388176
2020-09-03,OIH,Orascom Investment Holding,BUY,170.0,2.1510749999999996,365.68274999999994,5.7313655,5.0,0.7313654999999999
2020-09-03,ORAS,Orascom Construction PLC,BUY,4.0,74.07702,296.30808,5.59261616,5.0,0.5926161600000001
2020-09-03,ORHD,Orascom Development Egypt,BUY,78.0,4.652325,362.88135,5.7257627,5.0,0.7257627
2020-09-03,ORWE,Oriental Weavers,BUY,69.0,5.32266,367.26354,5.73452708,5.0,0.73452708
2020-09-03,PHDC,Palm Hills Development Company,BUY,249.0,1.470735,366.213015,5.73242603,5.0,0.73242603
2020-09-03,RAYA,Raya Holding For Financial Investments,BUY,1079.0,0.34017000000000003,367.04343000000006,5.73408686,5.0,0.7340868600000001
2020-09-03,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,BUY,179.0,2.04102,365.34258,5.73068516,5.0,0.7306851600000001
2020-09-03,TMGH,T M G Holding,BUY,53.0,6.8134049999999995,361.110465,5.72222093,5.0,0.72222093
2020-09-03,VLMR,Egyptian Kuwaiti Holding,BUY,214.0,1.7108549999999998,366.12296999999995,5.73224594,5.0,0.7322459399999999
2020-10-04,ABUK,Abou Kir Fertilizers,BUY,18.0,19.539765,351.71576999999996,5.70343154,5.0,0.70343154
2020-10-04,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,48.0,7.693845,369.30456,5.73860912,5.0,0.73860912
2020-10-04,AMOC,Alexandria Mineral Oils Company,BUY,138.0,2.6713349999999996,368.64422999999994,5.73728846,5.0,0.7372884599999999
2020-10-04,ARCC,Arabian Cement Company,BUY,101.0,3.64182,367.82382,5.73564764,5.0,0.73564764
2020-10-04,CCAP,QALA For Financial Investments,BUY,232.0,1.590795,369.06444,5.73812888,5.0,0.73812888
2020-10-04,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,33.246615,365.712765,5.73142553,5.0,0.73142553
2020-10-04,EAST,Eastern Company,BUY,41.0,8.934465,366.313065,5.73262613,5.0,0.73262613
2020-10-04,EGAL,Egypt Aluminum,BUY,30.0,12.296145,368.88435,5.7377687,5.0,0.7377686999999999
2020-10-04,EGCH,Egyptian Chemical Industries (KIMA),BUY,98.0,3.7518749999999996,367.68375,5.7353675,5.0,0.7353675
2020-10-04,EMFD,Emaar Misr for Development,BUY,148.0,2.5012499999999998,370.18499999999995,5.7403699999999995,5.0,0.7403699999999999
2020-10-04,ETEL,Telecom Egypt,BUY,31.0,11.905949999999999,369.08444999999995,5.7381689,5.0,0.7381688999999999
2020-10-04,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,61.0,5.98299,364.96239,5.72992478,5.0,0.72992478
2020-10-04,GBCO,GB Corp,BUY,148.0,2.491245,368.70426000000003,5.73740852,5.0,0.7374085200000001
2020-10-04,HELI,Heliopolis Housing,BUY,62.0,5.9529749999999995,369.08444999999995,5.7381689,5.0,0.7381688999999999
2020-10-04,HRHO,EFG Holding,BUY,48.0,7.66383,367.86384,5.73572768,5.0,0.73572768
2020-10-04,ISPH,Ibnsina Pharma,BUY,69.0,5.3326649999999995,367.95388499999996,5.73590777,5.0,0.73590777
2020-10-04,JUFO,Juhayna Food Industries,BUY,58.0,6.313154999999999,366.16299,5.73232598,5.0,0.7323259799999999
2020-10-04,MCQE,Misr Cement - Qena,BUY,59.0,6.223109999999999,367.16348999999997,5.73432698,5.0,0.73432698
2020-10-04,OIH,Orascom Investment Holding,BUY,173.0,2.131065,368.674245,5.7373484900000005,5.0,0.73734849
2020-10-04,ORAS,Orascom Construction PLC,BUY,5.0,71.07552,355.3776,5.7107551999999995,5.0,0.7107551999999999
2020-10-04,ORHD,Orascom Development Egypt,BUY,94.0,3.931965,369.60471,5.73920942,5.0,0.73920942
2020-10-04,ORWE,Oriental Weavers,BUY,59.0,6.233115,367.753785,5.73550757,5.0,0.73550757
2020-10-04,PHDC,Palm Hills Development Company,BUY,257.0,1.4407199999999998,370.26503999999994,5.74053008,5.0,0.7405300799999999
2020-10-04,RAYA,Raya Holding For Financial Investments,BUY,1000.0,0.370185,370.185,5.74037,5.0,0.74037
2020-10-04,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,BUY,193.0,1.9109549999999997,368.81431499999997,5.73762863,5.0,0.7376286299999999
2020-10-04,TMGH,T M G Holding,BUY,58.0,6.373184999999999,369.64473,5.73928946,5.0,0.73928946
2020-10-04,VLMR,Egyptian Kuwaiti Holding,BUY,225.0,1.6408199999999997,369.18449999999996,5.738369,5.0,0.7383689999999999
2020-11-16,ABUK,Abou Kir Fertilizers,BUY,19.0,19.239615,365.552685,5.73110537,5.0,0.73110537
2020-11-16,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,44.0,8.234115,362.30105999999995,5.72460212,5.0,0.7246021199999999
2020-11-16,AMOC,Alexandria Mineral Oils Company,BUY,143.0,2.56128,366.26304,5.7325260799999995,5.0,0.73252608
2020-11-16,ARCC,Arabian Cement Company,BUY,113.0,3.2516249999999998,367.43362499999995,5.73486725,5.0,0.7348672499999999
2020-11-16,CCAP,QALA For Financial Investments,BUY,260.0,1.4107049999999999,366.78329999999994,5.7335666,5.0,0.7335665999999998
2020-11-16,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,31.93596,351.29556,5.70259112,5.0,0.70259112
2020-11-16,EAST,Eastern Company,BUY,45.0,8.154075,366.933375,5.73386675,5.0,0.73386675
2020-11-16,EGAL,Egypt Aluminum,BUY,31.0,11.515754999999999,356.98840499999994,5.71397681,5.0,0.7139768099999999
2020-11-16,EGCH,Egyptian Chemical Industries (KIMA),BUY,102.0,3.5717849999999998,364.32207,5.72864414,5.0,0.72864414
2020-11-16,EMFD,Emaar Misr for Development,BUY,157.0,2.3411699999999995,367.56368999999995,5.73512738,5.0,0.7351273799999999
2020-11-16,ETEL,Telecom Egypt,BUY,30.0,12.16608,364.9824,5.7299648,5.0,0.7299648
2020-11-16,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,50.0,7.32366,366.183,5.732366,5.0,0.732366
2020-11-16,GBCO,GB Corp,BUY,116.0,3.16158,366.74327999999997,5.73348656,5.0,0.73348656
2020-11-16,HELI,Heliopolis Housing,BUY,57.0,6.36318,362.70126,5.72540252,5.0,0.72540252
2020-11-16,HRHO,EFG Holding,BUY,49.0,7.503749999999999,367.68375,5.7353675,5.0,0.7353675
2020-11-16,ISPH,Ibnsina Pharma,BUY,66.0,5.492745,362.52117000000004,5.72504234,5.0,0.7250423400000001
2020-11-16,JUFO,Juhayna Food Industries,BUY,52.0,7.0035,364.182,5.728364,5.0,0.728364
2020-11-16,MCQE,Misr Cement - Qena,BUY,56.0,6.493245,363.62172,5.72724344,5.0,0.72724344
2020-11-16,OIH,Orascom Investment Holding,BUY,191.0,1.9209599999999998,366.90335999999996,5.73380672,5.0,0.7338067199999999
2020-11-16,ORAS,Orascom Construction PLC,BUY,4.0,73.706835,294.82734,5.58965468,5.0,0.58965468
2020-11-16,ORHD,Orascom Development Egypt,BUY,85.0,4.292145,364.83232499999997,5.72966465,5.0,0.7296646499999999
2020-11-16,ORWE,Oriental Weavers,BUY,51.0,7.113555,362.79130499999997,5.72558261,5.0,0.7255826099999999
2020-11-16,PHDC,Palm Hills Development Company,BUY,274.0,1.34067,367.34358000000003,5.73468716,5.0,0.7346871600000001
2020-11-16,RAYA,Raya Holding For Financial Investments,BUY,854.0,0.43021499999999996,367.40360999999996,5.73480722,5.0,0.73480722
2020-11-16,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,BUY,195.0,1.8809399999999998,366.78329999999994,5.7335666,5.0,0.7335665999999998
2020-11-16,TMGH,T M G Holding,BUY,57.0,6.373184999999999,363.27154499999995,5.72654309,5.0,0.72654309
2020-11-16,VLMR,Egyptian Kuwaiti Holding,BUY,222.0,1.6508249999999998,366.48314999999997,5.7329663,5.0,0.7329663
2020-12-16,ABUK,Abou Kir Fertilizers,BUY,17.0,21.0105,357.1785,5.714357,5.0,0.714357
2020-12-16,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,44.0,8.354175,367.58369999999996,5.7351674,5.0,0.7351673999999999
2020-12-16,AMOC,Alexandria Mineral Oils Company,BUY,114.0,3.22161,367.26354000000003,5.73452708,5.0,0.7345270800000001
2020-12-16,ARCC,Arabian Cement Company,BUY,114.0,3.2316149999999997,368.40410999999995,5.73680822,5.0,0.7368082199999999
2020-12-16,CCAP,QALA For Financial Investments,BUY,245.0,1.5107549999999998,370.13497499999994,5.74026995,5.0,0.7402699499999998
2020-12-16,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,31.19559,343.15148999999997,5.68630298,5.0,0.6863029799999999
2020-12-16,EAST,Eastern Company,BUY,38.0,9.72486,369.54467999999997,5.7390893599999995,5.0,0.7390893599999999
2020-12-16,EGAL,Egypt Aluminum,BUY,30.0,12.186089999999998,365.58269999999993,5.7311654,5.0,0.7311653999999999
2020-12-16,EGCH,Egyptian Chemical Industries (KIMA),BUY,98.0,3.7518749999999996,367.68375,5.7353675,5.0,0.7353675
2020-12-16,EMFD,Emaar Misr for Development,BUY,148.0,2.491245,368.70426000000003,5.73740852,5.0,0.7374085200000001
2020-12-16,ETEL,Telecom Egypt,BUY,30.0,12.316155,369.48465,5.7389693,5.0,0.7389692999999999
2020-12-16,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,50.0,7.393694999999999,369.68474999999995,5.7393695,5.0,0.7393694999999999
2020-12-16,GBCO,GB Corp,BUY,115.0,3.2116049999999996,369.334575,5.73866915,5.0,0.73866915
2020-12-16,HELI,Heliopolis Housing,BUY,59.0,6.213105,366.573195,5.73314639,5.0,0.73314639
2020-12-16,HRHO,EFG Holding,BUY,48.0,7.70385,369.7848,5.7395696,5.0,0.7395696
2020-12-16,ISPH,Ibnsina Pharma,BUY,78.0,4.70235,366.7833,5.7335666,5.0,0.7335666
2020-12-16,JUFO,Juhayna Food Industries,BUY,62.0,5.9529749999999995,369.08444999999995,5.7381689,5.0,0.7381688999999999
2020-12-16,MCQE,Misr Cement - Qena,BUY,50.0,7.333665,366.68325,5.7333665,5.0,0.7333665
2020-12-16,OIH,Orascom Investment Holding,BUY,173.0,2.14107,370.40511,5.74081022,5.0,0.74081022
