date,turnover_value,turnover_pct,cash_balance
2022-12-01,996288.0700000001,0.7035214767984486,424838.26999999944
2023-01-02,1699047.3,1.1283345316877627,1.129999999247957
2023-02-01,1789657.5400000003,1.0938730963050038,818024.1099999995
2023-03-01,1004305.0000000002,0.6159502966709254,489138.56999999954
2023-04-02,1536629.79,0.9812319747378088,156636.6799999996
2023-05-01,564087.54,0.3232993780484687,2.5199999996402767
2023-06-01,1678508.71,1.007735314520875,80.84999999948195
2023-07-04,1158102.15,0.6516371561184856,116.73999999943771
2023-08-01,1043627.7699999999,0.61155295456746,5.289999999438805
2023-09-03,1263386.62,0.7236880997963746,174610.60999999935
2023-10-01,1509150.8800000001,0.8018122779902033,188172.50999999928
2023-11-01,1623970.74,0.7271370981299091,893357.9299999994
2023-12-03,1396215.81,0.6097911433080181,457936.7199999991
2024-01-02,2086060.13,0.8984516364568575,232149.949999999
2024-02-01,3167709.86,1.300540557939483,487205.46999999875
2024-03-03,2827098.5199999996,1.0352656160604117,375.40999999889664
2024-04-01,2190380.2899999996,0.9952027696182546,1760571.6999999988
2024-05-01,615078.59,0.2836063454118893,1951901.389999999
2024-06-02,672793.88,0.3064215798832295,1317455.6899999992
2024-07-01,1415317.8299999998,0.6209428027013169,456013.0799999993
2024-08-01,1050081.6300000001,0.438376830314252,16.2499999992433
2024-09-01,1617220.1899999997,0.6187656570492611,14775.699999999284
2024-10-01,1611020.36,0.596250999489655,17770.1799999993
2024-11-03,1601724.5700000003,0.5578805554988217,287236.1299999994
2024-12-01,666397.3599999999,0.24041593969478503,277207.2499999994
2025-01-02,1680779.38,0.5978061865661187,843348.0499999997
2025-02-02,1074511.9,0.3619469891472517,25.92999999962194
2025-03-02,1894908.6400000001,0.6094962655505193,4962.249999999709
2025-04-03,1921126.88,0.5912558596710676,65196.46999999993
2025-05-04,2097021.9,0.625690314647213,6.409999999916181
2025-06-01,3624907.47,0.9972471397314095,3634913.8800000004
2025-07-01,3280291.6999999997,0.899964116573311,364622.18000000087
2025-08-03,701483.64,0.1751593910225889,53374.18000000085
2025-09-01,2005001.9000000001,0.5007177138560457,399998.3200000006
2025-10-01,1741497.2799999998,0.4192454355662223,415362.2400000008
2025-11-02,3314670.2199999997,0.7466334434361946,15514.220000000754
2025-12-01,2776774.65,0.572875129999516,484697.57000000076
2026-01-04,2638433.97,0.5230270425188451,0.7200000008451752
2026-02-01,2710603.15,0.516822344710505,1573686.4700000007
2026-03-01,3261230.9399999995,0.6090666616146908,2677224.710000001
2026-04-01,3639830.95,0.7025746462662378,2072399.0400000014
