date,turnover_value,turnover_pct,rebalance_fees,cash_balance
2021-12-01,670390.3405500001,0.8087514895645743,1370.7806811,5.975249030103441
2022-01-02,939446.627955,1.023816125407653,1908.89325591,31.450578120275168
2022-02-01,260958.58580499998,0.28980717094889535,546.91717161,2.4464515102972655
2022-03-01,285477.24149,0.3102606390506636,595.95448298,20.775658530328656
2022-04-03,558233.5488150001,0.5996686330810503,1141.4670976300001,2.5639359004126163
2022-05-08,736454.152155,0.7945235128469876,1502.90830431,7.120586590419407
2022-06-01,253345.69137000002,0.29921726596546083,531.69138274,6.018693850427994
2022-07-03,451990.813025,0.5679226184262618,938.9816260499999,34.99386280043109
2022-08-01,244154.47429999997,0.28823433101660645,518.3089486,6.010024200452165
2022-09-01,486665.83901,0.5282766422572578,1003.3316780199999,1.3276161805260926
2022-10-02,479434.44583,0.5272456348642667,988.8688916599999,1.083694520581048
2022-11-01,740197.265505,0.7806612951453243,1510.39453101,9.582558510664967
2022-12-01,878012.7996749999,0.7902988553948181,1791.02559935,0.2025041607557796
2023-01-02,1381036.220785,1.0383313835631782,2797.07244157,51.04356759096845
2023-02-01,1495415.799565,1.027196209844273,3025.83159913,98.37561346107395
2023-03-01,1562403.92386,1.0307074338756,3154.80784772,71.23137237102492
2023-04-02,824043.125455,0.5592072004528852,1678.08625091,8.609064871125156
2023-05-01,861259.3822949999,0.5174577359869147,1742.5187645899998,10.872565281199059
2023-06-01,1335293.008105,0.8077866650636275,2700.58601621,6.431704071146669
2023-07-04,1049113.059505,0.6025706180472132,2133.22611901,49.6408800612553
2023-08-01,1836546.027265,1.0270500396891251,3708.09205453,28.747160531283953
2023-09-03,1442583.429385,0.78446157449394,2915.1668587699996,73.52016676147468
2023-10-01,1152613.02899,0.5772824785474976,2335.22605798,7.663547451600607
2023-11-01,1239003.574285,0.5453040619668547,2498.00714857,1.5863338815215684
2023-12-03,1942227.600935,0.813072382049663,3919.4552018699997,9.14860701158068
2024-01-02,1863902.5044300002,0.7782794597625152,3757.8050088600003,70.53365815178404
2024-02-01,1516143.521525,0.566213224202718,3057.2870430500006,16.111404101829976
2024-03-03,3109198.173335,0.9735891651423793,6253.39634667,1.4465224319137633
2024-04-01,1729182.82358,0.614365403413341,3488.3656471599998,1.3308752719749464
2024-05-01,2057105.5803349998,0.7999998925227043,4144.21116067,7.898129602031986
2024-06-02,1538527.323895,0.535708546667707,3112.0546477899998,298.79127681206603
2024-07-01,1582094.5404100001,0.5227670278320244,3204.1890808200005,176.271209992038
2024-08-01,1022222.9915899998,0.3193045206426777,2069.44598318,25.999605442018947
2024-09-01,1032413.8116850001,0.3015617108923219,2099.82762337,86.59690707206755
2024-10-01,1058815.7814,0.29910066401592045,2142.6315628,51.75929427205119
2024-11-03,1076702.07857,0.3146697904474126,2183.40415714,12.865927131941135
2024-12-01,2551464.19081,0.7639188137551713,5132.92838162,142.5863155120751
2025-01-02,1935075.5264249998,0.555654722259349,3905.15105285,212.85095856222324
2025-02-02,2016750.2195549998,0.5664855600492911,4068.5004391099997,226.75178956245963
2025-03-02,2041956.473175,0.5566520726943416,4118.91294635,4.131497122762994
2025-04-03,3397547.13024,0.8301948645444739,6830.09426048,14.784036643221043
2025-05-04,1174024.84496,0.28526726237435013,2373.0496899199998,4.803686723334977
2025-06-01,4292512.82992,0.9971769849990102,8585.025659840001,4293932.607946884
2025-07-01,4295149.871684999,0.9979593694739393,8630.29974337,152.4365185140632
2025-08-03,3584856.1781399995,0.7913385067298189,7194.712356280001,11.18701952417905
2025-09-01,2447582.635875,0.5407772018837036,4920.16527175,215.481342774714
2025-10-01,2471202.5818849998,0.5413941102889751,4967.4051637699995,38.703889264841564
2025-11-02,4098968.403015,0.8115331778918343,8232.93680603,50.252808235236444
2025-12-01,1656930.69643,0.31099653221859663,3343.8613928600003,45.06752537544526
2026-01-04,3192687.656505,0.5911874970065945,6415.37531301,220.33883736573625
2026-02-01,3363241.64862,0.5976228780440423,6756.48329724,58.88524420619069
2026-03-01,4804465.70383,0.7806414936824699,9638.931407659999,10.060486546251923
2026-04-01,1982118.6859249999,0.3396668704591102,3994.2373718500003,352.9149396964349
