rebalance_date,feature,training_months,training_rows,monthly_ic_count,raw_ic_mean,weight,warmup_complete
2018-04-11,residual_strength_63_126b,30,659,0,0.0,0.0,False
2018-04-11,residual_strength_126_126b,30,659,0,0.0,0.0,False
2018-05-02,rel_mom_21,30,660,0,0.0,0.0,False
2018-05-02,rel_mom_63,30,660,0,0.0,0.0,False
2018-05-02,rel_mom_126,30,660,0,0.0,0.0,False
2018-05-02,ratio_vs_sma50,30,660,0,0.0,0.0,False
2018-05-02,ratio_vs_sma200,30,660,0,0.0,0.0,False
2018-05-02,sma50_vs_sma200,30,660,0,0.0,0.0,False
2018-05-02,vol_adj_rel_mom_63,30,660,0,0.0,0.0,False
2018-05-02,volume_ratio_20_63,30,660,0,0.0,0.0,False
2018-05-02,mom63_volume_score,30,660,0,0.0,0.0,False
2018-05-02,down_day_excess_63,30,660,0,0.0,0.0,False
2018-05-02,residual_strength_21_126b,30,660,0,0.0,0.0,False
2018-05-02,residual_strength_63_126b,30,660,0,0.0,0.0,False
2018-05-02,residual_strength_126_126b,30,660,0,0.0,0.0,False
2018-06-14,rel_mom_21,31,685,0,0.0,0.0,False
2018-06-14,rel_mom_63,31,685,0,0.0,0.0,False
2018-06-14,rel_mom_126,31,685,0,0.0,0.0,False
2018-06-14,ratio_vs_sma50,31,685,0,0.0,0.0,False
2018-06-14,ratio_vs_sma200,31,685,0,0.0,0.0,False
2018-06-14,sma50_vs_sma200,31,685,0,0.0,0.0,False
2018-06-14,vol_adj_rel_mom_63,31,685,0,0.0,0.0,False
2018-06-14,volume_ratio_20_63,31,685,0,0.0,0.0,False
2018-06-14,mom63_volume_score,31,685,0,0.0,0.0,False
2018-06-14,down_day_excess_63,31,685,0,0.0,0.0,False
2018-06-14,residual_strength_21_126b,31,685,0,0.0,0.0,False
2018-06-14,residual_strength_63_126b,31,685,0,0.0,0.0,False
2018-06-14,residual_strength_126_126b,31,685,0,0.0,0.0,False
2018-07-09,rel_mom_21,32,711,0,0.0,0.0,False
2018-07-09,rel_mom_63,32,711,0,0.0,0.0,False
2018-07-09,rel_mom_126,32,711,0,0.0,0.0,False
2018-07-09,ratio_vs_sma50,32,711,0,0.0,0.0,False
2018-07-09,ratio_vs_sma200,32,711,0,0.0,0.0,False
2018-07-09,sma50_vs_sma200,32,711,0,0.0,0.0,False
2018-07-09,vol_adj_rel_mom_63,32,711,0,0.0,0.0,False
2018-07-09,volume_ratio_20_63,32,711,0,0.0,0.0,False
2018-07-09,mom63_volume_score,32,711,0,0.0,0.0,False
2018-07-09,down_day_excess_63,32,711,0,0.0,0.0,False
2018-07-09,residual_strength_21_126b,32,711,0,0.0,0.0,False
2018-07-09,residual_strength_63_126b,32,711,0,0.0,0.0,False
2018-07-09,residual_strength_126_126b,32,711,0,0.0,0.0,False
2018-08-07,rel_mom_21,32,711,0,0.0,0.0,False
2018-08-07,rel_mom_63,32,711,0,0.0,0.0,False
2018-08-07,rel_mom_126,32,711,0,0.0,0.0,False
2018-08-07,ratio_vs_sma50,32,711,0,0.0,0.0,False
2018-08-07,ratio_vs_sma200,32,711,0,0.0,0.0,False
2018-08-07,sma50_vs_sma200,32,711,0,0.0,0.0,False
2018-08-07,vol_adj_rel_mom_63,32,711,0,0.0,0.0,False
2018-08-07,volume_ratio_20_63,32,711,0,0.0,0.0,False
2018-08-07,mom63_volume_score,32,711,0,0.0,0.0,False
2018-08-07,down_day_excess_63,32,711,0,0.0,0.0,False
2018-08-07,residual_strength_21_126b,32,711,0,0.0,0.0,False
2018-08-07,residual_strength_63_126b,32,711,0,0.0,0.0,False
2018-08-07,residual_strength_126_126b,32,711,0,0.0,0.0,False
2018-09-04,rel_mom_21,32,711,0,0.0,0.0,False
2018-09-04,rel_mom_63,32,711,0,0.0,0.0,False
2018-09-04,rel_mom_126,32,711,0,0.0,0.0,False
2018-09-04,ratio_vs_sma50,32,711,0,0.0,0.0,False
2018-09-04,ratio_vs_sma200,32,711,0,0.0,0.0,False
2018-09-04,sma50_vs_sma200,32,711,0,0.0,0.0,False
2018-09-04,vol_adj_rel_mom_63,32,711,0,0.0,0.0,False
2018-09-04,volume_ratio_20_63,32,711,0,0.0,0.0,False
2018-09-04,mom63_volume_score,32,711,0,0.0,0.0,False
2018-09-04,down_day_excess_63,32,711,0,0.0,0.0,False
2018-09-04,residual_strength_21_126b,32,711,0,0.0,0.0,False
2018-09-04,residual_strength_63_126b,32,711,0,0.0,0.0,False
2018-09-04,residual_strength_126_126b,32,711,0,0.0,0.0,False
2018-10-03,rel_mom_21,33,737,0,0.0,0.0,False
2018-10-03,rel_mom_63,33,737,0,0.0,0.0,False
2018-10-03,rel_mom_126,33,737,0,0.0,0.0,False
2018-10-03,ratio_vs_sma50,33,737,0,0.0,0.0,False
2018-10-03,ratio_vs_sma200,33,737,0,0.0,0.0,False
2018-10-03,sma50_vs_sma200,33,737,0,0.0,0.0,False
2018-10-03,vol_adj_rel_mom_63,33,737,0,0.0,0.0,False
2018-10-03,volume_ratio_20_63,33,737,0,0.0,0.0,False
2018-10-03,mom63_volume_score,33,737,0,0.0,0.0,False
2018-10-03,down_day_excess_63,33,737,0,0.0,0.0,False
2018-10-03,residual_strength_21_126b,33,737,0,0.0,0.0,False
2018-10-03,residual_strength_63_126b,33,737,0,0.0,0.0,False
2018-10-03,residual_strength_126_126b,33,737,0,0.0,0.0,False
2018-11-01,rel_mom_21,35,787,0,0.0,0.0,False
2018-11-01,rel_mom_63,35,787,0,0.0,0.0,False
2018-11-01,rel_mom_126,35,787,0,0.0,0.0,False
2018-11-01,ratio_vs_sma50,35,787,0,0.0,0.0,False
2018-11-01,ratio_vs_sma200,35,787,0,0.0,0.0,False
2018-11-01,sma50_vs_sma200,35,787,0,0.0,0.0,False
2018-11-01,vol_adj_rel_mom_63,35,787,0,0.0,0.0,False
2018-11-01,volume_ratio_20_63,35,787,0,0.0,0.0,False
2018-11-01,mom63_volume_score,35,787,0,0.0,0.0,False
2018-11-01,down_day_excess_63,35,787,0,0.0,0.0,False
2018-11-01,residual_strength_21_126b,35,787,0,0.0,0.0,False
2018-11-01,residual_strength_63_126b,35,787,0,0.0,0.0,False
2018-11-01,residual_strength_126_126b,35,787,0,0.0,0.0,False
2018-12-03,rel_mom_21,35,788,0,0.0,0.0,False
2018-12-03,rel_mom_63,35,788,0,0.0,0.0,False
2018-12-03,rel_mom_126,35,788,0,0.0,0.0,False
2018-12-03,ratio_vs_sma50,35,788,0,0.0,0.0,False
2018-12-03,ratio_vs_sma200,35,788,0,0.0,0.0,False
2018-12-03,sma50_vs_sma200,35,788,0,0.0,0.0,False
2018-12-03,vol_adj_rel_mom_63,35,788,0,0.0,0.0,False
2018-12-03,volume_ratio_20_63,35,788,0,0.0,0.0,False
2018-12-03,mom63_volume_score,35,788,0,0.0,0.0,False
2018-12-03,down_day_excess_63,35,788,0,0.0,0.0,False
2018-12-03,residual_strength_21_126b,35,788,0,0.0,0.0,False
2018-12-03,residual_strength_63_126b,35,788,0,0.0,0.0,False
2018-12-03,residual_strength_126_126b,35,788,0,0.0,0.0,False
2019-01-06,rel_mom_21,35,788,0,0.0,0.0,False
2019-01-06,rel_mom_63,35,788,0,0.0,0.0,False
2019-01-06,rel_mom_126,35,788,0,0.0,0.0,False
2019-01-06,ratio_vs_sma50,35,788,0,0.0,0.0,False
2019-01-06,ratio_vs_sma200,35,788,0,0.0,0.0,False
2019-01-06,sma50_vs_sma200,35,788,0,0.0,0.0,False
2019-01-06,vol_adj_rel_mom_63,35,788,0,0.0,0.0,False
2019-01-06,volume_ratio_20_63,35,788,0,0.0,0.0,False
2019-01-06,mom63_volume_score,35,788,0,0.0,0.0,False
2019-01-06,down_day_excess_63,35,788,0,0.0,0.0,False
2019-01-06,residual_strength_21_126b,35,788,0,0.0,0.0,False
2019-01-06,residual_strength_63_126b,35,788,0,0.0,0.0,False
2019-01-06,residual_strength_126_126b,35,788,0,0.0,0.0,False
2019-02-05,rel_mom_21,36,811,35,0.10666837949255688,0.13232074347879974,True
2019-02-05,rel_mom_63,36,811,33,0.038864170663756505,0.0482105004442676,True
2019-02-05,rel_mom_126,36,811,29,-0.09006860027342872,-0.11172893231312776,True
2019-02-05,ratio_vs_sma50,36,811,34,0.12910580618698614,0.16015408074408663,True
2019-02-05,ratio_vs_sma200,36,811,22,0.00678264714003037,0.008413785946619711,True
2019-02-05,sma50_vs_sma200,36,811,22,-0.1063872917791835,-0.13197205781025148,True
2019-02-05,vol_adj_rel_mom_63,36,811,33,0.02577150762038746,0.03196922147989669,True
2019-02-05,volume_ratio_20_63,36,811,33,0.004177692269949548,0.005182373162647809,True
2019-02-05,mom63_volume_score,36,811,33,0.05792532135079697,0.07185561104282714,True
2019-02-05,down_day_excess_63,36,811,35,-0.02716027502860314,-0.033691969466211114,True
2019-02-05,residual_strength_21_126b,36,811,32,0.13405112041119635,0.16628867900082156,True
2019-02-05,residual_strength_63_126b,36,811,29,0.07887161245500002,0.09783921391761269,True
2019-02-05,residual_strength_126_126b,36,811,23,-0.0003005522650334123,-0.00037283119283004957,True
2019-04-17,rel_mom_21,36,814,35,0.10946469428887168,0.13469072209044652,True
2019-04-17,rel_mom_63,36,814,33,0.03774308855453211,0.046440945040399265,True
2019-04-17,rel_mom_126,36,814,29,-0.08805224248495698,-0.10834379248056451,True
2019-04-17,ratio_vs_sma50,36,814,34,0.1305718834459023,0.16066204158600658,True
2019-04-17,ratio_vs_sma200,36,814,22,0.012122623369334663,0.01491626963244715,True
2019-04-17,sma50_vs_sma200,36,814,22,-0.10292145370860237,-0.12663959835330582,True
2019-04-17,vol_adj_rel_mom_63,36,814,33,0.0257220621163965,0.03164968524892662,True
2019-04-17,volume_ratio_20_63,36,814,33,0.005393980007976417,0.006637017231314142,True
2019-04-17,mom63_volume_score,36,814,33,0.056856039293372615,0.06995845589645681,True
2019-04-17,down_day_excess_63,36,814,35,-0.028939577851384218,-0.03560867422247849,True
2019-04-17,residual_strength_21_126b,36,814,32,0.13671385773425976,0.16821942762114875,True
2019-04-17,residual_strength_63_126b,36,814,29,0.07725861941771914,0.09506278992222493,True
2019-04-17,residual_strength_126_126b,36,814,23,0.0009513443365796314,0.001170580674280419,True
2019-05-21,rel_mom_21,36,814,35,0.10946469428887168,0.13469072209044652,True
2019-05-21,rel_mom_63,36,814,33,0.03774308855453211,0.046440945040399265,True
2019-05-21,rel_mom_126,36,814,29,-0.08805224248495698,-0.10834379248056451,True
2019-05-21,ratio_vs_sma50,36,814,34,0.1305718834459023,0.16066204158600658,True
2019-05-21,ratio_vs_sma200,36,814,22,0.012122623369334663,0.01491626963244715,True
2019-05-21,sma50_vs_sma200,36,814,22,-0.10292145370860237,-0.12663959835330582,True
2019-05-21,vol_adj_rel_mom_63,36,814,33,0.0257220621163965,0.03164968524892662,True
2019-05-21,volume_ratio_20_63,36,814,33,0.005393980007976417,0.006637017231314142,True
2019-05-21,mom63_volume_score,36,814,33,0.056856039293372615,0.06995845589645681,True
2019-05-21,down_day_excess_63,36,814,35,-0.028939577851384218,-0.03560867422247849,True
2019-05-21,residual_strength_21_126b,36,814,32,0.13671385773425976,0.16821942762114875,True
2019-05-21,residual_strength_63_126b,36,814,29,0.07725861941771914,0.09506278992222493,True
2019-05-21,residual_strength_126_126b,36,814,23,0.0009513443365796314,0.001170580674280419,True
2019-07-09,rel_mom_21,36,814,35,0.10946469428887168,0.13469072209044652,True
2019-07-09,rel_mom_63,36,814,33,0.03774308855453211,0.046440945040399265,True
2019-07-09,rel_mom_126,36,814,29,-0.08805224248495698,-0.10834379248056451,True
2019-07-09,ratio_vs_sma50,36,814,34,0.1305718834459023,0.16066204158600658,True
2019-07-09,ratio_vs_sma200,36,814,22,0.012122623369334663,0.01491626963244715,True
2019-07-09,sma50_vs_sma200,36,814,22,-0.10292145370860237,-0.12663959835330582,True
2019-07-09,vol_adj_rel_mom_63,36,814,33,0.0257220621163965,0.03164968524892662,True
2019-07-09,volume_ratio_20_63,36,814,33,0.005393980007976417,0.006637017231314142,True
2019-07-09,mom63_volume_score,36,814,33,0.056856039293372615,0.06995845589645681,True
2019-07-09,down_day_excess_63,36,814,35,-0.028939577851384218,-0.03560867422247849,True
2019-07-09,residual_strength_21_126b,36,814,32,0.13671385773425976,0.16821942762114875,True
2019-07-09,residual_strength_63_126b,36,814,29,0.07725861941771914,0.09506278992222493,True
2019-07-09,residual_strength_126_126b,36,814,23,0.0009513443365796314,0.001170580674280419,True
2019-08-21,rel_mom_21,36,814,35,0.10946469428887168,0.13469072209044652,True
2019-08-21,rel_mom_63,36,814,33,0.03774308855453211,0.046440945040399265,True
2019-08-21,rel_mom_126,36,814,29,-0.08805224248495698,-0.10834379248056451,True
2019-08-21,ratio_vs_sma50,36,814,34,0.1305718834459023,0.16066204158600658,True
2019-08-21,ratio_vs_sma200,36,814,22,0.012122623369334663,0.01491626963244715,True
2019-08-21,sma50_vs_sma200,36,814,22,-0.10292145370860237,-0.12663959835330582,True
2019-08-21,vol_adj_rel_mom_63,36,814,33,0.0257220621163965,0.03164968524892662,True
2019-08-21,volume_ratio_20_63,36,814,33,0.005393980007976417,0.006637017231314142,True
2019-08-21,mom63_volume_score,36,814,33,0.056856039293372615,0.06995845589645681,True
2019-08-21,down_day_excess_63,36,814,35,-0.028939577851384218,-0.03560867422247849,True
2019-08-21,residual_strength_21_126b,36,814,32,0.13671385773425976,0.16821942762114875,True
2019-08-21,residual_strength_63_126b,36,814,29,0.07725861941771914,0.09506278992222493,True
2019-08-21,residual_strength_126_126b,36,814,23,0.0009513443365796314,0.001170580674280419,True
2019-09-02,rel_mom_21,37,839,36,0.10973308385562347,0.13491821095686737,True
2019-09-02,rel_mom_63,37,839,34,0.03766421287634286,0.04630862489074549,True
2019-09-02,rel_mom_126,37,839,30,-0.0864077660260567,-0.10623943842090174,True
2019-09-02,ratio_vs_sma50,37,839,35,0.13013753680521722,0.16000574327423864,True
2019-09-02,ratio_vs_sma200,37,839,23,0.00843816826961612,0.010374834340639646,True
2019-09-02,sma50_vs_sma200,37,839,23,-0.10181160878381526,-0.12517865742136347,True
2019-09-02,vol_adj_rel_mom_63,37,839,34,0.026075221130591714,0.0320598133364485,True
2019-09-02,volume_ratio_20_63,37,839,34,-0.007578512179505435,-0.009317876332710978,True
2019-09-02,mom63_volume_score,37,839,34,0.055739139805554117,0.06853197557752486,True
2019-09-02,down_day_excess_63,37,839,36,-0.036533652709986195,-0.04491858690343595,True
2019-09-02,residual_strength_21_126b,37,839,33,0.13422793956524642,0.1650349450708661,True
2019-09-02,residual_strength_63_126b,37,839,30,0.07518574756273237,0.09244182514696236,True
2019-09-02,residual_strength_126_126b,37,839,24,-0.0037978205898686495,-0.0046694683272949355,True
2019-10-24,rel_mom_21,38,863,37,0.10934442393133675,0.1327083773619416,True
2019-10-24,rel_mom_63,38,863,35,0.03700460629142077,0.044911492322056726,True
2019-10-24,rel_mom_126,38,863,31,-0.08896591008318998,-0.10797552488897369,True
2019-10-24,ratio_vs_sma50,38,863,36,0.12643829474443333,0.15345474719846125,True
2019-10-24,ratio_vs_sma200,38,863,24,-9.929030153828464e-06,-1.205059602600127e-05,True
2019-10-24,sma50_vs_sma200,38,863,24,-0.10782631307685149,-0.13086588717441452,True
2019-10-24,vol_adj_rel_mom_63,38,863,35,0.024239832455111708,0.029419230693128202,True
2019-10-24,volume_ratio_20_63,38,863,35,-0.01659268492557527,-0.02013809404614715,True
2019-10-24,mom63_volume_score,38,863,35,0.053601640322057706,0.06505486475968429,True
2019-10-24,down_day_excess_63,38,863,37,-0.04273839996989719,-0.051870443019685235,True
2019-10-24,residual_strength_21_126b,38,863,34,0.13228824829977756,0.16055467800480908,True
2019-10-24,residual_strength_63_126b,38,863,31,0.07273483970555433,0.08827631266379324,True
2019-10-24,residual_strength_126_126b,38,863,25,-0.012160027463002297,-0.014758297270878988,True
2019-11-03,rel_mom_21,38,866,37,0.10990019013927686,0.13445859957218667,True
2019-11-03,rel_mom_63,38,866,35,0.03620660925739889,0.04429737537157692,True
2019-11-03,rel_mom_126,38,866,31,-0.08537393403679598,-0.10445168107542059,True
2019-11-03,ratio_vs_sma50,38,866,36,0.12803061546718883,0.1566404683765056,True
2019-11-03,ratio_vs_sma200,38,866,24,0.003961407604226285,0.004846627818603901,True
2019-11-03,sma50_vs_sma200,38,866,24,-0.10365378270866894,-0.12681636351770437,True
2019-11-03,vol_adj_rel_mom_63,38,866,35,0.02401047175370132,0.029375876447336847,True
2019-11-03,volume_ratio_20_63,38,866,35,-0.01813036463716802,-0.022181794551558987,True
2019-11-03,mom63_volume_score,38,866,35,0.05252775768295767,0.0642656643975496,True
2019-11-03,down_day_excess_63,38,866,37,-0.044316833287460944,-0.05421991839827105,True
2019-11-03,residual_strength_21_126b,38,866,34,0.13196497821947423,0.16145400787275993,True
2019-11-03,residual_strength_63_126b,38,866,31,0.07046277796645191,0.08620846274540754,True
2019-11-03,residual_strength_126_126b,38,866,25,-0.008813652099235627,-0.010783159855118001,True
2019-12-03,rel_mom_21,39,890,38,0.1141254425504572,0.13838672447191303,True
2019-12-03,rel_mom_63,39,890,36,0.0366012732508936,0.04438213078081354,True
2019-12-03,rel_mom_126,39,890,32,-0.08225673168148791,-0.0997432247251386,True
2019-12-03,ratio_vs_sma50,39,890,37,0.13055752585421532,0.1583120113653358,True
2019-12-03,ratio_vs_sma200,39,890,25,0.005269766610350806,0.00639003646899753,True
2019-12-03,sma50_vs_sma200,39,890,25,-0.10158720979294406,-0.1231830597745205,True
2019-12-03,vol_adj_rel_mom_63,39,890,36,0.026202098186759778,0.03177225394551262,True
2019-12-03,volume_ratio_20_63,39,890,36,-0.01438565544601381,-0.017443820519471125,True
2019-12-03,mom63_volume_score,39,890,36,0.05267197751489538,0.06386921510969794,True
2019-12-03,down_day_excess_63,39,890,38,-0.04644561753715545,-0.05631922850332407,True
2019-12-03,residual_strength_21_126b,39,890,35,0.1337289965004448,0.16215768700682545,True
2019-12-03,residual_strength_63_126b,39,890,32,0.06932734473511581,0.08406525258367437,True
2019-12-03,residual_strength_126_126b,39,890,26,-0.011525264082472324,-0.013975354744775476,True
2020-01-02,rel_mom_21,40,915,39,0.11461285918751116,0.1434120775664124,True
2020-01-02,rel_mom_63,40,915,37,0.03765760691246667,0.047119980094560025,True
2020-01-02,rel_mom_126,40,915,33,-0.0735142531672447,-0.09198646515055772,True
2020-01-02,ratio_vs_sma50,40,915,38,0.12842166867050478,0.16069068025300065,True
2020-01-02,ratio_vs_sma200,40,915,26,0.011379032199828039,0.014238285826223088,True
2020-01-02,sma50_vs_sma200,40,915,26,-0.09266352088809815,-0.11594744376317641,True
2020-01-02,vol_adj_rel_mom_63,40,915,37,0.02654337746382376,0.0332130350355246,True
2020-01-02,volume_ratio_20_63,40,915,37,-0.015583715969117524,-0.0194994968206809,True
2020-01-02,mom63_volume_score,40,915,37,0.052321356410587896,0.065468346895169,True
2020-01-02,down_day_excess_63,40,915,39,-0.04579909855718566,-0.05730721597311462,True
2020-01-02,residual_strength_21_126b,40,915,36,0.12859323529736078,0.160905357092693,True
2020-01-02,residual_strength_63_126b,40,915,33,0.06728391588749891,0.08419060681876264,True
2020-01-02,residual_strength_126_126b,40,915,27,-0.004811903119810573,-0.006021008710125007,True
2020-02-05,rel_mom_21,41,941,40,0.11066650159417857,0.14475283117715565,True
2020-02-05,rel_mom_63,41,941,38,0.03725926259780453,0.04873546801346632,True
2020-02-05,rel_mom_126,41,941,34,-0.06950864981123368,-0.09091797162228914,True
2020-02-05,ratio_vs_sma50,41,941,39,0.1233167304153734,0.1612994501678036,True
2020-02-05,ratio_vs_sma200,41,941,27,0.011924170524550417,0.015596927868899567,True
2020-02-05,sma50_vs_sma200,41,941,27,-0.08598244920031911,-0.11246585709317179,True
2020-02-05,vol_adj_rel_mom_63,41,941,38,0.025832750230118426,0.033789481722431756,True
2020-02-05,volume_ratio_20_63,41,941,38,-0.011897173039022838,-0.015561614902387695,True
2020-02-05,mom63_volume_score,41,941,38,0.051237454132117735,0.06701907479764267,True
2020-02-05,down_day_excess_63,41,941,40,-0.04550953982910953,-0.05952690869356681,True
2020-02-05,residual_strength_21_126b,41,941,37,0.12288568674116955,0.16073564096354395,True
2020-02-05,residual_strength_63_126b,41,941,34,0.06508617495845057,0.08513333267076917,True
2020-02-05,residual_strength_126_126b,41,941,28,-0.003413920493439946,-0.004465440306871865,True
2020-03-03,rel_mom_21,44,1018,43,0.10601567871887672,0.14429528163568867,True
2020-03-03,rel_mom_63,44,1018,41,0.03573930381553463,0.04864387015057401,True
2020-03-03,rel_mom_126,44,1018,37,-0.07454232140086497,-0.10145768428118968,True
2020-03-03,ratio_vs_sma50,44,1018,42,0.11778455276124296,0.16031360095411046,True
2020-03-03,ratio_vs_sma200,44,1018,30,0.0031171909010110645,0.004242730362235645,True
2020-03-03,sma50_vs_sma200,44,1018,30,-0.08283817542991054,-0.11274896315611847,True
2020-03-03,vol_adj_rel_mom_63,44,1018,41,0.022053250593335218,0.030016126329634272,True
2020-03-03,volume_ratio_20_63,44,1018,41,0.013805604518248502,0.018790462091876427,True
2020-03-03,mom63_volume_score,44,1018,41,0.0464712838731248,0.06325089906961666,True
2020-03-03,down_day_excess_63,44,1018,43,-0.04526703257138458,-0.061611822823116065,True
2020-03-03,residual_strength_21_126b,44,1018,40,0.11374661404119654,0.15481766382596374,True
2020-03-03,residual_strength_63_126b,44,1018,37,0.057666157560540075,0.07848796089973559,True
2020-03-03,residual_strength_126_126b,44,1018,31,-0.015666245903567824,-0.021322934420140306,True
2020-04-02,rel_mom_21,45,1046,44,0.1046205553156767,0.14356767481356686,True
2020-04-02,rel_mom_63,45,1046,42,0.033207295459765085,0.045569383393353216,True
2020-04-02,rel_mom_126,45,1046,38,-0.07581338687359349,-0.10403645478980038,True
2020-04-02,ratio_vs_sma50,45,1046,43,0.11629690617302622,0.15959078363610127,True
2020-04-02,ratio_vs_sma200,45,1046,31,-0.0022114455202310555,-0.003034700880323824,True
2020-04-02,sma50_vs_sma200,45,1046,31,-0.08560531948792428,-0.11747363253301536,True
2020-04-02,vol_adj_rel_mom_63,45,1046,42,0.020093738068168505,0.02757403881154448,True
2020-04-02,volume_ratio_20_63,45,1046,42,0.023283180324612286,0.03195081551023551,True
2020-04-02,mom63_volume_score,45,1046,42,0.042896061612351453,0.05886498887109227,True
2020-04-02,down_day_excess_63,45,1046,44,-0.04099594726472605,-0.05625751849449793,True
2020-04-02,residual_strength_21_126b,45,1046,41,0.11012172536140287,0.15111676676625127,True
2020-04-02,residual_strength_63_126b,45,1046,38,0.05469945841813064,0.07506243906808695,True
2020-04-02,residual_strength_126_126b,45,1046,32,-0.018874418193997714,-0.025900802432130606,True
2020-05-07,rel_mom_21,46,1074,45,0.1068610779272256,0.14215526408239929,True
2020-05-07,rel_mom_63,46,1074,43,0.03200622890803442,0.04257727893968926,True
2020-05-07,rel_mom_126,46,1074,39,-0.07833760680652609,-0.10421103173550963,True
2020-05-07,ratio_vs_sma50,46,1074,44,0.1182084549846237,0.15725046444464463,True
2020-05-07,ratio_vs_sma200,46,1074,32,-0.007358082248250844,-0.009788317181794215,True
2020-05-07,sma50_vs_sma200,46,1074,32,-0.0902328942930807,-0.12003510694406049,True
2020-05-07,vol_adj_rel_mom_63,46,1074,43,0.01870885026931518,0.02488802847865504,True
2020-05-07,volume_ratio_20_63,46,1074,43,0.03295834417373676,0.043843859809526396,True
2020-05-07,mom63_volume_score,46,1074,43,0.037320027239072726,0.049646124020437866,True
2020-05-07,down_day_excess_63,46,1074,45,-0.04054795111220631,-0.053940169893114565,True
2020-05-07,residual_strength_21_126b,46,1074,42,0.11305936486165875,0.15040072756745684,True
2020-05-07,residual_strength_63_126b,46,1074,39,0.053337326102230805,0.07095363274058751,True
2020-05-07,residual_strength_126_126b,46,1074,33,-0.02278465499705358,-0.030309994162124227,True
2020-06-04,rel_mom_21,47,1100,46,0.11104852108960127,0.143734853491376,True
2020-06-04,rel_mom_63,47,1100,44,0.03237603645299857,0.0419056896079543,True
2020-06-04,rel_mom_126,47,1100,40,-0.07992430024671392,-0.10344944240268603,True
2020-06-04,ratio_vs_sma50,47,1100,45,0.11991373635574865,0.15520948102307505,True
2020-06-04,ratio_vs_sma200,47,1100,33,-0.01071382822260831,-0.013867366398025608,True
2020-06-04,sma50_vs_sma200,47,1100,33,-0.0931282572630362,-0.1205398890707347,True
2020-06-04,vol_adj_rel_mom_63,47,1100,44,0.01853913036057285,0.023995989861804533,True
2020-06-04,volume_ratio_20_63,47,1100,44,0.03447477025740195,0.0446221705924234,True
2020-06-04,mom63_volume_score,47,1100,44,0.03678167770058678,0.04760809962696492,True
2020-06-04,down_day_excess_63,47,1100,46,-0.03943809590690888,-0.051046415400566744,True
2020-06-04,residual_strength_21_126b,47,1100,43,0.11543707345630086,0.149415144640484,True
2020-06-04,residual_strength_63_126b,47,1100,40,0.05291669994943855,0.06849234946895558,True
2020-06-04,residual_strength_126_126b,47,1100,34,-0.027900729600487312,-0.03611310841494918,True
2020-07-06,rel_mom_21,49,1157,48,0.10270948976878579,0.13648411861006898,True
2020-07-06,rel_mom_63,49,1157,46,0.03540246468023941,0.047044087156735324,True
2020-07-06,rel_mom_126,49,1157,42,-0.08165763259616321,-0.10850964246596052,True
2020-07-06,ratio_vs_sma50,49,1157,47,0.11499271728456067,0.15280651963602535,True
2020-07-06,ratio_vs_sma200,49,1157,35,-0.014494945599497258,-0.019261412737048872,True
2020-07-06,sma50_vs_sma200,49,1157,35,-0.08923847642890774,-0.11858334443022787,True
2020-07-06,vol_adj_rel_mom_63,49,1157,46,0.021916180199072266,0.029123020126995868,True
2020-07-06,volume_ratio_20_63,49,1157,46,0.02453291653860961,0.03260023487843387,True
2020-07-06,mom63_volume_score,49,1157,46,0.038673572596007365,0.05139085474137667,True
2020-07-06,down_day_excess_63,49,1157,48,-0.036941213856072665,-0.04908883322156679,True
2020-07-06,residual_strength_21_126b,49,1157,45,0.10821655491318864,0.1438021077662227,True
2020-07-06,residual_strength_63_126b,49,1157,42,0.05205000266089242,0.06916594321338561,True
2020-07-06,residual_strength_126_126b,49,1157,36,-0.03171186305148929,-0.04213988101595158,True
2020-09-03,rel_mom_21,52,1237,51,0.1133148420049211,0.13846987734889302,True
2020-09-03,rel_mom_63,52,1237,49,0.04153574917185002,0.05075637040707059,True
2020-09-03,rel_mom_126,52,1237,45,-0.08210198489099028,-0.10032800272944269,True
2020-09-03,ratio_vs_sma50,52,1237,50,0.12548167683600964,0.15333765721758755,True
2020-09-03,ratio_vs_sma200,52,1237,38,-0.012035689551895597,-0.014707521332359615,True
2020-09-03,sma50_vs_sma200,52,1237,38,-0.0975012001079475,-0.11914572690955201,True
2020-09-03,vol_adj_rel_mom_63,52,1237,49,0.030528718419845127,0.03730586232500117,True
2020-09-03,volume_ratio_20_63,52,1237,49,0.027765504111576227,0.03392923540142408,True
2020-09-03,mom63_volume_score,52,1237,49,0.04319882602041961,0.052788637700292546,True
2020-09-03,down_day_excess_63,52,1237,51,-0.030886187675620007,-0.03774268704387601,True
2020-09-03,residual_strength_21_126b,52,1237,48,0.12420299770935268,0.15177512102458746,True
2020-09-03,residual_strength_63_126b,52,1237,45,0.059142108118069,0.07227120748143769,True
2020-09-03,residual_strength_126_126b,52,1237,39,-0.030640200906879318,-0.03744209307847566,True
2020-10-04,rel_mom_21,53,1261,52,0.1050137304012411,0.13101465464840856,True
2020-10-04,rel_mom_63,53,1261,50,0.03453489128783532,0.04308557403025657,True
2020-10-04,rel_mom_126,53,1261,46,-0.08873441295617153,-0.11070465190087836,True
2020-10-04,ratio_vs_sma50,53,1261,51,0.11848008963736391,0.14781522346879955,True
