stock_close,stock_volume,benchmark_close,symbol,stock_ret,benchmark_ret,excess_ret,ratio,rel_mom_21,rel_mom_63,rel_mom_126,rel_mom_252,ratio_sma50,ratio_sma200,ratio_vs_sma50,ratio_vs_sma200,sma50_vs_sma200,ratio_breakout_20,ratio_breakout_63,ratio_breakout_126,vol_adj_rel_mom_63,volume_ratio_20_63,mom63_volume_score,down_day_excess_63,down_day_excess_126,beta_252,corr_252,residual_ret_126b,residual_strength_21_126b,residual_strength_63_126b,residual_strength_126_126b,stock_fwd_21,benchmark_fwd_21,excess_fwd_21,outperform_fwd_21,stock_fwd_63,benchmark_fwd_63,excess_fwd_63,outperform_fwd_63,stock_fwd_126,benchmark_fwd_126,excess_fwd_126,outperform_fwd_126,future_63d_excess,target_end_date_63,open,close,median_daily_value,median_daily_volume,coverage_ratio,holding_name,rebalance_date,signal_date,rel_mom_21_rank,rel_mom_63_rank,rel_mom_126_rank,ratio_vs_sma50_rank,ratio_vs_sma200_rank,sma50_vs_sma200_rank,vol_adj_rel_mom_63_rank,volume_ratio_20_63_rank,mom63_volume_score_rank,down_day_excess_63_rank,residual_strength_21_126b_rank,residual_strength_63_126b_rank,residual_strength_126_126b_rank,ic_score,hand_signal_score,rank,selected,target_weight,training_months,weight_abs_sum
3.17,7451868,11.53,AMOC,0.11228070175438587,0.0052310374891018085,0.10704966426528406,0.27493495229835213,0.4137710161763888,0.0720968927938459,-0.5245504377070762,-0.11260832469556259,0.21384914797785604,0.4216969291477902,0.28564904231847343,-0.3480271415445928,-0.4928842654604457,0.006365674450572012,0.006365674450572012,-0.639209909168047,1.1246244689949694,1.3977164382913232,0.10077101220768565,0.0021035696395794853,-0.004419287215418657,1.0395608352689125,0.4647791866432786,0.10580762275483252,0.4085700611729528,0.18567466651415576,-0.691561937249199,0.012618296529968376,0.05117085862966175,-0.03855256209969338,False,-0.01577287066246047,-0.0017346053772766545,-0.014038265285183815,False,0.11987381703470024,0.02341717259323506,0.09645664444146518,True,-0.014038265285183815,2021-05-20,3.2,3.17,6436779.19,2407773.0,1.0,Alexandria Mineral Oils Company,2021-01-04,2020-12-30,0.8461538461538461,0.52,0.125,0.8846153846153846,0.17391304347826086,0.08695652173913043,0.48,0.7692307692307693,0.6,0.3076923076923077,0.9166666666666666,0.7083333333333334,0.13043478260869565,0.3416083002419092,80.0,1,True,0.1,57,1.0
6.97,275457,11.53,MCQE,0.044977511244377766,0.0052310374891018085,0.03974647375527596,0.6045099739809193,0.43267585799706243,0.5715069069974987,-0.32960053058517425,-0.7394683041536396,0.462608468809374,1.0320517071829123,0.30674212587754934,-0.41426386897707923,-0.5517584384680592,-0.030785661551253285,-0.030785661551253285,-0.33496986272007556,5.993163069100122,0.9682151111248091,0.5533416234671792,0.0029872382999229165,0.0006491191467122131,0.9382080729857685,0.3659303755710052,0.03829998903060631,0.4068620673520201,0.643879734869415,-0.35334647983543177,0.053084648493543884,0.05117085862966175,0.0019137898638821316,True,0.08034433285509324,-0.0017346053772766545,0.08207893823236989,True,0.8149210903873745,0.02341717259323506,0.7915039177941394,True,0.08207893823236989,2021-05-20,6.83,6.97,2410543.8,380421.0,1.0,Misr Cement - Qena,2021-01-04,2020-12-30,0.8846153846153846,0.96,0.20833333333333334,0.9230769230769231,0.043478260869565216,0.043478260869565216,0.92,0.46153846153846156,0.92,0.38461538461538464,0.875,1.0,0.30434782608695654,0.32735529579093686,65.0,2,True,0.1,57,1.0
3.36,4447843,11.53,GBCO,0.07692307692307687,0.0052310374891018085,0.07169203943397506,0.2914137033824805,0.593535421911028,0.13945140150915414,-0.07526641649420784,0.3047884237914822,0.20363107596383684,0.2563045039162034,0.43108659620417233,0.1369823742065639,-0.2055111289405499,0.040637454374900184,0.040637454374900184,-0.2410746438226239,2.217510430332385,1.0309591771336388,0.14376870215001022,0.0008005370025441771,0.003520654665465041,0.8715326147097942,0.4547942350365023,0.07180055082057218,0.5476507722172337,0.2391226840728553,-0.05148018717432212,0.1071428571428572,0.05117085862966175,0.05597199851319545,True,0.05654761904761907,-0.0017346053772766545,0.05828222442489572,True,0.18154761904761907,0.02341717259323506,0.158130446454384,True,0.05828222442489572,2021-05-20,3.31,3.36,17933897.639999997,5657638.0,1.0,GB Corp,2021-01-04,2020-12-30,0.9615384615384616,0.72,0.5833333333333334,0.9615384615384616,0.782608695652174,0.2608695652173913,0.72,0.5384615384615384,0.68,0.19230769230769232,1.0,0.7916666666666666,0.5652173913043478,0.20509218702095924,75.0,3,True,0.1,57,1.0
82.47,4370,11.53,ORAS,0.03971255673222407,0.0052310374891018085,0.03448151924312226,7.152645273200347,0.2243266683856453,0.04575099001961247,-0.15683584500923986,-0.15109112901030242,6.283386774020374,7.718774909962601,0.13834235109862347,-0.07334449357132466,-0.18596061586011214,-0.002907783909876671,-0.002907783909876671,-0.23456165268856854,1.370490482099306,1.791135088846968,0.08194620357361532,0.005818852299749884,0.00925454781076989,0.6777641648900287,0.5006143170353325,0.03604584234403075,0.2246796715492191,-0.05550723227071226,-0.3743925110360315,0.14041469625318292,0.05117085862966175,0.08924383762352117,True,0.005941554504668378,-0.0017346053772766545,0.007676159881945033,True,-0.09057839214259733,0.02341717259323506,-0.11399556473583239,False,0.007676159881945033,2021-05-20,81.4,82.47,2869021.4400000004,36821.0,1.0,Orascom Construction PLC,2021-01-04,2020-12-30,0.6923076923076923,0.48,0.4166666666666667,0.6923076923076923,0.43478260869565216,0.30434782608695654,0.52,0.9230769230769231,0.56,0.5,0.7083333333333334,0.25,0.2608695652173913,0.15031113283546216,60.0,4,True,0.1,57,1.0
11.38,156352,11.53,EGAL,0.028003613369466995,0.0052310374891018085,0.022772575880365187,0.9869904596704251,0.02826794171983882,0.09878301755396435,-0.587125809452637,1.8078964697568338,0.9008070945582584,1.6306472025645624,0.09567349728126828,-0.3947247092331445,-0.44757695402075015,-0.1012151592215389,-0.1012151592215389,-0.6381662438589033,1.418842222794441,0.79940441445891,0.0789675803062111,0.002926911835167879,0.0012660192761143052,0.87302001562985,0.2589851658546357,0.022220935462253854,0.05631650708806231,0.20616718032062648,-0.8946771621826441,0.13444639718804918,0.05117085862966175,0.08327553855838743,True,0.478910369068541,-0.0017346053772766545,0.48064497444581766,True,1.1977152899824253,0.02341717259323506,1.1742981173891902,True,0.48064497444581766,2021-05-20,11.18,11.38,1850213.1600000001,156352.0,1.0,Egypt Aluminum,2021-01-04,2020-12-30,0.3076923076923077,0.64,0.041666666666666664,0.5384615384615384,0.08695652173913043,0.13043478260869565,0.56,0.23076923076923078,0.48,0.34615384615384615,0.3333333333333333,0.75,0.043478260869565216,0.13895800238578862,65.0,5,True,0.1,57,1.0
3.18,2962478,11.53,ARCC,0.01273885350318471,0.0052310374891018085,0.007507816014082902,0.2758022549869905,0.034027852309084894,0.00963325486309019,-0.4152505663285747,-0.5994140418420661,0.2823491190483548,0.39336805848967765,-0.023187124094561362,-0.29886972509683873,-0.2822266247736942,-0.1557073826928862,-0.19443095024327695,-0.4152505663285747,0.11210538939912462,2.1281622819769885,0.020501129652299943,0.009069181781489698,0.0041045512927425035,0.9687152890872924,0.39259714342971797,0.0070315965310741285,0.07860238885402321,0.10080106568234376,-0.40051136699385836,0.0031446540880502027,0.05117085862966175,-0.04802620454161155,False,0.3867924528301887,-0.0017346053772766545,0.38852705820746536,True,0.3364779874213837,0.02341717259323506,0.3130608148281486,True,0.38852705820746536,2021-05-20,3.12,3.18,2106120.8,694425.0,1.0,Arabian Cement Company,2021-01-04,2020-12-30,0.38461538461538464,0.44,0.16666666666666666,0.2692307692307692,0.21739130434782608,0.21739130434782608,0.44,0.9615384615384616,0.44,0.5769230769230769,0.5416666666666666,0.4166666666666667,0.17391304347826086,0.11047042687953909,60.0,6,True,0.1,57,1.0
2.13,68005830,11.53,OIH,0.024038461538461453,0.0052310374891018085,0.018807424049359645,0.18473547267996532,0.489845071037706,0.2563763189372048,0.08306803037674793,-0.3230155447328039,0.1463830425923671,0.16368915248881308,0.26200049820250193,0.12857492308533147,-0.10572545360101815,0.005304665281671728,0.005304665281671728,-0.005122506504770197,3.6258215155649616,1.2725827566093104,0.3262600826824558,0.007883227814189271,0.006879747014269722,1.013905585805544,0.4697876390099595,0.018023742966970027,0.5034857375021258,0.35866231852696523,0.2582603790139476,-0.8873239436619719,0.03382480485689521,-0.9211487485188671,False,-0.8732394366197183,-0.025151777970511602,-0.8480876586492067,False,-0.8732394366197183,0.026886383347788367,-0.9001258199675066,False,-0.8480876586492067,2021-05-26,2.09,2.13,69526970.1,33109826.0,1.0,Orascom Investment Holding,2021-01-04,2020-12-30,0.9230769230769231,0.84,0.7083333333333334,0.8076923076923077,0.7391304347826086,0.5652173913043478,0.8,0.6923076923076923,0.88,0.5384615384615384,0.9583333333333334,0.875,0.782608695652174,0.08981863514434864,100.0,7,True,0.1,57,1.0
7.51,1116312,11.53,FWRY,0.006702412868632601,0.0052310374891018085,0.0014713753795307927,0.6513443191673894,0.74678703776709,4.135599439589032,,,0.3814538361875084,,0.7075311803843363,,,-0.021722854824720805,-0.021722854824720805,,50.48109800534743,0.8840955839835587,3.6562652016655433,0.04008129773083393,0.03472109363640749,,,0.0024271772524631996,,,,0.4966711051930759,0.05117085862966175,0.44550024656341414,True,0.652463382157124,-0.0017346053772766545,0.6541979875344006,True,0.2037283621837549,0.02341717259323506,0.18031118959051984,True,0.6541979875344006,2021-05-20,7.49,7.51,13203100.44,2043848.0,1.0,Fawry For Banking Technology And Electronic Payment,2021-01-04,2020-12-30,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.38461538461538464,1.0,1.0,0.5,0.5,0.5,0.08520426420155067,45.0,8,True,0.1,57,1.0
6.59,2363366,11.53,TMGH,0.044374009508716394,0.0052310374891018085,0.039142972019614586,0.5715524718126627,0.13400056796813242,-0.013023108241671633,-0.17049403524849038,-0.1991541247895514,0.5226444221650192,0.6149460365625486,0.09357805722874679,-0.07056483361117205,-0.15009709618340006,-0.07251540635115772,-0.07251540635115772,-0.25449677589652686,-0.32990510968642756,0.9223040555212823,-0.012011265546786382,0.001149999645975139,0.003591323940711354,0.8328495705347273,0.5767478249244036,0.03968005406621528,0.15649766159692693,-0.013617882090328284,-0.27092927606389294,0.05766312594840661,0.05117085862966175,0.00649226731874486,True,-0.09104704097116834,-0.0017346053772766545,-0.08931243559389168,False,0.12139605462822445,0.02341717259323506,0.09797888203498939,True,-0.08931243559389168,2021-05-20,6.45,6.59,11790865.1,1938199.0,1.0,T M G Holding,2021-01-04,2020-12-30,0.6153846153846154,0.36,0.3333333333333333,0.5,0.5217391304347826,0.391304347826087,0.28,0.4230769230769231,0.36,0.23076923076923078,0.625,0.2916666666666667,0.43478260869565216,0.06849818418106783,20.0,9,True,0.1,57,1.0
1.33,12635758,11.53,PHDC,0.023076923076922995,0.0052310374891018085,0.017845885587821186,0.11535125758889854,0.026259998072660773,-0.13335573486874663,-0.5742409436785951,-0.5465896112594779,0.10931029084553862,0.17789094871380512,0.05526439182104226,-0.3515619629727301,-0.385520783177117,-0.05835708090695069,-0.13335573486874663,-0.5766784955277635,-2.957417219070516,0.43799925506463355,-0.058409712531107806,-0.0032029829277096912,-0.003044872130195293,0.9757929817826752,0.5482261648862309,0.01736555250522716,0.029840822657348904,-0.10875360271049436,-0.837207957110481,0.2857142857142856,0.05117085862966175,0.23454342708462383,True,0.24812030075187952,-0.0017346053772766545,0.24985490612915617,True,0.4736842105263157,0.02341717259323506,0.45026703793308065,True,0.24985490612915617,2021-05-20,1.31,1.33,9895532.5,7155180.0,1.0,Palm Hills Development Company,2021-01-04,2020-12-30,0.2692307692307692,0.12,0.08333333333333333,0.4230769230769231,0.13043478260869565,0.17391304347826086,0.12,0.038461538461538464,0.16,0.11538461538461539,0.25,0.16666666666666666,0.08695652173913043,0.0669816882458552,20.0,10,True,0.1,57,1.0
9.71,1673561,11.53,EAST,0.0429645542427497,0.0052310374891018085,0.03773351675364789,0.8421509106678232,0.07035280142701783,0.1169006994531665,-0.1829181628586155,1.1749617798815182,0.7883637052620968,0.8318729752045855,0.06822638465813768,0.01235517413065379,-0.052302780880444266,0.01476569359973734,-0.20217282147258853,-0.22084462989394305,1.6694946622258855,1.481830043139369,0.1732269685137081,0.012885962668505616,0.007786486096773338,0.5402319259812479,0.3047088457935665,0.03916655958178889,0.09406782888106356,0.14978063796451793,-0.3862889152519488,0.07106076210092693,0.05117085862966175,0.01988990347126518,True,-0.06488156539649848,-0.0017346053772766545,-0.06314696001922182,False,-0.10813594232749746,0.02341717259323506,-0.13155311492073252,False,-0.06314696001922182,2021-05-20,9.67,9.71,18083203.32,1949510.0,1.0,Eastern Company,2021-01-04,2020-12-30,0.5384615384615384,0.68,0.2916666666666667,0.46153846153846156,0.6086956521739131,0.6956521739130435,0.6,0.8076923076923077,0.76,0.6923076923076923,0.5833333333333334,0.625,0.21739130434782608,0.031400655969939434,90.0,11,False,0.0,57,1.0
20.48,390418,11.53,ABUK,0.005400098183603319,0.0052310374891018085,0.0001690606945015105,1.7762359063313098,0.3462883373883696,0.2051529671798722,0.05422890366515709,2.08381481696879,1.4410880007917104,1.5167979566678123,0.23256588449523874,0.1710431824640939,-0.04991433140009349,-0.049407542542692084,-0.049407542542692084,-0.19699693295573883,3.3234158835351666,0.7175212659542418,0.14720161672517093,0.013088963589794082,0.013355437484813321,0.6586248942197342,0.34683665248307827,0.0016640714223253705,0.35751882386517525,0.17460845839309458,-0.07532638840239587,0.06982421875,0.05117085862966175,0.018653360120338247,True,-0.01025390625,-0.0017346053772766545,-0.008519300872723345,False,-0.09130859375,0.02341717259323506,-0.11472576634323506,False,-0.008519300872723345,2021-05-20,20.51,20.48,5851612.5,288818.0,1.0,Abou Kir Fertilizers,2021-01-04,2020-12-30,0.8076923076923077,0.76,0.625,0.7692307692307693,0.8695652173913043,0.7391304347826086,0.76,0.11538461538461539,0.72,0.7307692307692307,0.8333333333333334,0.6666666666666666,0.5217391304347826,-0.003141979755461405,85.0,12,False,0.0,57,1.0
6.01,3837761,11.53,HELI,0.06371681415929187,0.0052310374891018085,0.05848577667019006,0.5212489158716392,0.03054679839877883,-0.07655284657308359,-0.16050111790522426,-0.12685308185214872,0.47442730483257206,0.5723978000173293,0.09869080165103639,-0.08935898101659645,-0.17115805683004237,-0.14345332644688502,-0.14345332644688502,-0.17784082670088452,-1.390722588598445,0.6703864022050923,-0.051319987392687935,-0.0010479155584030369,-0.0030595631601501943,1.0628415491348926,0.5339351160239122,0.05730895750289289,0.03222819924485744,0.0647376101528977,0.04069851752680065,-0.0532445923460898,0.05117085862966175,-0.10441545097575156,False,-0.19800332778702157,-0.0017346053772766545,-0.1962687224097449,False,-0.08652246256239593,0.02341717259323506,-0.10993963515563099,False,-0.1962687224097449,2021-05-20,5.83,6.01,10876145.690000001,1714109.0,1.0,Heliopolis Housing,2021-01-04,2020-12-30,0.34615384615384615,0.2,0.375,0.5769230769230769,0.30434782608695654,0.34782608695652173,0.24,0.07692307692307693,0.2,0.15384615384615385,0.2916666666666667,0.375,0.6956521739130435,-0.02188248344008143,40.0,13,False,0.0,57,1.0
8.24,164700,11.53,ADIB,0.03647798742138364,0.0052310374891018085,0.03124694993228183,0.7146574154379879,0.23250917339382227,0.23113252239317217,0.08897480973633187,1.4887631046393088,0.6341927958729787,0.6258674008336496,0.12687722107320387,0.14186713429405473,0.01330217076051543,-0.004950679940409097,-0.004950679940409097,-0.004950679940409097,5.646894426405763,1.144255197488375,0.2644745900569855,0.005371947791015842,0.007090113719874679,0.6740483587874342,0.3630470964422839,0.03235912026712467,0.24941435688408947,0.13562033741054932,-0.1262678735023148,-0.004854368932038944,0.05117085862966175,-0.0560252275617007,False,-0.07524271844660191,-0.0017346053772766545,-0.07350811306932525,False,0.19538834951456296,0.02341717259323506,0.1719711769213279,True,-0.07350811306932525,2021-05-20,8.16,8.24,1272848.82,157726.0,1.0,Abu Dhabi Islamic Bank- Egypt,2021-01-04,2020-12-30,0.7307692307692307,0.8,0.75,0.6153846153846154,0.8260869565217391,0.8695652173913043,0.88,0.6153846153846154,0.84,0.46153846153846156,0.75,0.5416666666666666,0.4782608695652174,-0.03220433985863204,100.0,14,False,0.0,57,1.0
3.52,1124286,11.53,EGCH,0.05389221556886237,0.0052310374891018085,0.04866117807976056,0.30529054640069386,0.05626760035548717,-0.017731089495525376,-0.11049436253252376,0.12673297755691526,0.29502275142165435,0.3336738757726044,0.034803400515930116,-0.08506308534400664,-0.11583503281896246,-0.04896400466799544,-0.16243708831333803,-0.27040733826274865,-0.25559842370712677,1.2391883902558285,-0.02197216024944212,0.005164139824429357,0.0035963922645368355,1.038495132191184,0.4379365410542235,0.04712267537852641,0.06303311624263733,0.13193871679669633,0.008573596976661518,-0.014204545454545414,0.05117085862966175,-0.06537540408420717,False,-0.14488636363636365,-0.0017346053772766545,-0.143151758259087,False,-0.008522727272727182,0.02341717259323506,-0.03193989986596224,False,-0.143151758259087,2021-05-20,3.49,3.52,3598175.16,992712.0,1.0,Egyptian Chemical Industries (KIMA),2021-01-04,2020-12-30,0.46153846153846156,0.32,0.5416666666666666,0.38461538461538464,0.34782608695652173,0.43478260869565216,0.32,0.6538461538461539,0.32,0.4230769230769231,0.375,0.5,0.6521739130434783,-0.03379536349361992,40.0,15,False,0.0,57,1.0
1.45,15973058,11.53,CCAP,0.043165467625899234,0.0052310374891018085,0.037934430136797426,0.12575888985255854,0.052057578542672456,-0.1567102479513014,-0.1141599077418678,0.5933918916425236,0.12181244618967192,0.13732566060372317,0.0323977047201045,-0.08422876467743745,-0.11296661050710177,-0.06845266775882575,-0.24748324209683603,-0.5413303088931884,-3.0414282983467467,0.9979224935622771,-0.15638468140232542,-0.004351185412876399,0.003923515540802297,1.0366796012196955,0.4607638278519361,0.037007725920419926,0.06932093844287696,-0.09048014098100401,-0.01232125512619911,0.02758620689655178,0.05117085862966175,-0.023584651733109974,False,-0.08965517241379306,-0.0017346053772766545,-0.0879205670365164,False,-0.17931034482758623,0.02341717259323506,-0.2027275174208213,False,-0.0879205670365164,2021-05-20,1.43,1.45,13826227.8,9987006.0,1.0,QALA For Financial Investments,2021-01-04,2020-12-30,0.4230769230769231,0.08,0.5,0.34615384615384615,0.391304347826087,0.4782608695652174,0.08,0.5,0.08,0.038461538461538464,0.4166666666666667,0.20833333333333334,0.6086956521739131,-0.03766227622281003,20.0,16,False,0.0,57,1.0
6.94,511644,11.53,ORWE,0.03427719821162456,0.0052310374891018085,0.02904616072252275,0.6019080659150045,0.14556696416081505,0.275831720218658,0.11402233951352603,-0.205241123608902,0.5317885982535716,0.5987546978166828,0.13185590644799405,0.0052665442289141495,-0.11184229502882959,-0.06956357873609909,-0.06956357873609909,-0.21204762280217593,5.281166856564232,0.8440587401983637,0.232818174274508,0.017826341028990823,0.01204534990895554,0.6436725883228861,0.3081898190913462,0.030273508812794628,0.17696163365036247,0.2651879435503752,0.14574465193430475,0.0028818443804032867,0.05117085862966175,-0.048289014249258466,False,0.047550432276656895,-0.0017346053772766545,0.04928503765393355,True,0.2536023054755041,0.02341717259323506,0.23018513288226905,True,0.04928503765393355,2021-05-20,6.79,6.94,5185981.5,758549.0,1.0,Oriental Weavers,2021-01-04,2020-12-30,0.6538461538461539,0.88,0.7916666666666666,0.6538461538461539,0.5652173913043478,0.5217391304347826,0.84,0.3076923076923077,0.8,0.9230769230769231,0.6666666666666666,0.8333333333333334,0.7391304347826086,-0.038442624477859386,85.0,17,False,0.0,57,1.0
4.94,2893546,11.53,ORHD,0.1151241534988714,0.0052310374891018085,0.10989311600976959,0.42844752818733745,0.25730282486388845,-0.00028910089621270174,0.26172220015964753,3.324415305687449,0.3353140639605226,0.3416479672153377,0.2777499491872779,0.25406140033401914,-0.01853926808475015,-0.0005753049898581386,-0.07274405923092364,-0.18142138923557471,-0.005177175000956828,0.8839040472418597,-0.0002555374522236559,-0.003725975357192487,0.000522520182857612,1.0844246911049795,0.503071169940809,0.10856692082882277,0.2676300221602849,0.1415040968465343,0.3254749023095218,-0.012145748987854366,0.05117085862966175,-0.06331660761751612,False,0.1740890688259109,-0.0017346053772766545,0.17582367420318756,True,-0.04048582995951422,0.02341717259323506,-0.06390300255274928,False,0.17582367420318756,2021-05-20,4.58,4.94,6420985.649999999,1336357.0,1.0,Orascom Development Egypt,2021-01-04,2020-12-30,0.7692307692307693,0.4,0.875,0.8461538461538461,1.0,0.8260869565217391,0.4,0.34615384615384615,0.4,0.07692307692307693,0.7916666666666666,0.5833333333333334,0.9130434782608695,-0.05095390183031266,60.0,18,False,0.0,57,1.0
2.38,5643632,11.53,EMFD,0.030303030303030276,0.0052310374891018085,0.025071992813928468,0.20641803989592367,0.05659645079146336,0.08501790201703474,-0.14819336755394596,-0.15806888521902362,0.21244534612996277,0.22209282170334432,-0.028371090936263332,-0.07057761564377762,-0.04343893467330506,-0.030083908922768465,-0.21975574881038895,-0.25626131677850306,2.138349882907266,1.5829791940545075,0.13458157001513074,0.009463417603260634,0.007249098732390994,0.6610412262040959,0.47527663533178666,0.02680858874820156,0.07623494413605073,0.049021023424476964,-0.274968812572269,0.04201680672268915,0.05117085862966175,-0.009154051906972605,False,-0.012605042016806678,-0.0017346053772766545,-0.010870436639530023,False,0.01680672268907557,0.02341717259323506,-0.006610449904159488,False,-0.010870436639530023,2021-05-20,2.33,2.38,16885851.81,6948010.0,1.0,Emaar Misr for Development,2021-01-04,2020-12-30,0.5,0.6,0.4583333333333333,0.23076923076923078,0.4782608695652174,0.782608695652174,0.68,0.8461538461538461,0.64,0.6153846153846154,0.5,0.3333333333333333,0.391304347826087,-0.061150412439907216,60.0,19,False,0.0,57,1.0
8.08,5763279,11.53,HRHO,0.04527813712807238,0.0052310374891018085,0.040047099638970574,0.7007805724197745,0.07760633975660802,0.07668107218669862,0.12864408774139569,-0.04939674060142196,0.6056172868818285,0.64169965696655,0.15713436125299185,0.09206942034613608,-0.05622937412073814,0.0221912108980169,0.0221912108980169,-0.3701262660510831,1.8059846811677567,1.0346072495054373,0.07933479318420814,0.0019245469966459822,0.00603650040233858,1.0597210050383639,0.41113015766996375,0.03922531495126082,0.07067297328657424,0.11166612652108436,0.46534030265982007,0.0705445544554455,0.05117085862966175,0.019373695825783743,True,0.012376237623762387,-0.0017346053772766545,0.014110843001039042,True,0.027227722772277252,0.02341717259323506,0.0038105501790421936,True,0.014110843001039042,2021-05-20,7.88,8.08,18925274.16,2508984.0,1.0,EFG Holding,2021-01-04,2020-12-30,0.5769230769230769,0.56,0.8333333333333334,0.7307692307692307,0.6956521739130435,0.6521739130434783,0.64,0.5769230769230769,0.52,0.2692307692307692,0.4583333333333333,0.4583333333333333,0.9565217391304348,-0.08235333183207103,85.0,20,False,0.0,57,1.0
1.94,1381849,11.53,RMDA,0.05434782608695654,0.0052310374891018085,0.04911678859785473,0.16825672159583696,0.025085787548550176,,,,0.17423460913409594,,-0.03430941514988117,,,-0.0535559410234171,,,,1.6199199193772074,,0.01810025649117843,0.01810025649117843,,,,,,,-0.10824742268041232,0.05117085862966175,-0.15941828131007407,False,-0.25773195876288657,-0.0017346053772766545,-0.2559973533856099,False,-0.2628865979381444,0.02341717259323506,-0.28630377053137945,False,-0.2559973533856099,2021-05-20,1.9,1.94,3405074.56,1768349.0,1.0,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,2021-01-04,2020-12-30,0.23076923076923078,0.5,0.5,0.15384615384615385,0.5,0.5,0.5,0.8846153846153846,0.5,0.9615384615384616,0.5,0.5,0.5,-0.08849202189501941,0.0,21,False,0.0,57,1.0
6.03,1186022,11.53,JUFO,0.027257240204429323,0.0052310374891018085,0.022026202715327514,0.5229835212489159,-0.22859930615784907,-0.09747986618758508,-0.24390028480540704,0.10293489034816017,0.5997770199995568,0.6447457093841231,-0.12803674730768722,-0.18885304138203174,-0.06974639571858732,-0.23728779679575507,-0.2472591550956138,-0.3923989202568775,-1.8157149026995438,0.8243866150726514,-0.08036109692411827,0.014065307814608225,0.010441231339902381,0.5456227046347537,0.3442982820032648,0.02415052614359012,-0.2158254377031292,-0.12170392034181945,-0.29784384913722595,-0.056384742951907096,0.05117085862966175,-0.10755560158156885,False,-0.20563847429519078,-0.0017346053772766545,-0.20390386891791412,False,-0.10779436152570487,0.02341717259323506,-0.13121153411893993,False,-0.20390386891791412,2021-05-20,6.05,6.03,5064393.600000001,783763.0,1.0,Juhayna Food Industries,2021-01-04,2020-12-30,0.07692307692307693,0.16,0.25,0.07692307692307693,0.2608695652173913,0.6086956521739131,0.16,0.2692307692307692,0.12,0.7692307692307693,0.08333333333333333,0.125,0.34782608695652173,-0.17013102244977188,0.0,22,False,0.0,57,1.0
4.49,2405530,11.53,ISPH,0.013544018058690765,0.0052310374891018085,0.008312980569588957,0.38941890719861233,-0.29018114639082204,-0.17941830861966424,0.06220221069919374,,0.4895357883418237,,-0.204513916096577,,,-0.24949554094886728,-0.3323273027190168,-0.3323273027190168,-4.146475400327087,2.1904043064161183,-0.3929986358504087,0.015689456433178286,0.016618035931616405,0.4808508417927478,0.3339404057635492,0.011133458362837549,-0.3259976104421724,-0.23316103713643063,,-0.008908685968819552,0.05117085862966175,-0.060079544598481305,False,-0.24944320712694878,-0.0017346053772766545,-0.24770860174967213,False,-0.23830734966592437,0.02341717259323506,-0.26172452225915943,False,-0.24770860174967213,2021-05-20,4.45,4.49,10589907.959999999,2052506.0,1.0,Ibnsina Pharma,2021-01-04,2020-12-30,0.038461538461538464,0.04,0.6666666666666666,0.038461538461538464,0.5,0.5,0.04,1.0,0.04,0.8846153846153846,0.041666666666666664,0.041666666666666664,0.5,-0.2236316406095512,10.0,23,False,0.0,57,1.0
11.83,2378279,11.53,ETEL,0.02959094865100087,0.0052310374891018085,0.02435991116189906,1.02601908065915,-0.08644369386901729,0.4406432296926419,0.33223139237511523,0.2636905119597184,1.031480857659408,0.8747113163660054,-0.0052950832385308955,0.17298022954790837,0.17922432048175918,-0.11992644975626865,-0.12519149557027176,-0.12519149557027176,7.986663776540214,1.279541046578132,0.5638210992884912,0.014266324093112123,0.012185507786704007,0.84325719248556,0.49960048187057665,0.024545375898081916,-0.07557273056344271,0.4016145718508369,0.2818554909160058,-0.029585798816567976,0.05117085862966175,-0.08075665744622973,False,-0.028740490278951758,-0.0017346053772766545,-0.027005884901675103,False,0.2214708368554521,0.02341717259323506,0.19805366426221704,True,-0.027005884901675103,2021-05-20,11.49,11.83,14589250.4,1208720.0,1.0,Telecom Egypt,2021-01-04,2020-12-30,0.11538461538461539,0.92,0.9166666666666666,0.3076923076923077,0.9130434782608695,0.9565217391304348,0.96,0.7307692307692307,0.96,0.8076923076923077,0.125,0.9166666666666666,0.8695652173913043,-0.3031525416595364,80.0,24,False,0.0,57,1.0
