rebalance_date,selection_date,rank,symbol,holding_name,ic_score,hand_signal_score,target_weight,selected_count
2025-12-01,2025-11-30,9,GBCO,GB Corp,-0.26967791546451486,0.0,0.1,10
2025-12-01,2025-11-30,10,PHDC,Palm Hills Development Company,-0.31275892551799045,20.0,0.1,10
2026-01-04,2025-12-31,1,JUFO,Juhayna Food Industries,-0.007995747319204834,0.0,0.1,10
2026-01-04,2025-12-31,2,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,-0.031599796594202235,0.0,0.1,10
2026-01-04,2025-12-31,3,AMOC,Alexandria Mineral Oils Company,-0.036510629695268415,0.0,0.1,10
2026-01-04,2025-12-31,4,VLMR,Egyptian Kuwaiti Holding,-0.1147182577012045,0.0,0.1,10
2026-01-04,2025-12-31,5,ABUK,Abou Kir Fertilizers,-0.12823743680148644,20.0,0.1,10
2026-01-04,2025-12-31,6,HRHO,EFG Holding,-0.14161018881379153,0.0,0.1,10
2026-01-04,2025-12-31,7,VLMRA,Egyptian Kuwaiti Holding (EGP),-0.15074631727857712,0.0,0.1,10
2026-01-04,2025-12-31,8,EAST,Eastern Company,-0.23129707565783264,0.0,0.1,10
2026-01-04,2025-12-31,9,BFTH,Beltone Holding,-0.2883310649864389,40.0,0.1,10
2026-01-04,2025-12-31,10,ORWE,Oriental Weavers,-0.29779968203539653,20.0,0.1,10
2026-02-01,2026-01-28,1,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,-0.02989157356725925,0.0,0.1,10
2026-02-01,2026-01-28,2,JUFO,Juhayna Food Industries,-0.072446220033579,0.0,0.1,10
2026-02-01,2026-01-28,3,VLMRA,Egyptian Kuwaiti Holding (EGP),-0.07562088698747488,0.0,0.1,10
2026-02-01,2026-01-28,4,AMOC,Alexandria Mineral Oils Company,-0.15425965052811783,0.0,0.1,10
2026-02-01,2026-01-28,5,HRHO,EFG Holding,-0.18667484158247336,0.0,0.1,10
2026-02-01,2026-01-28,6,VLMR,Egyptian Kuwaiti Holding,-0.22365533646918334,0.0,0.1,10
2026-02-01,2026-01-28,7,ORWE,Oriental Weavers,-0.2247556116875733,0.0,0.1,10
2026-02-01,2026-01-28,8,BFTH,Beltone Holding,-0.23004355055205036,0.0,0.1,10
2026-02-01,2026-01-28,9,EAST,Eastern Company,-0.24389117385557224,0.0,0.1,10
2026-02-01,2026-01-28,10,ORAS,Orascom Construction PLC,-0.28941101016177845,0.0,0.1,10
2026-03-01,2026-02-26,1,AMOC,Alexandria Mineral Oils Company,-0.0758337763727729,20.0,0.1,10
2026-03-01,2026-02-26,2,ORWE,Oriental Weavers,-0.10820324161964445,0.0,0.1,10
2026-03-01,2026-02-26,3,EMFD,Emaar Misr for Development,-0.11200610703134203,0.0,0.1,10
2026-03-01,2026-02-26,4,EAST,Eastern Company,-0.13633351510085176,0.0,0.1,10
2026-03-01,2026-02-26,5,BFTH,Beltone Holding,-0.14878744987155662,0.0,0.1,10
2026-03-01,2026-02-26,6,HRHO,EFG Holding,-0.16974089350030278,0.0,0.1,10
2026-03-01,2026-02-26,7,JUFO,Juhayna Food Industries,-0.1975122881017866,20.0,0.1,10
2026-03-01,2026-02-26,8,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,-0.21106560555008297,40.0,0.1,10
2026-03-01,2026-02-26,9,ORHD,Orascom Development Egypt,-0.21455303324058903,0.0,0.1,10
2026-03-01,2026-02-26,10,VLMRA,Egyptian Kuwaiti Holding (EGP),-0.22028857485691677,40.0,0.1,10
2026-04-01,2026-03-31,1,BFTH,Beltone Holding,-0.026773210142612004,0.0,0.1,10
2026-04-01,2026-03-31,2,ISPH,Ibnsina Pharma,-0.08638013260998025,0.0,0.1,10
2026-04-01,2026-03-31,3,EAST,Eastern Company,-0.11809308834470712,0.0,0.1,10
2026-04-01,2026-03-31,4,GBCO,GB Corp,-0.1813776001802082,0.0,0.1,10
2026-04-01,2026-03-31,5,JUFO,Juhayna Food Industries,-0.18784087011823153,20.0,0.1,10
2026-04-01,2026-03-31,6,ORWE,Oriental Weavers,-0.19276184015830639,20.0,0.1,10
2026-04-01,2026-03-31,7,HRHO,EFG Holding,-0.21968358657896858,20.0,0.1,10
2026-04-01,2026-03-31,8,ORHD,Orascom Development Egypt,-0.24585551170782494,20.0,0.1,10
2026-04-01,2026-03-31,9,VLMR,Egyptian Kuwaiti Holding,-0.2573544185814039,40.0,0.1,10
2026-04-01,2026-03-31,10,EGCH,Egyptian Chemical Industries (KIMA),-0.276133658003901,0.0,0.1,10
