date,relative_ic_equity,etf_dca_equity,etf_buy_hold_norm
2023-11-07,1148234.3866179306,1215915.9747042302,1.6692810457516338
2023-11-08,1133170.1266179308,1234007.0147042302,1.6941176470588235
2023-11-09,1118554.8866179306,1264476.1347042301,1.7359477124183005
2023-11-12,1103637.6766179306,1281615.0147042302,1.7594771241830065
2023-11-13,1096357.0066179307,1260191.4147042301,1.730065359477124
2023-11-14,1093447.7366179307,1263047.8947042301,1.7339869281045752
2023-11-15,1114382.996617931,1259715.33470423,1.7294117647058824
2023-11-16,1144827.9166179309,1272093.4147042301,1.7464052287581697
2023-11-19,1143201.4766179305,1284947.57470423,1.764052287581699
2023-11-20,1136424.8566179308,1322557.8947042301,1.815686274509804
2023-11-21,1142873.7966179308,1323986.1347042301,1.8176470588235292
2023-11-22,1177020.7366179307,1303514.6947042302,1.7895424836601306
2023-11-23,1199726.3666179306,1318273.1747042302,1.8098039215686275
2023-11-26,1193460.8066179305,1369213.7347042302,1.8797385620915033
2023-11-27,1244559.6166179306,1332079.4947042302,1.8287581699346405
2023-11-28,1234575.8066179305,1371118.0547042303,1.8823529411764706
2023-11-29,1223941.8066179305,1322557.8947042301,1.815686274509804
2023-11-30,1243519.7066179304,1303990.7747042303,1.7901960784313724
2023-12-03,1258969.081029991,1312379.61422403,1.788235294117647
2023-12-04,1302646.441029991,1303745.55422403,1.776470588235294
2023-12-05,1304708.2510299908,1340200.47422403,1.8261437908496732
2023-12-06,1271588.591029991,1333005.42422403,1.8163398692810455
2023-12-07,1273909.061029991,1310460.93422403,1.7856209150326796
2023-12-10,1259079.6710299908,1309501.5942240302,1.784313725490196
2023-12-11,1247671.1510299908,1283599.4142240302,1.7490196078431373
2023-12-12,1239331.6610299908,1283119.74422403,1.7483660130718954
2023-12-13,1260718.7810299909,1277363.70422403,1.7405228758169933
2023-12-14,1258738.6410299907,1341159.8142240301,1.8274509803921568
2023-12-17,1273714.2210299908,1349314.20422403,1.8385620915032679
2023-12-18,1303778.7510299906,1315257.6342240302,1.7921568627450981
2023-12-19,1275220.5010299908,1343558.1642240302,1.830718954248366
2023-12-20,1269551.811029991,1330127.40422403,1.8124183006535948
2023-12-21,1236040.9310299908,1317655.98422403,1.795424836601307
2023-12-24,1199227.1310299907,1327249.3842240302,1.8084967320261438
2023-12-25,1201948.7510299908,1263932.94422403,1.7222222222222223
2023-12-26,1180121.051029991,1285038.42422403,1.7509803921568625
2023-12-27,1197476.631029991,1273046.67422403,1.7346405228758168
2023-12-28,1199362.4510299908,1291274.1342240302,1.7594771241830065
2023-12-31,1197920.4310299908,1308542.25422403,1.7830065359477123
2024-01-02,1236910.1521233509,1328486.27170101,1.7967320261437907
2024-01-03,1245308.9021233507,1360381.4317010099,1.8398692810457515
2024-01-04,1235930.7021233507,1355548.83170101,1.8333333333333333
2024-01-08,1236474.202123351,1368113.5917010098,1.8503267973856208
2024-01-09,1256477.6721233507,1351682.75170101,1.8281045751633986
2024-01-10,1258171.0621233506,1353615.79170101,1.830718954248366
2024-01-11,1259736.3421233508,1366663.81170101,1.8483660130718955
2024-01-14,1278836.8521233508,1368596.85170101,1.8509803921568626
2024-01-15,1275960.6621233507,1370046.63170101,1.8529411764705883
2024-01-16,1309548.0921233508,1399525.49170101,1.8928104575163398
2024-01-17,1293798.3621233506,1447851.49170101,1.9581699346405228
2024-01-18,1300554.2621233508,1426104.79170101,1.9287581699346406
2024-01-21,1348408.1221233509,1467181.8917010098,1.984313725490196
2024-01-22,1343140.4221233507,1501976.6117010098,2.0313725490196077
2024-01-23,1323339.7421233507,1495694.23170101,2.022875816993464
2024-01-24,1324435.712123351,1469114.9317010099,1.9869281045751632
2024-01-28,1368889.462123351,1507775.73170101,2.0392156862745097
2024-01-29,1366982.3521233506,1522273.53170101,2.0588235294117645
2024-01-30,1417748.7821233508,1555618.47170101,2.1039215686274506
2024-01-31,1298687.912123351,1516957.67170101,2.0516339869281044
2024-02-01,1319631.2493503508,1527905.6451753802,2.052941176470588
2024-02-04,1321901.6693503507,1498233.4151753802,2.0130718954248366
2024-02-05,1356878.0593503509,1494828.4051753802,2.0084967320261438
2024-02-06,1353571.3593503507,1491909.82517538,2.004575163398693
2024-02-07,1352057.7193503506,1457859.72517538,1.9588235294117646
2024-02-08,1375499.149350351,1529851.36517538,2.0555555555555554
2024-02-11,1357468.9493503508,1518177.04517538,2.0398692810457515
2024-02-12,1348196.9793503508,1506989.1551753802,2.0248366013071895
2024-02-13,1385499.6693503507,1522554.9151753802,2.045751633986928
2024-02-14,1411896.6193503507,1528392.07517538,2.05359477124183
2024-02-15,1429907.4193503507,1542498.54517538,2.072549019607843
2024-02-18,1447595.9293503508,1569252.19517538,2.1084967320261434
2024-02-19,1450609.179350351,1556118.5851753799,2.090849673202614
2024-02-20,1440840.1893503508,1573630.06517538,2.1143790849673203
2024-02-21,1428226.4993503508,1566820.04517538,2.1052287581699347
2024-02-22,1430422.5793503504,1564874.32517538,2.1026143790849674
2024-02-25,1421433.369350351,1532769.9451753802,2.0594771241830063
2024-02-26,1481856.599350351,1557577.8751753801,2.09281045751634
2024-02-27,1536353.4393503508,1545417.12517538,2.076470588235294
2024-02-28,1551582.9193503507,1555632.1551753802,2.0901960784313727
2024-02-29,1530483.4993503508,1542984.97517538,2.0732026143790847
2024-03-03,1538051.839219071,1557366.2056835801,2.079084967320261
2024-03-04,1606273.909219071,1595063.86568358,2.1294117647058823
2024-03-05,1604202.789219071,1584293.10568358,2.115032679738562
2024-03-06,1572032.5092190707,1699833.9856835802,2.269281045751634
2024-03-07,1610129.259219071,1654303.0456835802,2.2084967320261435
2024-03-10,1709858.7292190709,1716969.2856835802,2.292156862745098
2024-03-11,1717258.7192190709,1834468.4856835802,2.449019607843137
2024-03-12,1656305.5292190707,1746833.66568358,2.3320261437908494
2024-03-13,1565599.3192190707,1759562.74568358,2.349019607843137
2024-03-14,1562166.0392190707,1643532.2856835802,2.1941176470588233
2024-03-17,1553073.3392190707,1686615.3256835802,2.2516339869281046
2024-03-18,1460891.639219071,1592126.3856835803,2.1254901960784314
2024-03-19,1482788.6992190708,1518689.38568358,2.0274509803921568
2024-03-20,1472566.6892190708,1559324.5256835802,2.081699346405229
2024-03-21,1520544.979219071,1541210.0656835802,2.057516339869281
2024-03-24,1545679.6492190708,1536803.8456835803,2.0516339869281044
2024-03-25,1555788.289219071,1566178.64568358,2.090849673202614
2024-03-26,1542132.439219071,1582334.7856835802,2.112418300653595
2024-03-27,1486803.6592190708,1566668.2256835802,2.0915032679738563
2024-03-28,1458825.9392190708,1520647.7056835801,2.030065359477124
2024-03-31,1401868.859219071,1485887.5256835802,1.9836601307189543
2024-04-01,1486802.3109381713,1459390.17282343,1.9352941176470586
2024-04-02,1481083.8709381712,1535292.1528234298,2.0359477124183005
2024-04-03,1475492.8709381712,1515577.35282343,2.0098039215686274
2024-04-04,1498663.940938171,1518041.70282343,2.0130718954248366
2024-04-07,1517277.3409381711,1548106.77282343,2.052941176470588
2024-04-08,1538153.930938171,1529377.71282343,2.0281045751633986
2024-04-15,1570935.620938171,1548106.77282343,2.052941176470588
2024-04-16,1569131.950938171,1604293.9528234298,2.1274509803921564
2024-04-17,1587246.6709381712,1596408.03282343,2.1169934640522876
2024-04-18,1522232.3209381711,1591479.33282343,2.1104575163398693
2024-04-21,1536816.680938171,1538249.37282343,2.0398692810457515
2024-04-22,1510788.730938171,1554021.21282343,2.06078431372549
2024-04-23,1432213.0709381711,1517055.96282343,2.011764705882353
2024-04-24,1400261.560938171,1393345.59282343,1.8477124183006535
2024-04-28,1328964.8509381711,1414046.13282343,1.8751633986928105
2024-04-29,1366652.5209381713,1351944.51282343,1.7928104575163397
2024-04-30,1296030.0909381711,1425382.14282343,1.8901960784313725
2024-05-01,1350285.6251482612,1351150.24613174,1.7784313725490195
2024-05-02,1394493.525148261,1395840.64613174,1.8372549019607842
2024-05-07,1387523.6751482608,1442020.72613174,1.8980392156862744
2024-05-08,1360394.095148261,1458407.20613174,1.919607843137255
2024-05-09,1373715.7751482609,1434572.3261317401,1.888235294117647
2024-05-12,1320996.375148261,1435068.88613174,1.8888888888888886
2024-05-13,1314020.3951482608,1389385.3661317402,1.8287581699346405
2024-05-14,1293300.935148261,1401302.8061317399,1.8444444444444443
2024-05-15,1302488.2751482609,1398820.00613174,1.8411764705882354
2024-05-16,1346984.615148261,1397826.88613174,1.8398692810457515
2024-05-19,1414823.6551482608,1470324.64613174,1.9352941176470586
2024-05-20,1398015.605148261,1516504.72613174,1.9960784313725488
2024-05-21,1406650.555148261,1514518.48613174,1.9934640522875815
2024-05-22,1421123.305148261,1492173.28613174,1.9640522875816993
2024-05-23,1426113.0751482607,1501111.3661317402,1.9758169934640522
2024-05-26,1459737.445148261,1500118.24613174,1.9745098039215685
2024-05-27,1445340.6851482608,1517994.40613174,1.9980392156862745
2024-05-28,1439544.4951482608,1506573.52613174,1.9830065359477123
2024-05-29,1452228.2451482608,1504090.72613174,1.9797385620915031
2024-05-30,1438706.655148261,1496642.3261317401,1.9699346405228757
2024-06-02,1449807.699697681,1497632.98841864,1.9581699346405228
2024-06-03,1460838.639697681,1495133.63841864,1.9549019607843137
2024-06-04,1478037.679697681,1492634.2884186401,1.9516339869281045
2024-06-05,1442931.189697681,1500632.20841864,1.9620915032679738
2024-06-06,1420249.1196976812,1478138.0584186402,1.9326797385620915
2024-06-09,1379095.9196976812,1478138.0584186402,1.9326797385620915
2024-06-10,1387037.4096976812,1428650.92841864,1.8679738562091501
2024-06-11,1375674.1196976812,1441647.5484186402,1.8849673202614379
2024-06-12,1379056.0896976811,1453144.5584186402,1.9
2024-06-13,1396341.189697681,1456143.7784186401,1.9039215686274509
2024-06-23,1445258.6696976812,1480637.40841864,1.9359477124183007
2024-06-24,1422522.879697681,1507130.51841864,1.9705882352941175
2024-06-25,1433775.0496976809,1502631.68841864,1.964705882352941
2024-06-26,1451406.929697681,1518127.65841864,1.984967320261438
2024-06-27,1462047.7896976809,1530624.40841864,2.0013071895424837
2024-07-01,1475098.6131115912,1555115.07992324,2.0202614379084967
2024-07-02,1468709.543111591,1566686.60992324,2.0352941176470587
2024-07-03,1475199.053111591,1577251.91992324,2.049019607843137
2024-07-04,1473548.8331115912,1588320.33992324,2.0633986928104573
2024-07-07,1471940.913111591,1604922.96992324,2.0849673202614376
2024-07-08,1472177.213111591,1583289.23992324,2.056862745098039
2024-07-09,1464623.373111591,1590835.88992324,2.0666666666666664
2024-07-10,1467322.8131115907,1589829.66992324,2.065359477124183
2024-07-14,1473217.673111591,1583792.34992324,2.057516339869281
2024-07-15,1471741.7431115909,1570208.37992324,2.0398692810457515
2024-07-16,1485552.9031115908,1565177.27992324,2.033333333333333
2024-07-17,1521959.2631115906,1558133.73992324,2.0241830065359476
2024-07-18,1545338.213111591,1586811.00992324,2.061437908496732
2024-07-21,1597678.3731115912,1603916.74992324,2.083660130718954
2024-07-22,1593603.7931115907,1610960.2899232402,2.09281045751634
2024-07-23,1618347.4031115912,1622531.81992324,2.107843137254902
2024-07-24,1624081.923111591,1633600.23992324,2.1222222222222222
2024-07-28,1646427.1631115912,1627562.91992324,2.1143790849673203
2024-07-29,1637487.203111591,1626053.58992324,2.112418300653595
2024-07-30,1646301.5431115907,1613978.9499232399,2.0967320261437905
2024-07-31,1660671.453111591,1640140.66992324,2.130718954248366
2024-08-01,1654593.9135101812,1653628.34619974,2.135294117647059
2024-08-04,1577157.973510181,1652109.86619974,2.1333333333333333
2024-08-05,1521428.6135101812,1605543.14619974,2.0732026143790847
2024-08-06,1548137.763510181,1566062.66619974,2.022222222222222
2024-08-07,1582009.943510181,1586309.06619974,2.0483660130718953
2024-08-08,1572863.273510181,1620727.94619974,2.09281045751634
2024-08-11,1595790.103510181,1655146.8261997402,2.1372549019607843
2024-08-12,1576247.9735101813,1670331.62619974,2.156862745098039
2024-08-13,1568345.5735101812,1670331.62619974,2.156862745098039
2024-08-14,1581130.683510181,1660208.4261997398,2.1437908496732025
2024-08-15,1593919.183510181,1661726.90619974,2.145751633986928
2024-08-18,1592646.833510181,1666282.34619974,2.1516339869281045
2024-08-19,1592303.9435101813,1652109.86619974,2.1333333333333333
2024-08-20,1605375.0035101809,1649072.90619974,2.1294117647058823
2024-08-21,1631646.803510181,1682479.46619974,2.172549019607843
2024-08-22,1632862.3335101812,1673368.5861997402,2.16078431372549
2024-08-25,1635891.703510181,1693614.98619974,2.186928104575163
2024-08-26,1625576.313510181,1691084.1861997398,2.183660130718954
2024-08-27,1653936.6835101808,1710824.4261997398,2.2091503267973853
2024-08-28,1655041.0335101811,1711836.74619974,2.210457516339869
2024-08-29,1662523.333510181,1731070.8261997402,2.235294117647059
2024-09-01,1703186.5498460713,1744580.36875274,2.2398692810457517
2024-09-02,1699974.4598460714,1761888.40875274,2.262091503267974
2024-09-03,1713901.499846071,1742035.0687527398,2.236601307189542
2024-09-04,1709594.0498460713,1758324.98875274,2.257516339869281
2024-09-05,1702793.1598460712,1757306.86875274,2.2562091503267974
2024-09-08,1681261.6798460712,1718618.3087527398,2.206535947712418
2024-09-09,1694042.579846071,1726763.26875274,2.2169934640522877
2024-09-10,1696091.269846071,1707418.98875274,2.192156862745098
2024-09-11,1728103.879846071,1722181.72875274,2.211111111111111
2024-09-12,1721868.0498460708,1725236.08875274,2.215032679738562
2024-09-16,1705455.229846071,1725745.14875274,2.2156862745098036
2024-09-17,1687919.649846071,1712000.52875274,2.1980392156862747
2024-09-18,1695504.079846071,1706909.9287527401,2.191503267973856
2024-09-19,1709551.649846071,1717600.1887527402,2.205228758169935
2024-09-22,1734873.0498460713,1750180.02875274,2.2470588235294118
2024-09-23,1738116.6398460711,1762397.46875274,2.262745098039215
2024-09-24,1724857.289846071,1755270.6287527399,2.2535947712418296
2024-09-25,1741323.349846071,1746616.60875274,2.242483660130719
2024-09-26,1741026.3598460713,1777669.26875274,2.2823529411764705
2024-09-29,1759729.9698460707,1769015.24875274,2.2712418300653594
2024-09-30,1745453.4298460712,1791413.8887527399,2.3
2024-10-01,1767235.197980151,1795783.50999924,2.2928104575163397
2024-10-02,1742242.177980151,1790664.40999924,2.2862745098039214
2024-10-03,1758583.417980151,1781450.0299992398,2.2745098039215685
2024-10-07,1774586.5879801512,1811140.80999924,2.312418300653595
2024-10-08,1737964.327980151,1809093.1699992402,2.3098039215686277
2024-10-09,1762502.3179801512,1771211.82999924,2.261437908496732
2024-10-10,1747096.077980151,1767628.45999924,2.256862745098039
2024-10-13,1709159.147980151,1717973.1899992402,2.193464052287582
2024-10-14,1730017.5479801511,1704663.5299992398,2.176470588235294
2024-10-15,1771535.607980151,1740497.22999924,2.2222222222222223
2024-10-16,1764206.357980151,1740497.22999924,2.2222222222222223
2024-10-17,1753315.547980151,1737937.6799992402,2.218954248366013
2024-10-20,1740587.3079801511,1725651.8399992401,2.2032679738562093
2024-10-21,1776974.2079801508,1723604.19999924,2.200653594771242
2024-10-22,1779479.887980151,1742544.86999924,2.224836601307189
2024-10-23,1775760.4979801509,1748687.7899992398,2.232679738562091
2024-10-24,1781776.947980151,1747663.96999924,2.231372549019608
2024-10-27,1789113.6679801513,1754318.79999924,2.2398692810457517
2024-10-28,1772603.5679801512,1770188.00999924,2.2601307189542483
2024-10-29,1760520.117980151,1768140.36999924,2.257516339869281
2024-10-30,1762518.347980151,1756366.4399992402,2.242483660130719
2024-10-31,1776937.7079801508,1745616.32999924,2.2287581699346406
2024-11-03,1792049.6420733114,1772030.7449912203,2.249673202614379
2024-11-04,1782003.722073311,1779753.04499122,2.2594771241830065
2024-11-05,1783484.8920733111,1771515.92499122,2.249019607843137
2024-11-06,1800423.0220733113,1779753.04499122,2.2594771241830065
2024-11-07,1796171.3820733111,1794168.0049912203,2.2777777777777777
2024-11-10,1802127.4420733112,1807038.5049912203,2.2941176470588234
2024-11-11,1822061.2520733112,1822997.92499122,2.31437908496732
2024-11-12,1832185.712073311,1827116.4849912203,2.319607843137255
2024-11-13,1817487.7220733112,1815275.62499122,2.3045751633986926
2024-11-14,1806553.332073311,1822997.92499122,2.31437908496732
2024-11-17,1788542.8720733114,1790049.4449912203,2.272549019607843
2024-11-18,1760882.3520733113,1769456.64499122,2.2464052287581695
2024-11-19,1748063.2520733112,1762249.16499122,2.237254901960784
2024-11-20,1742288.4820733115,1776664.12499122,2.2555555555555555
2024-11-21,1740492.2620733113,1767912.1849912202,2.2444444444444445
2024-11-24,1724249.992073311,1769971.4649912203,2.2470588235294118
2024-11-25,1713922.0420733113,1756071.3249912201,2.2294117647058824
2024-11-26,1720253.6520733112,1748863.8449912202,2.2202614379084964
2024-11-27,1698724.272073311,1747319.38499122,2.218300653594771
2024-11-28,1713812.822073311,1727241.40499122,2.1928104575163396
2024-12-01,1737843.8324335213,1767709.20740418,2.231372549019608
2024-12-02,1729641.5824335213,1774440.34740418,2.2398692810457517
2024-12-03,1736316.8624335213,1776511.4674041802,2.242483660130719
2024-12-04,1741011.4324335211,1781689.2674041798,2.249019607843137
2024-12-05,1752025.902433521,1794115.98740418,2.264705882352941
2024-12-08,1758422.1424335213,1813273.84740418,2.288888888888889
2024-12-09,1743397.7024335212,1814827.18740418,2.2908496732026142
2024-12-10,1724211.7824335212,1803436.02740418,2.276470588235294
2024-12-11,1720029.6824335211,1780653.70740418,2.2477124183006536
2024-12-12,1720925.562433521,1787902.6274041801,2.256862745098039
2024-12-15,1714132.5524335213,1787384.84740418,2.2562091503267974
2024-12-16,1710116.2124335214,1789455.9674041802,2.2588235294117647
2024-12-17,1701992.9124335214,1786867.0674041798,2.2555555555555555
2024-12-18,1683292.432433521,1779100.36740418,2.245751633986928
2024-12-19,1690608.0124335214,1773922.5674041798,2.2392156862745094
2024-12-22,1676130.8824335213,1752693.58740418,2.212418300653595
2024-12-23,1653894.6624335216,1765638.08740418,2.2287581699346406
2024-12-24,1651139.1124335213,1751140.24740418,2.210457516339869
2024-12-25,1656629.332433521,1742337.98740418,2.199346405228758
2024-12-26,1650417.3124335213,1744926.8874041801,2.2026143790849675
2024-12-29,1623358.6624335211,1731982.3874041801,2.186274509803922
2024-12-30,1586960.1824335214,1720591.22740418,2.171895424836601
2024-12-31,1610812.9924335212,1715413.4274041802,2.165359477124183
2025-01-02,1650294.6937900712,1739392.4907415,2.183006535947712
2025-01-05,1653226.1437900714,1757619.4407415001,2.205882352941176
2025-01-06,1637721.6437900714,1764910.2207415001,2.215032679738562
2025-01-08,1634886.823790071,1736788.6407415003,2.179738562091503
2025-01-09,1622766.2537900712,1741475.5707415,2.1856209150326795
2025-01-12,1634444.6637900714,1722207.0807415002,2.161437908496732
2025-01-13,1592924.0037900712,1712833.2207415001,2.149673202614379
2025-01-14,1620868.8037900715,1670130.0807415002,2.096078431372549
2025-01-15,1660696.5037900712,1694606.2707415,2.126797385620915
2025-01-16,1683836.3837900711,1719082.4607415,2.157516339869281
2025-01-19,1688854.183790071,1731580.9407415001,2.173202614379085
2025-01-20,1675742.3537900713,1738871.7207415001,2.1823529411764704
2025-01-21,1689259.4737900714,1732101.7107415,2.1738562091503266
2025-01-22,1696141.4237900712,1734184.7907415,2.176470588235294
2025-01-23,1684316.3737900713,1731060.1707415003,2.172549019607843
2025-01-26,1693999.1337900711,1738350.9507415004,2.181699346405229
2025-01-27,1666498.7737900708,1744600.1907415001,2.1895424836601305
2025-01-28,1668415.4937900715,1740954.8007415,2.1849673202614377
2025-01-29,1699528.4337900714,1726373.2407415,2.1666666666666665
2025-01-30,1709991.1837900714,1730539.4007414998,2.171895424836601
2025-02-02,1720467.3283309112,1768630.1506484502,2.2071895424836603
2025-02-03,1712890.1583309115,1761298.0706484502,2.1980392156862747
2025-02-04,1713186.1583309113,1751347.39064845,2.1856209150326795
2025-02-05,1708810.3983309113,1746110.1906484503,2.1790849673202617
2025-02-06,1706690.868330911,1750299.95064845,2.184313725490196
2025-02-09,1706487.6683309115,1766535.27064845,2.2045751633986925
2025-02-10,1711041.6083309115,1766011.55064845,2.2039215686274507
2025-02-11,1684232.0083309114,1759726.9106484503,2.196078431372549
2025-02-12,1676814.9283309116,1740349.27064845,2.171895424836601
2025-02-13,1690657.0183309112,1747681.35064845,2.1810457516339867
2025-02-16,1730701.8983309113,1804766.8306484502,2.2522875816993464
2025-02-17,1741534.3483309115,1790626.39064845,2.2346405228758166
2025-02-18,1757109.1183309113,1785912.9106484503,2.2287581699346406
2025-02-19,1759986.7783309114,1804766.8306484502,2.2522875816993464
2025-02-20,1764294.4183309113,1815241.2306484499,2.2653594771241825
2025-02-23,1751708.8383309115,1821002.1506484502,2.272549019607843
2025-02-24,1741486.0283309114,1823097.0306484501,2.2751633986928104
2025-02-25,1743265.9283309113,1817859.8306484502,2.268627450980392
2025-02-26,1731872.3483309115,1801624.5106484499,2.2483660130718954
2025-02-27,1736869.0883309115,1800577.0706484502,2.2470588235294118
2025-03-02,1746649.2522948317,1808951.9244079501,2.2450980392156863
2025-03-03,1753357.9322948316,1822644.04440795,2.262091503267974
2025-03-04,1740732.622294831,1830543.3444079498,2.2718954248366012
2025-03-05,1727016.7222948314,1817377.8444079498,2.2555555555555555
2025-03-06,1734016.8622948313,1824223.90440795,2.2640522875816993
2025-03-09,1740211.4722948316,1827910.24440795,2.268627450980392
2025-03-10,1750113.2322948312,1842655.60440795,2.2869281045751633
2025-03-11,1745549.1422948313,1836336.16440795,2.2790849673202613
2025-03-12,1740152.4522948312,1826857.0044079497,2.2673202614379084
2025-03-13,1753452.0422948312,1833703.06440795,2.275816993464052
2025-03-16,1767488.0622948315,1833176.4444079502,2.2751633986928104
2025-03-17,1756226.6622948314,1835809.54440795,2.2784313725490195
2025-03-18,1755135.3222948315,1856874.3444079498,2.3045751633986926
2025-03-19,1736383.5522948313,1865826.8844079499,2.3156862745098037
2025-03-20,1740275.2622948315,1851081.5244079498,2.2973856209150325
2025-03-23,1754967.7922948315,1870039.8444079498,2.3209150326797383
2025-03-24,1747035.9922948314,1888471.54440795,2.3437908496732023
2025-03-25,1730672.2422948317,1892684.5044079497,2.349019607843137
2025-03-26,1731421.8122948313,1875306.04440795,2.3274509803921566
2025-03-27,1743958.4822948314,1874252.80440795,2.3261437908496734
2025-04-03,1743654.2995591117,1900553.06392775,2.3464052287581696
2025-04-06,1677687.9495591114,1824319.4639277502,2.2522875816993464
2025-04-07,1675929.3195591117,1817966.6639277502,2.2444444444444445
2025-04-08,1689979.6395591116,1807378.6639277502,2.231372549019608
2025-04-09,1645688.6495591113,1833319.2639277503,2.2633986928104575
2025-04-10,1689364.8895591118,1800496.46392775,2.2228758169934637
2025-04-13,1708180.4095591116,1842848.4639277502,2.2751633986928104
2025-04-14,1719567.9595591116,1864024.4639277502,2.3013071895424835
2025-04-15,1728632.7995591115,1864024.4639277502,2.3013071895424835
2025-04-16,1715754.8995591116,1869318.4639277502,2.307843137254902
2025-04-17,1714792.8295591117,1860318.6639277502,2.2967320261437907
2025-04-22,1719564.1095591118,1861906.8639277501,2.298692810457516
2025-04-23,1752339.8395591115,1852377.6639277502,2.2869281045751633
2025-04-27,1766586.2595591117,1898964.86392775,2.344444444444444
2025-04-28,1759334.829559112,1914317.46392775,2.363398692810457
2025-04-29,1757054.6495591113,1926493.6639277502,2.3784313725490196
2025-04-30,1762916.2195591116,1928081.8639277501,2.380392156862745
2025-05-04,1786099.6683220817,1964103.9990577898,2.4124183006535946
2025-05-05,1787021.988322082,1969425.2990577898,2.418954248366013
2025-05-06,1782114.0483220818,1951332.8790577902,2.3967320261437908
2025-05-07,1768641.2883220816,1955589.91905779,2.4019607843137254
2025-05-08,1765259.8283220816,1928983.41905779,2.369281045751634
2025-05-11,1752927.8883220816,1924726.3790577902,2.3640522875816994
2025-05-12,1747889.3083220818,1903973.30905779,2.338562091503268
2025-05-13,1750587.3783220816,1935901.1090577901,2.3777777777777778
2025-05-14,1751422.2183220817,1919405.0790577899,2.357516339869281
2025-05-15,1756394.4283220817,1927387.0290577898,2.3673202614379085
2025-05-18,1756394.4283220817,1933772.58905779,2.3751633986928105
2025-05-19,1724823.9883220817,1919405.0790577899,2.357516339869281
2025-05-20,1733164.4783220817,1918340.8190577899,2.356209150326797
2025-05-21,1741059.3183220816,1914083.7790577898,2.3509803921568624
2025-05-22,1757787.5283220818,1872577.63905779,2.3
2025-05-25,1781912.2683220818,1933772.58905779,2.3751633986928105
2025-05-26,1770351.9783220817,1935901.1090577901,2.3777777777777778
2025-05-27,1802253.7383220815,1930047.6790577902,2.3705882352941177
2025-05-28,1794992.3283220818,1960911.21905779,2.4084967320261437
2025-05-29,1794992.3283220818,1967296.7790577898,2.4163398692810456
2025-06-01,1799561.4958759318,1989125.58708899,2.430718954248366
2025-06-02,1748226.9858759318,1976824.0370889902,2.4156862745098038
2025-06-03,1761972.2958759319,1966661.8870889903,2.403267973856209
2025-06-04,1777289.7958759316,1968801.2870889902,2.4058823529411764
2025-06-10,1706569.7458759318,1987521.03708899,2.4287581699346403
2025-06-11,1701309.545875932,2000357.4370889901,2.444444444444444
2025-06-12,1668823.4458759318,2001961.9870889902,2.4464052287581697
2025-06-15,1598871.645875932,1899805.6370889903,2.3215686274509806
2025-06-16,1609933.8958759317,1888038.93708899,2.30718954248366
2025-06-17,1580758.9958759318,1873063.1370889903,2.288888888888889
2025-06-18,1595227.2458759316,1869854.0370889902,2.284967320261438
2025-06-19,1571742.9258759317,1850599.4370889901,2.261437908496732
2025-06-22,1601416.5458759316,1863970.6870889901,2.2777777777777777
2025-06-23,1643452.4658759318,1884829.8370889903,2.303267973856209
2025-06-24,1689132.5758759317,1914246.58708899,2.3392156862745095
2025-06-25,1713919.0858759317,1982707.38708899,2.422875816993464
2025-06-29,1729659.0758759317,1970940.6870889901,2.4084967320261437
2025-06-30,1723205.7758759318,2018007.48708899,2.4660130718954245
2025-07-01,1702047.6180494218,2008102.95084849,2.441830065359477
2025-07-02,1702942.698049422,2000040.45084849,2.4320261437908495
2025-07-06,1710800.6180494216,2006490.45084849,2.4398692810457514
2025-07-07,1744366.988049422,2011865.45084849,2.4464052287581697
2025-07-09,1756331.298049422,2019927.95084849,2.456209150326797
2025-07-10,1771219.5880494218,2026915.45084849,2.4647058823529413
2025-07-13,1757796.1980494217,2034440.45084849,2.473856209150327
2025-07-14,1781199.6180494218,2021002.95084849,2.457516339869281
2025-07-15,1802782.0780494215,2060777.9508484902,2.5058823529411764
2025-07-16,1806612.048049422,2073140.45084849,2.5209150326797385
2025-07-17,1823074.6580494219,2045727.9508484902,2.4875816993464053
2025-07-20,1834879.8280494218,2066690.4508484902,2.5130718954248366
2025-07-21,1827118.968049422,2110227.95084849,2.5660130718954246
2025-07-22,1807614.6180494218,2084427.95084849,2.534640522875817
2025-07-23,1794695.1180494218,2066152.9508484898,2.5124183006535947
2025-07-27,1804491.138049422,2083890.4508484902,2.533986928104575
2025-07-28,1769012.468049422,2080127.9508484902,2.5294117647058822
2025-07-29,1794928.6280494218,2082815.45084849,2.5326797385620914
2025-07-30,1785691.0580494218,2081202.95084849,2.530718954248366
2025-07-31,1796496.7880494217,2068302.9508484898,2.5150326797385616
2025-08-03,1815131.6801681821,2097594.7200721703,2.5385620915032683
2025-08-04,1832641.980168182,2100835.08007217,2.542483660130719
2025-08-05,1869100.110168182,2149980.5400721706,2.6019607843137256
2025-08-06,1865337.4201681819,2159701.62007217,2.6137254901960785
2025-08-07,1880177.850168182,2173743.18007217,2.630718954248366
2025-08-10,1899320.700168182,2196425.7000721702,2.6581699346405228
2025-08-11,1895635.530168182,2213167.56007217,2.6784313725490194
2025-08-12,1905471.2101681817,2200746.18007217,2.6633986928104574
2025-08-13,1906380.6301681818,2206146.7800721703,2.6699346405228757
2025-08-14,1894257.680168182,2179143.7800721703,2.6372549019607843
