date,symbol,shares,close,market_value,entry_date,bars_held
2022-10-05,CCAP,366484.0,1.38,505747.92,2022-10-02,3
2022-10-09,MCQE,45622.0,10.79,492261.37999999995,2022-09-22,10
2022-10-09,ETEL,29319.0,17.2,504286.8,2022-09-28,6
2022-10-09,CCAP,366484.0,1.41,516742.43999999994,2022-10-02,4
2022-10-10,ETEL,29319.0,17.14,502527.66000000003,2022-09-28,7
2022-10-10,CCAP,366484.0,1.38,505747.92,2022-10-02,5
2022-10-10,RMDA,269118.0,1.82,489794.76,2022-10-10,0
2022-10-11,ETEL,29319.0,16.89,495197.91000000003,2022-09-28,8
2022-10-11,CCAP,366484.0,1.33,487423.72000000003,2022-10-02,6
2022-10-11,RMDA,269118.0,1.82,489794.76,2022-10-10,1
2022-10-12,ETEL,29319.0,16.92,496077.48000000004,2022-09-28,9
2022-10-12,CCAP,366484.0,1.31,480094.04000000004,2022-10-02,7
2022-10-12,RMDA,269118.0,1.77,476338.86,2022-10-10,2
2022-10-13,ETEL,29319.0,16.98,497836.62,2022-09-28,10
2022-10-13,CCAP,366484.0,1.33,487423.72000000003,2022-10-02,8
2022-10-16,ETEL,29319.0,16.94,496663.86000000004,2022-09-28,11
2022-10-16,CCAP,366484.0,1.34,491088.56000000006,2022-10-02,9
2022-10-17,ETEL,29319.0,17.97,526862.4299999999,2022-09-28,12
2022-10-17,CCAP,366484.0,1.34,491088.56000000006,2022-10-02,10
2022-10-18,CCAP,366484.0,1.34,491088.56000000006,2022-10-02,11
2022-10-18,MCQE,45495.0,11.06,503174.7,2022-10-18,0
2022-10-18,EGAL,24843.0,24.1,598716.3,2022-10-18,0
2022-10-19,CCAP,366484.0,1.32,483758.88,2022-10-02,12
2022-10-19,MCQE,45495.0,11.09,504539.55,2022-10-18,1
2022-10-19,EGAL,24718.0,25.5,630309.0,2022-10-19,0
2022-10-20,CCAP,366484.0,1.33,487423.72000000003,2022-10-02,13
2022-10-20,MCQE,45495.0,11.1,504994.5,2022-10-18,2
2022-10-20,EGAL,24718.0,25.0,617950.0,2022-10-19,1
2022-10-23,CCAP,366484.0,1.34,491088.56000000006,2022-10-02,14
2022-10-23,MCQE,45495.0,10.73,488161.35000000003,2022-10-18,3
2022-10-23,EGAL,24718.0,24.06,594715.08,2022-10-19,2
2022-10-24,CCAP,366484.0,1.32,483758.88,2022-10-02,15
2022-10-24,EGAL,24718.0,23.5,580873.0,2022-10-19,3
2022-10-25,CCAP,366484.0,1.32,483758.88,2022-10-02,16
2022-10-25,EGAL,24718.0,24.4,603119.2,2022-10-19,4
2022-10-26,EGAL,24718.0,24.05,594467.9,2022-10-19,5
2022-10-27,EGAL,24718.0,25.15,621657.7,2022-10-19,6
2022-10-27,MCQE,43997.0,11.5,505965.5,2022-10-27,0
2022-10-27,CCAP,360854.0,1.34,483544.36000000004,2022-10-27,0
2022-10-30,EGAL,24718.0,25.04,618938.72,2022-10-19,7
2022-10-30,CCAP,360854.0,1.29,465501.66000000003,2022-10-27,1
2022-10-30,MCQE,43776.0,11.34,496419.83999999997,2022-10-30,0
2022-10-31,EGAL,24718.0,25.37,627095.66,2022-10-19,8
2022-10-31,MCQE,43776.0,11.65,509990.4,2022-10-30,1
2022-10-31,RMDA,257321.0,1.76,452884.96,2022-10-31,0
2022-11-01,EGAL,24718.0,25.52,630803.36,2022-10-19,9
2022-11-01,MCQE,43776.0,11.63,509114.88000000006,2022-10-30,2
2022-11-01,RMDA,257321.0,1.76,452884.96,2022-10-31,1
2022-11-02,EGAL,24718.0,26.9,664914.2,2022-10-19,10
2022-11-02,MCQE,43776.0,11.57,506488.32,2022-10-30,3
2022-11-03,EGAL,24718.0,27.58,681722.44,2022-10-19,11
2022-11-03,MCQE,43776.0,11.45,501235.19999999995,2022-10-30,4
2022-11-06,EGAL,24718.0,29.36,725720.48,2022-10-19,12
2022-11-06,MCQE,43776.0,11.36,497295.36,2022-10-30,5
2022-11-07,EGAL,24718.0,28.8,711878.4,2022-10-19,13
2022-11-07,MCQE,43776.0,11.49,502986.24,2022-10-30,6
2022-11-08,EGAL,24718.0,28.13,695317.34,2022-10-19,14
2022-11-08,MCQE,43776.0,11.35,496857.6,2022-10-30,7
2022-11-09,EGAL,24718.0,28.37,701249.66,2022-10-19,15
2022-11-09,MCQE,43776.0,11.54,505175.04,2022-10-30,8
2022-11-10,EGAL,24718.0,28.85,713114.3,2022-10-19,16
2022-11-10,MCQE,43776.0,11.71,512616.96,2022-10-30,9
2022-11-13,EGAL,24718.0,29.75,735360.5,2022-10-19,17
2022-11-13,MCQE,43776.0,11.96,523560.96,2022-10-30,10
2022-11-13,EGCH,129744.0,3.57,463186.07999999996,2022-11-13,0
2022-11-14,EGAL,24718.0,29.75,735360.5,2022-10-19,18
2022-11-14,MCQE,43776.0,11.87,519621.11999999994,2022-10-30,11
2022-11-14,EGCH,129744.0,3.56,461888.64,2022-11-13,1
2022-11-15,EGAL,24718.0,29.57,730911.26,2022-10-19,19
2022-11-15,MCQE,43776.0,11.76,514805.76,2022-10-30,12
2022-11-15,EGCH,129744.0,3.56,461888.64,2022-11-13,2
2022-11-16,EGAL,24718.0,30.51,754146.18,2022-10-19,20
2022-11-16,MCQE,43776.0,12.11,530127.36,2022-10-30,13
2022-11-16,EGCH,129744.0,3.63,470970.72,2022-11-13,3
2022-11-17,MCQE,43776.0,12.5,547200.0,2022-10-30,14
2022-11-17,EGCH,129744.0,3.59,465780.95999999996,2022-11-13,4
2022-11-17,RMDA,371473.0,2.02,750375.46,2022-11-17,0
2022-11-20,MCQE,43776.0,12.78,559457.28,2022-10-30,15
2022-11-20,EGCH,129744.0,3.63,470970.72,2022-11-13,5
2022-11-20,RMDA,371473.0,2.03,754090.19,2022-11-17,1
2022-11-21,MCQE,43776.0,12.57,550264.3200000001,2022-10-30,16
2022-11-21,EGCH,129744.0,3.54,459293.76,2022-11-13,6
2022-11-22,MCQE,43776.0,12.38,541946.88,2022-10-30,17
2022-11-22,EGCH,129744.0,3.71,481350.24,2022-11-13,7
2022-11-23,MCQE,43776.0,12.38,541946.88,2022-10-30,18
2022-11-23,EGCH,129744.0,4.08,529355.52,2022-11-13,8
2022-11-24,MCQE,43776.0,12.61,552015.36,2022-10-30,19
2022-11-27,MCQE,43776.0,13.12,574341.12,2022-10-30,20
2022-11-28,MCQE,43776.0,13.15,575654.4,2022-10-30,21
2022-11-29,MCQE,43776.0,13.56,593602.56,2022-10-30,22
2022-11-30,EGAL,21349.0,28.58,610154.4199999999,2022-11-30,0
2022-12-01,EGAL,21349.0,29.07,620615.43,2022-11-30,1
2022-12-04,EGAL,21349.0,30.1,642604.9,2022-11-30,2
2022-12-04,RMDA,321819.0,1.99,640419.8099999999,2022-12-04,0
2022-12-05,EGAL,21349.0,29.52,630222.48,2022-11-30,3
2022-12-05,RMDA,321819.0,1.93,621110.6699999999,2022-12-04,1
2022-12-06,EGAL,21349.0,28.96,618267.04,2022-11-30,4
2022-12-06,RMDA,321819.0,1.96,630765.24,2022-12-04,2
2022-12-07,EGAL,21349.0,29.21,623604.29,2022-11-30,5
2022-12-07,RMDA,321819.0,1.86,598583.3400000001,2022-12-04,3
2022-12-08,EGAL,21349.0,29.33,626166.1699999999,2022-11-30,6
2022-12-08,EAST,59260.0,10.4,616304.0,2022-12-08,0
2022-12-11,EGAL,21349.0,29.61,632143.89,2022-11-30,7
2022-12-11,EAST,59260.0,10.03,594377.7999999999,2022-12-08,1
2022-12-12,EGAL,21349.0,28.69,612502.81,2022-11-30,8
2022-12-13,EGAL,21349.0,29.53,630435.97,2022-11-30,9
2022-12-14,EGAL,21349.0,31.3,668223.7000000001,2022-11-30,10
2022-12-14,EAST,54680.0,10.56,577420.8,2022-12-14,0
2022-12-15,EGAL,21349.0,29.66,633211.34,2022-11-30,11
2022-12-18,EGAL,21349.0,29.41,627874.09,2022-11-30,12
2022-12-19,EGAL,21349.0,28.92,617413.0800000001,2022-11-30,13
2022-12-19,ETEL,24298.0,25.25,613524.5,2022-12-19,0
2022-12-20,ETEL,24298.0,26.48,643411.04,2022-12-19,1
