candidate_idx,max_positions,selected_seed_current_fixed5,train_score,oos_balanced_score,params,train_final_equity,train_total_contributions,train_money_multiple,train_twr_total_return,train_cagr,train_sharpe,train_max_drawdown,train_return_dd,train_profit_factor,train_closed_trades,test_final_equity,test_total_contributions,test_money_multiple,test_twr_total_return,test_cagr,test_sharpe,test_max_drawdown,test_return_dd,test_profit_factor,test_closed_trades,full_final_equity,full_total_contributions,full_money_multiple,full_twr_total_return,full_cagr,full_sharpe,full_max_drawdown,full_return_dd,full_profit_factor,full_closed_trades,full_total_fees,full_fee_to_contributions_ratio,full_mean_turnover_pct,test_excess_twr_vs_etf_dca,test_excess_cagr_vs_etf_dca,test_drawdown_saving_vs_etf_dca
17,5,False,-0.29722344563443176,1.237186304225072,"{""atr_len"": 19, ""bb_len"": 36, ""bb_std"": 2.1812028854910235, ""cci_len"": 26, ""cci_reclaim"": -119.08307917841918, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 66, ""max_positions"": 5, ""rsi_entry"": 35.56261271087215, ""rsi_len"": 8, ""rsi_reclaim"": 55.72756100275773, ""scan_mode"": ""monthly"", ""stop_atr"": 1.9634722189829643, ""target_atr"": 4.732431462330652, ""top_n"": 5, ""trail_atr"": 5.289702490481403, ""trend_len"": 101}",1237852.1659988605,1150000.0,1.076393187825096,0.2117168697774401,0.04049801456554181,0.5502734129594018,0.07152364268585742,0.5662185683608868,0.0,0.0,2264669.7469336023,280000.0,8.08810623904858,0.5580626356071334,0.22757613467539106,2.084994265957015,0.06947424431185534,3.275690681194738,0.0,0.0,2264669.7469336023,1430000.0,1.5836851377158059,0.8952641620411297,0.09558135568287485,1.109485659383729,0.07152364268585742,1.3363602872225413,2.201796111696812,79.0,72888.89733640003,0.05097125687860142,0.01791999525107291,-0.37713030572084927,-0.1294152619687028,0.2054727164990906
18,5,False,-0.314148247726259,2.482571776281816,"{""atr_len"": 11, ""bb_len"": 41, ""bb_std"": 1.6986359007105079, ""cci_len"": 33, ""cci_reclaim"": -76.68062849436977, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 31, ""max_positions"": 5, ""rsi_entry"": 34.20898176246207, ""rsi_len"": 15, ""rsi_reclaim"": 54.13725661034207, ""scan_mode"": ""weekly"", ""stop_atr"": 2.2409670965833293, ""target_atr"": 2.586602408114134, ""top_n"": 8, ""trail_atr"": 4.33578111470335, ""trend_len"": 146}",1298431.5021570898,1150000.0,1.1290708714409476,0.13618689067869338,0.026745849057997706,0.7231283255765633,0.050792556107766895,0.5265702517756906,0.0,0.0,1842730.72416925,280000.0,6.581181157747322,0.18820008450661252,0.0829984673098898,1.8554572220747085,0.008153810780247794,10.179101471296036,0.0,0.0,1842730.72416925,1430000.0,1.2886228840344407,0.35078929618849974,0.04386612261419387,1.1080702203443256,0.050792556107766895,0.86363290166226,15.087202409553178,23.0,17576.73373575,0.012291422192832168,0.005263931941718839,-0.7469928568213702,-0.27399292933420405,0.26679315003069815
19,5,False,-0.24613548512041333,0.31355964932567393,"{""atr_len"": 8, ""bb_len"": 38, ""bb_std"": 2.0469437328945475, ""cci_len"": 25, ""cci_reclaim"": -47.16116386862653, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 33, ""max_positions"": 5, ""rsi_entry"": 44.60348624537094, ""rsi_len"": 14, ""rsi_reclaim"": 43.989173108093894, ""scan_mode"": ""monthly"", ""stop_atr"": 1.677013372795779, ""target_atr"": 4.538059760000962, ""top_n"": 9, ""trail_atr"": 3.552649766036587, ""trend_len"": 118}",1508526.8529616026,1150000.0,1.311762480836176,0.4081412566692688,0.0733198511556441,0.6102701569790596,0.19375189581446994,0.3784213354271002,0.0,0.0,2255064.2732965136,280000.0,8.053800976058977,0.2758975171995077,0.11925145882937382,1.083079200025129,0.1756534034358458,0.6789020679176777,0.0,0.0,2255064.2732965136,1430000.0,1.5769680232842753,0.8092303522564166,0.08833850994510839,0.7454668099090574,0.19375189581446994,0.45593623522372273,1.4722150509226155,194.0,172200.48852849007,0.12041992204789514,0.04371014045139371,-0.659295424128475,-0.23773993781472003,0.09929355737510015
20,5,False,0.08117566135799609,0.5422745886044553,"{""atr_len"": 15, ""bb_len"": 39, ""bb_std"": 2.204739752761803, ""cci_len"": 30, ""cci_reclaim"": -125.52713873449578, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 50, ""max_positions"": 5, ""rsi_entry"": 44.09945214422459, ""rsi_len"": 9, ""rsi_reclaim"": 47.335396246019464, ""scan_mode"": ""weekly"", ""stop_atr"": 2.4764770451858897, ""target_atr"": 5.231283226606461, ""top_n"": 9, ""trail_atr"": 3.167336018467368, ""trend_len"": 111}",1633270.8157536138,1150000.0,1.4202354919596643,1.0686488375813106,0.1621466227292374,0.7575996126041288,0.4119978527640774,0.39356181504685545,0.0,0.0,3450227.7725875387,280000.0,12.322242044955495,0.8226703410179015,0.31992000406434884,1.405333405428991,0.3012388603057059,1.0620143886472175,0.0,0.0,3450227.7725875387,1430000.0,2.41274669411716,2.83280841210789,0.21146914646788262,0.9549610413036066,0.4119978527640774,0.513277302415885,1.523158784653333,312.0,336109.75556747004,0.23504178711011892,0.07066028861684422,-0.11252260031008121,-0.03707139257974501,-0.026291899494759963
21,5,False,-0.42720291981285147,2.019104720985693,"{""atr_len"": 9, ""bb_len"": 40, ""bb_std"": 2.3309285459602784, ""cci_len"": 14, ""cci_reclaim"": -68.17356918591997, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 55, ""max_positions"": 5, ""rsi_entry"": 33.78362763870322, ""rsi_len"": 7, ""rsi_reclaim"": 55.73865296637758, ""scan_mode"": ""monthly"", ""stop_atr"": 1.12058453329906, ""target_atr"": 5.051747019595823, ""top_n"": 5, ""trail_atr"": 2.6745787088256585, ""trend_len"": 137}",1249975.4860015814,1150000.0,1.0869352052187664,0.1605710168704999,0.031262865195390566,0.4665479094095165,0.10511874465355797,0.2974052372716611,0.0,0.0,2327523.603862102,280000.0,8.312584299507508,0.5895145181625101,0.2389727368606136,2.810084869896053,0.03816055295540621,6.262297539028671,0.0,0.0,2327523.603862102,1430000.0,1.6276388838196518,0.8509914097661151,0.09189024404294588,1.2330576425736586,0.10511874465355797,0.8741565963881177,2.846909321221062,91.0,79572.59755790001,0.05564517311741259,0.020680762523337882,-0.3456784231654726,-0.11801865978348025,0.23678640785553973
22,5,False,-0.4944771102654721,0.537608921407553,"{""atr_len"": 10, ""bb_len"": 25, ""bb_std"": 1.905848736683773, ""cci_len"": 33, ""cci_reclaim"": -51.84521270135739, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 42, ""max_positions"": 5, ""rsi_entry"": 30.705780671084522, ""rsi_len"": 13, ""rsi_reclaim"": 57.67243134891103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.534210764329356, ""target_atr"": 2.9632541757883337, ""top_n"": 8, ""trail_atr"": 2.12231501608367, ""trend_len"": 102}",1210733.9930001001,1150000.0,1.052812167826174,0.07122270185875568,0.014324579383753644,0.43412596865894215,0.061507159596938754,0.23289287747351264,0.0,0.0,1625282.8859948502,280000.0,5.804581735695893,0.10066139535774932,0.045346032596988994,1.1520527570655177,0.03127330770928449,1.4499915716790828,0.0,0.0,1625282.8859948502,1430000.0,1.1365614587376576,0.17972763930892843,0.02387921407598137,0.6781430560382206,0.061507159596938754,0.3882347068611806,2.635920647141351,30.0,23809.526210149997,0.01665001832877622,0.00683282961628251,-0.8345315459702334,-0.31164536404710486,0.24367365310166145
23,5,False,-0.508486733520854,1.631044937827947,"{""atr_len"": 16, ""bb_len"": 24, ""bb_std"": 1.5777568240533844, ""cci_len"": 34, ""cci_reclaim"": -125.13570037934917, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 20, ""max_positions"": 5, ""rsi_entry"": 28.62602471822275, ""rsi_len"": 6, ""rsi_reclaim"": 54.638723573617476, ""scan_mode"": ""weekly"", ""stop_atr"": 1.7123048913325334, ""target_atr"": 5.326272438456262, ""top_n"": 12, ""trail_atr"": 2.3324614030217687, ""trend_len"": 134}",1379405.732058622,1150000.0,1.1994832452683668,0.27001479756075475,0.05065482612007788,0.4156266773604946,0.33091592661509217,0.15307460912571155,0.0,0.0,2889803.1861782144,280000.0,10.320725664922195,0.7736167308289204,0.3033741635904317,2.4720280251132047,0.06784427536079995,4.471625085197971,0.0,0.0,2889803.1861782144,1430000.0,2.020841388935814,1.3228657892131674,0.1278712699609239,0.9655651614796567,0.33091592661509217,0.38641618512867326,2.1597439039212816,180.0,172982.67751679017,0.12096690735439872,0.04074404090535661,-0.16157621049906234,-0.05361723305366217,0.20710268545014598
24,5,False,-0.49682191960902733,1.3929774829377666,"{""atr_len"": 8, ""bb_len"": 32, ""bb_std"": 1.785146503019147, ""cci_len"": 26, ""cci_reclaim"": -80.48152091740027, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 53, ""max_positions"": 5, ""rsi_entry"": 30.723544061488596, ""rsi_len"": 13, ""rsi_reclaim"": 58.6723324034775, ""scan_mode"": ""monthly"", ""stop_atr"": 2.068237659555004, ""target_atr"": 2.80701167388076, ""top_n"": 5, ""trail_atr"": 4.641012242718222, ""trend_len"": 113}",1227501.30846462,1150000.0,1.0673924421431478,0.0656029302877792,0.013222232542336565,0.4006321141053693,0.051924752702507404,0.2546421861282755,0.0,0.0,1661262.4280841397,280000.0,5.933080100300499,0.11561916269439743,0.0518908683216035,1.3294371139068086,0.00957557563165723,5.419086049516465,0.0,0.0,1661262.4280841397,1430000.0,1.1617219776812167,0.18948680364013937,0.02508425199088915,0.7125500655160445,0.051924752702507404,0.4830885210875131,11.331463032976256,14.0,9925.32080586,0.006940783780321678,0.003205150482159654,-0.8195737786335853,-0.30510052832249035,0.2653713851792887
0,8,True,0.1327968552215089,0.582160143519086,"{""atr_len"": 15, ""bb_len"": 40, ""bb_std"": 1.8495062824542354, ""cci_len"": 27, ""cci_reclaim"": -118.02475902638353, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 38, ""max_positions"": 8, ""rsi_entry"": 44.80609886093903, ""rsi_len"": 5, ""rsi_reclaim"": 54.98431843581888, ""scan_mode"": ""monthly"", ""stop_atr"": 1.056478065634162, ""target_atr"": 4.482664295015792, ""top_n"": 8, ""trail_atr"": 4.811367627216187, ""trend_len"": 100}",1502145.7615120166,1150000.0,1.306213705662623,0.9237031689637061,0.14482461632003796,0.9437796365718634,0.2834071447054305,0.5110125804011282,0.0,0.0,2718748.072789472,280000.0,9.709814545676686,0.5496992068894806,0.22452487023512946,1.5473345439496506,0.19820762641552103,1.1327761413399762,0.0,0.0,2718748.072789472,1430000.0,1.9012224285241064,1.9850305939460475,0.16899158482142806,1.1128518864914427,0.2834071447054305,0.5962855488243799,1.4231368498888803,551.0,343661.0164105402,0.24032238909827985,0.07780540265685457,-0.3854937344385021,-0.1324665264089644,0.07673933439542491
1,8,False,-0.5836105038482802,0.6537043155392162,"{""atr_len"": 13, ""bb_len"": 21, ""bb_std"": 2.0157570997488246, ""cci_len"": 31, ""cci_reclaim"": -91.20501312930939, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 59, ""max_positions"": 8, ""rsi_entry"": 32.64897689007769, ""rsi_len"": 6, ""rsi_reclaim"": 51.16738844157789, ""scan_mode"": ""weekly"", ""stop_atr"": 1.077432363761703, ""target_atr"": 3.003029866940122, ""top_n"": 10, ""trail_atr"": 3.949580349072036, ""trend_len"": 150}",1300796.006813761,1150000.0,1.1311269624467488,0.10250279300348408,0.020377845222240287,0.35558674065766777,0.19208456129916973,0.10608788694111654,0.0,0.0,1931480.9708177722,280000.0,6.898146324349186,0.23838553472300172,0.10391387373061156,1.5190614728902119,0.06771384578004358,1.5346030421630068,0.0,0.0,1931480.9708177722,1430000.0,1.3506859935788618,0.3708259336570898,0.046062936048858916,0.740048518634047,0.19208456129916973,0.2398055092887781,1.7122396731021705,200.0,102049.31363722995,0.07136315638967129,0.028282505853945084,-0.696807406604981,-0.2530775229134823,0.20723311503090236
2,8,False,-0.5730130674718485,1.3596747154355817,"{""atr_len"": 12, ""bb_len"": 30, ""bb_std"": 1.918108561706729, ""cci_len"": 32, ""cci_reclaim"": -72.11015900296181, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 73, ""max_positions"": 8, ""rsi_entry"": 31.52987666002328, ""rsi_len"": 8, ""rsi_reclaim"": 58.209135254020815, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8711532223265965, ""target_atr"": 3.2474921366547553, ""top_n"": 10, ""trail_atr"": 2.3617028888919, ""trend_len"": 102}",1205966.9704302608,1150000.0,1.0486669308089225,0.07064770322531677,0.014212001440151889,0.3598501523403994,0.12908343373057618,0.11009934450469666,0.0,0.0,1806138.9388044619,280000.0,6.4504962100159355,0.2456748579992798,0.10691362286707551,2.1202676135144336,0.02511734239006025,4.256565890083368,0.0,0.0,1806138.9388044619,1430000.0,1.2630342229401832,0.3341563427314531,0.042021166728502424,0.9593933446193198,0.12908343373057618,0.3255349312771559,2.202149947489869,89.0,45910.33029553999,0.0321051260807972,0.012657407914122261,-0.6895180833287029,-0.25007777377701834,0.2498296184208857
3,8,False,-0.8718569022241669,0.5097997633262288,"{""atr_len"": 19, ""bb_len"": 42, ""bb_std"": 1.8951185091472895, ""cci_len"": 34, ""cci_reclaim"": -45.41977388372724, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 23, ""max_positions"": 8, ""rsi_entry"": 41.191449845153, ""rsi_len"": 10, ""rsi_reclaim"": 52.64310387503954, ""scan_mode"": ""weekly"", ""stop_atr"": 2.436174923759683, ""target_atr"": 2.8411870268582966, ""top_n"": 12, ""trail_atr"": 2.888822318991399, ""trend_len"": 148}",1120820.0083107105,1150000.0,0.9746260941832265,-0.05471931964053911,-0.011565812816765164,-0.1048364520529584,0.2354369159418256,-0.04912489093096588,0.0,0.0,1766060.1239763019,280000.0,6.307357585629649,0.2740905864706802,0.1185182581861286,1.4692538451427786,0.11694855425785433,1.0134221747180672,0.0,0.0,1766060.1239763019,1430000.0,1.2350070797037076,0.22774856262983678,0.029728437909011696,0.40565886836791387,0.2354369159418256,0.12626922923318165,1.317146150128434,233.0,113118.84544370005,0.07910408772286717,0.032864791306433085,-0.6611023548573025,-0.23847313845796525,0.1579984065530916
4,8,False,-0.41119902627573734,1.281039459541132,"{""atr_len"": 18, ""bb_len"": 29, ""bb_std"": 1.8994854105814778, ""cci_len"": 21, ""cci_reclaim"": -78.00957837896836, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 71, ""max_positions"": 8, ""rsi_entry"": 28.094314069951, ""rsi_len"": 9, ""rsi_reclaim"": 53.2375531035179, ""scan_mode"": ""monthly"", ""stop_atr"": 2.2564132530337155, ""target_atr"": 5.259939813833677, ""top_n"": 10, ""trail_atr"": 2.362086693027506, ""trend_len"": 72}",1253453.2926328806,1150000.0,1.089959384898157,0.09907631958385688,0.019721455837607982,0.5826426801887683,0.055369186341575505,0.35618106641382186,0.0,0.0,1874878.853319831,280000.0,6.695995904713682,0.2325322822433269,0.10149822719603452,1.9904555505850354,0.025243014342583137,4.020844175682076,0.0,0.0,1874878.853319831,1430000.0,1.311104093230651,0.3746452006814991,0.04647855306904458,1.1535855744517745,0.055369186341575505,0.8394299454269722,4.008275392409046,55.0,27868.08843516999,0.019488173730888105,0.007945254832269459,-0.7026606590846558,-0.25549316944805933,0.2497039464683628
5,8,False,-0.4651170841378288,0.6648542707608049,"{""atr_len"": 17, ""bb_len"": 39, ""bb_std"": 2.1264778507352293, ""cci_len"": 29, ""cci_reclaim"": -73.08555484243179, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 50, ""max_positions"": 8, ""rsi_entry"": 43.063072283844384, ""rsi_len"": 16, ""rsi_reclaim"": 44.879531225249316, ""scan_mode"": ""monthly"", ""stop_atr"": 1.182391422082682, ""target_atr"": 4.661398823198564, ""top_n"": 8, ""trail_atr"": 3.1394938523906784, ""trend_len"": 127}",1221317.7789465205,1150000.0,1.062015459953496,0.12173876598190159,0.024033015275324088,0.5221458114003686,0.11120461816953309,0.21611526275541362,0.0,0.0,1729362.8736127408,280000.0,6.17629597718836,0.17157606209493914,0.07596579390898639,1.5844467824576711,0.04817737958529078,1.5767938099352294,0.0,0.0,1729362.8736127408,1430000.0,1.2093446668620564,0.3142022861483116,0.0397816316245756,0.8461513816290959,0.11120461816953309,0.3577336290470231,1.8005676264745325,100.0,51239.82047726,0.03583204229179021,0.014208270606874063,-0.7636168792330436,-0.28102560273510746,0.22676958122565516
6,8,False,-0.4748277256424646,-0.015618165911489762,"{""atr_len"": 21, ""bb_len"": 31, ""bb_std"": 2.06934363660841, ""cci_len"": 32, ""cci_reclaim"": -91.03112439770102, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 26, ""max_positions"": 8, ""rsi_entry"": 37.535424381611016, ""rsi_len"": 14, ""rsi_reclaim"": 56.51069145728374, ""scan_mode"": ""monthly"", ""stop_atr"": 0.9188648409813416, ""target_atr"": 2.539658098297329, ""top_n"": 11, ""trail_atr"": 2.242480607707842, ""trend_len"": 148}",1190988.2332886106,1150000.0,1.0356419419900962,0.06047370242665595,0.01221207553194592,0.4659418756687466,0.042442165708273416,0.28773450478200674,0.0,0.0,1476963.749277841,280000.0,5.274870533135147,0.0015811794149362957,0.0007308036557034381,0.04606676282905617,0.0332821037919,0.021957856398527813,0.0,0.0,1476963.749277841,1430000.0,1.032841782711777,0.06215050161501501,0.008645943006184043,0.35701315533803296,0.056043702718274635,0.15427144508360238,1.3487790026689657,50.0,23191.257412159994,0.01621766252598601,0.007075860507539103,-0.9336117619130464,-0.3562605929883904,0.24166485701904594
7,8,False,0.07281628520457534,0.6955134418814808,"{""atr_len"": 20, ""bb_len"": 42, ""bb_std"": 2.2148330420427054, ""cci_len"": 31, ""cci_reclaim"": -91.73736851952332, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 22, ""max_positions"": 8, ""rsi_entry"": 34.516801718237396, ""rsi_len"": 5, ""rsi_reclaim"": 50.8228348471222, ""scan_mode"": ""monthly"", ""stop_atr"": 2.190517676380981, ""target_atr"": 5.051514611818271, ""top_n"": 8, ""trail_atr"": 4.045097546359316, ""trend_len"": 139}",1465218.4309261544,1150000.0,1.2741029834140474,0.758492403776091,0.12376917859728498,0.942212770335973,0.22519983879081673,0.5495971012317264,0.0,0.0,2567227.7214193577,280000.0,9.168670433640564,0.5164775638661085,0.2123161955037809,1.9018007784958806,0.16746883921341327,1.267795229852979,0.0,0.0,2567227.7214193577,1430000.0,1.7952641408526977,1.673135877447693,0.15071677006383455,1.1860339564891311,0.22519983879081673,0.6692578950015684,1.567422506694277,305.0,197343.02623564992,0.13800211624870623,0.04314837640918148,-0.41871537746187415,-0.14467520114031296,0.10747812159753267
8,8,False,-0.37330898525039746,1.4456327280236778,"{""atr_len"": 18, ""bb_len"": 41, ""bb_std"": 2.2804112207883107, ""cci_len"": 24, ""cci_reclaim"": -39.032229409471235, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 68, ""max_positions"": 8, ""rsi_entry"": 32.71551903104843, ""rsi_len"": 9, ""rsi_reclaim"": 51.04862759205935, ""scan_mode"": ""monthly"", ""stop_atr"": 1.6839814912122177, ""target_atr"": 5.907711904332109, ""top_n"": 10, ""trail_atr"": 2.79016377311824, ""trend_len"": 124}",1260510.6225241907,1150000.0,1.0960961934992963,0.17592308781459787,0.034068265166797396,0.6968525862370194,0.11786306841142469,0.2890495354140559,0.0,0.0,1973487.1730443116,280000.0,7.048168475158255,0.31279612670272905,0.1341034990232326,2.1062134904851453,0.029260406244682513,4.583104482618152,0.0,0.0,1973487.1730443116,1430000.0,1.3800609601708473,0.544299896334095,0.06401166059306629,1.1871421502814328,0.11786306841142469,0.5431019356260159,2.460270746242395,79.0,44968.41845068999,0.031446446469013976,0.011345797293747437,-0.6223968146252536,-0.22288789762086125,0.24568655456626343
9,8,False,-0.6006466873539819,1.8278622854735054,"{""atr_len"": 8, ""bb_len"": 24, ""bb_std"": 2.2298787908976005, ""cci_len"": 14, ""cci_reclaim"": -120.71291712446227, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 44, ""max_positions"": 8, ""rsi_entry"": 34.48114326914408, ""rsi_len"": 8, ""rsi_reclaim"": 53.33745842320906, ""scan_mode"": ""monthly"", ""stop_atr"": 2.163680243100454, ""target_atr"": 3.1415614413366857, ""top_n"": 9, ""trail_atr"": 2.9133829370227367, ""trend_len"": 70}",1220714.4990014508,1150000.0,1.0614908686969138,0.045958282581540555,0.009332232335803159,0.19060082338329956,0.07811027221670663,0.11947509682096757,0.0,0.0,1973605.6420313804,280000.0,7.048591578683501,0.35752853640665494,0.15181087324044418,2.286539329709398,0.02447048880680902,6.203834931086548,0.0,0.0,1973605.6420313804,1430000.0,1.38014380561635,0.4220705994385374,0.051558655358526106,0.8797671445924976,0.07811027221670663,0.6600752230831232,2.134329637125744,141.0,69927.99794862,0.04890069786616783,0.020021455318623115,-0.5776644049213278,-0.20518052340364967,0.2504764720041369
10,8,False,-0.2369949131550187,0.358253527641231,"{""atr_len"": 18, ""bb_len"": 20, ""bb_std"": 2.1959149026301445, ""cci_len"": 36, ""cci_reclaim"": -57.34932800284214, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 57, ""max_positions"": 8, ""rsi_entry"": 46.8895157336452, ""rsi_len"": 8, ""rsi_reclaim"": 48.472712059553295, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8314548241626403, ""target_atr"": 3.1778617642608897, ""top_n"": 11, ""trail_atr"": 2.4618490488215117, ""trend_len"": 144}",1390749.3329866251,1150000.0,1.2093472460753263,0.5977502783491202,0.10171877157822595,0.696738059840231,0.39852340706837985,0.2552391397195215,0.0,0.0,2360579.1702628983,280000.0,8.430639893796066,0.43283700461752117,0.18092713686231,1.2159944338300674,0.24042243699246213,0.7525384865306166,0.0,0.0,2360579.1702628983,1430000.0,1.6507546645195093,1.3243179134607161,0.12797191182857404,0.862077479732486,0.39852340706837985,0.3211151705491071,1.2777723963105645,605.0,359347.8376221101,0.25129219414133575,0.08557953909742509,-0.5023559367104615,-0.17606425978178386,0.03452452381848381
11,8,False,-0.25965901562980254,0.2657660068701278,"{""atr_len"": 13, ""bb_len"": 35, ""bb_std"": 2.3441224872651762, ""cci_len"": 29, ""cci_reclaim"": -46.70973555381791, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 70, ""max_positions"": 8, ""rsi_entry"": 40.543293580037805, ""rsi_len"": 9, ""rsi_reclaim"": 49.059444672454184, ""scan_mode"": ""weekly"", ""stop_atr"": 1.4701178521656768, ""target_atr"": 3.4141299471976407, ""top_n"": 11, ""trail_atr"": 5.182051183476994, ""trend_len"": 97}",1412503.433453752,1150000.0,1.2282638551771756,0.37158646404368034,0.06749958416585677,0.7054912429037492,0.1968709942516118,0.34286200677987455,0.0,0.0,1985850.5267677645,280000.0,7.092323309884873,0.18741629416550287,0.08266808313562146,0.9107609780773152,0.13501411441710787,0.6122921554722018,0.0,0.0,1985850.5267677645,1430000.0,1.3887066620753599,0.6367709889618107,0.07288304657660594,0.7718922665188316,0.1968709942516118,0.37020713413707584,1.3627178527687078,285.0,159200.1619922401,0.1113287846099581,0.0403054147189484,-0.7477766471624798,-0.2743233135084724,0.13993284639383807
12,8,False,-0.7416583394309852,0.6139453378661469,"{""atr_len"": 15, ""bb_len"": 40, ""bb_std"": 2.168506899363867, ""cci_len"": 31, ""cci_reclaim"": -118.17361320385609, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 25, ""max_positions"": 8, ""rsi_entry"": 33.364507143072004, ""rsi_len"": 6, ""rsi_reclaim"": 55.642650525697306, ""scan_mode"": ""monthly"", ""stop_atr"": 2.3463191052800663, ""target_atr"": 6.071826324088632, ""top_n"": 10, ""trail_atr"": 4.01473792629915, ""trend_len"": 85}",1175886.5057013915,1150000.0,1.0225100049577318,0.034662837524961576,0.007069213001872354,0.11925006618313741,0.2555020055082877,0.027667935473966565,0.0,0.0,1980161.8588824628,280000.0,7.072006638865939,0.38246286865942225,0.16154516781484274,1.5450879073498938,0.1258768546982667,1.2833587890488272,0.0,0.0,1980161.8588824628,1430000.0,1.3847285726450789,0.45447280666366385,0.05494662915191717,0.5635678921619309,0.2555020055082877,0.21505361197697082,1.4296076645212568,237.0,119103.8596675401,0.08328941235492315,0.03338476037181739,-0.5527300726685604,-0.1954462288292511,0.14907010611267923
13,8,False,-0.3380129836707736,0.18327586493857845,"{""atr_len"": 21, ""bb_len"": 37, ""bb_std"": 1.9921280914789485, ""cci_len"": 19, ""cci_reclaim"": -56.60337747213956, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 67, ""max_positions"": 8, ""rsi_entry"": 45.08388228212628, ""rsi_len"": 8, ""rsi_reclaim"": 42.91962033895078, ""scan_mode"": ""weekly"", ""stop_atr"": 2.354131755797205, ""target_atr"": 3.9791409813986207, ""top_n"": 10, ""trail_atr"": 4.538527596484212, ""trend_len"": 78}",1372082.0992571146,1150000.0,1.1931148689192301,0.45637021283357826,0.0808182227203027,0.5492191068553406,0.3445515133663486,0.23456063777137365,0.0,0.0,2161886.118894778,280000.0,7.721021853195636,0.31615839847090577,0.13544562583492215,0.9209663726145094,0.2650670083236818,0.5109863603603402,0.0,0.0,2161886.118894778,1430000.0,1.5118084747515932,0.9370513075101945,0.09899804463902928,0.6641769710498899,0.3445515133663486,0.2873243645682914,1.2485643395656985,458.0,250805.15658022996,0.1753882213847762,0.06494642764237075,-0.6190345428570769,-0.2215457708091717,0.009879952487264143
14,8,False,-0.10448480804960365,0.7155816267652603,"{""atr_len"": 18, ""bb_len"": 42, ""bb_std"": 1.6445347362066691, ""cci_len"": 31, ""cci_reclaim"": -51.44639462315877, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 30, ""max_positions"": 8, ""rsi_entry"": 41.391802729153824, ""rsi_len"": 7, ""rsi_reclaim"": 57.20440947751567, ""scan_mode"": ""monthly"", ""stop_atr"": 2.368893973280572, ""target_atr"": 4.2095989524488475, ""top_n"": 9, ""trail_atr"": 2.7542005827067024, ""trend_len"": 98}",1422352.4269209024,1150000.0,1.236828197322524,0.5359663449088037,0.09277335497761352,0.7870100864456946,0.19777085852978904,0.46909517239942417,0.0,0.0,2399357.351192044,280000.0,8.569133397114443,0.45178610402633845,0.1881229967252671,1.8116946637815314,0.13236521496421882,1.421241953757419,0.0,0.0,2399357.351192044,1430000.0,1.67787227356087,1.2353206607691969,0.1217017957529114,1.054579183503583,0.19777085852978904,0.6153676869162207,1.5607353605515821,294.0,170381.71677795998,0.1191480536908811,0.04152279689390185,-0.48340683730164424,-0.16886839991882674,0.14258174584672711
