date,etf_regime_ok,index_regime_ok,breadth,breadth_regime_ok,market_regime_ok
2021-04-19,False,False,0.2962962962962963,False,False
2021-04-21,False,False,0.2962962962962963,False,False
2021-04-25,False,False,0.3333333333333333,False,False
2021-04-26,False,False,0.3333333333333333,False,False
2021-05-05,False,False,0.25925925925925924,False,False
2021-05-06,False,False,0.25925925925925924,False,False
2021-05-10,False,False,0.25925925925925924,False,False
2021-05-17,False,False,0.3333333333333333,False,False
2021-05-19,False,False,0.3333333333333333,False,False
2021-05-20,False,False,0.4074074074074074,True,False
2021-05-23,False,False,0.4074074074074074,True,False
2021-05-24,False,False,0.4074074074074074,True,False
2021-05-25,False,False,0.3333333333333333,False,False
2021-05-26,False,False,0.25925925925925924,False,False
2021-05-27,False,False,0.25925925925925924,False,False
2021-05-30,False,False,0.25925925925925924,False,False
2021-05-31,False,False,0.3333333333333333,False,False
2021-06-01,False,False,0.4074074074074074,True,False
2021-06-02,False,False,0.37037037037037035,True,False
2021-06-03,False,False,0.37037037037037035,True,False
2021-06-07,False,False,0.3333333333333333,False,False
2021-06-08,False,False,0.37037037037037035,True,False
2021-06-10,False,False,0.37037037037037035,True,False
2021-06-13,False,False,0.4444444444444444,True,False
2021-06-14,False,False,0.4074074074074074,True,False
2021-06-16,False,False,0.4074074074074074,True,False
2021-06-17,False,False,0.2962962962962963,False,False
2021-06-20,False,False,0.3333333333333333,False,False
2021-06-21,False,False,0.3333333333333333,False,False
2021-06-22,False,False,0.4444444444444444,True,False
2021-06-23,False,False,0.5185185185185185,True,False
2021-06-24,False,False,0.5185185185185185,True,False
2021-06-27,False,False,0.48148148148148145,True,False
2021-06-28,False,False,0.48148148148148145,True,False
2021-06-29,False,False,0.4444444444444444,True,False
2021-06-30,False,False,0.4444444444444444,True,False
2021-07-04,False,False,0.48148148148148145,True,False
2021-07-05,False,False,0.48148148148148145,True,False
2021-07-07,False,False,0.4444444444444444,True,False
2021-07-08,False,False,0.4074074074074074,True,False
2021-07-11,False,False,0.37037037037037035,True,False
2021-07-12,False,False,0.37037037037037035,False,False
2021-07-13,False,False,0.37037037037037035,False,False
2021-07-14,False,False,0.4074074074074074,False,False
2021-07-15,False,False,0.4074074074074074,False,False
2021-07-18,False,False,0.4444444444444444,True,False
2021-07-25,False,False,0.48148148148148145,True,False
2021-07-26,False,True,0.5555555555555556,True,True
2021-07-28,True,False,0.5555555555555556,True,True
2021-07-29,True,True,0.6296296296296297,True,True
2021-08-01,True,True,0.5925925925925926,True,True
2021-08-02,True,True,0.68,True,True
2021-08-03,True,True,0.68,True,True
2021-08-05,True,True,0.64,True,True
2021-08-08,True,True,0.64,True,True
2021-08-09,True,True,0.76,True,True
2021-08-10,True,True,0.72,True,True
2021-08-15,True,True,0.68,True,True
2021-08-16,True,True,0.72,True,True
2021-08-17,True,True,0.76,True,True
2021-08-18,True,True,0.76,True,True
2021-08-19,True,True,0.72,True,True
2021-08-23,False,True,0.68,True,True
2021-08-24,True,True,0.72,True,True
2021-08-25,True,True,0.76,True,True
2021-08-26,True,True,0.72,True,True
2021-08-29,True,True,0.76,True,True
2021-08-30,True,True,0.76,True,True
2021-08-31,True,True,0.76,True,True
2021-09-01,True,True,0.8,True,True
2021-09-02,True,True,0.76,True,True
2021-09-05,True,True,0.76,True,True
2021-09-06,True,True,0.72,True,True
2021-09-07,True,True,0.64,True,True
2021-09-09,True,True,0.64,True,True
2021-09-12,True,True,0.68,True,True
2021-09-14,True,True,0.68,True,True
2021-09-15,True,True,0.68,True,True
2021-09-16,True,True,0.68,True,True
2021-09-19,True,True,0.68,True,True
2021-09-20,True,True,0.6153846153846154,True,True
2021-09-21,True,True,0.6153846153846154,True,True
2021-09-22,True,False,0.5,True,True
2021-09-23,False,True,0.5384615384615384,True,True
2021-09-26,True,True,0.5769230769230769,True,True
2021-09-27,True,True,0.6153846153846154,True,True
2021-09-28,True,False,0.5769230769230769,True,True
2021-10-03,False,False,0.5384615384615384,True,False
2021-10-04,False,False,0.5,True,False
2021-10-05,False,False,0.5,True,False
2021-10-06,False,False,0.5,True,False
2021-10-10,False,False,0.5,True,False
2021-10-11,False,True,0.5,True,True
2021-10-12,True,True,0.5,True,True
2021-10-13,True,True,0.5,True,True
2021-10-17,True,True,0.5,True,True
2021-10-18,True,True,0.5384615384615384,True,True
2021-10-19,True,True,0.5384615384615384,True,True
2021-10-20,True,True,0.5,True,True
2021-10-24,True,True,0.48148148148148145,True,True
2021-10-25,True,True,0.5555555555555556,True,True
2021-10-26,True,True,0.4444444444444444,False,True
2021-10-27,True,True,0.4444444444444444,False,True
2021-10-28,True,True,0.4074074074074074,False,True
2021-10-31,True,True,0.4444444444444444,False,True
2021-11-01,True,True,0.4444444444444444,False,True
2021-11-02,True,True,0.48148148148148145,True,True
2021-11-03,True,True,0.5555555555555556,True,True
2021-11-04,True,True,0.4074074074074074,False,True
2021-11-07,True,True,0.4074074074074074,False,True
2021-11-08,True,True,0.4444444444444444,False,True
2021-11-09,True,True,0.4444444444444444,False,True
2021-11-10,True,True,0.4074074074074074,False,True
2021-11-11,True,True,0.37037037037037035,False,True
2021-11-14,True,True,0.4444444444444444,False,True
2021-11-15,True,True,0.4444444444444444,False,True
2021-11-16,True,True,0.4444444444444444,False,True
2021-11-17,True,True,0.37037037037037035,False,True
2021-11-18,True,True,0.4074074074074074,False,True
2021-11-21,True,True,0.3333333333333333,False,True
2021-11-22,True,True,0.2962962962962963,False,True
2021-11-23,True,True,0.2962962962962963,False,True
2021-11-25,True,True,0.3333333333333333,False,True
2021-11-28,True,True,0.3333333333333333,False,True
2021-11-29,True,True,0.2962962962962963,False,True
2021-11-30,True,True,0.2962962962962963,False,True
2021-12-01,True,True,0.4074074074074074,False,True
2021-12-02,True,True,0.48148148148148145,True,True
2021-12-05,True,True,0.48148148148148145,True,True
2021-12-06,True,True,0.48148148148148145,True,True
2021-12-08,True,True,0.5185185185185185,True,True
2021-12-12,True,True,0.4444444444444444,False,True
2021-12-13,True,True,0.6296296296296297,True,True
2021-12-14,True,True,0.5925925925925926,True,True
2021-12-15,True,True,0.5555555555555556,True,True
2021-12-16,True,True,0.5185185185185185,True,True
2021-12-21,True,True,0.5925925925925926,True,True
2021-12-23,True,True,0.5925925925925926,True,True
2021-12-26,True,True,0.5925925925925926,True,True
2021-12-27,True,True,0.5555555555555556,True,True
2021-12-28,True,True,0.6296296296296297,True,True
2021-12-29,True,True,0.6296296296296297,True,True
2022-01-02,True,True,0.6666666666666666,True,True
2022-01-03,True,True,0.7037037037037037,True,True
2022-01-04,True,True,0.7407407407407407,True,True
2022-01-05,True,True,0.8148148148148148,True,True
2022-01-09,True,True,0.8518518518518519,True,True
2022-01-10,True,True,0.8518518518518519,True,True
2022-01-11,True,True,0.8518518518518519,True,True
2022-01-12,True,True,0.7777777777777778,True,True
2022-01-13,True,True,0.7777777777777778,True,True
2022-01-16,True,True,0.7407407407407407,True,True
2022-01-18,True,True,0.7037037037037037,True,True
2022-01-19,True,True,0.7407407407407407,True,True
2022-01-20,True,True,0.7407407407407407,True,True
2022-01-23,True,True,0.7037037037037037,True,True
2022-01-24,True,True,0.5555555555555556,True,True
2022-01-25,True,True,0.5185185185185185,True,True
2022-01-26,True,True,0.5185185185185185,True,True
2022-01-30,True,True,0.5185185185185185,True,True
2022-01-31,True,True,0.48148148148148145,True,True
2022-02-01,True,True,0.6666666666666666,True,True
2022-02-02,True,True,0.6923076923076923,True,True
2022-02-03,True,True,0.7692307692307693,True,True
2022-02-06,True,True,0.7692307692307693,True,True
2022-02-07,True,True,0.7692307692307693,True,True
2022-02-08,True,True,0.7692307692307693,True,True
2022-02-09,True,True,0.7692307692307693,True,True
2022-02-10,True,True,0.8076923076923077,True,True
2022-02-13,True,True,0.6923076923076923,True,True
2022-02-14,True,True,0.5384615384615384,True,True
2022-02-15,True,True,0.4230769230769231,False,True
2022-02-16,True,True,0.5384615384615384,True,True
2022-02-17,True,True,0.4230769230769231,False,True
2022-02-20,True,True,0.46153846153846156,True,True
2022-02-21,True,False,0.4230769230769231,False,False
2022-02-22,False,True,0.4230769230769231,False,False
2022-02-23,True,False,0.38461538461538464,False,False
2022-02-24,False,False,0.4230769230769231,False,False
2022-02-27,False,False,0.38461538461538464,False,False
2022-02-28,False,False,0.38461538461538464,False,False
2022-03-01,False,False,0.38461538461538464,False,False
2022-03-03,False,False,0.4230769230769231,False,False
2022-03-06,False,False,0.5384615384615384,True,False
2022-03-07,False,False,0.46153846153846156,True,False
2022-03-08,False,False,0.46153846153846156,True,False
2022-03-09,False,False,0.3076923076923077,False,False
2022-03-10,False,False,0.34615384615384615,False,False
2022-03-13,False,False,0.38461538461538464,False,False
2022-03-14,False,False,0.4230769230769231,False,False
2022-03-15,False,False,0.34615384615384615,False,False
2022-03-16,False,False,0.23076923076923078,False,False
2022-03-17,False,False,0.38461538461538464,False,False
2022-03-20,False,False,0.4230769230769231,False,False
2022-03-21,False,False,0.46153846153846156,True,False
2022-03-22,False,True,0.5384615384615384,True,True
2022-03-23,True,True,0.6538461538461539,True,True
2022-03-24,True,True,0.6923076923076923,True,True
2022-03-27,True,True,0.6153846153846154,True,True
2022-03-28,True,True,0.6153846153846154,True,True
2022-03-29,True,False,0.5,True,True
2022-03-30,False,False,0.5384615384615384,True,False
2022-03-31,False,False,0.5,True,False
2022-04-03,False,False,0.5,True,False
2022-04-04,False,True,0.5769230769230769,True,True
2022-04-05,True,True,0.5769230769230769,True,True
2022-04-06,True,False,0.5384615384615384,True,True
2022-04-07,False,False,0.5,True,False
2022-04-10,False,False,0.4230769230769231,True,False
2022-04-11,False,False,0.38461538461538464,False,False
2022-04-12,False,False,0.34615384615384615,False,False
2022-04-13,False,False,0.4230769230769231,True,False
2022-04-14,False,False,0.34615384615384615,False,False
2022-04-17,False,False,0.19230769230769232,False,False
2022-04-18,False,False,0.19230769230769232,False,False
2022-04-19,False,False,0.15384615384615385,False,False
2022-04-20,False,False,0.15384615384615385,False,False
2022-04-27,False,False,0.15384615384615385,False,False
2022-04-28,False,False,0.2692307692307692,False,False
2022-05-08,False,False,0.34615384615384615,False,False
2022-05-09,False,False,0.4230769230769231,False,False
2022-05-10,False,False,0.3076923076923077,False,False
2022-05-11,False,False,0.3076923076923077,False,False
2022-05-15,False,False,0.3076923076923077,False,False
2022-05-16,False,False,0.23076923076923078,False,False
2022-05-17,False,False,0.2692307692307692,False,False
2022-05-18,False,False,0.23076923076923078,False,False
2022-05-23,False,False,0.23076923076923078,False,False
2022-05-24,False,False,0.19230769230769232,False,False
2022-05-26,False,False,0.19230769230769232,False,False
2022-05-29,False,False,0.11538461538461539,False,False
2022-05-30,False,False,0.11538461538461539,False,False
2022-05-31,False,False,0.11538461538461539,False,False
2022-06-01,False,False,0.11538461538461539,False,False
2022-06-05,False,False,0.11538461538461539,False,False
2022-06-06,False,False,0.11538461538461539,False,False
2022-06-07,False,False,0.11538461538461539,False,False
2022-06-08,False,False,0.11538461538461539,False,False
2022-06-09,False,False,0.19230769230769232,False,False
2022-06-12,False,False,0.19230769230769232,False,False
2022-06-13,False,False,0.11538461538461539,False,False
2022-06-14,False,False,0.19230769230769232,False,False
2022-06-15,False,False,0.19230769230769232,False,False
2022-06-16,False,False,0.11538461538461539,False,False
2022-06-19,False,False,0.07692307692307693,False,False
2022-06-20,False,False,0.07692307692307693,False,False
2022-06-21,False,False,0.038461538461538464,False,False
2022-06-22,False,False,0.038461538461538464,False,False
2022-06-23,False,False,0.07692307692307693,False,False
2022-06-26,False,False,0.07692307692307693,False,False
2022-06-29,False,False,0.11538461538461539,False,False
2022-07-03,False,False,0.07692307692307693,False,False
2022-07-04,False,False,0.038461538461538464,False,False
2022-07-05,False,False,0.0,False,False
2022-07-06,False,False,0.038461538461538464,False,False
2022-07-07,False,False,0.038461538461538464,False,False
2022-07-17,False,False,0.038461538461538464,False,False
2022-07-18,False,False,0.038461538461538464,False,False
2022-07-19,False,False,0.07692307692307693,False,False
2022-07-20,False,False,0.11538461538461539,False,False
2022-07-21,False,False,0.15384615384615385,False,False
2022-07-24,False,False,0.15384615384615385,False,False
2022-07-26,False,False,0.15384615384615385,False,False
2022-07-27,False,False,0.19230769230769232,False,False
2022-07-28,False,False,0.19230769230769232,False,False
2022-07-31,False,False,0.23076923076923078,False,False
2022-08-01,False,False,0.2692307692307692,False,False
2022-08-02,False,False,0.20833333333333334,False,False
2022-08-03,False,False,0.25,False,False
2022-08-04,False,False,0.2916666666666667,False,False
2022-08-07,False,False,0.4166666666666667,True,False
2022-08-08,False,False,0.4583333333333333,True,False
2022-08-09,False,False,0.375,True,False
2022-08-10,False,False,0.2916666666666667,False,False
2022-08-11,False,False,0.2916666666666667,False,False
2022-08-14,False,False,0.2916666666666667,False,False
2022-08-15,False,False,0.25,False,False
2022-08-16,False,False,0.2916666666666667,False,False
2022-08-17,False,False,0.25,False,False
2022-08-18,False,False,0.3333333333333333,False,False
2022-08-21,False,False,0.4166666666666667,True,False
2022-08-22,False,True,0.5,True,True
2022-08-23,True,False,0.5,True,True
2022-08-24,True,False,0.375,True,True
2022-08-25,False,False,0.375,True,False
2022-08-28,False,True,0.5,True,True
2022-08-29,True,False,0.5,True,True
2022-08-30,False,False,0.5,True,False
2022-08-31,False,False,0.5833333333333334,True,False
2022-09-01,False,False,0.5833333333333334,True,False
2022-09-04,False,False,0.5416666666666666,True,False
2022-09-05,False,False,0.5416666666666666,True,False
2022-09-06,False,False,0.5416666666666666,True,False
2022-09-07,False,True,0.7083333333333334,True,True
2022-09-08,True,True,0.5833333333333334,True,True
2022-09-11,True,True,0.7083333333333334,True,True
2022-09-12,True,True,0.6666666666666666,True,True
2022-09-13,True,True,0.75,True,True
2022-09-14,True,True,0.7083333333333334,True,True
2022-09-15,True,True,0.6666666666666666,True,True
2022-09-18,True,False,0.625,True,True
2022-09-19,False,False,0.4166666666666667,False,False
2022-09-20,False,False,0.4166666666666667,False,False
2022-09-21,False,False,0.5416666666666666,True,False
2022-09-22,False,False,0.5416666666666666,True,False
2022-09-25,False,False,0.5416666666666666,True,False
2022-09-26,False,False,0.4583333333333333,True,False
2022-09-27,False,False,0.4583333333333333,True,False
2022-09-28,False,False,0.5833333333333334,True,False
2022-09-29,False,False,0.5416666666666666,True,False
2022-10-02,False,False,0.5833333333333334,True,False
2022-10-03,False,False,0.5416666666666666,True,False
2022-10-04,False,False,0.5,True,False
2022-10-05,False,False,0.625,True,False
2022-10-09,False,True,0.6666666666666666,True,True
2022-10-10,True,True,0.6666666666666666,True,True
2022-10-11,False,True,0.625,True,True
2022-10-12,False,False,0.6666666666666666,True,False
2022-10-13,False,False,0.5833333333333334,True,False
2022-10-16,False,False,0.625,True,False
2022-10-17,False,True,0.75,True,True
2022-10-18,True,True,0.7916666666666666,True,True
2022-10-19,True,True,0.75,True,True
2022-10-20,True,True,0.75,True,True
2022-10-23,True,True,0.75,True,True
2022-10-24,True,True,0.75,True,True
2022-10-25,True,True,0.75,True,True
2022-10-26,True,True,0.7916666666666666,True,True
2022-10-27,True,True,0.7916666666666666,True,True
2022-10-30,True,True,0.9583333333333334,True,True
2022-10-31,True,True,0.9583333333333334,True,True
2022-11-01,True,True,0.9583333333333334,True,True
2022-11-02,True,True,0.9583333333333334,True,True
2022-11-03,True,True,0.9583333333333334,True,True
2022-11-06,True,True,0.9166666666666666,True,True
2022-11-07,True,True,0.875,True,True
2022-11-08,True,True,0.9166666666666666,True,True
2022-11-09,True,True,0.7916666666666666,True,True
2022-11-10,True,True,0.7916666666666666,True,True
2022-11-13,True,True,0.9166666666666666,True,True
2022-11-14,True,True,0.9166666666666666,True,True
2022-11-15,True,True,0.9166666666666666,True,True
2022-11-16,True,True,0.9583333333333334,True,True
2022-11-17,True,True,0.9166666666666666,True,True
2022-11-20,True,True,0.9166666666666666,True,True
2022-11-21,True,True,0.9166666666666666,True,True
2022-11-22,True,True,0.9166666666666666,True,True
2022-11-23,True,True,0.9166666666666666,True,True
2022-11-24,True,True,0.9166666666666666,True,True
2022-11-27,True,True,0.9166666666666666,True,True
2022-11-28,True,True,0.9166666666666666,True,True
2022-11-29,True,True,0.9166666666666666,True,True
2022-11-30,True,True,0.9166666666666666,True,True
2022-12-01,True,True,0.9583333333333334,True,True
2022-12-04,True,True,0.9583333333333334,True,True
2022-12-05,True,True,0.9583333333333334,True,True
2022-12-06,True,True,0.9583333333333334,True,True
2022-12-07,True,True,0.9583333333333334,True,True
2022-12-08,True,True,0.9583333333333334,True,True
2022-12-11,True,True,1.0,True,True
2022-12-12,True,True,0.9583333333333334,True,True
2022-12-13,True,True,0.9166666666666666,True,True
2022-12-14,True,True,0.9166666666666666,True,True
2022-12-15,True,True,0.9583333333333334,True,True
2022-12-18,True,True,1.0,True,True
2022-12-19,True,True,1.0,True,True
2022-12-20,True,True,0.9583333333333334,True,True
2022-12-21,True,True,0.9583333333333334,True,True
2022-12-22,True,True,0.9583333333333334,True,True
2022-12-25,True,True,0.9583333333333334,True,True
2022-12-26,True,True,1.0,True,True
2022-12-27,True,True,1.0,True,True
2022-12-28,True,True,0.9583333333333334,True,True
2022-12-29,True,True,1.0,True,True
2023-01-02,True,True,0.9583333333333334,True,True
2023-01-03,True,True,0.9583333333333334,True,True
2023-01-04,True,True,0.9583333333333334,True,True
2023-01-05,True,True,1.0,True,True
2023-01-09,True,True,1.0,True,True
2023-01-10,True,True,1.0,True,True
2023-01-11,True,True,0.9583333333333334,True,True
2023-01-12,True,True,0.9583333333333334,True,True
2023-01-15,True,True,0.9166666666666666,True,True
2023-01-16,True,True,0.9166666666666666,True,True
2023-01-17,True,True,0.9583333333333334,True,True
2023-01-18,True,True,0.9583333333333334,True,True
2023-01-19,True,True,0.9166666666666666,True,True
2023-01-22,True,True,0.9166666666666666,True,True
2023-01-23,True,True,0.9166666666666666,True,True
2023-01-24,True,True,0.9583333333333334,True,True
2023-01-25,True,True,0.9166666666666666,True,True
2023-01-29,True,True,1.0,True,True
2023-01-30,True,True,1.0,True,True
2023-01-31,True,True,0.9166666666666666,True,True
2023-02-01,True,True,0.9166666666666666,True,True
2023-02-02,True,True,0.9230769230769231,True,True
2023-02-05,True,True,0.9230769230769231,True,True
2023-02-06,True,True,0.8846153846153846,True,True
2023-02-07,True,True,0.9230769230769231,True,True
2023-02-08,True,True,0.9230769230769231,True,True
2023-02-09,True,True,0.9230769230769231,True,True
2023-02-12,True,True,0.9230769230769231,True,True
2023-02-13,True,True,0.9230769230769231,True,True
2023-02-14,True,True,0.9230769230769231,True,True
2023-02-15,True,True,0.9230769230769231,True,True
2023-02-16,True,True,0.9230769230769231,True,True
2023-02-19,True,True,0.9230769230769231,True,True
2023-02-20,True,True,0.9230769230769231,True,True
2023-02-21,True,True,0.9230769230769231,True,True
2023-02-22,True,True,0.9230769230769231,True,True
2023-02-23,True,True,0.9230769230769231,True,True
2023-02-26,True,True,0.9230769230769231,True,True
2023-02-27,True,True,0.9230769230769231,True,True
2023-02-28,True,True,0.9230769230769231,True,True
2023-03-01,True,True,0.9230769230769231,True,True
2023-03-02,True,True,0.9230769230769231,True,True
2023-03-05,True,True,0.9230769230769231,True,True
2023-03-06,True,True,0.9230769230769231,True,True
2023-03-07,True,True,0.8846153846153846,True,True
2023-03-08,True,True,0.8076923076923077,True,True
2023-03-09,True,True,0.8076923076923077,True,True
2023-03-12,True,True,0.8076923076923077,True,True
2023-03-13,True,True,0.7307692307692307,True,True
2023-03-14,True,True,0.5769230769230769,True,True
2023-03-15,True,True,0.5384615384615384,True,True
2023-03-16,True,False,0.3076923076923077,False,False
2023-03-19,False,False,0.3076923076923077,False,False
2023-03-20,False,False,0.34615384615384615,False,False
2023-03-21,False,True,0.4230769230769231,False,False
2023-03-22,False,True,0.4230769230769231,False,False
2023-03-23,True,True,0.38461538461538464,False,True
2023-03-26,True,True,0.46153846153846156,True,True
2023-03-27,True,True,0.5769230769230769,True,True
2023-03-28,True,True,0.5384615384615384,True,True
2023-03-29,True,True,0.5384615384615384,True,True
2023-03-30,True,True,0.6153846153846154,True,True
2023-04-02,True,True,0.5769230769230769,True,True
2023-04-03,True,True,0.6153846153846154,True,True
2023-04-04,True,True,0.7692307692307693,True,True
2023-04-05,True,True,0.7307692307692307,True,True
2023-04-06,True,True,0.6923076923076923,True,True
2023-04-09,True,True,0.6538461538461539,True,True
2023-04-10,True,True,0.6538461538461539,True,True
2023-04-11,True,True,0.6923076923076923,True,True
2023-04-12,True,True,0.7692307692307693,True,True
2023-04-13,True,True,0.6538461538461539,True,True
2023-04-18,True,True,0.7307692307692307,True,True
2023-04-19,True,True,0.6923076923076923,True,True
2023-04-26,True,True,0.7307692307692307,True,True
2023-04-27,True,True,0.7307692307692307,True,True
2023-04-30,True,True,0.8461538461538461,True,True
2023-05-01,True,True,0.8076923076923077,True,True
2023-05-02,True,True,0.7307692307692307,True,True
2023-05-03,True,True,0.6538461538461539,True,True
2023-05-07,True,True,0.7307692307692307,True,True
2023-05-08,True,True,0.6923076923076923,True,True
2023-05-09,True,True,0.7692307692307693,True,True
2023-05-10,True,True,0.7307692307692307,True,True
2023-05-11,True,True,0.7307692307692307,True,True
2023-05-14,True,True,0.7307692307692307,True,True
2023-05-15,True,True,0.7307692307692307,True,True
2023-05-16,True,True,0.6153846153846154,True,True
2023-05-17,True,True,0.6153846153846154,True,True
2023-05-18,True,True,0.6153846153846154,True,True
2023-05-21,True,True,0.6153846153846154,True,True
2023-05-22,True,True,0.6538461538461539,True,True
2023-05-23,True,True,0.6153846153846154,True,True
2023-05-24,True,True,0.6153846153846154,True,True
2023-05-25,True,True,0.6538461538461539,True,True
2023-05-28,True,True,0.6538461538461539,True,True
2023-05-29,True,True,0.6538461538461539,True,True
2023-05-30,True,True,0.6923076923076923,True,True
2023-05-31,True,True,0.8076923076923077,True,True
2023-06-01,True,True,0.7692307692307693,True,True
2023-06-04,True,True,0.7692307692307693,True,True
2023-06-05,True,True,0.8076923076923077,True,True
2023-06-06,True,True,0.7307692307692307,True,True
2023-06-07,True,True,0.8076923076923077,True,True
2023-06-08,True,True,0.7307692307692307,True,True
2023-06-11,True,True,0.7692307692307693,True,True
2023-06-12,True,True,0.8461538461538461,True,True
2023-06-13,True,True,0.8461538461538461,True,True
2023-06-14,True,True,0.8461538461538461,True,True
2023-06-15,True,True,0.7307692307692307,True,True
2023-06-18,True,True,0.7692307692307693,True,True
2023-06-19,True,True,0.7307692307692307,True,True
2023-06-20,True,True,0.7692307692307693,True,True
2023-06-21,True,True,0.7307692307692307,True,True
2023-06-22,True,True,0.6538461538461539,True,True
2023-06-25,True,True,0.6923076923076923,True,True
2023-06-26,True,True,0.5769230769230769,True,True
2023-07-04,True,True,0.6923076923076923,True,True
2023-07-05,True,True,0.6923076923076923,True,True
2023-07-06,True,True,0.6538461538461539,True,True
2023-07-09,True,True,0.6153846153846154,True,True
2023-07-10,True,False,0.5384615384615384,True,True
2023-07-11,False,True,0.6538461538461539,True,True
2023-07-12,True,True,0.6538461538461539,True,True
2023-07-13,True,True,0.6538461538461539,True,True
2023-07-16,True,True,0.6923076923076923,True,True
2023-07-17,True,True,0.6538461538461539,True,True
2023-07-18,True,True,0.7307692307692307,True,True
2023-07-19,True,True,0.7692307692307693,True,True
2023-07-24,True,True,0.7307692307692307,True,True
2023-07-25,True,True,0.7307692307692307,True,True
2023-07-26,True,True,0.6538461538461539,True,True
2023-07-27,True,True,0.6538461538461539,True,True
2023-07-30,True,True,0.6153846153846154,True,True
2023-07-31,True,True,0.7692307692307693,True,True
2023-08-01,True,True,0.7307692307692307,True,True
2023-08-02,True,True,0.68,True,True
2023-08-03,True,True,0.64,True,True
2023-08-06,True,True,0.64,True,True
2023-08-07,True,True,0.72,True,True
2023-08-08,True,True,0.76,True,True
2023-08-09,True,True,0.68,True,True
2023-08-10,True,True,0.68,True,True
2023-08-13,True,True,0.64,True,True
2023-08-14,True,True,0.64,True,True
2023-08-15,True,True,0.68,True,True
2023-08-16,True,True,0.68,True,True
2023-08-17,True,True,0.6,True,True
2023-08-20,True,True,0.64,True,True
2023-08-21,True,True,0.68,True,True
2023-08-22,True,True,0.68,True,True
2023-08-23,True,True,0.68,True,True
2023-08-24,True,True,0.64,True,True
2023-08-27,True,True,0.72,True,True
2023-08-28,True,True,0.72,True,True
2023-08-29,True,True,0.76,True,True
2023-08-30,True,True,0.76,True,True
2023-08-31,True,True,0.76,True,True
2023-09-03,True,True,0.64,True,True
2023-09-04,True,True,0.64,True,True
2023-09-05,True,True,0.68,True,True
2023-09-06,True,True,0.68,True,True
2023-09-07,True,True,0.76,True,True
2023-09-10,True,True,0.72,True,True
2023-09-11,True,True,0.92,True,True
2023-09-12,True,True,0.76,True,True
2023-09-13,True,True,0.72,True,True
2023-09-14,True,True,0.76,True,True
2023-09-17,True,True,0.84,True,True
2023-09-18,True,True,0.88,True,True
2023-09-19,True,True,0.84,True,True
2023-09-20,True,True,0.8,True,True
2023-09-21,True,True,0.52,True,True
2023-09-24,True,True,0.68,True,True
2023-09-25,True,True,0.64,True,True
2023-09-26,True,True,0.68,True,True
2023-09-27,True,True,0.68,True,True
2023-10-01,True,True,0.6,True,True
2023-10-02,True,True,0.6,True,True
2023-10-03,True,True,0.64,True,True
2023-10-04,True,True,0.56,True,True
2023-10-08,True,True,0.56,True,True
2023-10-09,True,True,0.44,False,True
2023-10-10,True,True,0.4,False,True
2023-10-11,True,True,0.4,False,True
2023-10-12,True,True,0.4,False,True
2023-10-15,True,True,0.4,False,True
2023-10-16,True,True,0.52,True,True
2023-10-17,True,True,0.6,True,True
2023-10-18,True,True,0.72,True,True
2023-10-19,True,True,0.72,True,True
2023-10-22,True,True,0.68,True,True
2023-10-23,True,True,0.72,True,True
2023-10-24,True,True,0.68,True,True
2023-10-25,True,True,0.72,True,True
2023-10-26,True,True,0.76,True,True
2023-10-29,True,True,0.76,True,True
2023-10-30,True,True,0.84,True,True
2023-10-31,True,True,0.88,True,True
2023-11-01,True,True,0.76,True,True
2023-11-02,True,True,0.8,True,True
2023-11-05,True,True,0.84,True,True
2023-11-06,True,True,0.88,True,True
2023-11-07,True,True,0.92,True,True
2023-11-08,True,True,0.88,True,True
2023-11-09,True,True,0.84,True,True
2023-11-12,True,True,0.84,True,True
2023-11-13,True,True,0.8,True,True
2023-11-14,True,True,0.76,True,True
2023-11-15,True,True,0.8,True,True
2023-11-16,True,True,0.8,True,True
2023-11-19,True,True,0.8,True,True
2023-11-20,True,True,0.8,True,True
2023-11-21,True,True,0.8,True,True
2023-11-22,True,True,0.8,True,True
2023-11-23,True,True,0.88,True,True
2023-11-26,True,True,0.88,True,True
2023-11-27,True,True,0.84,True,True
2023-11-28,True,True,0.88,True,True
2023-11-29,True,True,0.84,True,True
2023-11-30,True,True,0.84,True,True
2023-12-03,True,True,0.84,True,True
2023-12-04,True,True,0.88,True,True
2023-12-05,True,True,0.92,True,True
2023-12-06,True,True,0.92,True,True
2023-12-07,True,True,0.92,True,True
2023-12-10,True,True,0.92,True,True
2023-12-11,True,True,0.92,True,True
2023-12-12,True,True,0.84,True,True
2023-12-13,True,True,0.88,True,True
2023-12-14,True,True,0.88,True,True
2023-12-17,True,True,0.88,True,True
2023-12-18,True,True,0.88,True,True
2023-12-19,True,True,0.96,True,True
2023-12-20,True,True,0.84,True,True
2023-12-21,True,True,0.84,True,True
2023-12-24,True,True,0.84,True,True
2023-12-25,True,True,0.72,True,True
2023-12-26,True,True,0.72,True,True
2023-12-27,True,True,0.68,True,True
2023-12-28,True,True,0.76,True,True
2023-12-31,True,True,0.84,True,True
2024-01-02,True,True,0.76,True,True
2024-01-03,True,True,0.84,True,True
2024-01-04,True,True,0.88,True,True
2024-01-08,True,True,0.84,True,True
2024-01-09,True,True,0.84,True,True
