date,core_satellite_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2022-03-09,393049.60966550006,440301.11537599005,427466.6144764602,378996.39645113004,0.7222222222222222
2022-03-10,394183.2096655001,438323.56537599006,429730.09447646013,379682.35645113,0.7235294117647059
2022-03-13,394135.89966550004,437497.7953759901,426140.73447646014,381054.27645113,0.7261437908496732
2022-03-14,394674.39966550004,437393.74537599005,426288.2044764601,381740.23645113007,0.7274509803921568
2022-03-15,391556.5696655001,431266.00537599,420556.19447646016,379682.35645113,0.7235294117647059
2022-03-16,394656.40966550005,442394.88537599,431378.6644764602,379682.35645113,0.7235294117647059
2022-03-17,401206.9596655,437283.82537599007,428640.5844764602,389971.75645113,0.7431372549019607
2022-03-20,404006.8796655,451184.30537599005,436703.1444764601,390657.71645113005,0.7444444444444445
2022-03-21,416798.28966550005,469709.5153759901,459132.41447646025,399575.19645113003,0.761437908496732
2022-03-22,432431.7396655,462486.17537599,459033.2144764602,421525.91645113,0.8032679738562091
2022-03-23,436029.8196655001,466704.36537599,463897.22447646013,424612.73645113007,0.8091503267973856
2022-03-24,437082.17966550007,467251.68537599006,460745.22447646013,427356.57645113004,0.8143790849673203
2022-03-27,432676.05966550007,452207.8453759901,448791.41447646014,425984.65645113,0.8117647058823529
2022-03-28,425226.04966550006,435738.79537599004,437326.4544764602,420153.99645113,0.8006535947712418
2022-03-29,416731.0396655,435501.22537599,435016.8944764601,409178.63645113003,0.7797385620915032
2022-03-30,419271.6296655,428855.30537599,430237.41447646014,414666.31645113,0.7901960784313725
2022-03-31,416030.6096655,430892.31537599,432593.5544764601,409178.63645113003,0.7797385620915032
2022-04-03,430350.60897116,451003.4217295,458376.64569993014,418941.01792971004,0.7797385620915032
2022-04-04,438957.12897116004,452223.0417295,458695.39569993,430880.45792971004,0.8019607843137254
2022-04-05,436544.7289711601,444928.89172949997,453779.88569993014,429475.81792971,0.7993464052287581
2022-04-06,434808.73897116,448321.11172950006,452967.3256999301,427368.85792971,0.7954248366013071
2022-04-07,431788.4389711601,442688.2317295,445059.48569993017,426315.3779297101,0.7934640522875817
2022-04-10,423503.62897116004,434641.52172950003,437141.5556999302,417887.53792971006,0.7777777777777778
2022-04-11,416695.32897116,426403.2717295,431735.25569993013,410513.17792971,0.7640522875816993
2022-04-12,413155.04897116,433680.3717295,435104.1356999301,404192.29792971,0.7522875816993464
2022-04-13,417782.18897116004,433930.4417295,435525.0056999302,410513.17792971,0.7640522875816993
2022-04-14,409510.39897116006,424595.1817295,411892.5556999301,408406.21792971005,0.7601307189542483
2022-04-17,405550.9989711601,417993.3517295,412962.3656999302,402436.4979297101,0.7490196078431373
2022-04-18,406559.35897116,420689.83172950003,413848.1156999302,403489.97792971006,0.7509803921568627
2022-04-19,406419.65897116007,421080.0817295001,410735.66569993016,404543.45792971004,0.7529411764705882
2022-04-20,404954.79897116,423481.6517295,407348.1056999301,403841.13792971004,0.7516339869281046
2022-04-27,409840.14897116006,430548.72172950004,418280.3456999301,406299.25792971003,0.7562091503267974
2022-04-28,415127.15897116,450905.7617295,433210.2456999302,407703.89792971,0.7588235294117647
2022-05-08,432798.24500051007,461852.88646237005,439456.9330328301,430019.83745751006,0.7816993464052288
2022-05-09,432147.70500051003,456791.21646237,431839.32303283014,432177.07745751,0.7856209150326797
2022-05-10,425018.22500051,449458.06646237004,427536.6830328301,423907.65745751,0.7705882352941176
2022-05-11,424412.8250005101,461870.47646237,432568.82303283014,421031.33745751006,0.7653594771241831
2022-05-15,417319.76500051003,448949.20646237006,419447.0230328301,416357.31745751004,0.7568627450980392
2022-05-16,413341.58500051004,447049.7464623701,418983.44303283014,410964.21745751,0.7470588235294117
2022-05-17,411133.00500051,447988.46646237,418429.71303283004,408087.89745751,0.741830065359477
2022-05-18,410681.6950005101,446889.5664623701,418647.75303283014,407368.81745751004,0.7405228758169934
2022-05-23,410246.53500051005,439994.63646237,415360.86303283006,408087.89745751,0.741830065359477
2022-05-24,410534.9050005101,433973.4164623701,411004.9930328301,410245.13745751005,0.7457516339869281
2022-05-26,398320.0850005101,413885.49646237004,393445.5230328301,400178.01745751005,0.7274509803921568
2022-05-29,396020.35500051006,415343.56646237004,388980.77303283015,398739.85745751,0.7248366013071895
2022-05-30,392961.03500051005,416147.82646237005,389045.55303283007,394425.37745751004,0.7169934640522876
2022-05-31,392526.1350005101,419196.38646237,385736.6030328301,395144.45745751006,0.7183006535947712
2022-06-01,402204.02765452006,424083.57504577003,392101.80734752014,406200.14828183,0.7209150326797384
2022-06-05,397988.1476545201,425366.5150457701,391115.31734752015,400676.24828183005,0.7111111111111111
2022-06-06,396929.1176545201,424345.5250457701,390171.5273475201,399571.46828183,0.7091503267973855
2022-06-07,398752.93765452004,430640.5950457701,395609.8273475202,399939.72828183003,0.7098039215686274
2022-06-08,402994.3076545201,436225.0650457701,404908.4573475201,402149.28828183,0.7137254901960783
2022-06-09,407963.1776545201,439375.37504576996,403935.21734752017,409514.48828183004,0.7267973856209149
2022-06-12,406365.7376545201,431345.97504577006,398365.25734752015,409514.48828183004,0.7267973856209149
2022-06-13,401112.3976545201,425429.6350457701,393776.14734752016,403990.5882818301,0.7169934640522876
2022-06-14,398446.55765452015,423558.89504577004,391799.88734752015,401044.50828183006,0.711764705882353
2022-06-15,395906.45765452005,422882.95504577004,386601.37734752015,399571.46828183,0.7091503267973855
2022-06-16,395065.8776545201,421652.02504577005,384581.4773475201,399203.20828183,0.7084967320261437
2022-06-19,390943.9476545201,411593.27504577005,380276.5473475201,395152.3482818301,0.7013071895424836
2022-06-20,386654.59765452007,409033.0250457701,379048.3573475201,389628.44828183006,0.6915032679738562
2022-06-21,384341.53765452007,409250.04504577006,375561.1673475202,387787.14828183,0.688235294117647
2022-06-22,384756.79765452014,406885.14504577004,375178.6373475201,388523.6682818301,0.6895424836601307
2022-06-23,381198.83765452006,401910.96504577005,371010.7273475202,385209.32828183006,0.6836601307189543
2022-06-26,376138.81765452004,396225.7450457701,370757.01734752016,378212.38828183,0.6712418300653594
2022-06-29,368103.6376545201,394826.8750457701,367416.2073475201,368269.36828183004,0.6535947712418301
2022-07-03,376026.1990580301,390693.82672641,366840.87688631006,379658.2208068301,0.6568627450980392
2022-07-04,366608.6990580301,375445.70672641,356533.9968863101,370591.98080683005,0.6411764705882353
2022-07-05,357180.22905803006,375844.86672641,355555.14688631013,357748.1408068301,0.6189542483660131
2022-07-06,357858.87905803,380139.62672641006,359798.3668863101,356992.62080683,0.6176470588235293
2022-07-07,359189.1890580301,381616.12672641006,363499.0868863102,357370.3808068301,0.6183006535947713
2022-07-17,361636.4990580301,376851.2267264101,362658.0168863101,361147.98080683005,0.6248366013071895
2022-07-18,362988.0590580301,384648.3267264101,367365.17688631016,361147.98080683005,0.6248366013071895
2022-07-19,368226.53905803006,393281.52672641,375303.4468863101,365303.34080683003,0.6320261437908496
2022-07-20,372649.45905803004,395254.4867264101,374774.80688631017,371725.26080683,0.6431372549019607
2022-07-21,377647.4090580301,405795.98672641005,384689.79688631016,374747.34080683003,0.6483660130718953
2022-07-24,383562.48905803007,409332.94672641007,387474.6168863101,381924.78080683004,0.6607843137254902
2022-07-26,383483.9390580301,411300.16672641004,392831.9768863101,379658.2208068301,0.6568627450980392
2022-07-27,385621.72905803006,406751.72672641,389034.74688631005,384191.34080683003,0.6647058823529411
2022-07-28,384122.01905803004,408370.6467264101,390370.1868863101,381547.02080683,0.6601307189542484
2022-07-31,386860.42905803,410244.3067264101,392415.78688631015,384569.10080683004,0.665359477124183
2022-08-01,398800.11808159004,417826.52959452,400474.51852594013,398122.04085584,0.6718954248366013
2022-08-02,397117.7280815901,422490.47959452,401331.17852594017,395411.15085584007,0.6673202614379086
2022-08-03,398035.56808159,426470.29959452,403568.97852594015,395798.42085584,0.6679738562091503
2022-08-04,405486.97808159003,439776.76959452004,418953.97852594015,400058.39085584,0.6751633986928104
2022-08-07,418506.7780815901,442938.40959452005,421090.1385259401,417485.54085584,0.7045751633986927
2022-08-08,423601.5380815901,438459.92959452,421549.4585259401,424456.40085584007,0.7163398692810458
2022-08-09,420809.74808159005,434124.44959452003,420468.8185259402,420970.97085584,0.7104575163398692
2022-08-10,418579.27808158996,435358.04959452,420378.8285259402,417872.81085584,0.7052287581699346
2022-08-11,418956.68808159005,437454.22959452,422652.1385259401,417485.54085584,0.7045751633986927
2022-08-14,420645.24808159005,440705.34959452006,425642.2385259401,418647.35085584,0.7065359477124183
2022-08-15,419650.1480815901,438801.55959452,423141.77852594014,418260.08085584006,0.7058823529411765
2022-08-16,417347.82808159,438024.54959452,421846.4385259402,415549.19085584005,0.7013071895424836
2022-08-17,417090.7780815901,443787.7495945201,428638.36852594017,412451.03085584,0.696078431372549
2022-08-18,424469.63808159006,446095.63959452003,432256.30852594017,421358.24085584003,0.7111111111111111
2022-08-21,429118.20808159,457941.82959452,443653.9385259401,423294.59085584,0.7143790849673202
2022-08-22,435775.50808159006,456801.11959452,441871.03852594015,433363.61085584003,0.7313725490196078
2022-08-23,431432.79808159004,454014.85959452007,436346.0085259402,429490.91085584,0.7248366013071895
2022-08-24,427771.25808159006,451063.09959452006,435121.4585259402,424843.67085584,0.7169934640522876
2022-08-25,429010.77808159,464426.8395945201,443275.28852594015,423294.59085584,0.7143790849673202
2022-08-28,434011.53808159,460823.83959452005,441485.2185259402,431039.99085584003,0.7274509803921568
2022-08-29,430427.0280815901,459426.31959452,440521.1785259401,426392.75085584004,0.7196078431372549
2022-08-30,429442.21808159,466279.51959452004,442843.79852594016,424069.13085584,0.7156862745098038
2022-08-31,429042.6480815901,460146.75959452,440485.6985259402,424456.40085584007,0.7163398692810458
2022-09-01,433377.12922599004,464887.55463551,445212.63202831004,428671.08287664,0.7071895424836602
2022-09-04,431869.90922599006,470691.12463551003,446829.0220283101,425897.82287664,0.7026143790849673
2022-09-05,437389.9292259901,476874.71463551006,459197.07202831015,428671.08287664,0.7071895424836602
2022-09-06,445087.50922599004,485752.91463551,467329.9420283101,436198.50287664,0.7196078431372549
2022-09-07,449564.4492259901,489341.38463551004,466205.2620283101,442933.56287664,0.730718954248366
2022-09-08,446536.3792259901,489733.78463550995,466464.0420283101,438575.58287664,0.7235294117647059
2022-09-11,447913.4792259901,494866.20463550993,467330.7620283101,440160.30287664,0.7261437908496732
2022-09-12,451777.77922599006,495871.84463551006,471963.9920283101,443725.92287664,0.7320261437908496
2022-09-13,453772.6992259901,492280.93463550997,470077.46202831005,447291.54287664,0.7379084967320261
2022-09-14,449227.7992259901,475695.93463551,459165.6420283101,445310.64287664,0.7346405228758169
2022-09-15,441936.59922599007,473596.00463551,454381.9920283101,436990.86287664,0.7209150326797384
2022-09-18,433815.46922599006,454793.02463551,438875.9620283101,431840.52287664,0.7124183006535948
2022-09-19,425575.38922599005,460332.78463551006,443556.17202831013,418370.40287664003,0.6901960784313725
2022-09-20,430396.8192259901,464040.0546355101,450530.95202831004,422332.20287664,0.6967320261437908
2022-09-21,434370.14922599006,461621.82463551004,448662.2320283101,428671.08287664,0.7071895424836602
2022-09-22,432286.88922599005,457006.44463551004,446325.4020283101,426690.18287664,0.7039215686274509
2022-09-25,430413.1892259901,456815.70463551005,442749.2720283101,425501.64287664,0.7019607843137254
2022-09-26,429342.4392259901,464767.00463551,442932.3720283101,423916.92287664,0.6993464052287581
2022-09-27,427785.28922599007,467711.52463551,444379.82202831015,421143.66287664004,0.6947712418300653
2022-09-28,426463.81922599004,461110.10463551,440761.2220283102,420747.48287664,0.6941176470588234
2022-09-29,423281.15922599006,467067.97463551,441464.1220283101,415993.32287664,0.6862745098039216
2022-10-02,434469.9096541101,471311.59990659996,444534.7636129101,430502.7269062401,0.6947712418300653
2022-10-03,430084.2196541101,472302.6999066,444311.47361291014,424428.0269062401,0.6849673202614379
2022-10-04,432195.11965411005,481176.6899066,451662.7036129101,424428.0269062401,0.6849673202614379
2022-10-05,440020.63965411007,483039.5999066,453839.98361291015,434552.5269062401,0.7013071895424836
2022-10-09,441641.97965411004,482177.66990660003,450459.4536129101,438197.34690624004,0.7071895424836602
2022-10-10,439202.90965411003,483055.1799066,448989.2336129101,435362.48690624005,0.7026143790849673
2022-10-11,437347.25965411006,479386.43990660005,442536.87361291016,435362.48690624005,0.7026143790849673
2022-10-12,433867.74965411006,471366.2099066,438460.3936129102,432122.64690624,0.6973856209150326
2022-10-13,432209.31965411,473313.32990660006,440703.5336129101,428882.80690624006,0.692156862745098
2022-10-16,436147.2696541101,482255.2199066,448398.7736129101,431312.68690624007,0.696078431372549
2022-10-17,446015.19965411,494117.99990660005,461668.80361291015,439817.26690624,0.7098039215686274
2022-10-18,452925.24965411006,506836.95990660007,474641.85361291014,444272.04690624005,0.7169934640522876
2022-10-19,456958.0796541101,511912.3699065999,477642.98361291015,448726.8269062401,0.7241830065359477
2022-10-20,457146.25965411006,509948.8999066,479304.8436129101,448321.84690624004,0.7235294117647059
2022-10-23,459808.67965411,508692.0099066,476544.9436129101,453181.60690624005,0.7313725490196078
2022-10-24,458099.08965411,505140.8399066001,472611.1436129102,452371.64690624,0.7300653594771241
2022-10-25,462744.21965411,512589.85990660003,480761.2236129101,455611.48690624005,0.7352941176470588
2022-10-26,468077.79965411004,517767.0899066001,483286.75361291016,462091.16690624005,0.7457516339869281
2022-10-27,476386.00965411006,532272.2499066,503197.78361291013,465735.98690624005,0.7516339869281046
2022-10-30,495104.20965411,530629.8299066001,503167.9436129101,492059.68690624007,0.7941176470588235
2022-10-31,497186.66965411,545216.8999066,516434.7136129101,489629.80690624006,0.7901960784313725
2022-11-01,514627.00357163005,555516.3537080799,523282.6785858601,511414.15868094005,0.8091503267973856
2022-11-02,515416.4835716301,552493.4237080798,518853.8449344002,514305.78868094005,0.8137254901960783
2022-11-03,509798.1035716301,554794.0137080799,520774.14493440016,505630.89868094004,0.7999999999999999
2022-11-06,511879.7235716301,561110.90370808,524922.7849344001,506870.16868094006,0.8019607843137254
2022-11-07,511651.7435716301,570623.22370808,534373.8849344002,502739.26868094003,0.7954248366013071
2022-11-08,517837.8635716301,559384.82370808,526261.6849344003,514718.87868094,0.8143790849673203
2022-11-09,514859.57357163006,565092.65370808,535366.2749344001,506870.16868094006,0.8019607843137254
2022-11-10,533349.7335716301,573169.46370808,543464.0449344001,529590.11868094,0.8379084967320262
2022-11-13,535032.30357163,584627.92370808,552374.1649344001,528350.84868094,0.8359477124183006
2022-11-14,542468.17357163,584946.18370808,552704.2249344002,538678.09868094,0.8522875816993463
2022-11-15,546601.1335716301,584911.50370808,550732.1649344002,545287.5386809399,0.8627450980392156
2022-11-16,550048.2035716301,593249.53370808,562721.5049344002,545287.5386809399,0.8627450980392156
2022-11-17,572952.2135716301,598940.30370808,565757.4549344002,576269.2886809399,0.9117647058823528
2022-11-20,562049.4535716301,598909.5537080801,562570.0749344002,562224.22868094,0.8895424836601307
2022-11-21,562466.4435716302,592637.16370808,563002.7949344002,562637.31868094,0.8901960784313725
2022-11-22,561211.6535716301,586502.1637080801,557660.3949344001,563050.40868094,0.8908496732026144
2022-11-23,567037.0135716301,590442.5237080799,559529.0549344003,570486.02868094,0.9026143790849673
2022-11-24,573769.29357163,598371.18370808,567636.5749344003,576682.37868094,0.9124183006535947
2022-11-27,579171.75357163,616778.05370808,582325.9849344002,578334.73868094,0.9150326797385621
2022-11-28,561833.8335716301,615753.9837080801,578202.6049344002,555614.7886809399,0.8790849673202613
2022-11-29,579759.1935716302,625831.81370808,588454.9749344003,576682.37868094,0.9124183006535947
2022-11-30,581102.6035716301,614453.86370808,589061.5849344003,578334.73868094,0.9150326797385621
2022-12-01,610078.45236909,639492.2121534201,610468.1254215501,610471.45933019,0.949673202614379
2022-12-04,627246.66236909,658382.54525066,626546.34493836,628117.33933019,0.9771241830065358
2022-12-05,643369.54236909,658237.0252506599,632774.2905866201,648284.0593301901,1.0084967320261438
2022-12-06,652665.6223690901,660124.02525066,638104.0661848602,659207.6993301901,1.0254901960784313
2022-12-07,663279.7123690902,670123.7152506601,655293.4116830601,667190.3593301901,1.0379084967320262
2022-12-08,670654.7323690902,676159.2152506601,648739.1916830599,680214.6993301901,1.058169934640523
2022-12-11,670857.04236909,676754.63525066,644213.0616830601,682315.39933019,1.0614379084967318
2022-12-12,667193.2123690901,674826.63525066,650198.6116830601,674752.87933019,1.049673202614379
2022-12-13,674900.17236909,708913.6952506601,671782.85168306,676853.57933019,1.052941176470588
2022-12-14,696788.05236909,716420.38525066,700104.9616830599,696180.01933019,1.0830065359477123
2022-12-15,703444.64236909,713166.22525066,698333.7516830601,706263.37933019,1.0986928104575162
2022-12-18,692856.6823690902,701998.71525066,688520.2416830601,695339.7393301901,1.0816993464052287
2022-12-19,683987.69236909,706785.14525066,690911.8816830601,681895.25933019,1.0607843137254902
2022-12-20,682338.08236909,707973.00525066,697616.36168306,676853.57933019,1.052941176470588
2022-12-21,675696.79236909,711696.6452506599,698423.67168306,667190.3593301901,1.0379084967320262
2022-12-22,674092.0223690901,704433.99525066,690770.4216830601,668030.63933019,1.0392156862745099
2022-12-25,668407.1823690902,692600.38525066,678282.10168306,665089.65933019,1.0346405228758169
2022-12-26,669603.9923690901,710858.8252506601,693852.06168306,660468.1193301901,1.0274509803921568
2022-12-27,674052.6823690902,705279.92525066,689582.6316830601,668450.77933019,1.0398692810457515
2022-12-28,672294.05236909,709713.0152506601,691783.7416830601,665089.65933019,1.0346405228758169
2022-12-29,676313.7023690902,710623.7652506601,695377.8916830601,669291.0593301901,1.0411764705882351
2023-01-02,692865.4294779901,739805.8725155201,725470.0919119003,679868.5108627899,1.0424836601307188
2023-01-03,706296.6594779901,742760.9477346102,733420.6719119003,695639.39086279,1.0666666666666667
2023-01-04,716445.7594779901,758276.77605494,753457.8719119002,701606.75086279,1.0758169934640522
2023-01-05,735522.4994779901,774934.62297871,760284.4619119002,725902.4308627901,1.1130718954248366
2023-01-09,750126.8694779901,782345.28297871,774189.3419119002,740820.83086279,1.1359477124183006
2023-01-10,745410.9194779899,757501.64297871,738241.8219119002,749345.6308627899,1.1490196078431372
2023-01-11,705664.7194779902,769234.79297871,728281.7519119002,696918.11086279,1.0686274509803921
2023-01-12,726439.9094779901,766634.6329787101,730763.7919119003,725476.19086279,1.1124183006535946
2023-01-15,730492.3894779901,783305.4929787101,748399.2219119002,723771.23086279,1.1098039215686275
2023-01-16,732218.3994779901,791233.7229787101,753194.0919119002,724197.4708627899,1.110457516339869
2023-01-17,742204.79947799,803763.2529787101,756606.9719119002,736984.67086279,1.1300653594771242
2023-01-18,745610.1794779901,788004.04297871,752980.8019119002,743378.27086279,1.1398692810457516
2023-01-19,745920.4794779901,790169.5129787101,753021.8419119002,743804.5108627899,1.1405228758169934
2023-01-22,747974.8694779901,795656.41297871,751885.5319119003,747214.4308627901,1.145751633986928
2023-01-23,741724.2194779901,791764.3629787101,752992.0019119002,737837.15086279,1.1313725490196076
2023-01-24,752479.32947799,792639.9729787101,754971.8919119001,752329.31086279,1.15359477124183
2023-01-25,754993.9994779901,814610.92297871,763426.8019119003,752329.31086279,1.15359477124183
2023-01-29,782661.08947799,828444.0229787101,792086.8819119001,779608.67086279,1.1954248366013072
2023-01-30,796977.45947799,811860.19297871,773869.2219119002,807740.5108627899,1.2385620915032678
2023-01-31,780429.8594779901,785162.26297871,758453.7419119002,790690.9108627901,1.2124183006535947
2023-02-01,769262.14020122,787833.9282818001,760938.0513326303,773736.50207527,1.1718954248366011
2023-02-02,764967.5902012201,783629.9682818,753620.7415457203,770715.79207527,1.1673202614379083
2023-02-05,756097.39020122,778990.4082818,740083.7720589302,763811.31207527,1.156862745098039
2023-02-06,760155.6402012202,785982.0982817999,752709.2720589302,764242.84207527,1.1575163398692812
2023-02-07,775597.9102012201,797718.4582818,769003.27205893,779346.39207527,1.180392156862745
2023-02-08,787100.5002012202,790746.9182818001,774090.4520589302,793586.88207527,1.2019607843137254
2023-02-09,795800.7902012201,806599.2782818,797240.3120589302,796176.06207527,1.2058823529411764
2023-02-12,813606.5902012202,800279.7582818001,783814.0920589302,827246.2220752701,1.2529411764705882
2023-02-13,803504.2302012201,797171.4582817999,786489.1820589302,811711.14207527,1.2294117647058822
2023-02-14,803442.39020122,820568.8382818,794421.8020589302,808258.9020752701,1.2241830065359476
2023-02-15,811168.55020122,833572.2182818,795967.2420589302,818615.6220752699,1.2398692810457514
2023-02-16,812823.85020122,838616.9082817999,792370.4320589302,822499.39207527,1.245751633986928
2023-02-19,810382.9402012202,824225.9482817999,787220.9120589301,821204.8020752701,1.2437908496732026
2023-02-20,798247.7202012201,804032.3082817999,764745.1120589302,813437.2620752701,1.2320261437908497
2023-02-21,783463.6402012202,815536.7882818,771020.9320589302,789703.11207527,1.196078431372549
2023-02-22,787993.1902012201,794740.3982818,761822.3120589302,800059.83207527,1.2117647058823529
2023-02-23,782514.7002012201,799945.9482818001,771905.4320589302,787976.99207527,1.1934640522875817
2023-02-26,800040.5702012201,816140.9582818,806386.5820589301,798333.71207527,1.2091503267973855
2023-02-27,805409.33020122,816989.0782818001,802040.6720589302,807827.3720752699,1.2235294117647058
2023-02-28,801332.0002012202,819312.2482818002,800540.9120589301,802649.0120752701,1.215686274509804
2023-03-01,808788.4531623401,830087.27520052,813994.4530803001,807589.0296983101,1.2084967320261437
2023-03-02,811395.1431623402,824083.2142801599,809351.0194918702,813267.0396983101,1.2169934640522877
2023-03-05,804627.4531623402,816416.76115391,817493.9959864703,800163.9396983101,1.1973856209150326
2023-03-06,800357.0831623401,816092.5711539099,805203.1159864701,799290.3996983101,1.196078431372549
2023-03-07,795172.5731623402,801786.0011539101,789829.4259864702,798416.8596983101,1.1947712418300653
2023-03-08,783337.3931623402,789137.25115391,792278.0459864701,780509.2896983101,1.1679738562091504
2023-03-09,782516.2031623401,797379.81115391,801878.3959864702,775268.0496983101,1.1601307189542482
2023-03-12,781574.1831623402,757914.43115391,782227.1959864702,782256.36969831,1.1705882352941177
2023-03-13,754895.37316234,720926.70115391,752275.8159864701,756923.70969831,1.1326797385620913
2023-03-14,737145.39316234,731504.4611539099,748223.6259864701,733338.12969831,1.0973856209150326
2023-03-15,723392.4831623401,685432.87115391,710232.4859864701,729843.9696983101,1.092156862745098
2023-03-16,701098.44316234,687897.56115391,704290.6257073602,700580.37969831,1.0483660130718953
2023-03-19,696005.00316234,687902.02115391,691290.8657073602,698833.2996983101,1.0457516339869282
2023-03-20,702562.8731623401,707798.6711539101,716425.9357073602,697522.9896983101,1.0437908496732027
2023-03-21,716379.1731623401,729903.80115391,736094.6857073603,708879.00969831,1.0607843137254902
2023-03-22,726492.4631623401,727097.6311539101,724773.9057073601,728096.8896983102,1.0895424836601308
2023-03-23,729082.47316234,738766.42115391,741725.3257073602,724602.7296983101,1.084313725490196
2023-03-26,748564.62316234,767234.5811539098,766016.9357073603,742073.5296983101,1.110457516339869
2023-03-27,760687.3331623401,771310.47115391,766597.2557073602,759107.5596983101,1.1359477124183006
2023-03-28,759085.64316234,772961.25115391,765322.2757073602,757360.4796983101,1.1333333333333333
2023-03-29,763789.1331623401,796481.14115391,786289.1957073603,755176.62969831,1.1300653594771242
2023-03-30,779985.8831623401,790141.42115391,784093.4157073604,779198.9796983101,1.1660130718954247
2023-04-02,791395.9466736801,811092.0738759601,799417.4675340601,788982.2494301901,1.1660130718954247
2023-04-03,806880.1966736801,844706.69309665,821235.4042037303,801807.4994301901,1.1849673202614377
2023-04-04,817559.6866736801,848600.74007044,815417.7442037301,819497.4994301901,1.211111111111111
2023-04-05,815970.77667368,846296.79007044,811122.7242037302,819055.2494301901,1.2104575163398692
2023-04-06,811614.63667368,837273.90007044,794377.4242037302,819939.7494301901,1.2117647058823529
2023-04-09,798518.87667368,834082.5000704401,785809.2042037302,804903.2494301901,1.1895424836601307
2023-04-10,798273.3366736802,841957.8700704401,789156.2942037302,803134.2494301901,1.1869281045751634
2023-04-11,805912.4366736801,862200.35007044,803369.1442037302,807998.9994301901,1.1941176470588235
2023-04-12,813880.3166736802,848628.2800704401,803033.1942037302,819497.4994301901,1.211111111111111
2023-04-13,819379.3266736801,855924.25007044,839300.8042037302,811979.2494301901,1.2
2023-04-18,849949.8066736802,883265.8500704399,837758.9842037302,856204.2494301901,1.265359477124183
2023-04-19,846104.98667368,889964.1800704402,837342.2042037302,850897.24943019,1.2575163398692808
