date,open,high,low,close,volume
2016-03-14,6633.5,7010.41,6633.5,7003.85,644230000.0
2016-03-15,7096.5,7158.49,7084.17,7139.44,335450000.0
2016-03-16,7143.14,7256.71,7143.14,7228.68,549090000.0
2016-03-17,7274.35,7488.74,7274.35,7485.69,593400000.0
2016-03-20,7514.89,7608.7,7465.86,7465.86,310730000.0
2016-03-21,7457.59,7494.12,7378.44,7494.12,291410000.0
2016-03-22,7505.67,7573.66,7430.33,7430.33,413400000.0
2016-03-23,7435.67,7495.49,7363.61,7495.47,410420000.0
2016-03-24,7536.07,7570.48,7524.88,7548.22,397440000.0
2016-03-27,7560.48,7609.97,7480.11,7480.11,322920000.0
2016-03-28,7471.14,7494.1,7422.17,7494.1,347490000.0
2016-03-29,7483.16,7628.06,7482.5,7567.46,465310000.0
2016-03-30,7567.13,7578.34,7485.06,7485.06,271700000.0
2016-03-31,7486.76,7530.65,7430.88,7524.99,414100000.0
2016-04-03,7550.21,7573.85,7520.97,7521.2,253220000.0
2016-04-04,7518.79,7577.32,7498.15,7577.02,272590000.0
2016-04-05,7583.92,7679.81,7583.83,7657.98,325550000.0
2016-04-06,7655.61,7685.57,7459.84,7459.84,377970000.0
2016-04-07,7459.84,7480.15,7408.89,7478.74,217090000.0
2016-04-10,7508.25,7545.67,7403.77,7403.77,167100000.0
2016-04-11,7401.89,7401.89,7342.46,7342.46,175350000.0
2016-04-12,7331.68,7332.03,7275.55,7331.05,157010000.0
2016-04-13,7345.7,7432.4,7345.7,7420.61,150660000.0
2016-04-14,7415.59,7474.01,7401.38,7463.1,258880000.0
2016-04-17,7468.08,7517.02,7468.08,7517.02,210680000.0
2016-04-18,7527.18,7662.44,7527.18,7662.44,220820000.0
2016-04-19,7673.09,7864.21,7673.08,7864.03,395210000.0
2016-04-20,7859.9,7918.88,7799.86,7799.86,324240000.0
2016-04-21,7811.27,7849.91,7781.45,7781.45,283760000.0
2016-04-24,7780.69,7781.03,7705.13,7743.41,127100000.0
2016-04-26,7718.53,7889.74,7718.53,7886.82,166860000.0
2016-04-27,7943.69,7993.98,7863.58,7863.58,268380000.0
2016-04-28,7761.13,7773.23,7702.22,7773.23,135520000.0
2016-05-03,7774.91,7791.31,7531.59,7531.59,199220000.0
2016-05-04,7529.38,7529.38,7429.64,7442.44,175490000.0
2016-05-05,7449.91,7555.12,7448.86,7547.49,130419999.99999999
2016-05-08,7546.1,7571.7,7504.54,7571.7,128120000.0
2016-05-09,7575.64,7676.45,7575.64,7646.02,125270000.0
2016-05-10,7646.02,7684.92,7620.98,7621.91,122840000.0
2016-05-11,7621.91,7621.91,7502.14,7503.4,139070000.0
2016-05-12,7503.11,7549.58,7491.56,7520.52,154070000.0
2016-05-15,7515.69,7516.77,7373.0,7373.0,92500000.0
2016-05-16,7370.12,7422.88,7326.95,7409.27,112290000.0
2016-05-17,7409.27,7549.97,7409.27,7549.97,274640000.0
2016-05-18,7593.48,7670.21,7593.48,7637.04,190700000.0
2016-05-19,7594.82,7594.82,7477.0,7499.49,176570000.0
2016-05-22,7501.47,7552.44,7494.76,7494.76,105250000.0
2016-05-23,7494.76,7494.76,7414.29,7417.08,112150000.0
2016-05-24,7422.28,7497.33,7422.28,7497.33,149700000.0
2016-05-25,7500.05,7562.57,7500.05,7543.43,151940000.0
2016-05-26,7543.77,7555.17,7518.1,7531.15,167080000.0
2016-05-29,7528.82,7529.86,7485.34,7486.13,66120000.00000001
2016-05-30,7486.13,7497.71,7452.88,7452.88,105470000.0
2016-05-31,7452.88,7498.2,7450.02,7483.65,195670000.0
2016-06-01,7483.65,7573.18,7483.65,7572.39,136490000.0
2016-06-02,7577.92,7632.77,7577.92,7617.88,139430000.0
2016-06-05,7617.88,7631.82,7563.5,7563.5,168560000.0
2016-06-06,7563.5,7650.81,7559.02,7639.59,82680000.0
2016-06-07,7636.13,7717.35,7636.13,7717.35,143760000.0
2016-06-08,7717.35,7815.89,7717.35,7780.13,179100000.0
2016-06-09,7780.13,7780.13,7739.24,7756.3,91000000.0
2016-06-12,7750.62,7750.62,7650.62,7650.62,151780000.0
2016-06-13,7653.09,7697.43,7643.76,7645.21,187350000.0
2016-06-14,7645.21,7645.21,7570.05,7570.05,118390000.0
2016-06-15,7570.05,7582.97,7406.27,7414.81,118960000.0
2016-06-16,7415.11,7433.71,7386.68,7420.39,117060000.0
2016-06-19,7423.46,7453.58,7337.97,7337.97,105570000.0
2016-06-20,7335.48,7335.48,7166.39,7203.64,136820000.0
2016-06-21,7203.64,7346.17,7203.64,7250.92,132889999.99999999
2016-06-22,7250.92,7250.92,7153.08,7156.49,106820000.0
2016-06-23,7155.04,7254.43,7154.65,7253.31,88000000.0
2016-06-26,6962.26,6962.26,6831.59,6851.61,175910000.0
2016-06-27,6854.16,6977.47,6854.16,6903.81,118370000.0
2016-06-28,6903.81,6936.84,6899.46,6931.94,83920000.0
2016-06-29,6936.63,6991.36,6936.63,6942.52,113470000.0
2016-07-03,6944.2,6981.72,6944.2,6981.72,93840000.0
2016-07-04,6981.72,7182.8,6981.72,7182.8,160370000.0
2016-07-10,7303.41,7517.43,7303.18,7517.43,292880000.0
2016-07-11,7580.48,7645.95,7506.18,7506.18,290000000.0
2016-07-12,7506.18,7506.18,7370.38,7457.5,197810000.0
2016-07-13,7462.56,7603.79,7462.56,7559.87,158130000.0
2016-07-14,7559.04,7587.79,7527.59,7583.06,131240000.00000001
2016-07-17,7582.42,7599.64,7556.0,7599.64,166010000.0
2016-07-18,7614.74,7709.36,7614.74,7628.64,175840000.0
2016-07-19,7627.63,7627.63,7578.3,7596.96,138910000.0
2016-07-20,7596.96,7599.53,7502.48,7503.36,162410000.0
2016-07-21,7498.29,7498.29,7432.64,7436.87,116310000.0
2016-07-24,7437.15,7485.2,7437.15,7463.72,67170000.0
2016-07-25,7463.72,7520.86,7452.15,7517.78,112020000.0
2016-07-26,7517.94,7608.4,7517.94,7539.99,226370000.0
2016-07-27,7734.27,7918.7,7734.27,7914.74,344390000.0
2016-07-28,7912.92,8031.49,7885.6,8030.85,168140000.0
2016-07-31,8029.22,8029.22,7983.1,7983.15,86660000.0
2016-08-01,7983.15,7998.16,7915.85,7930.14,141180000.0
2016-08-02,7938.81,7980.29,7938.81,7973.45,133930000.0
2016-08-03,7983.58,8104.82,7983.58,8104.57,226830000.0
2016-08-04,8117.99,8263.68,8117.99,8255.36,375940000.0
2016-08-07,8249.78,8250.88,8196.27,8223.46,217590000.0
2016-08-08,8229.99,8298.11,8229.99,8273.14,386100000.0
2016-08-09,8278.98,8280.14,8196.51,8199.65,497230000.0
2016-08-10,8210.26,8291.51,8204.14,8291.51,368450000.0
2016-08-11,8295.93,8388.07,8294.94,8377.71,326520000.0
2016-08-14,8377.71,8377.71,8285.01,8351.07,259829999.99999997
2016-08-15,8357.02,8475.83,8357.02,8453.53,217680000.0
2016-08-16,8452.79,8481.13,8386.73,8387.49,200450000.0
2016-08-17,8387.46,8387.46,8277.15,8347.38,204130000.0
2016-08-18,8349.03,8428.17,8317.17,8317.17,160400000.0
2016-08-21,8316.41,8353.65,8309.27,8352.27,104350000.0
2016-08-22,8353.27,8405.99,8246.9,8246.9,197850000.0
2016-08-23,8247.28,8247.28,8174.64,8186.7,103110000.0
2016-08-24,8186.59,8239.1,8185.32,8224.33,138880000.0
2016-08-25,8222.48,8223.06,8131.49,8131.49,112300000.0
2016-08-28,8126.89,8126.89,8051.77,8052.23,68570000.0
2016-08-29,8054.35,8108.09,8032.43,8032.43,103170000.0
2016-08-30,8032.43,8081.53,8028.06,8080.81,116380000.0
2016-08-31,8119.45,8202.12,8119.45,8158.04,145660000.0
2016-09-01,8158.04,8158.04,8130.4,8136.44,76150000.0
2016-09-04,8137.46,8241.16,8128.42,8241.16,86820000.0
2016-09-05,8243.74,8314.58,8243.74,8270.76,102430000.0
2016-09-06,8270.39,8270.39,8202.43,8202.43,94310000.0
2016-09-07,8202.43,8202.43,8146.1,8146.1,69080000.0
2016-09-08,8145.27,8194.48,8145.06,8188.2,82790000.0
2016-09-14,8189.7,8189.7,8132.75,8132.75,55930000.0
2016-09-15,8132.75,8134.57,7979.25,7979.25,112190000.0
2016-09-18,7978.13,7994.12,7916.41,7916.41,81130000.0
2016-09-19,7916.5,7974.12,7916.06,7974.12,113170000.0
2016-09-20,7984.48,8057.07,7984.48,8048.69,107060000.0
2016-09-21,8048.69,8064.61,7937.79,7937.79,132020000.00000001
2016-09-22,7938.92,7938.92,7900.96,7913.94,102590000.0
2016-09-25,7918.95,7934.62,7904.53,7904.53,57930000.0
2016-09-26,7905.02,7976.4,7905.01,7974.84,100930000.0
2016-09-27,7974.71,8047.4,7948.72,7948.93,88600000.0
2016-09-28,7948.93,7957.7,7907.92,7907.92,101630000.0
2016-09-29,7909.24,7922.51,7872.66,7881.11,130539999.99999999
2016-10-03,7888.96,8133.41,7888.96,8133.12,203090000.0
2016-10-04,8133.12,8232.51,8133.12,8198.51,141730000.0
2016-10-05,8200.02,8369.02,8197.67,8368.52,186240000.0
2016-10-09,8367.88,8452.28,8367.88,8436.82,141950000.0
2016-10-10,8450.14,8479.15,8364.0,8364.0,182290000.0
2016-10-11,8362.87,8362.87,8202.25,8232.77,149920000.0
2016-10-12,8237.89,8277.83,8182.28,8185.95,126070000.0
2016-10-13,8222.98,8506.35,8222.98,8505.12,301270000.0
2016-10-16,8504.3,8613.44,8432.41,8432.41,140590000.0
2016-10-17,8433.59,8433.59,8242.94,8243.32,312710000.0
2016-10-18,8244.36,8262.03,8188.8,8213.53,172460000.0
2016-10-19,8211.9,8227.91,8134.43,8160.4,179540000.0
2016-10-20,8172.97,8280.72,8172.97,8277.21,129479999.99999999
2016-10-23,8298.54,8308.18,8274.13,8274.15,117590000.0
2016-10-24,8268.8,8272.6,8208.34,8228.13,87600000.0
2016-10-25,8227.61,8265.55,8220.9,8261.14,142530000.0
2016-10-26,8264.34,8308.54,8257.2,8257.21,164860000.0
2016-10-27,8255.94,8343.31,8248.1,8343.31,217170000.0
2016-10-30,8349.26,8394.9,8349.1,8357.42,111630000.0
2016-10-31,8359.23,8403.61,8338.02,8386.03,143410000.0
2016-11-01,8398.12,8457.32,8398.12,8447.76,225490000.0
2016-11-02,8615.35,8643.85,8524.66,8524.66,332560000.0
2016-11-03,9223.15,9231.09,8802.94,8810.51,454080000.0
2016-11-06,8976.4,9349.9,8976.4,9349.9,440020000.0
2016-11-07,9761.61,9852.69,9761.61,9852.69,627320000.0
2016-11-08,9953.15,10176.71,9953.15,10096.57,409070000.0
2016-11-09,10050.35,10225.5,9828.07,10225.5,686210000.0
2016-11-10,10254.32,10688.16,10254.32,10688.16,722420000.0
2016-11-13,10940.7,11029.55,10915.26,10916.97,647480000.0
2016-11-14,10899.39,10902.69,10694.41,10694.41,569660000.0
2016-11-15,10679.31,10698.03,10624.98,10640.53,640380000.0
2016-11-16,10700.8,10997.38,10700.8,10997.38,681350000.0
2016-11-17,11176.61,11336.31,11176.61,11221.56,770050000.0
2016-11-20,11205.79,11278.53,11061.57,11277.47,549860000.0
2016-11-21,11363.87,11543.07,11363.87,11543.07,681920000.0
2016-11-22,11607.04,11687.99,11519.79,11519.8,589870000.0
2016-11-23,11528.69,11564.58,11494.26,11550.31,372050000.0
2016-11-24,11579.01,11656.74,11353.11,11353.11,430270000.0
2016-11-27,11352.88,11352.88,11141.82,11145.95,274600000.0
2016-11-28,11156.05,11309.39,11147.09,11261.82,320930000.0
2016-11-29,11255.58,11256.7,11103.06,11159.32,318420000.0
2016-11-30,11207.68,11469.25,11207.68,11453.25,556260000.0
2016-12-01,11471.86,11580.14,11471.86,11548.15,657770000.0
2016-12-04,11552.8,11640.99,11539.45,11631.41,378570000.0
2016-12-05,11618.75,11635.59,11426.5,11426.5,535850000.0
2016-12-06,11415.39,11518.02,11402.38,11502.51,303730000.0
2016-12-07,11521.91,11535.86,11348.37,11348.37,461080000.0
2016-12-08,11342.5,11342.5,11228.07,11297.93,306550000.0
2016-12-12,11304.75,11448.59,11210.8,11444.06,362410000.0
2016-12-13,11450.05,11529.05,11385.1,11385.1,310550000.0
2016-12-14,11380.95,11398.96,11313.24,11317.17,315340000.0
2016-12-15,11320.26,11383.45,11314.36,11326.03,284290000.0
2016-12-18,11381.53,11425.68,11381.53,11398.01,208670000.0
2016-12-19,11414.08,11752.48,11409.76,11752.46,699760000.0
2016-12-20,11985.45,12170.03,11985.45,12147.95,533440000.00000006
2016-12-21,12186.83,12366.96,12177.34,12366.96,603790000.0
2016-12-22,12405.66,12534.0,12405.66,12420.3,562420000.0
2016-12-25,12399.15,12399.15,12251.06,12251.06,218160000.0
2016-12-26,12228.58,12262.99,12182.04,12182.04,294600000.0
2016-12-27,12186.25,12229.87,12181.98,12181.98,579450000.0
2016-12-28,12188.83,12300.28,12188.83,12259.83,299390000.0
2016-12-29,12303.58,12411.15,12301.87,12344.89,396810000.0
2017-01-02,12326.7,12405.22,12290.6,12290.61,333190000.0
2017-01-03,12295.6,12430.85,12293.04,12425.17,309860000.0
2017-01-04,12460.61,12635.55,12460.61,12608.44,430460000.0
2017-01-05,12615.58,12826.25,12615.58,12824.32,769900000.0
2017-01-08,12878.9,12946.75,12878.9,12891.39,737550000.0
2017-01-09,12887.54,12891.66,12739.79,12781.16,505490000.0
2017-01-10,12818.74,13044.6,12818.74,13014.54,425450000.0
2017-01-11,13025.17,13104.14,13004.59,13089.05,336640000.0
2017-01-12,13114.01,13235.03,13114.01,13223.9,480540000.0
2017-01-15,13247.15,13367.62,13247.15,13287.76,546820000.0
2017-01-16,13300.28,13300.28,13138.75,13264.82,404710000.0
2017-01-17,13270.38,13442.61,13270.38,13436.1,482120000.0
2017-01-18,13442.17,13544.42,13304.44,13304.44,581070000.0
2017-01-19,13269.53,13269.53,12806.77,12806.77,418100000.0
2017-01-22,12809.78,12809.78,12629.7,12722.08,260670000.00000003
2017-01-23,12732.51,13043.37,12732.51,13002.89,288910000.0
2017-01-24,13002.16,13002.16,12778.4,12882.88,228600000.0
2017-01-26,12911.12,13092.27,12911.12,13091.05,324420000.0
2017-01-29,13105.36,13223.41,13105.36,13161.52,358100000.0
2017-01-30,13162.56,13162.56,12926.07,12926.07,368350000.0
2017-01-31,12920.28,12920.28,12672.49,12672.49,282350000.0
2017-02-01,12674.67,12771.94,12584.26,12584.26,218210000.0
2017-02-02,12584.26,12806.1,12578.22,12806.07,187790000.0
2017-02-05,12807.73,12973.71,12807.73,12883.43,188800000.0
2017-02-06,12883.43,12895.96,12813.52,12849.42,213480000.0
2017-02-07,12849.81,13129.27,12849.81,13129.27,242780000.0
2017-02-08,13169.54,13411.32,13169.54,13228.33,250950000.0
2017-02-09,13228.15,13228.15,13114.86,13114.86,184180000.0
2017-02-12,13118.23,13139.06,12922.44,12922.44,143560000.0
2017-02-13,12918.1,12918.1,12730.9,12740.05,192300000.0
2017-02-14,12740.05,12798.69,12503.73,12503.73,169430000.0
2017-02-15,12503.64,12503.64,12300.07,12448.35,179430000.0
2017-02-16,12450.09,12666.75,12450.09,12651.97,167810000.0
2017-02-19,12651.97,12714.68,12549.17,12549.17,178490000.0
2017-02-20,12515.61,12515.61,12347.66,12444.18,202740000.0
2017-02-21,12462.67,12687.27,12462.67,12657.82,401080000.0
2017-02-22,12668.98,12668.98,12401.09,12401.09,266880000.0
2017-02-23,12401.09,12453.15,12211.21,12240.53,318380000.0
2017-02-26,12270.38,12410.25,12269.87,12269.88,156010000.0
2017-02-27,12281.14,12284.44,12023.63,12023.93,188180000.0
2017-02-28,11947.68,11947.68,11844.5,11937.67,232940000.0
2017-03-01,11937.67,12045.27,11937.19,11998.72,135370000.0
2017-03-02,12016.96,12310.49,12016.96,12310.49,224710000.0
2017-03-05,12312.23,12500.3,12312.23,12499.61,168210000.0
2017-03-06,12499.61,12624.33,12468.0,12623.22,193010000.0
2017-03-07,12655.25,12749.44,12655.25,12677.55,312870000.0
2017-03-08,12677.19,12738.48,12637.26,12735.36,200130000.0
2017-03-09,12742.49,12904.51,12741.1,12853.27,184980000.0
2017-03-12,12853.91,12953.77,12850.69,12919.9,131770000.00000001
2017-03-13,12919.9,13020.84,12919.9,12929.13,166010000.0
2017-03-14,12928.93,12972.6,12789.52,12789.52,169240000.0
2017-03-15,12789.52,12828.64,12737.51,12745.49,218390000.0
2017-03-16,12747.23,12984.22,12747.23,12983.99,280530000.0
2017-03-19,13068.62,13190.01,13068.62,13092.4,282840000.0
2017-03-20,13108.84,13133.17,13023.49,13023.49,358680000.0
2017-03-21,13025.8,13026.02,12905.3,12905.37,157870000.0
2017-03-22,12906.92,12918.11,12848.53,12879.06,147920000.0
2017-03-23,12880.15,13042.51,12880.1,13032.06,272890000.0
2017-03-26,13035.56,13120.76,13035.56,13108.22,231530000.0
2017-03-27,13119.42,13129.26,12969.64,12969.64,191320000.0
2017-03-28,12971.04,12999.04,12938.11,12982.66,162960000.0
2017-03-29,12988.42,13026.3,12987.59,12987.65,152390000.0
2017-03-30,12993.94,13078.2,12975.87,12994.8,159840000.0
2017-04-02,12994.8,13022.67,12912.27,12912.27,117150000.0
2017-04-03,12915.33,13063.49,12914.87,13061.07,157160000.0
2017-04-04,13085.81,13268.64,13085.81,13264.75,278910000.0
2017-04-05,13267.81,13407.12,13267.81,13289.99,221160000.0
2017-04-06,13286.77,13286.98,13098.54,13098.54,106290000.0
2017-04-09,13098.54,13099.94,12890.04,12895.12,178390000.0
2017-04-10,12876.67,12887.02,12832.86,12848.56,141300000.0
2017-04-11,12857.31,13012.44,12856.83,12995.71,116580000.0
2017-04-12,13004.44,13070.08,12984.36,12984.36,117020000.0
2017-04-13,12982.55,12984.36,12934.32,12967.38,85320000.0
2017-04-18,12969.12,13129.84,12969.12,13027.14,147440000.0
2017-04-19,13032.84,13032.84,12883.3,12895.3,108290000.0
2017-04-20,12895.3,12972.18,12895.3,12905.85,116480000.0
2017-04-23,12906.62,12906.62,12544.92,12544.92,186800000.0
2017-04-24,12523.98,12634.4,12523.98,12583.13,110280000.0
2017-04-26,12583.13,12710.21,12583.13,12671.29,115520000.0
2017-04-27,12645.55,12723.34,12525.69,12525.69,151690000.0
2017-04-30,12523.88,12523.88,12345.33,12433.6,173840000.0
2017-05-02,12439.07,12565.25,12439.07,12530.32,114840000.0
2017-05-03,12528.83,12607.88,12516.64,12603.56,129509999.99999999
2017-05-04,12602.94,12722.08,12602.94,12709.93,138330000.0
2017-05-07,12711.55,12730.76,12665.49,12692.15,342290000.0
2017-05-08,12699.63,12844.89,12699.63,12827.93,247410000.0
2017-05-09,12827.27,12934.06,12822.86,12933.68,317160000.0
2017-05-10,12935.65,13047.63,12935.65,12993.4,304860000.0
2017-05-11,12993.4,13033.5,12906.74,12906.98,159050000.0
2017-05-14,12909.16,12917.53,12870.91,12870.91,85950000.0
2017-05-15,12869.17,12904.98,12866.06,12866.06,266329999.99999997
2017-05-16,12865.55,12939.57,12860.02,12936.59,521730000.0
2017-05-17,12940.89,13066.8,12937.66,13064.02,331250000.0
2017-05-18,13059.09,13081.96,12952.38,12952.38,177280000.0
2017-05-21,12952.38,12976.28,12936.05,12974.75,157520000.0
2017-05-22,12880.08,12880.08,12648.24,12648.24,435080000.0
2017-05-23,12661.61,12791.83,12661.61,12791.83,409120000.0
2017-05-24,12797.43,12895.44,12775.43,12884.44,330550000.0
2017-05-25,12944.36,13107.24,12942.07,13094.42,300560000.0
2017-05-28,13094.42,13208.02,13091.62,13205.11,238690000.0
2017-05-29,13206.86,13298.19,13206.86,13207.94,290900000.0
2017-05-30,13208.17,13240.22,13167.35,13239.16,357440000.0
2017-05-31,13250.39,13339.85,13233.69,13339.63,326000000.0
2017-06-01,13339.63,13482.3,13339.63,13467.29,199790000.0
2017-06-04,13468.39,13509.38,13468.39,13495.32,138570000.0
2017-06-05,13497.3,13536.99,13462.88,13520.13,181310000.0
2017-06-06,13520.13,13644.08,13520.13,13626.8,290800000.0
2017-06-07,13655.63,13658.99,13610.36,13632.98,278780000.0
2017-06-08,13634.65,13692.73,13610.83,13683.66,226860000.0
2017-06-11,13685.29,13690.73,13616.04,13616.04,346660000.0
2017-06-12,13619.31,13621.3,13491.89,13491.89,385730000.0
2017-06-13,13485.86,13554.54,13460.0,13531.34,327170000.0
2017-06-14,13529.97,13563.46,13501.77,13502.12,213760000.0
2017-06-15,13488.37,13505.34,13468.68,13478.75,463780000.0
2017-06-18,13482.72,13519.88,13482.72,13496.47,252850000.0
2017-06-19,13491.39,13532.13,13487.3,13508.39,210890000.0
2017-06-20,13492.57,13520.69,13415.55,13415.55,123050000.0
2017-06-21,13415.55,13416.76,13323.94,13376.44,111970000.0
2017-06-22,13376.44,13470.98,13376.44,13417.14,171400000.0
2017-06-28,13482.56,13486.0,13394.75,13395.81,153790000.0
2017-07-02,13396.68,13518.76,13396.68,13487.36,118210000.0
2017-07-03,13487.36,13493.43,13425.93,13431.06,205310000.0
2017-07-04,13431.06,13463.4,13332.12,13334.78,206690000.0
2017-07-05,13334.78,13346.23,13312.19,13334.86,235630000.0
2017-07-06,13342.95,13413.06,13342.95,13369.88,180430000.0
2017-07-09,13369.88,13369.88,13260.52,13342.09,167220000.0
2017-07-10,13344.25,13487.84,13344.25,13483.04,302650000.0
2017-07-11,13487.57,13693.41,13468.43,13684.27,463700000.0
2017-07-12,13687.83,13746.29,13668.18,13690.29,433090000.0
2017-07-13,13693.8,13864.31,13693.8,13822.59,318460000.0
2017-07-16,13825.01,13830.34,13796.5,13815.77,204950000.0
2017-07-17,13816.87,13961.91,13798.73,13956.32,280260000.0
2017-07-18,13956.32,13970.22,13717.51,13717.53,362440000.0
2017-07-19,13713.59,13714.67,13670.82,13707.13,231290000.0
2017-07-20,13707.13,13774.21,13707.13,13715.06,379530000.0
2017-07-24,13712.21,13758.26,13702.62,13752.98,161540000.0
2017-07-25,13754.25,13790.76,13739.74,13740.72,282290000.0
2017-07-26,13741.84,13803.21,13741.84,13797.25,312540000.0
2017-07-27,13799.43,13828.05,13609.22,13609.22,249770000.0
2017-07-30,13609.22,13609.22,13480.1,13480.1,247410000.0
2017-07-31,13477.92,13542.02,13419.38,13419.38,207030000.0
2017-08-01,13416.0,13434.61,13352.79,13396.22,181160000.0
2017-08-02,13396.22,13468.97,13395.61,13405.2,208560000.0
2017-08-03,13405.2,13441.13,13369.12,13413.12,187220000.0
2017-08-06,13420.14,13565.06,13420.14,13558.46,192870000.0
2017-08-07,13558.46,13715.61,13558.39,13660.8,217940000.0
2017-08-08,13660.29,13669.01,13608.31,13637.69,251070000.0
2017-08-09,13650.24,13664.12,13580.73,13580.76,258829999.99999997
2017-08-10,13581.12,13591.43,13462.38,13462.38,195250000.0
2017-08-13,13462.38,13462.63,13279.61,13279.61,183100000.0
2017-08-14,13279.61,13299.51,13128.21,13135.1,164770000.0
2017-08-15,13135.1,13213.0,13102.19,13102.39,232530000.0
2017-08-16,13102.39,13165.21,13102.39,13149.19,114220000.0
2017-08-17,13178.28,13236.12,13119.11,13119.44,119740000.0
2017-08-20,13119.44,13125.88,13026.29,13026.29,99020000.0
2017-08-21,13025.32,13115.82,13025.13,13106.12,172920000.0
2017-08-22,13110.48,13169.67,13110.13,13114.87,113150000.0
2017-08-23,13114.87,13117.68,12996.2,12996.2,147840000.0
2017-08-24,12996.2,13012.59,12925.9,12926.4,119410000.0
2017-08-27,12926.54,12949.65,12899.48,12913.25,78150000.0
2017-08-28,12913.25,13013.79,12913.25,13013.73,237380000.0
2017-08-29,13023.17,13195.96,13023.17,13195.34,155380000.0
2017-08-30,13300.39,13425.33,13300.39,13415.77,288940000.0
2017-09-05,13417.46,13433.03,13393.19,13415.05,178440000.0
2017-09-06,13420.21,13461.64,13317.26,13317.89,317900000.0
2017-09-07,13318.73,13436.98,13318.73,13432.69,430800000.0
2017-09-10,13432.69,13516.03,13432.69,13457.14,470020000.0
2017-09-11,13475.7,13542.52,13475.7,13533.24,405270000.0
2017-09-12,13477.22,13491.75,13446.54,13474.88,509710000.0
2017-09-13,13478.82,13492.77,13411.15,13442.55,279920000.0
2017-09-14,13453.22,13639.75,13453.22,13610.61,359910000.0
2017-09-17,13635.23,13673.27,13612.16,13612.51,445330000.0
2017-09-18,13630.35,13656.14,13571.55,13592.71,400820000.0
2017-09-19,13604.53,13736.87,13604.13,13730.0,294500000.0
2017-09-20,13727.95,13784.36,13695.33,13695.33,287060000.0
2017-09-24,13698.74,13706.41,13607.19,13607.19,190870000.0
2017-09-25,13607.81,13690.35,13598.96,13674.42,333810000.0
2017-09-26,13685.07,13792.63,13685.07,13704.13,545770000.0
2017-09-27,13702.01,13741.01,13656.54,13740.82,531669999.99999994
2017-09-28,13767.48,13894.84,13767.48,13888.51,669000000.0
2017-10-01,13896.6,13991.17,13882.38,13976.78,285220000.0
2017-10-02,13986.29,14102.0,13985.4,14000.43,314320000.0
2017-10-03,14000.43,14002.51,13871.45,13930.73,274940000.0
2017-10-04,13940.1,13982.93,13811.07,13881.97,257260000.0
2017-10-08,13909.65,13998.27,13882.91,13997.69,317060000.0
2017-10-09,14030.01,14122.1,13968.53,13968.53,339730000.0
2017-10-10,13972.29,13986.49,13824.08,13824.08,227870000.0
2017-10-11,13822.98,13837.68,13780.37,13816.05,536640000.0
2017-10-12,13827.52,13924.31,13825.73,13891.71,263050000.0
2017-10-15,13893.66,13932.43,13893.66,13905.79,230110000.0
2017-10-16,13883.3,13900.15,13524.98,13525.25,436310000.0
2017-10-17,13524.08,13536.25,13411.0,13525.48,270980000.0
2017-10-18,13577.53,13696.83,13577.53,13590.15,341130000.0
2017-10-19,13593.38,13754.26,13593.38,13713.62,307520000.0
2017-10-22,13703.48,13757.3,13689.52,13706.06,171110000.0
2017-10-23,13703.83,13872.49,13694.26,13870.34,348680000.0
2017-10-24,13902.7,14049.38,13902.29,13928.38,370060000.0
2017-10-25,13926.65,13926.72,13841.3,13901.38,281960000.0
2017-10-26,13917.67,14012.86,13917.67,13955.47,358640000.0
2017-10-29,13957.29,14033.75,13957.24,14024.41,223700000.0
2017-10-30,14029.63,14197.21,14029.63,14197.21,388880000.0
2017-10-31,14206.82,14386.22,14206.82,14342.38,470780000.0
2017-11-01,14337.81,14345.43,14277.29,14277.29,380730000.0
2017-11-02,14281.18,14359.3,14276.55,14319.34,373500000.0
2017-11-05,14314.25,14314.25,14127.03,14183.77,231120000.0
2017-11-06,14182.55,14196.71,14072.92,14072.92,354780000.0
2017-11-07,14066.88,14066.88,13964.58,14057.56,264269999.99999997
2017-11-08,14057.56,14204.95,14000.64,14204.95,364060000.0
2017-11-09,14210.61,14362.68,14210.61,14350.14,349300000.0
2017-11-12,14354.89,14424.52,14270.55,14270.55,180640000.0
2017-11-13,14270.2,14270.2,14122.29,14123.31,212820000.0
2017-11-14,14148.98,14164.87,14104.7,14132.96,248140000.0
2017-11-15,14138.15,14193.02,14025.11,14025.11,223560000.0
2017-11-16,14023.48,14023.48,13847.35,13847.36,163720000.0
2017-11-19,13847.36,13859.47,13742.11,13742.11,172390000.0
2017-11-20,13739.98,13758.35,13675.3,13680.5,184850000.0
2017-11-21,13720.44,13815.74,13720.44,13725.45,151010000.0
2017-11-22,13762.75,13840.21,13762.75,13839.37,169870000.0
2017-11-23,13849.75,14106.17,13849.75,14106.17,224700000.0
2017-11-26,14099.5,14232.74,14096.73,14222.7,174210000.0
2017-11-27,14226.81,14227.28,14142.81,14219.99,228410000.0
2017-11-28,14232.26,14547.76,14232.26,14537.03,303040000.0
2017-11-29,14535.91,14655.01,14533.27,14582.22,250390000.0
2017-12-03,14600.79,14718.72,14600.79,14713.63,249370000.0
2017-12-04,14716.71,14726.86,14572.17,14572.17,197010000.0
2017-12-05,14572.3,14576.04,14460.96,14460.96,170280000.0
