date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2021-08-16,359023.84049984004,328543.26389025,317482.37084090005,337333.41335567,380252.10921331006,334971.91652923,0.7673202614379084
2021-08-17,359734.38049984,328981.4638902501,317831.55084090005,336961.39335567004,381345.38921331003,335257.23652923,0.7679738562091503
2021-08-18,356115.40049984003,325805.01389025006,314809.11084090004,336406.64335567004,377292.26921331004,332118.71652923006,0.7607843137254902
2021-08-19,342278.5704998401,308233.68389025005,296086.04084090004,335586.83335567,370548.13921331003,310434.39652923006,0.7111111111111111
2021-08-23,351144.55049984006,319542.34389025,308148.67084090004,334229.46335567004,374786.5792133101,324415.07652923,0.7431372549019607
2021-08-24,355873.38049984,324593.36389025004,313286.41084090003,332705.94335567,378629.10921331,330121.47652923,0.7562091503267974
2021-08-25,357310.54049984005,326435.10389025003,315252.88084090006,335023.23335567006,379304.02921331004,332404.03652923,0.761437908496732
2021-08-26,357723.12049984,328514.92389025004,317866.5908409,339667.50335566996,376995.42921331007,335827.87652923004,0.7692810457516339
2021-08-29,357221.64049984,329277.57389025006,319036.9508409,339274.39335567004,374492.8092133101,337539.79652923,0.7732026143790849
2021-08-30,356717.9604998401,328920.25389025005,318727.8308409001,341107.55335567,373792.84921331,337254.47652923,0.7725490196078432
2021-08-31,355534.17049984005,329255.32389025,319555.04084090004,339130.79335567006,370250.2792133101,338681.07652923,0.7758169934640522
2021-09-01,369675.02236355003,340551.71375716006,329922.87385907,351175.4477224,388663.77808184,348119.27792478004,0.7745098039215685
2021-09-02,370638.68236355006,343403.21375716,333378.2038590701,354133.7177224,386508.19808184006,352525.82792478,0.7843137254901961
2021-09-05,365779.43236355,341828.29375716,332876.59385907004,344369.3777224,376712.47808184003,353113.36792478,0.7856209150326797
2021-09-06,358843.67236355005,335480.4937571601,326741.17385907006,337933.9077224,369351.08808184,346650.42792478006,0.7712418300653595
2021-09-07,360817.54236355005,335595.1837571601,326251.2138590701,340215.53772240004,374175.93808184005,345475.34792478004,0.7686274509803921
2021-09-09,358172.75236355,335713.68375716003,327268.0738590701,342187.89772239997,367267.05808184005,347531.73792478,0.7732026143790849
2021-09-12,359147.45236355,334776.52375716006,325712.89385907,343342.03772240004,371253.31808184006,345181.57792478,0.7679738562091503
2021-09-14,363920.25236355,338131.7937571601,328596.11385907006,350253.6877224,377954.47808184003,347825.50792478,0.7738562091503267
2021-09-15,362879.55236355006,338549.07375716005,329486.18385907006,349206.8377224,374636.67808184004,349294.35792478005,0.777124183006536
2021-09-16,360878.76236355,337105.20375716005,328228.36385907006,347799.03772240004,371885.47808184003,348119.27792478004,0.7745098039215685
2021-09-19,335242.76236355,324401.87375716004,319770.53385907004,347926.5377224,327332.28808184003,343418.95792478,0.7640522875816993
2021-09-20,330466.91236355004,320714.86375716,316450.04385907005,343754.21772240003,321159.16808184003,340187.48792478,0.7568627450980392
2021-09-21,323538.13236355,314699.9237571601,310753.1438590701,341189.0677224,313276.25808184006,334312.08792478003,0.7437908496732026
2021-09-22,321702.13236355,310186.7337571601,305384.4838590701,346829.3177224,315900.19808184006,327555.37792478,0.7287581699346405
2021-09-23,331897.27236355003,315998.4337571601,309752.79385907005,350047.77772240003,332399.9780818401,330786.84792478004,0.7359477124183006
2021-09-26,335109.03236355004,318082.63375716005,311463.98385907005,351856.2777224,337187.71808184,332255.69792478,0.7392156862745098
2021-09-27,331351.13236355,316609.46375716006,310738.49385907006,348001.7077224,330025.29808184004,332255.69792478,0.7392156862745098
2021-09-28,330208.02236355003,313522.65375716006,307030.0138590701,352189.6877224,332105.0880818401,327555.37792478,0.7287581699346405
2021-10-03,334625.31960041006,321370.84128214006,316001.21089185,361778.72454011,331385.3264161501,337657.18632313004,0.7294117647058823
2021-10-04,333222.16960041004,318096.95128214004,312128.95089185,355614.72454011004,333104.6077877001,332816.22632313,0.7189542483660131
2021-10-05,333611.44960041007,319441.5712821401,313780.27089185,354028.18454011,331915.88488654007,334934.14632313,0.7235294117647059
2021-10-06,333079.67960041005,319403.1912821401,313901.91089185,358958.85454011,330629.42488654004,335236.70632313,0.7241830065359477
2021-10-10,337289.90960041,322757.63128214004,316966.35089184996,356880.13454011,335917.50488654006,338262.30632313003,0.730718954248366
2021-10-11,344162.13960041007,327665.15128214005,321218.51089185005,354874.44454011,345460.12488654006,342195.58632313,0.7392156862745098
2021-10-12,345378.47960041004,329163.68128214,322803.45089185,359168.25454011,346133.6448865401,344010.94632313,0.7431372549019607
2021-10-13,347762.30960041005,331290.26128214004,324838.95089185,355428.68454011,348760.41488654003,346128.86632313003,0.7477124183006535
2021-10-17,356082.58960041,338298.1112821401,331395.61089185,365131.95454010996,358597.06488654006,352785.18632313004,0.7620915032679738
2021-10-18,360334.81960041006,342859.04128214007,336041.26089185,370554.2045401101,362041.93488654005,357928.70632313,0.7732026143790849
2021-10-19,358879.63960041,345012.8712821401,339361.72089185,367339.55454011005,354865.27488654,362769.66632313,0.7836601307189542
2021-10-20,358632.40960041,343554.40128214005,337514.32089185005,364177.28454011003,356591.6548865401,360349.18632313004,0.7784313725490196
2021-10-24,357910.77960041,342080.10128214,335799.68089185003,379392.89454010996,357140.4548865401,358231.26632313,0.7738562091503267
2021-10-25,358842.8596004101,343296.29128214007,337103.59089185006,378065.63454011,357548.4348865401,359744.06632313004,0.777124183006536
2021-10-26,357430.23960041004,342741.8012821401,336829.70089185005,378245.9145401099,354854.19488654006,359744.06632313004,0.777124183006536
2021-10-27,359302.93960041006,344837.98128214007,338990.50089185004,373125.19454011,356234.5848865401,362164.54632313,0.7823529411764706
