family,number,value,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_buy_threshold,param_trend_buffer_atr,param_atr_len,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
dca_pullback_only,10,-0.030142207836851398,25,2,20,20,-55.0,0.7000000000000001,24,1.3369660375130292,0.46332883753235954,1.6209768731915886,0.0,0.286846224823312,2.553112086562831,0.0,0.46106921900439946,-0.2009109559731359,326513.7352051125,1.4285004807887522,0.3570644270718022,1.833384798045139,0.0,0.1316252399638138,2.712735241128265,0.0,0.5318621979239384,-0.030142207836851398,0.5620044057607898,408248.29590709
dca_pullback_only,11,-0.014236631447157588,30,2,59,18,-150.0,1.9000000000000001,27,1.314860609382174,0.4508256243141336,1.6309934352398756,0.0,0.29691715545815145,2.5034511448813417,0.0,0.4486402877858291,-0.21333988719170627,324707.634968275,1.51334521860949,0.36713721951037837,1.9166211708514507,0.0,0.12727400353408813,2.8846206555610316,0.0,0.5477677743136322,-0.014236631447157588,0.5620044057607898,407292.54081604
dca_pullback_only,12,0.0006653548570962897,31,2,60,20,-120.0,1.5,25,1.3406091778832372,0.46345750530788815,1.6305156208250449,0.0,0.29821895797472164,2.5585474636909113,0.0,0.4611936571929182,-0.20078651778461715,326837.75156591507,1.4793536482284046,0.3765478002469045,1.8886577958027495,0.0,0.1343998912981783,2.8016972083072536,0.0,0.5626697606178861,0.0006653548570962897,0.5620044057607898,412493.84688846004
dca_pullback_only,13,0.002314671117915834,40,4,57,22,-115.0,1.4000000000000001,24,1.339068238536711,0.46156354762567586,1.6272035582862765,0.0,0.2923258820419875,2.5573551799195653,0.0,0.4593094079856156,-0.20267076699191977,326435.670690565,1.485706984791365,0.37758777027008783,1.907971943914922,0.0,0.13440131005129186,2.8094054300957945,0.0,0.5643190768787056,0.002314671117915834,0.5620044057607898,413127.20109713
dca_pullback_only,14,-0.055792140823544,40,4,60,35,-120.0,1.4000000000000001,23,1.457040647845441,0.4614405760409553,1.6651949525299647,0.0,0.25079460132539233,2.8381367627841954,0.0,0.4591660214183064,-0.20281415355922894,324892.9025405675,1.6181790460416328,0.34075780307328873,1.9851166999331125,0.0,0.1083629146103996,3.1445979862984066,0.0,0.5062122649372458,-0.055792140823544,0.5620044057607898,399309.6647416
dca_pullback_only,15,-0.02623151746584984,40,4,55,24,-115.0,1.5,15,1.4113159197344691,0.478178102633103,1.7042869115156576,0.0,0.29174330039333785,2.6966319025164602,0.0,0.47582518971669335,-0.186154985260842,328657.53319807,1.4823007415186031,0.35954375934001037,1.8850150773581296,0.0,0.12724252588237173,2.825657199483666,0.0,0.53577288829494,-0.02623151746584984,0.5620044057607898,406134.96572398004
dca_pullback_only,16,0.004282685633374639,34,4,56,22,-65.0,1.0,25,1.3675353592111588,0.47415390706535,1.6495816364933642,0.0,0.2751971059002969,2.6107036240655215,0.0,0.4718390019562896,-0.19014117302124578,328431.58037918253,1.490911372781348,0.3788282867469863,1.9065292384289414,0.0,0.1342484318731555,2.8218451527606807,0.0,0.5662870913941644,0.004282685633374639,0.5620044057607898,413125.30637024
dca_pullback_only,17,-0.02966243993488571,35,4,54,33,-65.0,0.9,22,1.4400499870879813,0.48724793407158684,1.7152843991863047,0.0,0.28482061789261903,2.757553983450137,0.0,0.48484164513416955,-0.1771385298433658,330420.4269793275,1.4737238793217333,0.35736869103293434,1.877182716644132,0.0,0.12721833192096021,2.809097444030038,0.0,0.5323419658259041,-0.02966243993488571,0.5620044057607898,405412.06379522005
dca_pullback_only,18,0.004282685633374639,37,4,46,24,-55.0,1.1,15,1.3726013917978916,0.47581854536167173,1.6543554367469404,0.0,0.27581379187655686,2.6203324442540317,0.0,0.47349407009657074,-0.18848610488096462,328748.92206435755,1.490911372781348,0.3788282867469863,1.9065292384289414,0.0,0.1342484318731555,2.8218451527606807,0.0,0.5662870913941644,0.004282685633374639,0.5620044057607898,413125.30637024
dca_pullback_only,19,-0.024986740659109774,33,3,46,16,-65.0,1.0,15,1.6329806330468863,0.575898360876823,1.8440349481543388,0.0,0.2660802626403155,3.1252249715504705,0.0,0.5730374752593623,-0.08894269971817309,343196.4200618,1.41021611503918,0.3603325569262523,1.811370793950663,0.0,0.1348370014118434,2.6723566465681023,0.0,0.53701766510168,-0.024986740659109774,0.5620044057607898,409209.9392364101
